preamble,stimulus,item,category,rank,score,params,model
Diving,is a sport.,diving,sport,35,-1.2538604736328125,66985530,distilbert-base-uncased
Archery,is a sport.,archery,sport,36,-1.2489843368530273,66985530,distilbert-base-uncased
Judo,is a sport.,judo,sport,37,-1.2319087982177734,66985530,distilbert-base-uncased
Car racing,is a sport.,car racing,sport,38,-1.813985824584961,66985530,distilbert-base-uncased
Ping pong,is a sport.,ping pong,sport,39,-5.718081474304199,66985530,distilbert-base-uncased
Rowing,is a sport.,rowing,sport,40,-1.3881120681762695,66985530,distilbert-base-uncased
Fishing,is a sport.,fishing,sport,41,-1.7789373397827148,66985530,distilbert-base-uncased
Horseback riding,is a sport.,horseback riding,sport,42,-1.221327781677246,66985530,distilbert-base-uncased
Running,is a sport.,running,sport,43,-2.0063953399658203,66985530,distilbert-base-uncased
Horse racing,is a sport.,horse racing,sport,44,-1.3871383666992188,66985530,distilbert-base-uncased
Hiking,is a sport.,hiking,sport,45,-1.704218864440918,66985530,distilbert-base-uncased
Weight lifting,is a sport.,weight lifting,sport,46,-1.378117561340332,66985530,distilbert-base-uncased
Croquet,is a sport.,croquet,sport,47,-9.553413391113281,66985530,distilbert-base-uncased
Horseshoes,is a sport.,horseshoes,sport,48,-9.2722806930542,66985530,distilbert-base-uncased
Boating,is a sport.,boating,sport,49,-2.1222610473632812,66985530,distilbert-base-uncased
Pool,is a sport.,pool,sport,50,-6.631639003753662,66985530,distilbert-base-uncased
Billiards,is a sport.,billiards,sport,51,-1.054647445678711,66985530,distilbert-base-uncased
Hunting,is a sport.,hunting,sport,52,-1.4859800338745117,66985530,distilbert-base-uncased
Jump rope,is a sport.,jump rope,sport,53,-2.2861452102661133,66985530,distilbert-base-uncased
Camping,is a sport.,camping,sport,54,-2.588930130004883,66985530,distilbert-base-uncased
Chess,is a sport.,chess,sport,55,-2.06105899810791,66985530,distilbert-base-uncased
Dancing,is a sport.,dancing,sport,56,-2.1191186904907227,66985530,distilbert-base-uncased
Checkers,is a sport.,checkers,sport,57,-11.069131851196289,66985530,distilbert-base-uncased
Cards,is a sport.,cards,sport,58,-10.881475448608398,66985530,distilbert-base-uncased
Sunbathing,is a sport.,sunbathing,sport,59,-1.4817733764648438,66985530,distilbert-base-uncased
Pea,is a vegetable.,pea,vegetable,1,-9.084075450897217,66985530,distilbert-base-uncased
Carrot,is a vegetable.,carrot,vegetable,2,-5.357975959777832,66985530,distilbert-base-uncased
Green bean,is a vegetable.,green bean,vegetable,3,-5.421355247497559,66985530,distilbert-base-uncased
String bean,is a vegetable.,string bean,vegetable,4,-5.497926712036133,66985530,distilbert-base-uncased
Spinach,is a vegetable.,spinach,vegetable,5,-6.960378646850586,66985530,distilbert-base-uncased
Broccoli,is a vegetable.,broccoli,vegetable,6,-8.36111068725586,66985530,distilbert-base-uncased
Asparagus,is a vegetable.,asparagus,vegetable,7,-4.510507583618164,66985530,distilbert-base-uncased
Corn,is a vegetable.,corn,vegetable,8,-4.819366455078125,66985530,distilbert-base-uncased
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-5.628354072570801,66985530,distilbert-base-uncased
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-16.95490264892578,66985530,distilbert-base-uncased
Squash,is a vegetable.,squash,vegetable,11,-9.00430679321289,66985530,distilbert-base-uncased
Lettuce,is a vegetable.,lettuce,vegetable,12,-3.943638801574707,66985530,distilbert-base-uncased
Celery,is a vegetable.,celery,vegetable,13,-7.906554222106934,66985530,distilbert-base-uncased
Cucumber,is a vegetable.,cucumber,vegetable,14,-4.600363731384277,66985530,distilbert-base-uncased
Beet,is a vegetable.,beet,vegetable,15,-9.647410869598389,66985530,distilbert-base-uncased
Green,is a vegetable.,green,vegetable,16,-13.242071628570557,66985530,distilbert-base-uncased
Tomato,is a vegetable.,tomato,vegetable,17,-5.652116775512695,66985530,distilbert-base-uncased
Lima bean,is a vegetable.,lima bean,vegetable,18,-3.625154495239258,66985530,distilbert-base-uncased
Artichoke,is a vegetable.,artichoke,vegetable,19,-11.471354484558105,66985530,distilbert-base-uncased
Turnip,is a vegetable.,turnip,vegetable,20,-7.021398544311523,66985530,distilbert-base-uncased
Eggplant,is a vegetable.,eggplant,vegetable,21,-4.8135223388671875,66985530,distilbert-base-uncased
Romaine,is a vegetable.,romaine,vegetable,22,-12.492636680603027,66985530,distilbert-base-uncased
Green pepper,is a vegetable.,green pepper,vegetable,23,-5.412484169006348,66985530,distilbert-base-uncased
Okra,is a vegetable.,okra,vegetable,24,-12.700705528259277,66985530,distilbert-base-uncased
Radish,is a vegetable.,radish,vegetable,25,-11.002725601196289,66985530,distilbert-base-uncased
Onion,is a vegetable.,onion,vegetable,26,-6.221930503845215,66985530,distilbert-base-uncased
Bean,is a vegetable.,bean,vegetable,27,-10.087191104888916,66985530,distilbert-base-uncased
Green onion,is a vegetable.,green onion,vegetable,28,-5.267303466796875,66985530,distilbert-base-uncased
Potato,is a vegetable.,potato,vegetable,29,-5.326147079467773,66985530,distilbert-base-uncased
Parsnip,is a vegetable.,parsnip,vegetable,30,-10.895560264587402,66985530,distilbert-base-uncased
Turnip green,is a vegetable.,turnip green,vegetable,31,-6.716524124145508,66985530,distilbert-base-uncased
Collard,is a vegetable.,collard,vegetable,32,-13.598578929901123,66985530,distilbert-base-uncased
Wax bean,is a vegetable.,wax bean,vegetable,33,-3.884505271911621,66985530,distilbert-base-uncased
Watercress,is a vegetable.,watercress,vegetable,34,-7.333525657653809,66985530,distilbert-base-uncased
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-9.586566925048828,66985530,distilbert-base-uncased
Leek,is a vegetable.,leek,vegetable,36,-12.478382110595703,66985530,distilbert-base-uncased
Pepper,is a vegetable.,pepper,vegetable,37,-9.024794578552246,66985530,distilbert-base-uncased
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-4.8961286544799805,66985530,distilbert-base-uncased
Yam,is a vegetable.,yam,vegetable,39,-11.72472858428955,66985530,distilbert-base-uncased
Parsley,is a vegetable.,parsley,vegetable,40,-11.967325210571289,66985530,distilbert-base-uncased
Endive,is a vegetable.,endive,vegetable,41,-13.570414543151855,66985530,distilbert-base-uncased
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-8.063013553619385,66985530,distilbert-base-uncased
Mushroom,is a vegetable.,mushroom,vegetable,43,-7.139104843139648,66985530,distilbert-base-uncased
Avocado,is a vegetable.,avocado,vegetable,44,-8.072530746459961,66985530,distilbert-base-uncased
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-10.178474426269531,66985530,distilbert-base-uncased
Kale,is a vegetable.,kale,vegetable,46,-11.834612846374512,66985530,distilbert-base-uncased
Escarole,is a vegetable.,escarole,vegetable,47,-12.236957550048828,66985530,distilbert-base-uncased
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-11.383234024047852,66985530,distilbert-base-uncased
Pickle,is a vegetable.,pickle,vegetable,49,-9.621384620666504,66985530,distilbert-base-uncased
Baked bean,is a vegetable.,baked bean,vegetable,50,-4.827744483947754,66985530,distilbert-base-uncased
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-7.591845512390137,66985530,distilbert-base-uncased
Seaweed,is a vegetable.,seaweed,vegetable,52,-5.990508079528809,66985530,distilbert-base-uncased
Garlic,is a vegetable.,garlic,vegetable,53,-4.0918989181518555,66985530,distilbert-base-uncased
Dandelion,is a vegetable.,dandelion,vegetable,54,-9.32411813735962,66985530,distilbert-base-uncased
Peanut,is a vegetable.,peanut,vegetable,55,-7.303777694702148,66985530,distilbert-base-uncased
Rice,is a vegetable.,rice,vegetable,56,-5.914100646972656,66985530,distilbert-base-uncased
A saw,is a tool.,saw,tool,1,-3.50705623626709,66985530,distilbert-base-uncased
A hammer,is a tool.,hammer,tool,2,-4.237356185913086,66985530,distilbert-base-uncased
A ruler,is a tool.,ruler,tool,3,-10.61980152130127,66985530,distilbert-base-uncased
A screwdriver,is a tool.,screwdriver,tool,4,-2.987269401550293,66985530,distilbert-base-uncased
A drill,is a tool.,drill,tool,5,-5.578707218170166,66985530,distilbert-base-uncased
A nail,is a tool.,nail,tool,6,-5.5400800704956055,66985530,distilbert-base-uncased
A tape measure,is a tool.,tape measure,tool,7,-6.71042013168335,66985530,distilbert-base-uncased
A sawhorse,is a tool.,sawhorse,tool,8,-3.9189138412475586,66985530,distilbert-base-uncased
A sandpaper,is a tool.,sandpaper,tool,9,-5.123038291931152,66985530,distilbert-base-uncased
A sander,is a tool.,sander,tool,10,-6.681179523468018,66985530,distilbert-base-uncased
A level,is a tool.,level,tool,11,-10.402298927307129,66985530,distilbert-base-uncased
A plane,is a tool.,plane,tool,12,-12.226962089538574,66985530,distilbert-base-uncased
A file,is a tool.,file,tool,13,-8.569733142852783,66985530,distilbert-base-uncased
A toolbox,is a tool.,toolbox,tool,14,-3.482235908508301,66985530,distilbert-base-uncased
A t-square,is a tool.,T-square,tool,15,-11.550727844238281,66985530,distilbert-base-uncased
A chisel,is a tool.,chisel,tool,16,-2.9576644897460938,66985530,distilbert-base-uncased
A rasp,is a tool.,rasp,tool,17,-5.814056396484375,66985530,distilbert-base-uncased
A pencil,is a tool.,pencil,tool,18,-4.81683349609375,66985530,distilbert-base-uncased
A hacksaw,is a tool.,hacksaw,tool,19,-6.201876163482666,66985530,distilbert-base-uncased
A square,is a tool.,square,tool,20,-12.755374908447266,66985530,distilbert-base-uncased
A bench,is a tool.,bench,tool,21,-8.683607578277588,66985530,distilbert-base-uncased
A plier,is a tool.,plier,tool,22,-5.585821628570557,66985530,distilbert-base-uncased
A wrench,is a tool.,wrench,tool,23,-3.62300968170166,66985530,distilbert-base-uncased
A ladder,is a tool.,ladder,tool,24,-8.806164741516113,66985530,distilbert-base-uncased
A lathe,is a tool.,lathe,tool,25,-6.609950542449951,66985530,distilbert-base-uncased
A vise,is a tool.,vise,tool,26,-5.790585041046143,66985530,distilbert-base-uncased
A screw,is a tool.,screw,tool,27,-4.317171096801758,66985530,distilbert-base-uncased
A wood,is a tool.,wood,tool,28,-6.667093276977539,66985530,distilbert-base-uncased
A wedge,is a tool.,wedge,tool,29,-8.54710054397583,66985530,distilbert-base-uncased
A lumber,is a tool.,lumber,tool,30,-6.250534534454346,66985530,distilbert-base-uncased
A blueprint,is a tool.,blueprint,tool,31,-8.882158756256104,66985530,distilbert-base-uncased
A brace,is a tool.,brace,tool,32,-6.885905742645264,66985530,distilbert-base-uncased
An awl,is a tool.,awl,tool,33,-6.9498395919799805,66985530,distilbert-base-uncased
A crowbar,is a tool.,crowbar,tool,34,-5.104103088378906,66985530,distilbert-base-uncased
A hinge,is a tool.,hinge,tool,35,-5.049467086791992,66985530,distilbert-base-uncased
A miter box,is a tool.,miter box,tool,36,-5.420162200927734,66985530,distilbert-base-uncased
A knife,is a tool.,knife,tool,37,-4.595698356628418,66985530,distilbert-base-uncased
A chalk,is a tool.,chalk,tool,38,-6.746952533721924,66985530,distilbert-base-uncased
A nut,is a tool.,nut,tool,39,-8.15921926498413,66985530,distilbert-base-uncased
A bolt,is a tool.,bolt,tool,40,-6.172880172729492,66985530,distilbert-base-uncased
A plumb line,is a tool.,plumb line,tool,41,-9.858733177185059,66985530,distilbert-base-uncased
A brush,is a tool.,brush,tool,42,-5.167141914367676,66985530,distilbert-base-uncased
A sledge hammer,is a tool.,sledge hammer,tool,43,-2.979475975036621,66985530,distilbert-base-uncased
A glue,is a tool.,glue,tool,44,-5.047467231750488,66985530,distilbert-base-uncased
A paintbrush,is a tool.,paintbrush,tool,45,-3.5433406829833984,66985530,distilbert-base-uncased
A varnish,is a tool.,varnish,tool,46,-4.514995574951172,66985530,distilbert-base-uncased
An apron,is a tool.,apron,tool,47,-7.377828598022461,66985530,distilbert-base-uncased
A stapler,is a tool.,stapler,tool,48,-5.34296989440918,66985530,distilbert-base-uncased
An extension cord,is a tool.,extension cord,tool,49,-6.762438774108887,66985530,distilbert-base-uncased
A soldering iron,is a tool.,soldering iron,tool,50,-3.7152271270751953,66985530,distilbert-base-uncased
A plaster,is a tool.,plaster,tool,51,-7.265321731567383,66985530,distilbert-base-uncased
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-6.378818035125732,66985530,distilbert-base-uncased
An axe,is a tool.,axe,tool,53,-3.8442840576171875,66985530,distilbert-base-uncased
A slide rule,is a tool.,slide rule,tool,54,-11.528335571289062,66985530,distilbert-base-uncased
A cement,is a tool.,cement,tool,55,-5.620944023132324,66985530,distilbert-base-uncased
An anvil,is a tool.,anvil,tool,56,-2.7364749908447266,66985530,distilbert-base-uncased
A hatchet,is a tool.,hatchet,tool,57,-6.20760440826416,66985530,distilbert-base-uncased
A rag,is a tool.,rag,tool,58,-5.848660945892334,66985530,distilbert-base-uncased
A scissor,is a tool.,scissor,tool,59,-4.895658493041992,66985530,distilbert-base-uncased
A crane,is a tool.,crane,tool,60,-7.089887619018555,66985530,distilbert-base-uncased
Orange,is a fruit.,orange,fruit,1,-12.774009227752686,66985530,distilbert-base-uncased
Apple,is a fruit.,apple,fruit,2,-11.463871002197266,66985530,distilbert-base-uncased
Banana,is a fruit.,banana,fruit,3,-10.04328727722168,66985530,distilbert-base-uncased
Peach,is a fruit.,peach,fruit,4,-15.934019088745117,66985530,distilbert-base-uncased
Pear,is a fruit.,pear,fruit,5,-13.191259860992432,66985530,distilbert-base-uncased
Apricot,is a fruit.,apricot,fruit,6,-12.05893087387085,66985530,distilbert-base-uncased
Tangerine,is a fruit.,tangerine,fruit,7,-12.851267337799072,66985530,distilbert-base-uncased
Plum,is a fruit.,plum,fruit,8,-13.850031852722168,66985530,distilbert-base-uncased
Grape,is a fruit.,grape,fruit,9,-11.744921207427979,66985530,distilbert-base-uncased
Nectarine,is a fruit.,nectarine,fruit,10,-12.673470973968506,66985530,distilbert-base-uncased
Strawberry,is a fruit.,strawberry,fruit,11,-12.405704021453857,66985530,distilbert-base-uncased
Grapefruit,is a fruit.,grapefruit,fruit,12,-9.629217624664307,66985530,distilbert-base-uncased
Berry,is a fruit.,berry,fruit,13,-19.938770294189453,66985530,distilbert-base-uncased
Cherry,is a fruit.,cherry,fruit,14,-16.34585475921631,66985530,distilbert-base-uncased
Pineapple,is a fruit.,pineapple,fruit,15,-8.761672973632812,66985530,distilbert-base-uncased
Blackberry,is a fruit.,blackberry,fruit,16,-15.01264476776123,66985530,distilbert-base-uncased
Melon,is a fruit.,melon,fruit,17,-17.03052806854248,66985530,distilbert-base-uncased
Blueberry,is a fruit.,blueberry,fruit,18,-11.92167854309082,66985530,distilbert-base-uncased
Raspberry,is a fruit.,raspberry,fruit,19,-12.729129791259766,66985530,distilbert-base-uncased
