preamble,stimulus,item,category,rank,score,params,model
An eagle,is a bird.,eagle,bird,18,-5.995593070983887,223150256,albert-xxlarge-v1
A hummingbird,is a bird.,hummingbird,bird,19,-7.56549072265625,223150256,albert-xxlarge-v1
A seagull,is a bird.,seagull,bird,20,-7.279332160949707,223150256,albert-xxlarge-v1
A woodpecker,is a bird.,woodpecker,bird,21,-8.551515579223633,223150256,albert-xxlarge-v1
A pigeon,is a bird.,pigeon,bird,22,-8.326579093933105,223150256,albert-xxlarge-v1
A thrush,is a bird.,thrush,bird,23,-5.808342933654785,223150256,albert-xxlarge-v1
A falcon,is a bird.,falcon,bird,24,-7.120171546936035,223150256,albert-xxlarge-v1
A crow,is a bird.,crow,bird,25,-6.0730180740356445,223150256,albert-xxlarge-v1
A hawk,is a bird.,hawk,bird,26,-8.329002380371094,223150256,albert-xxlarge-v1
A raven,is a bird.,raven,bird,27,-6.782112121582031,223150256,albert-xxlarge-v1
A goldfinch,is a bird.,goldfinch,bird,28,-6.156816482543945,223150256,albert-xxlarge-v1
A parrot,is a bird.,parrot,bird,29,-7.464079856872559,223150256,albert-xxlarge-v1
A sandpiper,is a bird.,sandpiper,bird,30,-7.31367301940918,223150256,albert-xxlarge-v1
A pheasant,is a bird.,pheasant,bird,31,-5.369600296020508,223150256,albert-xxlarge-v1
A catbird,is a bird.,catbird,bird,32,-9.261391639709473,223150256,albert-xxlarge-v1
A crane,is a bird.,crane,bird,33,-7.518362045288086,223150256,albert-xxlarge-v1
An albatross,is a bird.,albatross,bird,34,-6.011478424072266,223150256,albert-xxlarge-v1
A condor,is a bird.,condor,bird,35,-6.511748313903809,223150256,albert-xxlarge-v1
A toucan,is a bird.,toucan,bird,36,-10.563143730163574,223150256,albert-xxlarge-v1
An owl,is a bird.,owl,bird,37,-5.62382698059082,223150256,albert-xxlarge-v1
A pelican,is a bird.,pelican,bird,38,-8.197345733642578,223150256,albert-xxlarge-v1
A goose,is a bird.,goose,bird,39,-11.190240859985352,223150256,albert-xxlarge-v1
A vulture,is a bird.,vulture,bird,40,-9.815921783447266,223150256,albert-xxlarge-v1
A stork,is a bird.,stork,bird,41,-8.379941940307617,223150256,albert-xxlarge-v1
A buzzard,is a bird.,buzzard,bird,42,-7.589007377624512,223150256,albert-xxlarge-v1
A swan,is a bird.,swan,bird,43,-10.228221893310547,223150256,albert-xxlarge-v1
A flamingo,is a bird.,flamingo,bird,44,-7.158450126647949,223150256,albert-xxlarge-v1
A duck,is a bird.,duck,bird,45,-11.62364673614502,223150256,albert-xxlarge-v1
A peacock,is a bird.,peacock,bird,46,-8.019590377807617,223150256,albert-xxlarge-v1
An egret,is a bird.,egret,bird,47,-5.286140441894531,223150256,albert-xxlarge-v1
A chicken,is a bird.,chicken,bird,48,-12.09305191040039,223150256,albert-xxlarge-v1
A turkey,is a bird.,turkey,bird,49,-10.166084289550781,223150256,albert-xxlarge-v1
An ostrich,is a bird.,ostrich,bird,50,-6.914977073669434,223150256,albert-xxlarge-v1
A titmouse,is a bird.,titmouse,bird,51,-9.06452465057373,223150256,albert-xxlarge-v1
An emu,is a bird.,emu,bird,52,-9.280171871185303,223150256,albert-xxlarge-v1
A penguin,is a bird.,penguin,bird,53,-12.328166007995605,223150256,albert-xxlarge-v1
A bat,is a bird.,bat,bird,54,-13.176026344299316,223150256,albert-xxlarge-v1
Football,is a sport.,football,sport,1,-4.114892959594727,223150256,albert-xxlarge-v1
Baseball,is a sport.,baseball,sport,2,-3.5902605056762695,223150256,albert-xxlarge-v1
Basketball,is a sport.,basketball,sport,3,-4.47307014465332,223150256,albert-xxlarge-v1
Tennis,is a sport.,tennis,sport,4,-4.3908538818359375,223150256,albert-xxlarge-v1
Softball,is a sport.,softball,sport,5,-4.912815093994141,223150256,albert-xxlarge-v1
Canoeing,is a sport.,canoeing,sport,6,-6.749687194824219,223150256,albert-xxlarge-v1
Handball,is a sport.,handball,sport,7,-6.049759864807129,223150256,albert-xxlarge-v1
Rugby,is a sport.,rugby,sport,8,-5.299140930175781,223150256,albert-xxlarge-v1
Hockey,is a sport.,hockey,sport,9,-4.727941513061523,223150256,albert-xxlarge-v1
Ice hockey,is a sport.,ice hockey,sport,10,-3.0643606185913086,223150256,albert-xxlarge-v1
Swimming,is a sport.,swimming,sport,11,-5.7050065994262695,223150256,albert-xxlarge-v1
Track,is a sport.,track,sport,12,-12.638633728027344,223150256,albert-xxlarge-v1
Boxing,is a sport.,boxing,sport,13,-3.233976364135742,223150256,albert-xxlarge-v1
Volleyball,is a sport.,volleyball,sport,14,-4.4702301025390625,223150256,albert-xxlarge-v1
Lacrosse,is a sport.,lacrosse,sport,15,-5.040499687194824,223150256,albert-xxlarge-v1
Skiing,is a sport.,skiing,sport,16,-4.592050552368164,223150256,albert-xxlarge-v1
Golf,is a sport.,golf,sport,17,-4.8408403396606445,223150256,albert-xxlarge-v1
Polo,is a sport.,polo,sport,18,-4.797279357910156,223150256,albert-xxlarge-v1
Surfing,is a sport.,surfing,sport,19,-5.4002180099487305,223150256,albert-xxlarge-v1
Wrestling,is a sport.,wrestling,sport,20,-3.936570167541504,223150256,albert-xxlarge-v1
Gymnastics,is a sport.,gymnastics,sport,21,-3.89776611328125,223150256,albert-xxlarge-v1
Cricket,is a sport.,cricket,sport,22,-4.685484886169434,223150256,albert-xxlarge-v1
Squash,is a sport.,squash,sport,23,-7.182732582092285,223150256,albert-xxlarge-v1
Badminton,is a sport.,badminton,sport,24,-7.051252365112305,223150256,albert-xxlarge-v1
Racing,is a sport.,racing,sport,25,-3.76540470123291,223150256,albert-xxlarge-v1
Pole vault,is a sport.,pole vault,sport,26,-12.492646217346191,223150256,albert-xxlarge-v1
Fencing,is a sport.,fencing,sport,27,-4.148601531982422,223150256,albert-xxlarge-v1
Bowling,is a sport.,bowling,sport,28,-4.851593017578125,223150256,albert-xxlarge-v1
Water skiing,is a sport.,water skiing,sport,29,-9.830771446228027,223150256,albert-xxlarge-v1
Ice skating,is a sport.,ice skating,sport,30,-3.737720489501953,223150256,albert-xxlarge-v1
Jai alai,is a sport.,jai alai,sport,31,-17.450692176818848,223150256,albert-xxlarge-v1
Skating,is a sport.,skating,sport,32,-4.784010887145996,223150256,albert-xxlarge-v1
Skindiving,is a sport.,skindiving,sport,33,-8.831987380981445,223150256,albert-xxlarge-v1
Sailing,is a sport.,sailing,sport,34,-4.424649238586426,223150256,albert-xxlarge-v1
Diving,is a sport.,diving,sport,35,-6.982561111450195,223150256,albert-xxlarge-v1
Archery,is a sport.,archery,sport,36,-5.293645858764648,223150256,albert-xxlarge-v1
Judo,is a sport.,judo,sport,37,-4.995617866516113,223150256,albert-xxlarge-v1
Car racing,is a sport.,car racing,sport,38,-2.872814178466797,223150256,albert-xxlarge-v1
Ping pong,is a sport.,ping pong,sport,39,-7.656867027282715,223150256,albert-xxlarge-v1
Rowing,is a sport.,rowing,sport,40,-4.294794082641602,223150256,albert-xxlarge-v1
Fishing,is a sport.,fishing,sport,41,-7.693266868591309,223150256,albert-xxlarge-v1
Horseback riding,is a sport.,horseback riding,sport,42,-9.789054870605469,223150256,albert-xxlarge-v1
Running,is a sport.,running,sport,43,-5.343695640563965,223150256,albert-xxlarge-v1
Horse racing,is a sport.,horse racing,sport,44,-2.6028223037719727,223150256,albert-xxlarge-v1
Hiking,is a sport.,hiking,sport,45,-9.54626178741455,223150256,albert-xxlarge-v1
Weight lifting,is a sport.,weight lifting,sport,46,-5.420334815979004,223150256,albert-xxlarge-v1
Croquet,is a sport.,croquet,sport,47,-5.584820747375488,223150256,albert-xxlarge-v1
Horseshoes,is a sport.,horseshoes,sport,48,-11.281377792358398,223150256,albert-xxlarge-v1
Boating,is a sport.,boating,sport,49,-5.684380531311035,223150256,albert-xxlarge-v1
Pool,is a sport.,pool,sport,50,-12.59520959854126,223150256,albert-xxlarge-v1
Billiards,is a sport.,billiards,sport,51,-7.361763000488281,223150256,albert-xxlarge-v1
Hunting,is a sport.,hunting,sport,52,-6.765942573547363,223150256,albert-xxlarge-v1
Jump rope,is a sport.,jump rope,sport,53,-12.773008346557617,223150256,albert-xxlarge-v1
Camping,is a sport.,camping,sport,54,-11.311650276184082,223150256,albert-xxlarge-v1
Chess,is a sport.,chess,sport,55,-6.362961769104004,223150256,albert-xxlarge-v1
Dancing,is a sport.,dancing,sport,56,-7.328850746154785,223150256,albert-xxlarge-v1
Checkers,is a sport.,checkers,sport,57,-9.999463081359863,223150256,albert-xxlarge-v1
Cards,is a sport.,cards,sport,58,-11.487438201904297,223150256,albert-xxlarge-v1
Sunbathing,is a sport.,sunbathing,sport,59,-9.256067276000977,223150256,albert-xxlarge-v1
Pea,is a vegetable.,pea,vegetable,1,-10.099016189575195,223150256,albert-xxlarge-v1
Carrot,is a vegetable.,carrot,vegetable,2,-4.859396934509277,223150256,albert-xxlarge-v1
Green bean,is a vegetable.,green bean,vegetable,3,-7.833806037902832,223150256,albert-xxlarge-v1
String bean,is a vegetable.,string bean,vegetable,4,-9.80755615234375,223150256,albert-xxlarge-v1
Spinach,is a vegetable.,spinach,vegetable,5,-3.640427589416504,223150256,albert-xxlarge-v1
Broccoli,is a vegetable.,broccoli,vegetable,6,-2.841118812561035,223150256,albert-xxlarge-v1
Asparagus,is a vegetable.,asparagus,vegetable,7,-4.796208381652832,223150256,albert-xxlarge-v1
Corn,is a vegetable.,corn,vegetable,8,-4.778922080993652,223150256,albert-xxlarge-v1
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-3.0157909393310547,223150256,albert-xxlarge-v1
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-9.859320640563965,223150256,albert-xxlarge-v1
Squash,is a vegetable.,squash,vegetable,11,-8.483901023864746,223150256,albert-xxlarge-v1
Lettuce,is a vegetable.,lettuce,vegetable,12,-4.401042938232422,223150256,albert-xxlarge-v1
Celery,is a vegetable.,celery,vegetable,13,-3.6001081466674805,223150256,albert-xxlarge-v1
Cucumber,is a vegetable.,cucumber,vegetable,14,-4.242231369018555,223150256,albert-xxlarge-v1
Beet,is a vegetable.,beet,vegetable,15,-7.877466201782227,223150256,albert-xxlarge-v1
Green,is a vegetable.,green,vegetable,16,-13.2262601852417,223150256,albert-xxlarge-v1
Tomato,is a vegetable.,tomato,vegetable,17,-3.930133819580078,223150256,albert-xxlarge-v1
Lima bean,is a vegetable.,lima bean,vegetable,18,-5.589546203613281,223150256,albert-xxlarge-v1
Artichoke,is a vegetable.,artichoke,vegetable,19,-3.9818429946899414,223150256,albert-xxlarge-v1
Turnip,is a vegetable.,turnip,vegetable,20,-3.989434242248535,223150256,albert-xxlarge-v1
Eggplant,is a vegetable.,eggplant,vegetable,21,-3.58843994140625,223150256,albert-xxlarge-v1
Romaine,is a vegetable.,romaine,vegetable,22,-9.463535785675049,223150256,albert-xxlarge-v1
Green pepper,is a vegetable.,green pepper,vegetable,23,-6.941972732543945,223150256,albert-xxlarge-v1
Okra,is a vegetable.,okra,vegetable,24,-3.2889814376831055,223150256,albert-xxlarge-v1
Radish,is a vegetable.,radish,vegetable,25,-4.366375923156738,223150256,albert-xxlarge-v1
Onion,is a vegetable.,onion,vegetable,26,-5.147168159484863,223150256,albert-xxlarge-v1
Bean,is a vegetable.,bean,vegetable,27,-10.719015121459961,223150256,albert-xxlarge-v1
Green onion,is a vegetable.,green onion,vegetable,28,-7.1328535079956055,223150256,albert-xxlarge-v1
Potato,is a vegetable.,potato,vegetable,29,-3.7824583053588867,223150256,albert-xxlarge-v1
Parsnip,is a vegetable.,parsnip,vegetable,30,-5.136929512023926,223150256,albert-xxlarge-v1
Turnip green,is a vegetable.,turnip green,vegetable,31,-8.539427757263184,223150256,albert-xxlarge-v1
Collard,is a vegetable.,collard,vegetable,32,-10.06688117980957,223150256,albert-xxlarge-v1
Wax bean,is a vegetable.,wax bean,vegetable,33,-11.105791091918945,223150256,albert-xxlarge-v1
Watercress,is a vegetable.,watercress,vegetable,34,-5.450288772583008,223150256,albert-xxlarge-v1
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-9.115909576416016,223150256,albert-xxlarge-v1
Leek,is a vegetable.,leek,vegetable,36,-5.8583831787109375,223150256,albert-xxlarge-v1
Pepper,is a vegetable.,pepper,vegetable,37,-8.769458770751953,223150256,albert-xxlarge-v1
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-6.437835693359375,223150256,albert-xxlarge-v1
Yam,is a vegetable.,yam,vegetable,39,-5.515779495239258,223150256,albert-xxlarge-v1
Parsley,is a vegetable.,parsley,vegetable,40,-4.273636817932129,223150256,albert-xxlarge-v1
Endive,is a vegetable.,endive,vegetable,41,-12.437962532043457,223150256,albert-xxlarge-v1
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-11.768649101257324,223150256,albert-xxlarge-v1
Mushroom,is a vegetable.,mushroom,vegetable,43,-8.575029373168945,223150256,albert-xxlarge-v1
Avocado,is a vegetable.,avocado,vegetable,44,-3.9888038635253906,223150256,albert-xxlarge-v1
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-5.299648284912109,223150256,albert-xxlarge-v1
Kale,is a vegetable.,kale,vegetable,46,-11.49724006652832,223150256,albert-xxlarge-v1
Escarole,is a vegetable.,escarole,vegetable,47,-13.539238452911377,223150256,albert-xxlarge-v1
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-6.565185546875,223150256,albert-xxlarge-v1
Pickle,is a vegetable.,pickle,vegetable,49,-7.470690727233887,223150256,albert-xxlarge-v1
Baked bean,is a vegetable.,baked bean,vegetable,50,-10.764128684997559,223150256,albert-xxlarge-v1
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-8.393024444580078,223150256,albert-xxlarge-v1
Seaweed,is a vegetable.,seaweed,vegetable,52,-5.4490861892700195,223150256,albert-xxlarge-v1
Garlic,is a vegetable.,garlic,vegetable,53,-6.532824516296387,223150256,albert-xxlarge-v1
Dandelion,is a vegetable.,dandelion,vegetable,54,-6.194836616516113,223150256,albert-xxlarge-v1
Peanut,is a vegetable.,peanut,vegetable,55,-10.21363353729248,223150256,albert-xxlarge-v1
Rice,is a vegetable.,rice,vegetable,56,-3.9093503952026367,223150256,albert-xxlarge-v1
A saw,is a tool.,saw,tool,1,-4.975372314453125,223150256,albert-xxlarge-v1
A hammer,is a tool.,hammer,tool,2,-9.980531692504883,223150256,albert-xxlarge-v1
A ruler,is a tool.,ruler,tool,3,-11.785785675048828,223150256,albert-xxlarge-v1
A screwdriver,is a tool.,screwdriver,tool,4,-3.860550880432129,223150256,albert-xxlarge-v1
A drill,is a tool.,drill,tool,5,-10.346362113952637,223150256,albert-xxlarge-v1
A nail,is a tool.,nail,tool,6,-13.175651550292969,223150256,albert-xxlarge-v1
A tape measure,is a tool.,tape measure,tool,7,-5.429627418518066,223150256,albert-xxlarge-v1
A sawhorse,is a tool.,sawhorse,tool,8,-8.887125968933105,223150256,albert-xxlarge-v1
A sandpaper,is a tool.,sandpaper,tool,9,-8.480613708496094,223150256,albert-xxlarge-v1
A sander,is a tool.,sander,tool,10,-7.946642875671387,223150256,albert-xxlarge-v1
A level,is a tool.,level,tool,11,-17.095556259155273,223150256,albert-xxlarge-v1
A plane,is a tool.,plane,tool,12,-11.530405044555664,223150256,albert-xxlarge-v1
A file,is a tool.,file,tool,13,-16.68236541748047,223150256,albert-xxlarge-v1
A toolbox,is a tool.,toolbox,tool,14,-7.040973663330078,223150256,albert-xxlarge-v1
A t-square,is a tool.,T-square,tool,15,-15.143370628356934,223150256,albert-xxlarge-v1
A chisel,is a tool.,chisel,tool,16,-4.950783729553223,223150256,albert-xxlarge-v1
A rasp,is a tool.,rasp,tool,17,-11.576740264892578,223150256,albert-xxlarge-v1
A pencil,is a tool.,pencil,tool,18,-8.134098052978516,223150256,albert-xxlarge-v1
A hacksaw,is a tool.,hacksaw,tool,19,-5.755980491638184,223150256,albert-xxlarge-v1
A square,is a tool.,square,tool,20,-15.152971267700195,223150256,albert-xxlarge-v1
A bench,is a tool.,bench,tool,21,-13.987837791442871,223150256,albert-xxlarge-v1
A plier,is a tool.,plier,tool,22,-17.36957550048828,223150256,albert-xxlarge-v1
A wrench,is a tool.,wrench,tool,23,-8.621577262878418,223150256,albert-xxlarge-v1
A ladder,is a tool.,ladder,tool,24,-13.753207206726074,223150256,albert-xxlarge-v1
A lathe,is a tool.,lathe,tool,25,-5.796506881713867,223150256,albert-xxlarge-v1
A vise,is a tool.,vise,tool,26,-10.272643089294434,223150256,albert-xxlarge-v1
A screw,is a tool.,screw,tool,27,-12.865130424499512,223150256,albert-xxlarge-v1
A wood,is a tool.,wood,tool,28,-13.66840934753418,223150256,albert-xxlarge-v1
A wedge,is a tool.,wedge,tool,29,-11.479085922241211,223150256,albert-xxlarge-v1
A lumber,is a tool.,lumber,tool,30,-14.25210952758789,223150256,albert-xxlarge-v1
A blueprint,is a tool.,blueprint,tool,31,-13.29155158996582,223150256,albert-xxlarge-v1
A brace,is a tool.,brace,tool,32,-11.131747245788574,223150256,albert-xxlarge-v1
An awl,is a tool.,awl,tool,33,-8.038179397583008,223150256,albert-xxlarge-v1
A crowbar,is a tool.,crowbar,tool,34,-7.381107330322266,223150256,albert-xxlarge-v1
A hinge,is a tool.,hinge,tool,35,-11.025665283203125,223150256,albert-xxlarge-v1
A miter box,is a tool.,miter box,tool,36,-10.755287170410156,223150256,albert-xxlarge-v1
A knife,is a tool.,knife,tool,37,-8.147309303283691,223150256,albert-xxlarge-v1
A chalk,is a tool.,chalk,tool,38,-11.137531280517578,223150256,albert-xxlarge-v1
A nut,is a tool.,nut,tool,39,-18.587456703186035,223150256,albert-xxlarge-v1
A bolt,is a tool.,bolt,tool,40,-12.493908882141113,223150256,albert-xxlarge-v1
A plumb line,is a tool.,plumb line,tool,41,-13.249031066894531,223150256,albert-xxlarge-v1
A brush,is a tool.,brush,tool,42,-7.895389556884766,223150256,albert-xxlarge-v1
A sledge hammer,is a tool.,sledge hammer,tool,43,-7.110157012939453,223150256,albert-xxlarge-v1
A glue,is a tool.,glue,tool,44,-19.023066520690918,223150256,albert-xxlarge-v1
A paintbrush,is a tool.,paintbrush,tool,45,-5.057324409484863,223150256,albert-xxlarge-v1
A varnish,is a tool.,varnish,tool,46,-18.472959518432617,223150256,albert-xxlarge-v1
An apron,is a tool.,apron,tool,47,-9.155001640319824,223150256,albert-xxlarge-v1
A stapler,is a tool.,stapler,tool,48,-5.649014472961426,223150256,albert-xxlarge-v1
An extension cord,is a tool.,extension cord,tool,49,-10.847526550292969,223150256,albert-xxlarge-v1
A soldering iron,is a tool.,soldering iron,tool,50,-6.250484466552734,223150256,albert-xxlarge-v1
A plaster,is a tool.,plaster,tool,51,-13.201677322387695,223150256,albert-xxlarge-v1
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-10.051583290100098,223150256,albert-xxlarge-v1
An axe,is a tool.,axe,tool,53,-4.606448173522949,223150256,albert-xxlarge-v1
A slide rule,is a tool.,slide rule,tool,54,-8.462603569030762,223150256,albert-xxlarge-v1
A cement,is a tool.,cement,tool,55,-12.772757530212402,223150256,albert-xxlarge-v1
An anvil,is a tool.,anvil,tool,56,-8.938651084899902,223150256,albert-xxlarge-v1
A hatchet,is a tool.,hatchet,tool,57,-7.365361213684082,223150256,albert-xxlarge-v1
A rag,is a tool.,rag,tool,58,-19.672225952148438,223150256,albert-xxlarge-v1
A scissor,is a tool.,scissor,tool,59,-5.450422286987305,223150256,albert-xxlarge-v1
A crane,is a tool.,crane,tool,60,-7.939530372619629,223150256,albert-xxlarge-v1
Orange,is a fruit.,orange,fruit,1,-11.70276165008545,223150256,albert-xxlarge-v1
Apple,is a fruit.,apple,fruit,2,-12.063255310058594,223150256,albert-xxlarge-v1
Banana,is a fruit.,banana,fruit,3,-7.711433410644531,223150256,albert-xxlarge-v1
Peach,is a fruit.,peach,fruit,4,-13.422977447509766,223150256,albert-xxlarge-v1
Pear,is a fruit.,pear,fruit,5,-9.284369468688965,223150256,albert-xxlarge-v1
Apricot,is a fruit.,apricot,fruit,6,-10.699222564697266,223150256,albert-xxlarge-v1
Tangerine,is a fruit.,tangerine,fruit,7,-8.953441619873047,223150256,albert-xxlarge-v1
Plum,is a fruit.,plum,fruit,8,-12.455282211303711,223150256,albert-xxlarge-v1
Grape,is a fruit.,grape,fruit,9,-7.855032920837402,223150256,albert-xxlarge-v1
Nectarine,is a fruit.,nectarine,fruit,10,-8.543652534484863,223150256,albert-xxlarge-v1
Strawberry,is a fruit.,strawberry,fruit,11,-8.312268257141113,223150256,albert-xxlarge-v1
Grapefruit,is a fruit.,grapefruit,fruit,12,-7.525047302246094,223150256,albert-xxlarge-v1
Berry,is a fruit.,berry,fruit,13,-17.972135543823242,223150256,albert-xxlarge-v1
Cherry,is a fruit.,cherry,fruit,14,-13.777413368225098,223150256,albert-xxlarge-v1
