preamble,stimulus,item,category,rank,score,params,model
A truck,is a toy.,truck,toy,28,-6.971709251403809,33740602,google_electra-base-generator
A puzzle,is a toy.,puzzle,toy,29,-6.645346641540527,33740602,google_electra-base-generator
A fire engine,is a toy.,fire engine,toy,30,-6.923415184020996,33740602,google_electra-base-generator
A balloon,is a toy.,balloon,toy,31,-6.251747131347656,33740602,google_electra-base-generator
Skates,are toys.,skates,toy,32,-9.92821216583252,33740602,google_electra-base-generator
A baseball,is a toy.,baseball,toy,33,-6.720053672790527,33740602,google_electra-base-generator
A drum,is a toy.,drum,toy,34,-6.976789474487305,33740602,google_electra-base-generator
A football,is a toy.,football,toy,35,-7.145794868469238,33740602,google_electra-base-generator
A game,is a toy.,game,toy,36,-8.367752075195312,33740602,google_electra-base-generator
A swing,is a toy.,swing,toy,37,-7.8185834884643555,33740602,google_electra-base-generator
A boat,is a toy.,boat,toy,38,-6.566346168518066,33740602,google_electra-base-generator
A monopoly,is a toy.,monopoly,toy,39,-8.940699577331543,33740602,google_electra-base-generator
A sled,is a toy.,sled,toy,40,-7.167548656463623,33740602,google_electra-base-generator
A seesaw,is a toy.,seesaw,toy,41,-6.553092956542969,33740602,google_electra-base-generator
Stilts,are toys.,stilts,toy,42,-10.132087707519531,33740602,google_electra-base-generator
Checkers,are toys.,checkers,toy,43,-18.770766258239746,33740602,google_electra-base-generator
A bat,is a toy.,bat,toy,44,-5.933355331420898,33740602,google_electra-base-generator
A car,is a toy.,car,toy,45,-5.683239936828613,33740602,google_electra-base-generator
An airplane,is a toy.,airplane,toy,46,-5.895119667053223,33740602,google_electra-base-generator
A bicycle,is a toy.,bicycle,toy,47,-5.2854509353637695,33740602,google_electra-base-generator
A tractor,is a toy.,tractor,toy,48,-5.449322700500488,33740602,google_electra-base-generator
A sandbox,is a toy.,sandbox,toy,49,-6.475921630859375,33740602,google_electra-base-generator
A bike,is a toy.,bike,toy,50,-5.63911247253418,33740602,google_electra-base-generator
A bow and arrow,is a toy.,bow and arrow,toy,51,-7.332146644592285,33740602,google_electra-base-generator
A rope,is a toy.,rope,toy,52,-5.787483215332031,33740602,google_electra-base-generator
Dishes,are toys.,dishes,toy,53,-15.291698455810547,33740602,google_electra-base-generator
Cards,are toys.,cards,toy,54,-11.084860801696777,33740602,google_electra-base-generator
A mitt,is a toy.,mitt,toy,55,-8.143914222717285,33740602,google_electra-base-generator
A horse,is a toy.,horse,toy,56,-6.169809341430664,33740602,google_electra-base-generator
A gun,is a toy.,gun,toy,57,-5.187440872192383,33740602,google_electra-base-generator
Animals,are toys.,animals,toy,58,-7.988061904907227,33740602,google_electra-base-generator
A tennis racket,is a toy.,tennis racket,toy,59,-6.730403900146484,33740602,google_electra-base-generator
Books,are toys.,books,toy,60,-10.020811080932617,33740602,google_electra-base-generator
A robin,is a bird.,robin,bird,1,-3.805821418762207,33740602,google_electra-base-generator
A sparrow,is a bird.,sparrow,bird,2,-2.632382392883301,33740602,google_electra-base-generator
A bluejay,is a bird.,bluejay,bird,3,-7.162181854248047,33740602,google_electra-base-generator
A bluebird,is a bird.,bluebird,bird,4,-2.993800163269043,33740602,google_electra-base-generator
A canary,is a bird.,canary,bird,5,-4.228055953979492,33740602,google_electra-base-generator
A blackbird,is a bird.,blackbird,bird,6,-2.843417167663574,33740602,google_electra-base-generator
A dove,is a bird.,dove,bird,7,-3.7671546936035156,33740602,google_electra-base-generator
A lark,is a bird.,lark,bird,8,-4.5180816650390625,33740602,google_electra-base-generator
A swallow,is a bird.,swallow,bird,9,-8.317234516143799,33740602,google_electra-base-generator
A parakeet,is a bird.,parakeet,bird,10,-6.500200271606445,33740602,google_electra-base-generator
An oriole,is a bird.,oriole,bird,11,-7.0286736488342285,33740602,google_electra-base-generator
A mockingbird,is a bird.,mockingbird,bird,12,-3.352193832397461,33740602,google_electra-base-generator
A redbird,is a bird.,redbird,bird,13,-3.3609704971313477,33740602,google_electra-base-generator
A wren,is a bird.,wren,bird,14,-5.853826522827148,33740602,google_electra-base-generator
A finch,is a bird.,finch,bird,15,-3.146304130554199,33740602,google_electra-base-generator
A starling,is a bird.,starling,bird,16,-6.040762424468994,33740602,google_electra-base-generator
A cardinal,is a bird.,cardinal,bird,17,-10.57442855834961,33740602,google_electra-base-generator
An eagle,is a bird.,eagle,bird,18,-3.6067638397216797,33740602,google_electra-base-generator
A hummingbird,is a bird.,hummingbird,bird,19,-2.3454809188842773,33740602,google_electra-base-generator
A seagull,is a bird.,seagull,bird,20,-4.730625152587891,33740602,google_electra-base-generator
A woodpecker,is a bird.,woodpecker,bird,21,-5.351130485534668,33740602,google_electra-base-generator
A pigeon,is a bird.,pigeon,bird,22,-2.509791374206543,33740602,google_electra-base-generator
A thrush,is a bird.,thrush,bird,23,-6.230745792388916,33740602,google_electra-base-generator
A falcon,is a bird.,falcon,bird,24,-3.5591821670532227,33740602,google_electra-base-generator
A crow,is a bird.,crow,bird,25,-4.701035499572754,33740602,google_electra-base-generator
A hawk,is a bird.,hawk,bird,26,-3.792306900024414,33740602,google_electra-base-generator
A raven,is a bird.,raven,bird,27,-3.960775375366211,33740602,google_electra-base-generator
A goldfinch,is a bird.,goldfinch,bird,28,-9.161460876464844,33740602,google_electra-base-generator
A parrot,is a bird.,parrot,bird,29,-2.4135942459106445,33740602,google_electra-base-generator
A sandpiper,is a bird.,sandpiper,bird,30,-6.326922416687012,33740602,google_electra-base-generator
A pheasant,is a bird.,pheasant,bird,31,-7.301008224487305,33740602,google_electra-base-generator
A catbird,is a bird.,catbird,bird,32,-2.2500085830688477,33740602,google_electra-base-generator
A crane,is a bird.,crane,bird,33,-7.979393005371094,33740602,google_electra-base-generator
An albatross,is a bird.,albatross,bird,34,-5.339376449584961,33740602,google_electra-base-generator
A condor,is a bird.,condor,bird,35,-3.982699394226074,33740602,google_electra-base-generator
A toucan,is a bird.,toucan,bird,36,-7.371368408203125,33740602,google_electra-base-generator
An owl,is a bird.,owl,bird,37,-3.418271064758301,33740602,google_electra-base-generator
A pelican,is a bird.,pelican,bird,38,-7.270884990692139,33740602,google_electra-base-generator
A goose,is a bird.,goose,bird,39,-4.435760498046875,33740602,google_electra-base-generator
A vulture,is a bird.,vulture,bird,40,-4.591829299926758,33740602,google_electra-base-generator
A stork,is a bird.,stork,bird,41,-7.222891330718994,33740602,google_electra-base-generator
A buzzard,is a bird.,buzzard,bird,42,-7.531878471374512,33740602,google_electra-base-generator
A swan,is a bird.,swan,bird,43,-3.3386049270629883,33740602,google_electra-base-generator
A flamingo,is a bird.,flamingo,bird,44,-5.881304740905762,33740602,google_electra-base-generator
A duck,is a bird.,duck,bird,45,-4.147765159606934,33740602,google_electra-base-generator
A peacock,is a bird.,peacock,bird,46,-2.7534055709838867,33740602,google_electra-base-generator
An egret,is a bird.,egret,bird,47,-6.600185394287109,33740602,google_electra-base-generator
A chicken,is a bird.,chicken,bird,48,-5.042336463928223,33740602,google_electra-base-generator
A turkey,is a bird.,turkey,bird,49,-4.3152570724487305,33740602,google_electra-base-generator
An ostrich,is a bird.,ostrich,bird,50,-6.238821983337402,33740602,google_electra-base-generator
A titmouse,is a bird.,titmouse,bird,51,-5.540748596191406,33740602,google_electra-base-generator
An emu,is a bird.,emu,bird,52,-7.954532146453857,33740602,google_electra-base-generator
A penguin,is a bird.,penguin,bird,53,-5.020968437194824,33740602,google_electra-base-generator
A bat,is a bird.,bat,bird,54,-5.392467498779297,33740602,google_electra-base-generator
Football,is a sport.,football,sport,1,-1.524500846862793,33740602,google_electra-base-generator
Baseball,is a sport.,baseball,sport,2,-2.310391426086426,33740602,google_electra-base-generator
Basketball,is a sport.,basketball,sport,3,-1.923055648803711,33740602,google_electra-base-generator
Tennis,is a sport.,tennis,sport,4,-1.883810043334961,33740602,google_electra-base-generator
Softball,is a sport.,softball,sport,5,-2.9974498748779297,33740602,google_electra-base-generator
Canoeing,is a sport.,canoeing,sport,6,-3.707517623901367,33740602,google_electra-base-generator
Handball,is a sport.,handball,sport,7,-2.287747383117676,33740602,google_electra-base-generator
Rugby,is a sport.,rugby,sport,8,-2.0130910873413086,33740602,google_electra-base-generator
Hockey,is a sport.,hockey,sport,9,-1.9082231521606445,33740602,google_electra-base-generator
Ice hockey,is a sport.,ice hockey,sport,10,-2.8852291107177734,33740602,google_electra-base-generator
Swimming,is a sport.,swimming,sport,11,-2.5696191787719727,33740602,google_electra-base-generator
Track,is a sport.,track,sport,12,-9.029861450195312,33740602,google_electra-base-generator
Boxing,is a sport.,boxing,sport,13,-1.9586763381958008,33740602,google_electra-base-generator
Volleyball,is a sport.,volleyball,sport,14,-2.1559486389160156,33740602,google_electra-base-generator
Lacrosse,is a sport.,lacrosse,sport,15,-2.2873573303222656,33740602,google_electra-base-generator
Skiing,is a sport.,skiing,sport,16,-3.459402084350586,33740602,google_electra-base-generator
Golf,is a sport.,golf,sport,17,-2.032240867614746,33740602,google_electra-base-generator
Polo,is a sport.,polo,sport,18,-3.77225399017334,33740602,google_electra-base-generator
Surfing,is a sport.,surfing,sport,19,-3.295988082885742,33740602,google_electra-base-generator
Wrestling,is a sport.,wrestling,sport,20,-2.3661441802978516,33740602,google_electra-base-generator
Gymnastics,is a sport.,gymnastics,sport,21,-3.350144386291504,33740602,google_electra-base-generator
Cricket,is a sport.,cricket,sport,22,-2.043367385864258,33740602,google_electra-base-generator
Squash,is a sport.,squash,sport,23,-5.5730438232421875,33740602,google_electra-base-generator
Badminton,is a sport.,badminton,sport,24,-2.614381790161133,33740602,google_electra-base-generator
Racing,is a sport.,racing,sport,25,-2.9414148330688477,33740602,google_electra-base-generator
Pole vault,is a sport.,pole vault,sport,26,-5.830748558044434,33740602,google_electra-base-generator
Fencing,is a sport.,fencing,sport,27,-4.25376033782959,33740602,google_electra-base-generator
Bowling,is a sport.,bowling,sport,28,-2.7522544860839844,33740602,google_electra-base-generator
Water skiing,is a sport.,water skiing,sport,29,-4.483941078186035,33740602,google_electra-base-generator
Ice skating,is a sport.,ice skating,sport,30,-2.7275571823120117,33740602,google_electra-base-generator
Jai alai,is a sport.,jai alai,sport,31,-8.971611022949219,33740602,google_electra-base-generator
Skating,is a sport.,skating,sport,32,-2.185177803039551,33740602,google_electra-base-generator
Skindiving,is a sport.,skindiving,sport,33,-4.2996110916137695,33740602,google_electra-base-generator
Sailing,is a sport.,sailing,sport,34,-3.3307809829711914,33740602,google_electra-base-generator
Diving,is a sport.,diving,sport,35,-3.7827510833740234,33740602,google_electra-base-generator
Archery,is a sport.,archery,sport,36,-2.685211181640625,33740602,google_electra-base-generator
Judo,is a sport.,judo,sport,37,-2.262314796447754,33740602,google_electra-base-generator
Car racing,is a sport.,car racing,sport,38,-3.909804344177246,33740602,google_electra-base-generator
Ping pong,is a sport.,ping pong,sport,39,-7.09134578704834,33740602,google_electra-base-generator
Rowing,is a sport.,rowing,sport,40,-1.9362001419067383,33740602,google_electra-base-generator
Fishing,is a sport.,fishing,sport,41,-3.13958740234375,33740602,google_electra-base-generator
Horseback riding,is a sport.,horseback riding,sport,42,-3.7347946166992188,33740602,google_electra-base-generator
Running,is a sport.,running,sport,43,-3.231198310852051,33740602,google_electra-base-generator
Horse racing,is a sport.,horse racing,sport,44,-3.1680526733398438,33740602,google_electra-base-generator
Hiking,is a sport.,hiking,sport,45,-4.316462516784668,33740602,google_electra-base-generator
Weight lifting,is a sport.,weight lifting,sport,46,-4.857086181640625,33740602,google_electra-base-generator
Croquet,is a sport.,croquet,sport,47,-4.371390342712402,33740602,google_electra-base-generator
Horseshoes,is a sport.,horseshoes,sport,48,-7.485288619995117,33740602,google_electra-base-generator
Boating,is a sport.,boating,sport,49,-2.867886543273926,33740602,google_electra-base-generator
Pool,is a sport.,pool,sport,50,-5.851415634155273,33740602,google_electra-base-generator
Billiards,is a sport.,billiards,sport,51,-5.832585334777832,33740602,google_electra-base-generator
Hunting,is a sport.,hunting,sport,52,-2.934647560119629,33740602,google_electra-base-generator
Jump rope,is a sport.,jump rope,sport,53,-6.410440444946289,33740602,google_electra-base-generator
Camping,is a sport.,camping,sport,54,-3.990541458129883,33740602,google_electra-base-generator
Chess,is a sport.,chess,sport,55,-3.7854576110839844,33740602,google_electra-base-generator
Dancing,is a sport.,dancing,sport,56,-3.8981142044067383,33740602,google_electra-base-generator
Checkers,is a sport.,checkers,sport,57,-7.755362510681152,33740602,google_electra-base-generator
Cards,is a sport.,cards,sport,58,-9.590414047241211,33740602,google_electra-base-generator
Sunbathing,is a sport.,sunbathing,sport,59,-4.56463623046875,33740602,google_electra-base-generator
Pea,is a vegetable.,pea,vegetable,1,-5.321915626525879,33740602,google_electra-base-generator
Carrot,is a vegetable.,carrot,vegetable,2,-3.6372289657592773,33740602,google_electra-base-generator
Green bean,is a vegetable.,green bean,vegetable,3,-4.173531532287598,33740602,google_electra-base-generator
String bean,is a vegetable.,string bean,vegetable,4,-5.5199480056762695,33740602,google_electra-base-generator
Spinach,is a vegetable.,spinach,vegetable,5,-3.840768814086914,33740602,google_electra-base-generator
Broccoli,is a vegetable.,broccoli,vegetable,6,-3.6067657470703125,33740602,google_electra-base-generator
Asparagus,is a vegetable.,asparagus,vegetable,7,-4.531177520751953,33740602,google_electra-base-generator
Corn,is a vegetable.,corn,vegetable,8,-3.5962533950805664,33740602,google_electra-base-generator
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-2.9479637145996094,33740602,google_electra-base-generator
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-12.579511642456055,33740602,google_electra-base-generator
Squash,is a vegetable.,squash,vegetable,11,-4.389219284057617,33740602,google_electra-base-generator
Lettuce,is a vegetable.,lettuce,vegetable,12,-4.549192428588867,33740602,google_electra-base-generator
Celery,is a vegetable.,celery,vegetable,13,-5.627439498901367,33740602,google_electra-base-generator
Cucumber,is a vegetable.,cucumber,vegetable,14,-5.323185920715332,33740602,google_electra-base-generator
Beet,is a vegetable.,beet,vegetable,15,-5.278095245361328,33740602,google_electra-base-generator
Green,is a vegetable.,green,vegetable,16,-6.057058334350586,33740602,google_electra-base-generator
Tomato,is a vegetable.,tomato,vegetable,17,-4.309328079223633,33740602,google_electra-base-generator
Lima bean,is a vegetable.,lima bean,vegetable,18,-4.081876754760742,33740602,google_electra-base-generator
Artichoke,is a vegetable.,artichoke,vegetable,19,-4.298830986022949,33740602,google_electra-base-generator
Turnip,is a vegetable.,turnip,vegetable,20,-8.324714660644531,33740602,google_electra-base-generator
Eggplant,is a vegetable.,eggplant,vegetable,21,-5.076015472412109,33740602,google_electra-base-generator
Romaine,is a vegetable.,romaine,vegetable,22,-5.255382537841797,33740602,google_electra-base-generator
Green pepper,is a vegetable.,green pepper,vegetable,23,-5.712009429931641,33740602,google_electra-base-generator
Okra,is a vegetable.,okra,vegetable,24,-6.748929023742676,33740602,google_electra-base-generator
Radish,is a vegetable.,radish,vegetable,25,-5.221350193023682,33740602,google_electra-base-generator
Onion,is a vegetable.,onion,vegetable,26,-4.726565361022949,33740602,google_electra-base-generator
Bean,is a vegetable.,bean,vegetable,27,-3.9276132583618164,33740602,google_electra-base-generator
Green onion,is a vegetable.,green onion,vegetable,28,-4.432652473449707,33740602,google_electra-base-generator
Potato,is a vegetable.,potato,vegetable,29,-3.89121150970459,33740602,google_electra-base-generator
Parsnip,is a vegetable.,parsnip,vegetable,30,-6.1213459968566895,33740602,google_electra-base-generator
Turnip green,is a vegetable.,turnip green,vegetable,31,-8.185156345367432,33740602,google_electra-base-generator
Collard,is a vegetable.,collard,vegetable,32,-8.301773071289062,33740602,google_electra-base-generator
Wax bean,is a vegetable.,wax bean,vegetable,33,-4.923964500427246,33740602,google_electra-base-generator
Watercress,is a vegetable.,watercress,vegetable,34,-6.69093132019043,33740602,google_electra-base-generator
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-7.208618640899658,33740602,google_electra-base-generator
Leek,is a vegetable.,leek,vegetable,36,-8.036643028259277,33740602,google_electra-base-generator
Pepper,is a vegetable.,pepper,vegetable,37,-6.285984039306641,33740602,google_electra-base-generator
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-5.933215141296387,33740602,google_electra-base-generator
Yam,is a vegetable.,yam,vegetable,39,-7.76513147354126,33740602,google_electra-base-generator
Parsley,is a vegetable.,parsley,vegetable,40,-4.903006553649902,33740602,google_electra-base-generator
Endive,is a vegetable.,endive,vegetable,41,-8.955248832702637,33740602,google_electra-base-generator
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-5.541136264801025,33740602,google_electra-base-generator
Mushroom,is a vegetable.,mushroom,vegetable,43,-4.313440322875977,33740602,google_electra-base-generator
Avocado,is a vegetable.,avocado,vegetable,44,-4.515705108642578,33740602,google_electra-base-generator
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-6.76053524017334,33740602,google_electra-base-generator
Kale,is a vegetable.,kale,vegetable,46,-5.997433185577393,33740602,google_electra-base-generator
Escarole,is a vegetable.,escarole,vegetable,47,-5.618663787841797,33740602,google_electra-base-generator
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-5.833220481872559,33740602,google_electra-base-generator
Pickle,is a vegetable.,pickle,vegetable,49,-6.385716438293457,33740602,google_electra-base-generator
Baked bean,is a vegetable.,baked bean,vegetable,50,-5.2453203201293945,33740602,google_electra-base-generator
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-4.943151473999023,33740602,google_electra-base-generator
Seaweed,is a vegetable.,seaweed,vegetable,52,-4.426654815673828,33740602,google_electra-base-generator
Garlic,is a vegetable.,garlic,vegetable,53,-5.496325492858887,33740602,google_electra-base-generator
Dandelion,is a vegetable.,dandelion,vegetable,54,-5.812575340270996,33740602,google_electra-base-generator
Peanut,is a vegetable.,peanut,vegetable,55,-5.414338111877441,33740602,google_electra-base-generator
Rice,is a vegetable.,rice,vegetable,56,-4.2584638595581055,33740602,google_electra-base-generator
A saw,is a tool.,saw,tool,1,-7.30164098739624,33740602,google_electra-base-generator
A hammer,is a tool.,hammer,tool,2,-3.435701370239258,33740602,google_electra-base-generator
A ruler,is a tool.,ruler,tool,3,-7.576319694519043,33740602,google_electra-base-generator
A screwdriver,is a tool.,screwdriver,tool,4,-4.359375953674316,33740602,google_electra-base-generator
A drill,is a tool.,drill,tool,5,-3.4881038665771484,33740602,google_electra-base-generator
A nail,is a tool.,nail,tool,6,-4.529044151306152,33740602,google_electra-base-generator
A tape measure,is a tool.,tape measure,tool,7,-4.689587593078613,33740602,google_electra-base-generator
A sawhorse,is a tool.,sawhorse,tool,8,-7.586915016174316,33740602,google_electra-base-generator
A sandpaper,is a tool.,sandpaper,tool,9,-4.3286237716674805,33740602,google_electra-base-generator
A sander,is a tool.,sander,tool,10,-4.13790225982666,33740602,google_electra-base-generator
A level,is a tool.,level,tool,11,-8.565309524536133,33740602,google_electra-base-generator
A plane,is a tool.,plane,tool,12,-9.006980895996094,33740602,google_electra-base-generator
A file,is a tool.,file,tool,13,-6.283780097961426,33740602,google_electra-base-generator
A toolbox,is a tool.,toolbox,tool,14,-1.4586658477783203,33740602,google_electra-base-generator
A t-square,is a tool.,T-square,tool,15,-7.275393486022949,33740602,google_electra-base-generator
A chisel,is a tool.,chisel,tool,16,-3.4337100982666016,33740602,google_electra-base-generator
A rasp,is a tool.,rasp,tool,17,-8.38265609741211,33740602,google_electra-base-generator
A pencil,is a tool.,pencil,tool,18,-4.221880912780762,33740602,google_electra-base-generator
A hacksaw,is a tool.,hacksaw,tool,19,-5.902442932128906,33740602,google_electra-base-generator
A square,is a tool.,square,tool,20,-9.002227783203125,33740602,google_electra-base-generator
A bench,is a tool.,bench,tool,21,-4.875642776489258,33740602,google_electra-base-generator
A plier,is a tool.,plier,tool,22,-6.704574108123779,33740602,google_electra-base-generator
A wrench,is a tool.,wrench,tool,23,-5.484902381896973,33740602,google_electra-base-generator
A ladder,is a tool.,ladder,tool,24,-6.193971633911133,33740602,google_electra-base-generator
A lathe,is a tool.,lathe,tool,25,-9.089960098266602,33740602,google_electra-base-generator
A vise,is a tool.,vise,tool,26,-7.588425159454346,33740602,google_electra-base-generator
A screw,is a tool.,screw,tool,27,-4.864601135253906,33740602,google_electra-base-generator
A wood,is a tool.,wood,tool,28,-4.706912040710449,33740602,google_electra-base-generator
A wedge,is a tool.,wedge,tool,29,-6.750430107116699,33740602,google_electra-base-generator
A lumber,is a tool.,lumber,tool,30,-3.399639129638672,33740602,google_electra-base-generator
A blueprint,is a tool.,blueprint,tool,31,-7.214971542358398,33740602,google_electra-base-generator
A brace,is a tool.,brace,tool,32,-3.9573001861572266,33740602,google_electra-base-generator
An awl,is a tool.,awl,tool,33,-6.208133220672607,33740602,google_electra-base-generator
A crowbar,is a tool.,crowbar,tool,34,-7.176712989807129,33740602,google_electra-base-generator
A hinge,is a tool.,hinge,tool,35,-5.001750946044922,33740602,google_electra-base-generator
A miter box,is a tool.,miter box,tool,36,-5.2027130126953125,33740602,google_electra-base-generator
A knife,is a tool.,knife,tool,37,-2.3904495239257812,33740602,google_electra-base-generator
A chalk,is a tool.,chalk,tool,38,-6.111939430236816,33740602,google_electra-base-generator
A nut,is a tool.,nut,tool,39,-5.814091682434082,33740602,google_electra-base-generator
A bolt,is a tool.,bolt,tool,40,-4.981833457946777,33740602,google_electra-base-generator
A plumb line,is a tool.,plumb line,tool,41,-7.361816883087158,33740602,google_electra-base-generator
A brush,is a tool.,brush,tool,42,-3.040713310241699,33740602,google_electra-base-generator
A sledge hammer,is a tool.,sledge hammer,tool,43,-3.745333671569824,33740602,google_electra-base-generator
A glue,is a tool.,glue,tool,44,-4.518067359924316,33740602,google_electra-base-generator
A paintbrush,is a tool.,paintbrush,tool,45,-3.6559715270996094,33740602,google_electra-base-generator
A varnish,is a tool.,varnish,tool,46,-5.7731733322143555,33740602,google_electra-base-generator
An apron,is a tool.,apron,tool,47,-5.025470733642578,33740602,google_electra-base-generator
A stapler,is a tool.,stapler,tool,48,-3.5523805618286133,33740602,google_electra-base-generator
An extension cord,is a tool.,extension cord,tool,49,-4.553742408752441,33740602,google_electra-base-generator
A soldering iron,is a tool.,soldering iron,tool,50,-5.4860992431640625,33740602,google_electra-base-generator
A plaster,is a tool.,plaster,tool,51,-5.75157356262207,33740602,google_electra-base-generator
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-4.727794647216797,33740602,google_electra-base-generator
An axe,is a tool.,axe,tool,53,-3.984182357788086,33740602,google_electra-base-generator
A slide rule,is a tool.,slide rule,tool,54,-6.174799919128418,33740602,google_electra-base-generator
A cement,is a tool.,cement,tool,55,-5.196608543395996,33740602,google_electra-base-generator
An anvil,is a tool.,anvil,tool,56,-5.432431221008301,33740602,google_electra-base-generator
A hatchet,is a tool.,hatchet,tool,57,-6.797600746154785,33740602,google_electra-base-generator
A rag,is a tool.,rag,tool,58,-5.160417556762695,33740602,google_electra-base-generator
A scissor,is a tool.,scissor,tool,59,-6.91625452041626,33740602,google_electra-base-generator
A crane,is a tool.,crane,tool,60,-5.085410118103027,33740602,google_electra-base-generator
Orange,is a fruit.,orange,fruit,1,-8.572308540344238,33740602,google_electra-base-generator
Apple,is a fruit.,apple,fruit,2,-9.938642501831055,33740602,google_electra-base-generator
Banana,is a fruit.,banana,fruit,3,-7.706093788146973,33740602,google_electra-base-generator
Peach,is a fruit.,peach,fruit,4,-10.034409523010254,33740602,google_electra-base-generator
Pear,is a fruit.,pear,fruit,5,-6.67000675201416,33740602,google_electra-base-generator
Apricot,is a fruit.,apricot,fruit,6,-6.77978515625,33740602,google_electra-base-generator
Tangerine,is a fruit.,tangerine,fruit,7,-9.453046798706055,33740602,google_electra-base-generator
Plum,is a fruit.,plum,fruit,8,-10.115930557250977,33740602,google_electra-base-generator
Grape,is a fruit.,grape,fruit,9,-8.292728424072266,33740602,google_electra-base-generator
Nectarine,is a fruit.,nectarine,fruit,10,-7.209090232849121,33740602,google_electra-base-generator
Strawberry,is a fruit.,strawberry,fruit,11,-8.69947338104248,33740602,google_electra-base-generator
Grapefruit,is a fruit.,grapefruit,fruit,12,-8.876565933227539,33740602,google_electra-base-generator
Berry,is a fruit.,berry,fruit,13,-9.686538696289062,33740602,google_electra-base-generator
Cherry,is a fruit.,cherry,fruit,14,-8.969137191772461,33740602,google_electra-base-generator
Pineapple,is a fruit.,pineapple,fruit,15,-8.314567565917969,33740602,google_electra-base-generator
Blackberry,is a fruit.,blackberry,fruit,16,-11.453051567077637,33740602,google_electra-base-generator
Melon,is a fruit.,melon,fruit,17,-10.383662223815918,33740602,google_electra-base-generator
Blueberry,is a fruit.,blueberry,fruit,18,-8.858346939086914,33740602,google_electra-base-generator
Raspberry,is a fruit.,raspberry,fruit,19,-7.905393600463867,33740602,google_electra-base-generator
Lemon,is a fruit.,lemon,fruit,20,-9.64045524597168,33740602,google_electra-base-generator
Black raspberry,is a fruit.,black raspberry,fruit,21,-8.899863719940186,33740602,google_electra-base-generator
Boysenberry,is a fruit.,boysenberry,fruit,22,-9.495129585266113,33740602,google_electra-base-generator
Watermelon,is a fruit.,watermelon,fruit,23,-7.939924240112305,33740602,google_electra-base-generator
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-9.120769023895264,33740602,google_electra-base-generator
Lime,is a fruit.,lime,fruit,25,-9.000628471374512,33740602,google_electra-base-generator
Tangelo,is a fruit.,tangelo,fruit,26,-9.063120365142822,33740602,google_electra-base-generator
