preamble,stimulus,item,category,rank,score,params,model
Boxing,is a sport.,boxing,sport,13,-10.467935562133789,1557612800,gpt2-xl
Volleyball,is a sport.,volleyball,sport,14,-9.907405853271484,1557612800,gpt2-xl
Lacrosse,is a sport.,lacrosse,sport,15,-10.173782348632812,1557612800,gpt2-xl
Skiing,is a sport.,skiing,sport,16,-11.352361679077148,1557612800,gpt2-xl
Golf,is a sport.,golf,sport,17,-10.325863361358643,1557612800,gpt2-xl
Polo,is a sport.,polo,sport,18,-11.903096199035645,1557612800,gpt2-xl
Surfing,is a sport.,surfing,sport,19,-10.389612674713135,1557612800,gpt2-xl
Wrestling,is a sport.,wrestling,sport,20,-10.4115629196167,1557612800,gpt2-xl
Gymnastics,is a sport.,gymnastics,sport,21,-9.278979778289795,1557612800,gpt2-xl
Cricket,is a sport.,cricket,sport,22,-10.896946907043457,1557612800,gpt2-xl
Squash,is a sport.,squash,sport,23,-10.491136074066162,1557612800,gpt2-xl
Badminton,is a sport.,badminton,sport,24,-9.892093658447266,1557612800,gpt2-xl
Racing,is a sport.,racing,sport,25,-11.855954647064209,1557612800,gpt2-xl
Pole vault,is a sport.,pole vault,sport,26,-13.20736837387085,1557612800,gpt2-xl
Fencing,is a sport.,fencing,sport,27,-9.853522300720215,1557612800,gpt2-xl
Bowling,is a sport.,bowling,sport,28,-11.025396347045898,1557612800,gpt2-xl
Water skiing,is a sport.,water skiing,sport,29,-11.269773006439209,1557612800,gpt2-xl
Ice skating,is a sport.,ice skating,sport,30,-10.321764945983887,1557612800,gpt2-xl
Jai alai,is a sport.,jai alai,sport,31,-14.46944808959961,1557612800,gpt2-xl
Skating,is a sport.,skating,sport,32,-11.468194961547852,1557612800,gpt2-xl
Skindiving,is a sport.,skindiving,sport,33,-14.901287078857422,1557612800,gpt2-xl
Sailing,is a sport.,sailing,sport,34,-11.222505569458008,1557612800,gpt2-xl
Diving,is a sport.,diving,sport,35,-12.266189098358154,1557612800,gpt2-xl
Archery,is a sport.,archery,sport,36,-10.179238319396973,1557612800,gpt2-xl
Judo,is a sport.,judo,sport,37,-11.891066074371338,1557612800,gpt2-xl
Car racing,is a sport.,car racing,sport,38,-10.788519382476807,1557612800,gpt2-xl
Ping pong,is a sport.,ping pong,sport,39,-10.122596740722656,1557612800,gpt2-xl
Rowing,is a sport.,rowing,sport,40,-9.786509037017822,1557612800,gpt2-xl
Fishing,is a sport.,fishing,sport,41,-11.08361005783081,1557612800,gpt2-xl
Horseback riding,is a sport.,horseback riding,sport,42,-10.7243013381958,1557612800,gpt2-xl
Running,is a sport.,running,sport,43,-12.481810092926025,1557612800,gpt2-xl
Horse racing,is a sport.,horse racing,sport,44,-10.170269966125488,1557612800,gpt2-xl
Hiking,is a sport.,hiking,sport,45,-13.6730375289917,1557612800,gpt2-xl
Weight lifting,is a sport.,weight lifting,sport,46,-11.419371604919434,1557612800,gpt2-xl
Croquet,is a sport.,croquet,sport,47,-10.797141075134277,1557612800,gpt2-xl
Horseshoes,is a sport.,horseshoes,sport,48,-14.9620041847229,1557612800,gpt2-xl
Boating,is a sport.,boating,sport,49,-11.615277290344238,1557612800,gpt2-xl
Pool,is a sport.,pool,sport,50,-17.260406494140625,1557612800,gpt2-xl
Billiards,is a sport.,billiards,sport,51,-9.610691547393799,1557612800,gpt2-xl
Hunting,is a sport.,hunting,sport,52,-11.157251358032227,1557612800,gpt2-xl
Jump rope,is a sport.,jump rope,sport,53,-11.193748474121094,1557612800,gpt2-xl
Camping,is a sport.,camping,sport,54,-13.775192737579346,1557612800,gpt2-xl
Chess,is a sport.,chess,sport,55,-11.14107894897461,1557612800,gpt2-xl
Dancing,is a sport.,dancing,sport,56,-12.442325592041016,1557612800,gpt2-xl
Checkers,is a sport.,checkers,sport,57,-14.14119815826416,1557612800,gpt2-xl
Cards,is a sport.,cards,sport,58,-20.383431911468506,1557612800,gpt2-xl
Sunbathing,is a sport.,sunbathing,sport,59,-13.949283123016357,1557612800,gpt2-xl
Pea,is a vegetable.,pea,vegetable,1,-11.45078182220459,1557612800,gpt2-xl
Carrot,is a vegetable.,carrot,vegetable,2,-13.535228729248047,1557612800,gpt2-xl
Green bean,is a vegetable.,green bean,vegetable,3,-13.229663372039795,1557612800,gpt2-xl
String bean,is a vegetable.,string bean,vegetable,4,-13.345385074615479,1557612800,gpt2-xl
Spinach,is a vegetable.,spinach,vegetable,5,-8.660280227661133,1557612800,gpt2-xl
Broccoli,is a vegetable.,broccoli,vegetable,6,-7.174388408660889,1557612800,gpt2-xl
Asparagus,is a vegetable.,asparagus,vegetable,7,-8.70307731628418,1557612800,gpt2-xl
Corn,is a vegetable.,corn,vegetable,8,-12.54651689529419,1557612800,gpt2-xl
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-8.613992691040039,1557612800,gpt2-xl
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-11.342305660247803,1557612800,gpt2-xl
Squash,is a vegetable.,squash,vegetable,11,-14.0022554397583,1557612800,gpt2-xl
Lettuce,is a vegetable.,lettuce,vegetable,12,-8.120415210723877,1557612800,gpt2-xl
Celery,is a vegetable.,celery,vegetable,13,-8.371574878692627,1557612800,gpt2-xl
Cucumber,is a vegetable.,cucumber,vegetable,14,-8.463809967041016,1557612800,gpt2-xl
Beet,is a vegetable.,beet,vegetable,15,-14.141031742095947,1557612800,gpt2-xl
Green,is a vegetable.,green,vegetable,16,-17.252464771270752,1557612800,gpt2-xl
Tomato,is a vegetable.,tomato,vegetable,17,-9.573488712310791,1557612800,gpt2-xl
Lima bean,is a vegetable.,lima bean,vegetable,18,-11.938138008117676,1557612800,gpt2-xl
Artichoke,is a vegetable.,artichoke,vegetable,19,-10.940883159637451,1557612800,gpt2-xl
Turnip,is a vegetable.,turnip,vegetable,20,-9.059573650360107,1557612800,gpt2-xl
Eggplant,is a vegetable.,eggplant,vegetable,21,-8.240535736083984,1557612800,gpt2-xl
Romaine,is a vegetable.,romaine,vegetable,22,-12.35507345199585,1557612800,gpt2-xl
Green pepper,is a vegetable.,green pepper,vegetable,23,-10.699604988098145,1557612800,gpt2-xl
Okra,is a vegetable.,okra,vegetable,24,-8.259539604187012,1557612800,gpt2-xl
Radish,is a vegetable.,radish,vegetable,25,-9.130276679992676,1557612800,gpt2-xl
Onion,is a vegetable.,onion,vegetable,26,-13.629428386688232,1557612800,gpt2-xl
Bean,is a vegetable.,bean,vegetable,27,-15.547060012817383,1557612800,gpt2-xl
Green onion,is a vegetable.,green onion,vegetable,28,-10.029772281646729,1557612800,gpt2-xl
Potato,is a vegetable.,potato,vegetable,29,-12.468546867370605,1557612800,gpt2-xl
Parsnip,is a vegetable.,parsnip,vegetable,30,-11.554359912872314,1557612800,gpt2-xl
Turnip green,is a vegetable.,turnip green,vegetable,31,-13.018182277679443,1557612800,gpt2-xl
Collard,is a vegetable.,collard,vegetable,32,-13.369394779205322,1557612800,gpt2-xl
Wax bean,is a vegetable.,wax bean,vegetable,33,-12.303909301757812,1557612800,gpt2-xl
Watercress,is a vegetable.,watercress,vegetable,34,-9.82139778137207,1557612800,gpt2-xl
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-10.069040298461914,1557612800,gpt2-xl
Leek,is a vegetable.,leek,vegetable,36,-9.390932559967041,1557612800,gpt2-xl
Pepper,is a vegetable.,pepper,vegetable,37,-13.694396018981934,1557612800,gpt2-xl
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-9.477315902709961,1557612800,gpt2-xl
Yam,is a vegetable.,yam,vegetable,39,-21.628294944763184,1557612800,gpt2-xl
Parsley,is a vegetable.,parsley,vegetable,40,-8.798680305480957,1557612800,gpt2-xl
Endive,is a vegetable.,endive,vegetable,41,-9.128499031066895,1557612800,gpt2-xl
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-8.420845985412598,1557612800,gpt2-xl
Mushroom,is a vegetable.,mushroom,vegetable,43,-13.598328113555908,1557612800,gpt2-xl
Avocado,is a vegetable.,avocado,vegetable,44,-9.680317401885986,1557612800,gpt2-xl
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-9.381009578704834,1557612800,gpt2-xl
Kale,is a vegetable.,kale,vegetable,46,-8.79748249053955,1557612800,gpt2-xl
Escarole,is a vegetable.,escarole,vegetable,47,-14.45573091506958,1557612800,gpt2-xl
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-11.825737476348877,1557612800,gpt2-xl
Pickle,is a vegetable.,pickle,vegetable,49,-15.985337257385254,1557612800,gpt2-xl
Baked bean,is a vegetable.,baked bean,vegetable,50,-17.457492351531982,1557612800,gpt2-xl
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-12.433018684387207,1557612800,gpt2-xl
Seaweed,is a vegetable.,seaweed,vegetable,52,-10.406888961791992,1557612800,gpt2-xl
Garlic,is a vegetable.,garlic,vegetable,53,-10.20080852508545,1557612800,gpt2-xl
Dandelion,is a vegetable.,dandelion,vegetable,54,-12.834319114685059,1557612800,gpt2-xl
Peanut,is a vegetable.,peanut,vegetable,55,-13.868311405181885,1557612800,gpt2-xl
Rice,is a vegetable.,rice,vegetable,56,-10.979692935943604,1557612800,gpt2-xl
A saw,is a tool.,saw,tool,1,-11.04744291305542,1557612800,gpt2-xl
A hammer,is a tool.,hammer,tool,2,-9.965868473052979,1557612800,gpt2-xl
A ruler,is a tool.,ruler,tool,3,-11.517760753631592,1557612800,gpt2-xl
A screwdriver,is a tool.,screwdriver,tool,4,-8.921181678771973,1557612800,gpt2-xl
A drill,is a tool.,drill,tool,5,-13.555418491363525,1557612800,gpt2-xl
A nail,is a tool.,nail,tool,6,-13.865708351135254,1557612800,gpt2-xl
A tape measure,is a tool.,tape measure,tool,7,-10.50648021697998,1557612800,gpt2-xl
A sawhorse,is a tool.,sawhorse,tool,8,-12.175984382629395,1557612800,gpt2-xl
A sandpaper,is a tool.,sandpaper,tool,9,-13.968677043914795,1557612800,gpt2-xl
A sander,is a tool.,sander,tool,10,-10.730477809906006,1557612800,gpt2-xl
A level,is a tool.,level,tool,11,-17.104519367218018,1557612800,gpt2-xl
A plane,is a tool.,plane,tool,12,-15.916762351989746,1557612800,gpt2-xl
A file,is a tool.,file,tool,13,-19.181818962097168,1557612800,gpt2-xl
A toolbox,is a tool.,toolbox,tool,14,-9.391619682312012,1557612800,gpt2-xl
A t-square,is a tool.,T-square,tool,15,-13.72565221786499,1557612800,gpt2-xl
A chisel,is a tool.,chisel,tool,16,-9.563252449035645,1557612800,gpt2-xl
A rasp,is a tool.,rasp,tool,17,-16.040100574493408,1557612800,gpt2-xl
A pencil,is a tool.,pencil,tool,18,-7.420202255249023,1557612800,gpt2-xl
A hacksaw,is a tool.,hacksaw,tool,19,-10.817129135131836,1557612800,gpt2-xl
A square,is a tool.,square,tool,20,-14.868974685668945,1557612800,gpt2-xl
A bench,is a tool.,bench,tool,21,-18.077120780944824,1557612800,gpt2-xl
A plier,is a tool.,plier,tool,22,-9.762999057769775,1557612800,gpt2-xl
A wrench,is a tool.,wrench,tool,23,-9.90250301361084,1557612800,gpt2-xl
A ladder,is a tool.,ladder,tool,24,-11.092550277709961,1557612800,gpt2-xl
A lathe,is a tool.,lathe,tool,25,-10.362312316894531,1557612800,gpt2-xl
A vise,is a tool.,vise,tool,26,-9.483856201171875,1557612800,gpt2-xl
A screw,is a tool.,screw,tool,27,-13.274867534637451,1557612800,gpt2-xl
A wood,is a tool.,wood,tool,28,-14.898887634277344,1557612800,gpt2-xl
A wedge,is a tool.,wedge,tool,29,-13.533802032470703,1557612800,gpt2-xl
A lumber,is a tool.,lumber,tool,30,-16.891960620880127,1557612800,gpt2-xl
A blueprint,is a tool.,blueprint,tool,31,-14.942194938659668,1557612800,gpt2-xl
A brace,is a tool.,brace,tool,32,-17.030147552490234,1557612800,gpt2-xl
An awl,is a tool.,awl,tool,33,-10.45651912689209,1557612800,gpt2-xl
A crowbar,is a tool.,crowbar,tool,34,-9.584343433380127,1557612800,gpt2-xl
A hinge,is a tool.,hinge,tool,35,-13.361915111541748,1557612800,gpt2-xl
A miter box,is a tool.,miter box,tool,36,-10.693227767944336,1557612800,gpt2-xl
A knife,is a tool.,knife,tool,37,-8.716461181640625,1557612800,gpt2-xl
A chalk,is a tool.,chalk,tool,38,-17.215487957000732,1557612800,gpt2-xl
A nut,is a tool.,nut,tool,39,-16.244941234588623,1557612800,gpt2-xl
A bolt,is a tool.,bolt,tool,40,-15.198352813720703,1557612800,gpt2-xl
A plumb line,is a tool.,plumb line,tool,41,-11.467069149017334,1557612800,gpt2-xl
A brush,is a tool.,brush,tool,42,-12.507017135620117,1557612800,gpt2-xl
A sledge hammer,is a tool.,sledge hammer,tool,43,-10.875957012176514,1557612800,gpt2-xl
A glue,is a tool.,glue,tool,44,-16.666204929351807,1557612800,gpt2-xl
A paintbrush,is a tool.,paintbrush,tool,45,-10.073010921478271,1557612800,gpt2-xl
A varnish,is a tool.,varnish,tool,46,-16.418565273284912,1557612800,gpt2-xl
An apron,is a tool.,apron,tool,47,-14.537766456604004,1557612800,gpt2-xl
A stapler,is a tool.,stapler,tool,48,-10.01321029663086,1557612800,gpt2-xl
An extension cord,is a tool.,extension cord,tool,49,-11.304134368896484,1557612800,gpt2-xl
A soldering iron,is a tool.,soldering iron,tool,50,-10.63288402557373,1557612800,gpt2-xl
A plaster,is a tool.,plaster,tool,51,-17.332030773162842,1557612800,gpt2-xl
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-12.423394680023193,1557612800,gpt2-xl
An axe,is a tool.,axe,tool,53,-12.01369333267212,1557612800,gpt2-xl
A slide rule,is a tool.,slide rule,tool,54,-11.089626789093018,1557612800,gpt2-xl
A cement,is a tool.,cement,tool,55,-20.063645839691162,1557612800,gpt2-xl
An anvil,is a tool.,anvil,tool,56,-10.573853015899658,1557612800,gpt2-xl
A hatchet,is a tool.,hatchet,tool,57,-11.550698280334473,1557612800,gpt2-xl
A rag,is a tool.,rag,tool,58,-16.620285987854004,1557612800,gpt2-xl
A scissor,is a tool.,scissor,tool,59,-11.519211292266846,1557612800,gpt2-xl
A crane,is a tool.,crane,tool,60,-17.91343879699707,1557612800,gpt2-xl
Orange,is a fruit.,orange,fruit,1,-15.040667057037354,1557612800,gpt2-xl
Apple,is a fruit.,apple,fruit,2,-18.58323097229004,1557612800,gpt2-xl
Banana,is a fruit.,banana,fruit,3,-10.380332946777344,1557612800,gpt2-xl
Peach,is a fruit.,peach,fruit,4,-13.058432579040527,1557612800,gpt2-xl
Pear,is a fruit.,pear,fruit,5,-19.865361213684082,1557612800,gpt2-xl
Apricot,is a fruit.,apricot,fruit,6,-11.916354656219482,1557612800,gpt2-xl
Tangerine,is a fruit.,tangerine,fruit,7,-14.928712844848633,1557612800,gpt2-xl
Plum,is a fruit.,plum,fruit,8,-14.443642616271973,1557612800,gpt2-xl
Grape,is a fruit.,grape,fruit,9,-12.484041690826416,1557612800,gpt2-xl
Nectarine,is a fruit.,nectarine,fruit,10,-10.40289831161499,1557612800,gpt2-xl
Strawberry,is a fruit.,strawberry,fruit,11,-12.85054063796997,1557612800,gpt2-xl
Grapefruit,is a fruit.,grapefruit,fruit,12,-8.781582355499268,1557612800,gpt2-xl
Berry,is a fruit.,berry,fruit,13,-15.113922595977783,1557612800,gpt2-xl
Cherry,is a fruit.,cherry,fruit,14,-15.466622352600098,1557612800,gpt2-xl
Pineapple,is a fruit.,pineapple,fruit,15,-10.876365661621094,1557612800,gpt2-xl
Blackberry,is a fruit.,blackberry,fruit,16,-16.59958791732788,1557612800,gpt2-xl
Melon,is a fruit.,melon,fruit,17,-14.807887554168701,1557612800,gpt2-xl
Blueberry,is a fruit.,blueberry,fruit,18,-12.795459747314453,1557612800,gpt2-xl
Raspberry,is a fruit.,raspberry,fruit,19,-18.282186031341553,1557612800,gpt2-xl
Lemon,is a fruit.,lemon,fruit,20,-14.091941833496094,1557612800,gpt2-xl
Black raspberry,is a fruit.,black raspberry,fruit,21,-12.88587236404419,1557612800,gpt2-xl
Boysenberry,is a fruit.,boysenberry,fruit,22,-13.859703063964844,1557612800,gpt2-xl
Watermelon,is a fruit.,watermelon,fruit,23,-8.993996620178223,1557612800,gpt2-xl
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-8.444924354553223,1557612800,gpt2-xl
Lime,is a fruit.,lime,fruit,25,-14.802032947540283,1557612800,gpt2-xl
Tangelo,is a fruit.,tangelo,fruit,26,-17.037288188934326,1557612800,gpt2-xl
Papaya,is a fruit.,papaya,fruit,27,-8.981203556060791,1557612800,gpt2-xl
Honeydew,is a fruit.,honeydew,fruit,28,-11.65158462524414,1557612800,gpt2-xl
Fig,is a fruit.,fig,fruit,29,-22.543039798736572,1557612800,gpt2-xl
Mango,is a fruit.,mango,fruit,30,-10.799540996551514,1557612800,gpt2-xl
Guava,is a fruit.,guava,fruit,31,-9.310367107391357,1557612800,gpt2-xl
Pomegranate,is a fruit.,pomegranate,fruit,32,-11.165714740753174,1557612800,gpt2-xl
Cranberry,is a fruit.,cranberry,fruit,33,-12.436037063598633,1557612800,gpt2-xl
Passion fruit,is a fruit.,passion fruit,fruit,34,-9.386303901672363,1557612800,gpt2-xl
