preamble,stimulus,item,category,rank,score,params,model
A hummingbird,is a bird.,hummingbird,bird,19,-1.7418289184570312,356461657,roberta-large
A seagull,is a bird.,seagull,bird,20,-0.6746406555175781,356461657,roberta-large
A woodpecker,is a bird.,woodpecker,bird,21,-2.5430641174316406,356461657,roberta-large
A pigeon,is a bird.,pigeon,bird,22,-0.9715538024902344,356461657,roberta-large
A thrush,is a bird.,thrush,bird,23,-2.8897247314453125,356461657,roberta-large
A falcon,is a bird.,falcon,bird,24,-5.532405853271484,356461657,roberta-large
A crow,is a bird.,crow,bird,25,-1.1010208129882812,356461657,roberta-large
A hawk,is a bird.,hawk,bird,26,-6.111225128173828,356461657,roberta-large
A raven,is a bird.,raven,bird,27,-1.9611930847167969,356461657,roberta-large
A goldfinch,is a bird.,goldfinch,bird,28,-2.2394027709960938,356461657,roberta-large
A parrot,is a bird.,parrot,bird,29,-1.0866012573242188,356461657,roberta-large
A sandpiper,is a bird.,sandpiper,bird,30,-4.326904296875,356461657,roberta-large
A pheasant,is a bird.,pheasant,bird,31,-0.9506721496582031,356461657,roberta-large
A catbird,is a bird.,catbird,bird,32,-3.0279884338378906,356461657,roberta-large
A crane,is a bird.,crane,bird,33,-10.259326934814453,356461657,roberta-large
An albatross,is a bird.,albatross,bird,34,-2.13580322265625,356461657,roberta-large
A condor,is a bird.,condor,bird,35,-2.1712188720703125,356461657,roberta-large
A toucan,is a bird.,toucan,bird,36,-1.3777122497558594,356461657,roberta-large
An owl,is a bird.,owl,bird,37,-1.6934013366699219,356461657,roberta-large
A pelican,is a bird.,pelican,bird,38,-2.2924461364746094,356461657,roberta-large
A goose,is a bird.,goose,bird,39,-1.3969688415527344,356461657,roberta-large
A vulture,is a bird.,vulture,bird,40,-7.476387023925781,356461657,roberta-large
A stork,is a bird.,stork,bird,41,-3.277881622314453,356461657,roberta-large
A buzzard,is a bird.,buzzard,bird,42,-4.804950714111328,356461657,roberta-large
A swan,is a bird.,swan,bird,43,-2.2137298583984375,356461657,roberta-large
A flamingo,is a bird.,flamingo,bird,44,-2.2460708618164062,356461657,roberta-large
A duck,is a bird.,duck,bird,45,-2.6131668090820312,356461657,roberta-large
A peacock,is a bird.,peacock,bird,46,-1.5095062255859375,356461657,roberta-large
An egret,is a bird.,egret,bird,47,-1.8389778137207031,356461657,roberta-large
A chicken,is a bird.,chicken,bird,48,-1.8176536560058594,356461657,roberta-large
A turkey,is a bird.,turkey,bird,49,-0.8598480224609375,356461657,roberta-large
An ostrich,is a bird.,ostrich,bird,50,-1.0187187194824219,356461657,roberta-large
A titmouse,is a bird.,titmouse,bird,51,-7.264739990234375,356461657,roberta-large
An emu,is a bird.,emu,bird,52,-2.176830291748047,356461657,roberta-large
A penguin,is a bird.,penguin,bird,53,-3.5309486389160156,356461657,roberta-large
A bat,is a bird.,bat,bird,54,-8.201789855957031,356461657,roberta-large
Football,is a sport.,football,sport,1,-3.163501739501953,356461657,roberta-large
Baseball,is a sport.,baseball,sport,2,-2.6835861206054688,356461657,roberta-large
Basketball,is a sport.,basketball,sport,3,-2.2716712951660156,356461657,roberta-large
Tennis,is a sport.,tennis,sport,4,-1.8591194152832031,356461657,roberta-large
Softball,is a sport.,softball,sport,5,-3.0987510681152344,356461657,roberta-large
Canoeing,is a sport.,canoeing,sport,6,-1.277374267578125,356461657,roberta-large
Handball,is a sport.,handball,sport,7,-1.8447685241699219,356461657,roberta-large
Rugby,is a sport.,rugby,sport,8,-1.76116943359375,356461657,roberta-large
Hockey,is a sport.,hockey,sport,9,-2.7382965087890625,356461657,roberta-large
Ice hockey,is a sport.,ice hockey,sport,10,-1.5707855224609375,356461657,roberta-large
Swimming,is a sport.,swimming,sport,11,-1.8456802368164062,356461657,roberta-large
Track,is a sport.,track,sport,12,-6.955101013183594,356461657,roberta-large
Boxing,is a sport.,boxing,sport,13,-1.5394668579101562,356461657,roberta-large
Volleyball,is a sport.,volleyball,sport,14,-2.4855613708496094,356461657,roberta-large
Lacrosse,is a sport.,lacrosse,sport,15,-1.7302742004394531,356461657,roberta-large
Skiing,is a sport.,skiing,sport,16,-1.6242752075195312,356461657,roberta-large
Golf,is a sport.,golf,sport,17,-2.181926727294922,356461657,roberta-large
Polo,is a sport.,polo,sport,18,-2.6741371154785156,356461657,roberta-large
Surfing,is a sport.,surfing,sport,19,-3.1273460388183594,356461657,roberta-large
Wrestling,is a sport.,wrestling,sport,20,-2.156848907470703,356461657,roberta-large
Gymnastics,is a sport.,gymnastics,sport,21,-1.4920234680175781,356461657,roberta-large
Cricket,is a sport.,cricket,sport,22,-2.680774688720703,356461657,roberta-large
Squash,is a sport.,squash,sport,23,-6.048809051513672,356461657,roberta-large
Badminton,is a sport.,badminton,sport,24,-1.7820320129394531,356461657,roberta-large
Racing,is a sport.,racing,sport,25,-1.9445266723632812,356461657,roberta-large
Pole vault,is a sport.,pole vault,sport,26,-6.361125946044922,356461657,roberta-large
Fencing,is a sport.,fencing,sport,27,-1.6823501586914062,356461657,roberta-large
Bowling,is a sport.,bowling,sport,28,-1.2324028015136719,356461657,roberta-large
Water skiing,is a sport.,water skiing,sport,29,-3.893573760986328,356461657,roberta-large
Ice skating,is a sport.,ice skating,sport,30,-2.021709442138672,356461657,roberta-large
Jai alai,is a sport.,jai alai,sport,31,-9.633079528808594,356461657,roberta-large
Skating,is a sport.,skating,sport,32,-2.5573043823242188,356461657,roberta-large
Skindiving,is a sport.,skindiving,sport,33,-6.6641082763671875,356461657,roberta-large
Sailing,is a sport.,sailing,sport,34,-2.038330078125,356461657,roberta-large
Diving,is a sport.,diving,sport,35,-2.3047218322753906,356461657,roberta-large
Archery,is a sport.,archery,sport,36,-1.842681884765625,356461657,roberta-large
Judo,is a sport.,judo,sport,37,-2.6288108825683594,356461657,roberta-large
Car racing,is a sport.,car racing,sport,38,-2.9447288513183594,356461657,roberta-large
Ping pong,is a sport.,ping pong,sport,39,-2.191326141357422,356461657,roberta-large
Rowing,is a sport.,rowing,sport,40,-0.9892158508300781,356461657,roberta-large
Fishing,is a sport.,fishing,sport,41,-2.185100555419922,356461657,roberta-large
Horseback riding,is a sport.,horseback riding,sport,42,-1.6642417907714844,356461657,roberta-large
Running,is a sport.,running,sport,43,-2.434040069580078,356461657,roberta-large
Horse racing,is a sport.,horse racing,sport,44,-2.3230514526367188,356461657,roberta-large
Hiking,is a sport.,hiking,sport,45,-3.2762374877929688,356461657,roberta-large
Weight lifting,is a sport.,weight lifting,sport,46,-1.9769821166992188,356461657,roberta-large
Croquet,is a sport.,croquet,sport,47,-2.262798309326172,356461657,roberta-large
Horseshoes,is a sport.,horseshoes,sport,48,-11.093513488769531,356461657,roberta-large
Boating,is a sport.,boating,sport,49,-3.0067825317382812,356461657,roberta-large
Pool,is a sport.,pool,sport,50,-7.146595001220703,356461657,roberta-large
Billiards,is a sport.,billiards,sport,51,-6.577762603759766,356461657,roberta-large
Hunting,is a sport.,hunting,sport,52,-2.4554824829101562,356461657,roberta-large
Jump rope,is a sport.,jump rope,sport,53,-3.735645294189453,356461657,roberta-large
Camping,is a sport.,camping,sport,54,-4.579441070556641,356461657,roberta-large
Chess,is a sport.,chess,sport,55,-2.8267745971679688,356461657,roberta-large
Dancing,is a sport.,dancing,sport,56,-4.268924713134766,356461657,roberta-large
Checkers,is a sport.,checkers,sport,57,-7.008056640625,356461657,roberta-large
Cards,is a sport.,cards,sport,58,-11.091960906982422,356461657,roberta-large
Sunbathing,is a sport.,sunbathing,sport,59,-6.271175384521484,356461657,roberta-large
Pea,is a vegetable.,pea,vegetable,1,-4.481800079345703,356461657,roberta-large
Carrot,is a vegetable.,carrot,vegetable,2,-6.095085144042969,356461657,roberta-large
Green bean,is a vegetable.,green bean,vegetable,3,-3.377429962158203,356461657,roberta-large
String bean,is a vegetable.,string bean,vegetable,4,-4.979484558105469,356461657,roberta-large
Spinach,is a vegetable.,spinach,vegetable,5,-3.1286239624023438,356461657,roberta-large
Broccoli,is a vegetable.,broccoli,vegetable,6,-2.1771392822265625,356461657,roberta-large
Asparagus,is a vegetable.,asparagus,vegetable,7,-2.0248146057128906,356461657,roberta-large
Corn,is a vegetable.,corn,vegetable,8,-2.3380470275878906,356461657,roberta-large
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-1.8827629089355469,356461657,roberta-large
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-9.411018371582031,356461657,roberta-large
Squash,is a vegetable.,squash,vegetable,11,-5.480594635009766,356461657,roberta-large
Lettuce,is a vegetable.,lettuce,vegetable,12,-2.7964630126953125,356461657,roberta-large
Celery,is a vegetable.,celery,vegetable,13,-7.067909240722656,356461657,roberta-large
Cucumber,is a vegetable.,cucumber,vegetable,14,-3.875865936279297,356461657,roberta-large
Beet,is a vegetable.,beet,vegetable,15,-3.50555419921875,356461657,roberta-large
Green,is a vegetable.,green,vegetable,16,-6.127254486083984,356461657,roberta-large
Tomato,is a vegetable.,tomato,vegetable,17,-6.538036346435547,356461657,roberta-large
Lima bean,is a vegetable.,lima bean,vegetable,18,-6.1360321044921875,356461657,roberta-large
Artichoke,is a vegetable.,artichoke,vegetable,19,-3.683025360107422,356461657,roberta-large
Turnip,is a vegetable.,turnip,vegetable,20,-5.514827728271484,356461657,roberta-large
Eggplant,is a vegetable.,eggplant,vegetable,21,-2.7159690856933594,356461657,roberta-large
Romaine,is a vegetable.,romaine,vegetable,22,-8.743278503417969,356461657,roberta-large
Green pepper,is a vegetable.,green pepper,vegetable,23,-2.912708282470703,356461657,roberta-large
Okra,is a vegetable.,okra,vegetable,24,-3.1024017333984375,356461657,roberta-large
Radish,is a vegetable.,radish,vegetable,25,-3.4705886840820312,356461657,roberta-large
Onion,is a vegetable.,onion,vegetable,26,-4.743396759033203,356461657,roberta-large
Bean,is a vegetable.,bean,vegetable,27,-8.260944366455078,356461657,roberta-large
Green onion,is a vegetable.,green onion,vegetable,28,-3.613494873046875,356461657,roberta-large
Potato,is a vegetable.,potato,vegetable,29,-1.86578369140625,356461657,roberta-large
Parsnip,is a vegetable.,parsnip,vegetable,30,-7.95953369140625,356461657,roberta-large
Turnip green,is a vegetable.,turnip green,vegetable,31,-5.591175079345703,356461657,roberta-large
Collard,is a vegetable.,collard,vegetable,32,-10.650665283203125,356461657,roberta-large
Wax bean,is a vegetable.,wax bean,vegetable,33,-6.267398834228516,356461657,roberta-large
Watercress,is a vegetable.,watercress,vegetable,34,-4.748439788818359,356461657,roberta-large
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-4.859951019287109,356461657,roberta-large
Leek,is a vegetable.,leek,vegetable,36,-6.450569152832031,356461657,roberta-large
Pepper,is a vegetable.,pepper,vegetable,37,-7.485805511474609,356461657,roberta-large
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-3.1744842529296875,356461657,roberta-large
Yam,is a vegetable.,yam,vegetable,39,-3.8787307739257812,356461657,roberta-large
Parsley,is a vegetable.,parsley,vegetable,40,-12.574966430664062,356461657,roberta-large
Endive,is a vegetable.,endive,vegetable,41,-10.813701629638672,356461657,roberta-large
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-2.0235557556152344,356461657,roberta-large
Mushroom,is a vegetable.,mushroom,vegetable,43,-4.4254150390625,356461657,roberta-large
Avocado,is a vegetable.,avocado,vegetable,44,-2.290576934814453,356461657,roberta-large
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-4.801261901855469,356461657,roberta-large
Kale,is a vegetable.,kale,vegetable,46,-8.002601623535156,356461657,roberta-large
Escarole,is a vegetable.,escarole,vegetable,47,-12.327354431152344,356461657,roberta-large
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-4.818233489990234,356461657,roberta-large
Pickle,is a vegetable.,pickle,vegetable,49,-5.228626251220703,356461657,roberta-large
Baked bean,is a vegetable.,baked bean,vegetable,50,-6.800193786621094,356461657,roberta-large
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-5.613262176513672,356461657,roberta-large
Seaweed,is a vegetable.,seaweed,vegetable,52,-4.497303009033203,356461657,roberta-large
Garlic,is a vegetable.,garlic,vegetable,53,-4.674369812011719,356461657,roberta-large
Dandelion,is a vegetable.,dandelion,vegetable,54,-6.077140808105469,356461657,roberta-large
Peanut,is a vegetable.,peanut,vegetable,55,-6.8910064697265625,356461657,roberta-large
Rice,is a vegetable.,rice,vegetable,56,-3.8181610107421875,356461657,roberta-large
A saw,is a tool.,saw,tool,1,-2.109272003173828,356461657,roberta-large
A hammer,is a tool.,hammer,tool,2,-1.6880226135253906,356461657,roberta-large
A ruler,is a tool.,ruler,tool,3,-6.716472625732422,356461657,roberta-large
A screwdriver,is a tool.,screwdriver,tool,4,-1.0161285400390625,356461657,roberta-large
A drill,is a tool.,drill,tool,5,-1.826202392578125,356461657,roberta-large
A nail,is a tool.,nail,tool,6,-4.3997802734375,356461657,roberta-large
A tape measure,is a tool.,tape measure,tool,7,-3.0412368774414062,356461657,roberta-large
A sawhorse,is a tool.,sawhorse,tool,8,-10.01483154296875,356461657,roberta-large
A sandpaper,is a tool.,sandpaper,tool,9,-3.9335975646972656,356461657,roberta-large
A sander,is a tool.,sander,tool,10,-2.630664825439453,356461657,roberta-large
A level,is a tool.,level,tool,11,-8.456722259521484,356461657,roberta-large
A plane,is a tool.,plane,tool,12,-6.2148895263671875,356461657,roberta-large
A file,is a tool.,file,tool,13,-10.330020904541016,356461657,roberta-large
A toolbox,is a tool.,toolbox,tool,14,-6.8426513671875,356461657,roberta-large
A t-square,is a tool.,T-square,tool,15,-11.535774230957031,356461657,roberta-large
A chisel,is a tool.,chisel,tool,16,-1.60906982421875,356461657,roberta-large
A rasp,is a tool.,rasp,tool,17,-7.600795745849609,356461657,roberta-large
A pencil,is a tool.,pencil,tool,18,-2.6978111267089844,356461657,roberta-large
A hacksaw,is a tool.,hacksaw,tool,19,-2.5515289306640625,356461657,roberta-large
A square,is a tool.,square,tool,20,-14.410381317138672,356461657,roberta-large
A bench,is a tool.,bench,tool,21,-7.508583068847656,356461657,roberta-large
A plier,is a tool.,plier,tool,22,-1.5141334533691406,356461657,roberta-large
A wrench,is a tool.,wrench,tool,23,-0.6012458801269531,356461657,roberta-large
A ladder,is a tool.,ladder,tool,24,-4.391345977783203,356461657,roberta-large
A lathe,is a tool.,lathe,tool,25,-2.5191726684570312,356461657,roberta-large
A vise,is a tool.,vise,tool,26,-5.2702178955078125,356461657,roberta-large
A screw,is a tool.,screw,tool,27,-4.2036590576171875,356461657,roberta-large
A wood,is a tool.,wood,tool,28,-8.103546142578125,356461657,roberta-large
A wedge,is a tool.,wedge,tool,29,-6.794425964355469,356461657,roberta-large
A lumber,is a tool.,lumber,tool,30,-4.7251434326171875,356461657,roberta-large
A blueprint,is a tool.,blueprint,tool,31,-8.883399963378906,356461657,roberta-large
A brace,is a tool.,brace,tool,32,-4.579132080078125,356461657,roberta-large
An awl,is a tool.,awl,tool,33,-2.5558929443359375,356461657,roberta-large
A crowbar,is a tool.,crowbar,tool,34,-1.3841629028320312,356461657,roberta-large
A hinge,is a tool.,hinge,tool,35,-6.196056365966797,356461657,roberta-large
A miter box,is a tool.,miter box,tool,36,-7.681720733642578,356461657,roberta-large
A knife,is a tool.,knife,tool,37,-2.082622528076172,356461657,roberta-large
A chalk,is a tool.,chalk,tool,38,-4.8926239013671875,356461657,roberta-large
A nut,is a tool.,nut,tool,39,-8.769676208496094,356461657,roberta-large
A bolt,is a tool.,bolt,tool,40,-6.763679504394531,356461657,roberta-large
A plumb line,is a tool.,plumb line,tool,41,-14.266860961914062,356461657,roberta-large
A brush,is a tool.,brush,tool,42,-1.6800460815429688,356461657,roberta-large
A sledge hammer,is a tool.,sledge hammer,tool,43,-2.0245361328125,356461657,roberta-large
A glue,is a tool.,glue,tool,44,-6.700721740722656,356461657,roberta-large
A paintbrush,is a tool.,paintbrush,tool,45,-0.9101448059082031,356461657,roberta-large
A varnish,is a tool.,varnish,tool,46,-9.171802520751953,356461657,roberta-large
An apron,is a tool.,apron,tool,47,-8.175777435302734,356461657,roberta-large
A stapler,is a tool.,stapler,tool,48,-2.0346717834472656,356461657,roberta-large
An extension cord,is a tool.,extension cord,tool,49,-5.566028594970703,356461657,roberta-large
A soldering iron,is a tool.,soldering iron,tool,50,-3.1346893310546875,356461657,roberta-large
A plaster,is a tool.,plaster,tool,51,-7.325130462646484,356461657,roberta-large
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-2.8853073120117188,356461657,roberta-large
An axe,is a tool.,axe,tool,53,-2.238605499267578,356461657,roberta-large
A slide rule,is a tool.,slide rule,tool,54,-5.876255035400391,356461657,roberta-large
A cement,is a tool.,cement,tool,55,-7.916706085205078,356461657,roberta-large
An anvil,is a tool.,anvil,tool,56,-5.538280487060547,356461657,roberta-large
A hatchet,is a tool.,hatchet,tool,57,-2.2792205810546875,356461657,roberta-large
A rag,is a tool.,rag,tool,58,-7.063438415527344,356461657,roberta-large
A scissor,is a tool.,scissor,tool,59,-3.7980690002441406,356461657,roberta-large
A crane,is a tool.,crane,tool,60,-5.2306976318359375,356461657,roberta-large
Orange,is a fruit.,orange,fruit,1,-7.858329772949219,356461657,roberta-large
Apple,is a fruit.,apple,fruit,2,-12.22189712524414,356461657,roberta-large
Banana,is a fruit.,banana,fruit,3,-6.730091094970703,356461657,roberta-large
Peach,is a fruit.,peach,fruit,4,-9.180522918701172,356461657,roberta-large
Pear,is a fruit.,pear,fruit,5,-14.588668823242188,356461657,roberta-large
Apricot,is a fruit.,apricot,fruit,6,-2.987598419189453,356461657,roberta-large
Tangerine,is a fruit.,tangerine,fruit,7,-8.660289764404297,356461657,roberta-large
Plum,is a fruit.,plum,fruit,8,-10.752094268798828,356461657,roberta-large
Grape,is a fruit.,grape,fruit,9,-8.183223724365234,356461657,roberta-large
Nectarine,is a fruit.,nectarine,fruit,10,-8.517230987548828,356461657,roberta-large
Strawberry,is a fruit.,strawberry,fruit,11,-7.355949401855469,356461657,roberta-large
Grapefruit,is a fruit.,grapefruit,fruit,12,-3.9168663024902344,356461657,roberta-large
Berry,is a fruit.,berry,fruit,13,-14.627960205078125,356461657,roberta-large
Cherry,is a fruit.,cherry,fruit,14,-8.176589965820312,356461657,roberta-large
Pineapple,is a fruit.,pineapple,fruit,15,-7.894016265869141,356461657,roberta-large
Blackberry,is a fruit.,blackberry,fruit,16,-11.851715087890625,356461657,roberta-large
Melon,is a fruit.,melon,fruit,17,-5.407157897949219,356461657,roberta-large
Blueberry,is a fruit.,blueberry,fruit,18,-4.897739410400391,356461657,roberta-large
Raspberry,is a fruit.,raspberry,fruit,19,-11.591064453125,356461657,roberta-large
Lemon,is a fruit.,lemon,fruit,20,-6.023841857910156,356461657,roberta-large
Black raspberry,is a fruit.,black raspberry,fruit,21,-7.802059173583984,356461657,roberta-large
Boysenberry,is a fruit.,boysenberry,fruit,22,-12.348949432373047,356461657,roberta-large
Watermelon,is a fruit.,watermelon,fruit,23,-3.797016143798828,356461657,roberta-large
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-4.236972808837891,356461657,roberta-large
Lime,is a fruit.,lime,fruit,25,-4.705532073974609,356461657,roberta-large
Tangelo,is a fruit.,tangelo,fruit,26,-18.38282012939453,356461657,roberta-large
Papaya,is a fruit.,papaya,fruit,27,-5.387992858886719,356461657,roberta-large
Honeydew,is a fruit.,honeydew,fruit,28,-10.103038787841797,356461657,roberta-large
Fig,is a fruit.,fig,fruit,29,-18.127174377441406,356461657,roberta-large
Mango,is a fruit.,mango,fruit,30,-6.647392272949219,356461657,roberta-large
Guava,is a fruit.,guava,fruit,31,-4.103488922119141,356461657,roberta-large
Pomegranate,is a fruit.,pomegranate,fruit,32,-4.645107269287109,356461657,roberta-large
Cranberry,is a fruit.,cranberry,fruit,33,-6.87615966796875,356461657,roberta-large
Passion fruit,is a fruit.,passion fruit,fruit,34,-10.238338470458984,356461657,roberta-large
Prune,is a fruit.,prune,fruit,35,-11.68106460571289,356461657,roberta-large
Gooseberry,is a fruit.,gooseberry,fruit,36,-7.911167144775391,356461657,roberta-large
Dates,is a fruit.,dates,fruit,37,-17.33142852783203,356461657,roberta-large
Kumquat,is a fruit.,kumquat,fruit,38,-11.556049346923828,356461657,roberta-large
Raisin,is a fruit.,raisin,fruit,39,-7.357887268066406,356461657,roberta-large
Muskmelon,is a fruit.,muskmelon,fruit,40,-12.316520690917969,356461657,roberta-large
Persimmon,is a fruit.,persimmon,fruit,41,-8.177169799804688,356461657,roberta-large
Pawpaw,is a fruit.,pawpaw,fruit,42,-18.69672393798828,356461657,roberta-large
Coconut,is a fruit.,coconut,fruit,43,-4.520267486572266,356461657,roberta-large
Avocado,is a fruit.,avocado,fruit,44,-3.0180511474609375,356461657,roberta-large
Pumpkin,is a fruit.,pumpkin,fruit,45,-9.547462463378906,356461657,roberta-large
Tomato,is a fruit.,tomato,fruit,46,-10.778709411621094,356461657,roberta-large
Nut,is a fruit.,nut,fruit,47,-11.02166748046875,356461657,roberta-large
Gourd,is a fruit.,gourd,fruit,48,-9.211589813232422,356461657,roberta-large
Olive,is a fruit.,olive,fruit,49,-15.670364379882812,356461657,roberta-large
Pickle,is a fruit.,pickle,fruit,50,-7.908134460449219,356461657,roberta-large
Squash,is a fruit.,squash,fruit,51,-10.269329071044922,356461657,roberta-large
A pant,is a type of clothing.,pant,clothing,1,-5.191261291503906,356461657,roberta-large
A shirt,is a type of clothing.,shirt,clothing,2,-4.193424224853516,356461657,roberta-large
A dress,is a type of clothing.,dress,clothing,3,-2.6525611877441406,356461657,roberta-large
A skirt,is a type of clothing.,skirt,clothing,4,-3.351032257080078,356461657,roberta-large
