preamble,stimulus,item,category,rank,score,params,model
A fire engine,is a toy.,fire engine,toy,30,-13.812347888946533,59017392,albert-xlarge-v1
A balloon,is a toy.,balloon,toy,31,-12.544896125793457,59017392,albert-xlarge-v1
Skates,are toys.,skates,toy,32,-17.578070640563965,59017392,albert-xlarge-v1
A baseball,is a toy.,baseball,toy,33,-8.771239280700684,59017392,albert-xlarge-v1
A drum,is a toy.,drum,toy,34,-14.496337413787842,59017392,albert-xlarge-v1
A football,is a toy.,football,toy,35,-12.456744194030762,59017392,albert-xlarge-v1
A game,is a toy.,game,toy,36,-13.03686809539795,59017392,albert-xlarge-v1
A swing,is a toy.,swing,toy,37,-12.258516311645508,59017392,albert-xlarge-v1
A boat,is a toy.,boat,toy,38,-12.123850345611572,59017392,albert-xlarge-v1
A monopoly,is a toy.,monopoly,toy,39,-14.087697505950928,59017392,albert-xlarge-v1
A sled,is a toy.,sled,toy,40,-13.497576713562012,59017392,albert-xlarge-v1
A seesaw,is a toy.,seesaw,toy,41,-10.413525581359863,59017392,albert-xlarge-v1
Stilts,are toys.,stilts,toy,42,-15.321379661560059,59017392,albert-xlarge-v1
Checkers,are toys.,checkers,toy,43,-21.310473442077637,59017392,albert-xlarge-v1
A bat,is a toy.,bat,toy,44,-11.031208992004395,59017392,albert-xlarge-v1
A car,is a toy.,car,toy,45,-12.03398847579956,59017392,albert-xlarge-v1
An airplane,is a toy.,airplane,toy,46,-12.780032634735107,59017392,albert-xlarge-v1
A bicycle,is a toy.,bicycle,toy,47,-12.907960414886475,59017392,albert-xlarge-v1
A tractor,is a toy.,tractor,toy,48,-10.651101112365723,59017392,albert-xlarge-v1
A sandbox,is a toy.,sandbox,toy,49,-11.592204093933105,59017392,albert-xlarge-v1
A bike,is a toy.,bike,toy,50,-13.326255321502686,59017392,albert-xlarge-v1
A bow and arrow,is a toy.,bow and arrow,toy,51,-17.24107313156128,59017392,albert-xlarge-v1
A rope,is a toy.,rope,toy,52,-12.194024085998535,59017392,albert-xlarge-v1
Dishes,are toys.,dishes,toy,53,-21.100775718688965,59017392,albert-xlarge-v1
Cards,are toys.,cards,toy,54,-19.637840270996094,59017392,albert-xlarge-v1
A mitt,is a toy.,mitt,toy,55,-11.390141487121582,59017392,albert-xlarge-v1
A horse,is a toy.,horse,toy,56,-12.048080444335938,59017392,albert-xlarge-v1
A gun,is a toy.,gun,toy,57,-13.770959854125977,59017392,albert-xlarge-v1
Animals,are toys.,animals,toy,58,-15.26770305633545,59017392,albert-xlarge-v1
A tennis racket,is a toy.,tennis racket,toy,59,-11.493887901306152,59017392,albert-xlarge-v1
Books,are toys.,books,toy,60,-24.94739818572998,59017392,albert-xlarge-v1
A robin,is a bird.,robin,bird,1,-7.508609771728516,59017392,albert-xlarge-v1
A sparrow,is a bird.,sparrow,bird,2,-3.5982666015625,59017392,albert-xlarge-v1
A bluejay,is a bird.,bluejay,bird,3,-9.74983549118042,59017392,albert-xlarge-v1
A bluebird,is a bird.,bluebird,bird,4,-4.946401596069336,59017392,albert-xlarge-v1
A canary,is a bird.,canary,bird,5,-5.599147796630859,59017392,albert-xlarge-v1
A blackbird,is a bird.,blackbird,bird,6,-4.385286331176758,59017392,albert-xlarge-v1
A dove,is a bird.,dove,bird,7,-3.662020683288574,59017392,albert-xlarge-v1
A lark,is a bird.,lark,bird,8,-6.516546249389648,59017392,albert-xlarge-v1
A swallow,is a bird.,swallow,bird,9,-10.466562271118164,59017392,albert-xlarge-v1
A parakeet,is a bird.,parakeet,bird,10,-7.837128639221191,59017392,albert-xlarge-v1
An oriole,is a bird.,oriole,bird,11,-9.669053554534912,59017392,albert-xlarge-v1
A mockingbird,is a bird.,mockingbird,bird,12,-7.558477878570557,59017392,albert-xlarge-v1
A redbird,is a bird.,redbird,bird,13,-2.923982620239258,59017392,albert-xlarge-v1
A wren,is a bird.,wren,bird,14,-4.300372123718262,59017392,albert-xlarge-v1
A finch,is a bird.,finch,bird,15,-2.3294897079467773,59017392,albert-xlarge-v1
A starling,is a bird.,starling,bird,16,-10.05481243133545,59017392,albert-xlarge-v1
A cardinal,is a bird.,cardinal,bird,17,-11.536799430847168,59017392,albert-xlarge-v1
An eagle,is a bird.,eagle,bird,18,-2.623406410217285,59017392,albert-xlarge-v1
A hummingbird,is a bird.,hummingbird,bird,19,-6.774200916290283,59017392,albert-xlarge-v1
A seagull,is a bird.,seagull,bird,20,-3.759222984313965,59017392,albert-xlarge-v1
A woodpecker,is a bird.,woodpecker,bird,21,-3.8365097045898438,59017392,albert-xlarge-v1
A pigeon,is a bird.,pigeon,bird,22,-4.114785194396973,59017392,albert-xlarge-v1
A thrush,is a bird.,thrush,bird,23,-7.98291015625,59017392,albert-xlarge-v1
A falcon,is a bird.,falcon,bird,24,-4.152960777282715,59017392,albert-xlarge-v1
A crow,is a bird.,crow,bird,25,-5.393587112426758,59017392,albert-xlarge-v1
A hawk,is a bird.,hawk,bird,26,-3.881437301635742,59017392,albert-xlarge-v1
A raven,is a bird.,raven,bird,27,-7.500378608703613,59017392,albert-xlarge-v1
A goldfinch,is a bird.,goldfinch,bird,28,-8.676056861877441,59017392,albert-xlarge-v1
A parrot,is a bird.,parrot,bird,29,-1.8765106201171875,59017392,albert-xlarge-v1
A sandpiper,is a bird.,sandpiper,bird,30,-10.047998428344727,59017392,albert-xlarge-v1
A pheasant,is a bird.,pheasant,bird,31,-6.956714630126953,59017392,albert-xlarge-v1
A catbird,is a bird.,catbird,bird,32,-3.624460220336914,59017392,albert-xlarge-v1
A crane,is a bird.,crane,bird,33,-11.34170389175415,59017392,albert-xlarge-v1
An albatross,is a bird.,albatross,bird,34,-6.767080307006836,59017392,albert-xlarge-v1
A condor,is a bird.,condor,bird,35,-5.6939697265625,59017392,albert-xlarge-v1
A toucan,is a bird.,toucan,bird,36,-9.713777542114258,59017392,albert-xlarge-v1
An owl,is a bird.,owl,bird,37,-2.892155647277832,59017392,albert-xlarge-v1
A pelican,is a bird.,pelican,bird,38,-4.382880210876465,59017392,albert-xlarge-v1
A goose,is a bird.,goose,bird,39,-6.821486473083496,59017392,albert-xlarge-v1
A vulture,is a bird.,vulture,bird,40,-4.023964881896973,59017392,albert-xlarge-v1
A stork,is a bird.,stork,bird,41,-6.7733001708984375,59017392,albert-xlarge-v1
A buzzard,is a bird.,buzzard,bird,42,-8.754481315612793,59017392,albert-xlarge-v1
A swan,is a bird.,swan,bird,43,-5.172860145568848,59017392,albert-xlarge-v1
A flamingo,is a bird.,flamingo,bird,44,-11.023595333099365,59017392,albert-xlarge-v1
A duck,is a bird.,duck,bird,45,-3.946578025817871,59017392,albert-xlarge-v1
A peacock,is a bird.,peacock,bird,46,-2.0385141372680664,59017392,albert-xlarge-v1
An egret,is a bird.,egret,bird,47,-6.372779846191406,59017392,albert-xlarge-v1
A chicken,is a bird.,chicken,bird,48,-6.90435791015625,59017392,albert-xlarge-v1
A turkey,is a bird.,turkey,bird,49,-5.612153053283691,59017392,albert-xlarge-v1
An ostrich,is a bird.,ostrich,bird,50,-10.213427543640137,59017392,albert-xlarge-v1
A titmouse,is a bird.,titmouse,bird,51,-8.19816780090332,59017392,albert-xlarge-v1
An emu,is a bird.,emu,bird,52,-7.472561836242676,59017392,albert-xlarge-v1
A penguin,is a bird.,penguin,bird,53,-6.66416072845459,59017392,albert-xlarge-v1
A bat,is a bird.,bat,bird,54,-8.40405559539795,59017392,albert-xlarge-v1
Football,is a sport.,football,sport,1,-9.317545890808105,59017392,albert-xlarge-v1
Baseball,is a sport.,baseball,sport,2,-10.64542007446289,59017392,albert-xlarge-v1
Basketball,is a sport.,basketball,sport,3,-8.706010818481445,59017392,albert-xlarge-v1
Tennis,is a sport.,tennis,sport,4,-8.763934135437012,59017392,albert-xlarge-v1
Softball,is a sport.,softball,sport,5,-9.334771156311035,59017392,albert-xlarge-v1
Canoeing,is a sport.,canoeing,sport,6,-9.303343772888184,59017392,albert-xlarge-v1
Handball,is a sport.,handball,sport,7,-9.17147159576416,59017392,albert-xlarge-v1
Rugby,is a sport.,rugby,sport,8,-8.566446304321289,59017392,albert-xlarge-v1
Hockey,is a sport.,hockey,sport,9,-8.79151725769043,59017392,albert-xlarge-v1
Ice hockey,is a sport.,ice hockey,sport,10,-10.026091575622559,59017392,albert-xlarge-v1
Swimming,is a sport.,swimming,sport,11,-10.661715507507324,59017392,albert-xlarge-v1
Track,is a sport.,track,sport,12,-19.262651443481445,59017392,albert-xlarge-v1
Boxing,is a sport.,boxing,sport,13,-9.288418769836426,59017392,albert-xlarge-v1
Volleyball,is a sport.,volleyball,sport,14,-10.18511962890625,59017392,albert-xlarge-v1
Lacrosse,is a sport.,lacrosse,sport,15,-8.032119750976562,59017392,albert-xlarge-v1
Skiing,is a sport.,skiing,sport,16,-6.964014053344727,59017392,albert-xlarge-v1
Golf,is a sport.,golf,sport,17,-7.79348087310791,59017392,albert-xlarge-v1
Polo,is a sport.,polo,sport,18,-16.76480531692505,59017392,albert-xlarge-v1
Surfing,is a sport.,surfing,sport,19,-11.811415672302246,59017392,albert-xlarge-v1
Wrestling,is a sport.,wrestling,sport,20,-10.323358535766602,59017392,albert-xlarge-v1
Gymnastics,is a sport.,gymnastics,sport,21,-10.96473503112793,59017392,albert-xlarge-v1
Cricket,is a sport.,cricket,sport,22,-9.075207710266113,59017392,albert-xlarge-v1
Squash,is a sport.,squash,sport,23,-8.433944702148438,59017392,albert-xlarge-v1
Badminton,is a sport.,badminton,sport,24,-9.380918502807617,59017392,albert-xlarge-v1
Racing,is a sport.,racing,sport,25,-6.189584732055664,59017392,albert-xlarge-v1
Pole vault,is a sport.,pole vault,sport,26,-14.638242721557617,59017392,albert-xlarge-v1
Fencing,is a sport.,fencing,sport,27,-8.069536209106445,59017392,albert-xlarge-v1
Bowling,is a sport.,bowling,sport,28,-7.948590278625488,59017392,albert-xlarge-v1
Water skiing,is a sport.,water skiing,sport,29,-7.307737350463867,59017392,albert-xlarge-v1
Ice skating,is a sport.,ice skating,sport,30,-8.019027709960938,59017392,albert-xlarge-v1
Jai alai,is a sport.,jai alai,sport,31,-20.42088508605957,59017392,albert-xlarge-v1
Skating,is a sport.,skating,sport,32,-8.736834526062012,59017392,albert-xlarge-v1
Skindiving,is a sport.,skindiving,sport,33,-5.55433464050293,59017392,albert-xlarge-v1
Sailing,is a sport.,sailing,sport,34,-9.219820022583008,59017392,albert-xlarge-v1
Diving,is a sport.,diving,sport,35,-10.714324951171875,59017392,albert-xlarge-v1
Archery,is a sport.,archery,sport,36,-12.400354385375977,59017392,albert-xlarge-v1
Judo,is a sport.,judo,sport,37,-10.286871910095215,59017392,albert-xlarge-v1
Car racing,is a sport.,car racing,sport,38,-10.059852600097656,59017392,albert-xlarge-v1
Ping pong,is a sport.,ping pong,sport,39,-7.385891914367676,59017392,albert-xlarge-v1
Rowing,is a sport.,rowing,sport,40,-9.687891960144043,59017392,albert-xlarge-v1
Fishing,is a sport.,fishing,sport,41,-9.203500747680664,59017392,albert-xlarge-v1
Horseback riding,is a sport.,horseback riding,sport,42,-6.369054794311523,59017392,albert-xlarge-v1
Running,is a sport.,running,sport,43,-8.76442813873291,59017392,albert-xlarge-v1
Horse racing,is a sport.,horse racing,sport,44,-7.186994552612305,59017392,albert-xlarge-v1
Hiking,is a sport.,hiking,sport,45,-6.812079429626465,59017392,albert-xlarge-v1
Weight lifting,is a sport.,weight lifting,sport,46,-7.854053497314453,59017392,albert-xlarge-v1
Croquet,is a sport.,croquet,sport,47,-20.41259765625,59017392,albert-xlarge-v1
Horseshoes,is a sport.,horseshoes,sport,48,-13.004362106323242,59017392,albert-xlarge-v1
Boating,is a sport.,boating,sport,49,-10.354903221130371,59017392,albert-xlarge-v1
Pool,is a sport.,pool,sport,50,-13.324989318847656,59017392,albert-xlarge-v1
Billiards,is a sport.,billiards,sport,51,-8.633321762084961,59017392,albert-xlarge-v1
Hunting,is a sport.,hunting,sport,52,-6.217872619628906,59017392,albert-xlarge-v1
Jump rope,is a sport.,jump rope,sport,53,-10.176069259643555,59017392,albert-xlarge-v1
Camping,is a sport.,camping,sport,54,-6.706597328186035,59017392,albert-xlarge-v1
Chess,is a sport.,chess,sport,55,-10.704631805419922,59017392,albert-xlarge-v1
Dancing,is a sport.,dancing,sport,56,-11.522437572479248,59017392,albert-xlarge-v1
Checkers,is a sport.,checkers,sport,57,-17.20145606994629,59017392,albert-xlarge-v1
Cards,is a sport.,cards,sport,58,-13.46173620223999,59017392,albert-xlarge-v1
Sunbathing,is a sport.,sunbathing,sport,59,-7.329984664916992,59017392,albert-xlarge-v1
Pea,is a vegetable.,pea,vegetable,1,-5.184462547302246,59017392,albert-xlarge-v1
Carrot,is a vegetable.,carrot,vegetable,2,-4.8593854904174805,59017392,albert-xlarge-v1
Green bean,is a vegetable.,green bean,vegetable,3,-10.922752380371094,59017392,albert-xlarge-v1
String bean,is a vegetable.,string bean,vegetable,4,-13.018389225006104,59017392,albert-xlarge-v1
Spinach,is a vegetable.,spinach,vegetable,5,-9.370246887207031,59017392,albert-xlarge-v1
Broccoli,is a vegetable.,broccoli,vegetable,6,-12.984030723571777,59017392,albert-xlarge-v1
Asparagus,is a vegetable.,asparagus,vegetable,7,-15.765810012817383,59017392,albert-xlarge-v1
Corn,is a vegetable.,corn,vegetable,8,-3.2333507537841797,59017392,albert-xlarge-v1
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-6.558629989624023,59017392,albert-xlarge-v1
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-16.174238204956055,59017392,albert-xlarge-v1
Squash,is a vegetable.,squash,vegetable,11,-12.173380851745605,59017392,albert-xlarge-v1
Lettuce,is a vegetable.,lettuce,vegetable,12,-12.725103378295898,59017392,albert-xlarge-v1
Celery,is a vegetable.,celery,vegetable,13,-6.773933410644531,59017392,albert-xlarge-v1
Cucumber,is a vegetable.,cucumber,vegetable,14,-4.921049118041992,59017392,albert-xlarge-v1
Beet,is a vegetable.,beet,vegetable,15,-11.308429718017578,59017392,albert-xlarge-v1
Green,is a vegetable.,green,vegetable,16,-19.06014347076416,59017392,albert-xlarge-v1
Tomato,is a vegetable.,tomato,vegetable,17,-2.7054061889648438,59017392,albert-xlarge-v1
Lima bean,is a vegetable.,lima bean,vegetable,18,-7.934529781341553,59017392,albert-xlarge-v1
Artichoke,is a vegetable.,artichoke,vegetable,19,-14.796525001525879,59017392,albert-xlarge-v1
Turnip,is a vegetable.,turnip,vegetable,20,-8.629439353942871,59017392,albert-xlarge-v1
Eggplant,is a vegetable.,eggplant,vegetable,21,-12.105937004089355,59017392,albert-xlarge-v1
Romaine,is a vegetable.,romaine,vegetable,22,-12.113039016723633,59017392,albert-xlarge-v1
Green pepper,is a vegetable.,green pepper,vegetable,23,-11.387650489807129,59017392,albert-xlarge-v1
Okra,is a vegetable.,okra,vegetable,24,-12.98350715637207,59017392,albert-xlarge-v1
Radish,is a vegetable.,radish,vegetable,25,-9.710228443145752,59017392,albert-xlarge-v1
Onion,is a vegetable.,onion,vegetable,26,-8.056682586669922,59017392,albert-xlarge-v1
Bean,is a vegetable.,bean,vegetable,27,-12.455865859985352,59017392,albert-xlarge-v1
Green onion,is a vegetable.,green onion,vegetable,28,-6.4271440505981445,59017392,albert-xlarge-v1
Potato,is a vegetable.,potato,vegetable,29,-5.6630449295043945,59017392,albert-xlarge-v1
Parsnip,is a vegetable.,parsnip,vegetable,30,-11.824405670166016,59017392,albert-xlarge-v1
Turnip green,is a vegetable.,turnip green,vegetable,31,-11.41478443145752,59017392,albert-xlarge-v1
Collard,is a vegetable.,collard,vegetable,32,-22.05496883392334,59017392,albert-xlarge-v1
Wax bean,is a vegetable.,wax bean,vegetable,33,-11.153013706207275,59017392,albert-xlarge-v1
Watercress,is a vegetable.,watercress,vegetable,34,-12.758638381958008,59017392,albert-xlarge-v1
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-12.22094440460205,59017392,albert-xlarge-v1
Leek,is a vegetable.,leek,vegetable,36,-12.347891807556152,59017392,albert-xlarge-v1
Pepper,is a vegetable.,pepper,vegetable,37,-11.472477912902832,59017392,albert-xlarge-v1
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-6.537450313568115,59017392,albert-xlarge-v1
Yam,is a vegetable.,yam,vegetable,39,-8.933130741119385,59017392,albert-xlarge-v1
Parsley,is a vegetable.,parsley,vegetable,40,-12.047953605651855,59017392,albert-xlarge-v1
Endive,is a vegetable.,endive,vegetable,41,-9.72447156906128,59017392,albert-xlarge-v1
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-14.133249282836914,59017392,albert-xlarge-v1
Mushroom,is a vegetable.,mushroom,vegetable,43,-8.222752094268799,59017392,albert-xlarge-v1
Avocado,is a vegetable.,avocado,vegetable,44,-14.656512260437012,59017392,albert-xlarge-v1
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-13.075329780578613,59017392,albert-xlarge-v1
Kale,is a vegetable.,kale,vegetable,46,-13.535791873931885,59017392,albert-xlarge-v1
Escarole,is a vegetable.,escarole,vegetable,47,-7.687090873718262,59017392,albert-xlarge-v1
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-13.86210823059082,59017392,albert-xlarge-v1
Pickle,is a vegetable.,pickle,vegetable,49,-12.185301780700684,59017392,albert-xlarge-v1
Baked bean,is a vegetable.,baked bean,vegetable,50,-8.321930885314941,59017392,albert-xlarge-v1
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-10.829788208007812,59017392,albert-xlarge-v1
Seaweed,is a vegetable.,seaweed,vegetable,52,-10.747952461242676,59017392,albert-xlarge-v1
Garlic,is a vegetable.,garlic,vegetable,53,-5.0004987716674805,59017392,albert-xlarge-v1
Dandelion,is a vegetable.,dandelion,vegetable,54,-11.611959457397461,59017392,albert-xlarge-v1
Peanut,is a vegetable.,peanut,vegetable,55,-5.404735565185547,59017392,albert-xlarge-v1
Rice,is a vegetable.,rice,vegetable,56,-10.514894485473633,59017392,albert-xlarge-v1
A saw,is a tool.,saw,tool,1,-6.780492782592773,59017392,albert-xlarge-v1
A hammer,is a tool.,hammer,tool,2,-5.621421813964844,59017392,albert-xlarge-v1
A ruler,is a tool.,ruler,tool,3,-13.125360488891602,59017392,albert-xlarge-v1
A screwdriver,is a tool.,screwdriver,tool,4,-11.246835708618164,59017392,albert-xlarge-v1
A drill,is a tool.,drill,tool,5,-9.167855262756348,59017392,albert-xlarge-v1
A nail,is a tool.,nail,tool,6,-5.260083198547363,59017392,albert-xlarge-v1
A tape measure,is a tool.,tape measure,tool,7,-9.950770378112793,59017392,albert-xlarge-v1
A sawhorse,is a tool.,sawhorse,tool,8,-14.424698829650879,59017392,albert-xlarge-v1
A sandpaper,is a tool.,sandpaper,tool,9,-11.846965789794922,59017392,albert-xlarge-v1
A sander,is a tool.,sander,tool,10,-11.790372848510742,59017392,albert-xlarge-v1
A level,is a tool.,level,tool,11,-10.007503509521484,59017392,albert-xlarge-v1
A plane,is a tool.,plane,tool,12,-10.9268798828125,59017392,albert-xlarge-v1
A file,is a tool.,file,tool,13,-11.153127670288086,59017392,albert-xlarge-v1
A toolbox,is a tool.,toolbox,tool,14,-9.215052604675293,59017392,albert-xlarge-v1
A t-square,is a tool.,T-square,tool,15,-14.698334693908691,59017392,albert-xlarge-v1
A chisel,is a tool.,chisel,tool,16,-7.016567230224609,59017392,albert-xlarge-v1
A rasp,is a tool.,rasp,tool,17,-16.933279514312744,59017392,albert-xlarge-v1
A pencil,is a tool.,pencil,tool,18,-8.111823081970215,59017392,albert-xlarge-v1
A hacksaw,is a tool.,hacksaw,tool,19,-7.848740577697754,59017392,albert-xlarge-v1
A square,is a tool.,square,tool,20,-12.669273376464844,59017392,albert-xlarge-v1
A bench,is a tool.,bench,tool,21,-11.038218021392822,59017392,albert-xlarge-v1
A plier,is a tool.,plier,tool,22,-10.014463901519775,59017392,albert-xlarge-v1
A wrench,is a tool.,wrench,tool,23,-5.29196834564209,59017392,albert-xlarge-v1
A ladder,is a tool.,ladder,tool,24,-7.334380149841309,59017392,albert-xlarge-v1
A lathe,is a tool.,lathe,tool,25,-11.911291122436523,59017392,albert-xlarge-v1
A vise,is a tool.,vise,tool,26,-10.236970901489258,59017392,albert-xlarge-v1
A screw,is a tool.,screw,tool,27,-5.878113746643066,59017392,albert-xlarge-v1
A wood,is a tool.,wood,tool,28,-5.827603340148926,59017392,albert-xlarge-v1
A wedge,is a tool.,wedge,tool,29,-9.5267915725708,59017392,albert-xlarge-v1
A lumber,is a tool.,lumber,tool,30,-7.644706726074219,59017392,albert-xlarge-v1
A blueprint,is a tool.,blueprint,tool,31,-10.003129005432129,59017392,albert-xlarge-v1
A brace,is a tool.,brace,tool,32,-8.991125106811523,59017392,albert-xlarge-v1
An awl,is a tool.,awl,tool,33,-12.389020442962646,59017392,albert-xlarge-v1
A crowbar,is a tool.,crowbar,tool,34,-13.260293960571289,59017392,albert-xlarge-v1
A hinge,is a tool.,hinge,tool,35,-9.304486274719238,59017392,albert-xlarge-v1
A miter box,is a tool.,miter box,tool,36,-14.345869064331055,59017392,albert-xlarge-v1
A knife,is a tool.,knife,tool,37,-7.341861724853516,59017392,albert-xlarge-v1
A chalk,is a tool.,chalk,tool,38,-7.3720502853393555,59017392,albert-xlarge-v1
A nut,is a tool.,nut,tool,39,-6.790091514587402,59017392,albert-xlarge-v1
A bolt,is a tool.,bolt,tool,40,-9.724217414855957,59017392,albert-xlarge-v1
A plumb line,is a tool.,plumb line,tool,41,-18.910627365112305,59017392,albert-xlarge-v1
A brush,is a tool.,brush,tool,42,-6.5337629318237305,59017392,albert-xlarge-v1
A sledge hammer,is a tool.,sledge hammer,tool,43,-12.2909574508667,59017392,albert-xlarge-v1
A glue,is a tool.,glue,tool,44,-7.016707420349121,59017392,albert-xlarge-v1
A paintbrush,is a tool.,paintbrush,tool,45,-9.770343780517578,59017392,albert-xlarge-v1
A varnish,is a tool.,varnish,tool,46,-11.784144878387451,59017392,albert-xlarge-v1
An apron,is a tool.,apron,tool,47,-13.469731330871582,59017392,albert-xlarge-v1
A stapler,is a tool.,stapler,tool,48,-12.437152862548828,59017392,albert-xlarge-v1
An extension cord,is a tool.,extension cord,tool,49,-13.166190147399902,59017392,albert-xlarge-v1
A soldering iron,is a tool.,soldering iron,tool,50,-9.693990707397461,59017392,albert-xlarge-v1
A plaster,is a tool.,plaster,tool,51,-9.396029472351074,59017392,albert-xlarge-v1
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-8.949498176574707,59017392,albert-xlarge-v1
An axe,is a tool.,axe,tool,53,-7.289551734924316,59017392,albert-xlarge-v1
A slide rule,is a tool.,slide rule,tool,54,-15.611543655395508,59017392,albert-xlarge-v1
A cement,is a tool.,cement,tool,55,-8.773192405700684,59017392,albert-xlarge-v1
An anvil,is a tool.,anvil,tool,56,-7.897515296936035,59017392,albert-xlarge-v1
A hatchet,is a tool.,hatchet,tool,57,-10.89145278930664,59017392,albert-xlarge-v1
A rag,is a tool.,rag,tool,58,-8.307666778564453,59017392,albert-xlarge-v1
A scissor,is a tool.,scissor,tool,59,-5.744685173034668,59017392,albert-xlarge-v1
A crane,is a tool.,crane,tool,60,-9.545719623565674,59017392,albert-xlarge-v1
Orange,is a fruit.,orange,fruit,1,-14.606204986572266,59017392,albert-xlarge-v1
Apple,is a fruit.,apple,fruit,2,-19.941622734069824,59017392,albert-xlarge-v1
Banana,is a fruit.,banana,fruit,3,-13.833789825439453,59017392,albert-xlarge-v1
Peach,is a fruit.,peach,fruit,4,-20.558320999145508,59017392,albert-xlarge-v1
Pear,is a fruit.,pear,fruit,5,-18.548592567443848,59017392,albert-xlarge-v1
Apricot,is a fruit.,apricot,fruit,6,-15.1004638671875,59017392,albert-xlarge-v1
Tangerine,is a fruit.,tangerine,fruit,7,-14.156694412231445,59017392,albert-xlarge-v1
Plum,is a fruit.,plum,fruit,8,-11.413357734680176,59017392,albert-xlarge-v1
Grape,is a fruit.,grape,fruit,9,-13.086838722229004,59017392,albert-xlarge-v1
Nectarine,is a fruit.,nectarine,fruit,10,-15.721776008605957,59017392,albert-xlarge-v1
Strawberry,is a fruit.,strawberry,fruit,11,-10.775446891784668,59017392,albert-xlarge-v1
Grapefruit,is a fruit.,grapefruit,fruit,12,-12.522867679595947,59017392,albert-xlarge-v1
Berry,is a fruit.,berry,fruit,13,-22.460484504699707,59017392,albert-xlarge-v1
Cherry,is a fruit.,cherry,fruit,14,-22.994982719421387,59017392,albert-xlarge-v1
Pineapple,is a fruit.,pineapple,fruit,15,-9.664307594299316,59017392,albert-xlarge-v1
Blackberry,is a fruit.,blackberry,fruit,16,-17.06100082397461,59017392,albert-xlarge-v1
Melon,is a fruit.,melon,fruit,17,-19.148451805114746,59017392,albert-xlarge-v1
Blueberry,is a fruit.,blueberry,fruit,18,-16.04627799987793,59017392,albert-xlarge-v1
Raspberry,is a fruit.,raspberry,fruit,19,-12.255281448364258,59017392,albert-xlarge-v1
Lemon,is a fruit.,lemon,fruit,20,-17.326801300048828,59017392,albert-xlarge-v1
