preamble,stimulus,item,category,rank,score,params,model
An oriole,is a bird.,oriole,bird,11,-5.187195181846619,0,5gram
A mockingbird,is a bird.,mockingbird,bird,12,-4.905501276254654,0,5gram
A redbird,is a bird.,redbird,bird,13,-7.383137434720993,0,5gram
A wren,is a bird.,wren,bird,14,-6.30144265294075,0,5gram
A finch,is a bird.,finch,bird,15,-6.112169712781906,0,5gram
A starling,is a bird.,starling,bird,16,-5.233874022960663,0,5gram
A cardinal,is a bird.,cardinal,bird,17,-6.9756938219070435,0,5gram
An eagle,is a bird.,eagle,bird,18,-6.1518858671188354,0,5gram
A hummingbird,is a bird.,hummingbird,bird,19,-7.002581000328064,0,5gram
A seagull,is a bird.,seagull,bird,20,-7.613067477941513,0,5gram
A woodpecker,is a bird.,woodpecker,bird,21,-5.660045027732849,0,5gram
A pigeon,is a bird.,pigeon,bird,22,-5.981293737888336,0,5gram
A thrush,is a bird.,thrush,bird,23,-6.275249660015106,0,5gram
A falcon,is a bird.,falcon,bird,24,-5.768410265445709,0,5gram
A crow,is a bird.,crow,bird,25,-4.2471500635147095,0,5gram
A hawk,is a bird.,hawk,bird,26,-5.764314025640488,0,5gram
A raven,is a bird.,raven,bird,27,-6.462033629417419,0,5gram
A goldfinch,is a bird.,goldfinch,bird,28,-7.390637218952179,0,5gram
A parrot,is a bird.,parrot,bird,29,-5.676322817802429,0,5gram
A sandpiper,is a bird.,sandpiper,bird,30,-7.238583743572235,0,5gram
A pheasant,is a bird.,pheasant,bird,31,-5.653750449419022,0,5gram
A catbird,is a bird.,catbird,bird,32,-6.651086688041687,0,5gram
A crane,is a bird.,crane,bird,33,-5.442759454250336,0,5gram
An albatross,is a bird.,albatross,bird,34,-6.510075062513351,0,5gram
A condor,is a bird.,condor,bird,35,-6.823530197143555,0,5gram
A toucan,is a bird.,toucan,bird,36,-6.799094200134277,0,5gram
An owl,is a bird.,owl,bird,37,-6.7329235672950745,0,5gram
A pelican,is a bird.,pelican,bird,38,-4.492141306400299,0,5gram
A goose,is a bird.,goose,bird,39,-7.665163218975067,0,5gram
A vulture,is a bird.,vulture,bird,40,-4.198075175285339,0,5gram
A stork,is a bird.,stork,bird,41,-7.905204653739929,0,5gram
A buzzard,is a bird.,buzzard,bird,42,-3.976107567548752,0,5gram
A swan,is a bird.,swan,bird,43,-4.781645774841309,0,5gram
A flamingo,is a bird.,flamingo,bird,44,-7.7570672035217285,0,5gram
A duck,is a bird.,duck,bird,45,-7.969940185546875,0,5gram
A peacock,is a bird.,peacock,bird,46,-7.013039410114288,0,5gram
An egret,is a bird.,egret,bird,47,-5.7490938901901245,0,5gram
A chicken,is a bird.,chicken,bird,48,-6.777567625045776,0,5gram
A turkey,is a bird.,turkey,bird,49,-7.848369479179382,0,5gram
An ostrich,is a bird.,ostrich,bird,50,-3.9373869001865387,0,5gram
A titmouse,is a bird.,titmouse,bird,51,-7.203478515148163,0,5gram
An emu,is a bird.,emu,bird,52,-7.111199676990509,0,5gram
A penguin,is a bird.,penguin,bird,53,-6.940063118934631,0,5gram
A bat,is a bird.,bat,bird,54,-7.237713277339935,0,5gram
Football,is a sport.,football,sport,1,-5.694898009300232,0,5gram
Baseball,is a sport.,baseball,sport,2,-5.131840467453003,0,5gram
Basketball,is a sport.,basketball,sport,3,-4.296430170536041,0,5gram
Tennis,is a sport.,tennis,sport,4,-4.50529146194458,0,5gram
Softball,is a sport.,softball,sport,5,-3.9790748357772827,0,5gram
Canoeing,is a sport.,canoeing,sport,6,-7.82275927066803,0,5gram
Handball,is a sport.,handball,sport,7,-4.451198756694794,0,5gram
Rugby,is a sport.,rugby,sport,8,-5.531217336654663,0,5gram
Hockey,is a sport.,hockey,sport,9,-4.940980076789856,0,5gram
Ice hockey,is a sport.,ice hockey,sport,10,-4.563868671655655,0,5gram
Swimming,is a sport.,swimming,sport,11,-6.125673055648804,0,5gram
Track,is a sport.,track,sport,12,-8.88751995563507,0,5gram
Boxing,is a sport.,boxing,sport,13,-7.6322841346263885,0,5gram
Volleyball,is a sport.,volleyball,sport,14,-5.1191045343875885,0,5gram
Lacrosse,is a sport.,lacrosse,sport,15,-4.363971143960953,0,5gram
Skiing,is a sport.,skiing,sport,16,-4.694331228733063,0,5gram
Golf,is a sport.,golf,sport,17,-3.946910262107849,0,5gram
Polo,is a sport.,polo,sport,18,-7.256880402565002,0,5gram
Surfing,is a sport.,surfing,sport,19,-5.021726608276367,0,5gram
Wrestling,is a sport.,wrestling,sport,20,-5.381108820438385,0,5gram
Gymnastics,is a sport.,gymnastics,sport,21,-4.859826892614365,0,5gram
Cricket,is a sport.,cricket,sport,22,-4.877449691295624,0,5gram
Squash,is a sport.,squash,sport,23,-5.876822084188461,0,5gram
Badminton,is a sport.,badminton,sport,24,-4.886955171823502,0,5gram
Racing,is a sport.,racing,sport,25,-5.896714806556702,0,5gram
Pole vault,is a sport.,pole vault,sport,26,-8.422681987285614,0,5gram
Fencing,is a sport.,fencing,sport,27,-4.835318386554718,0,5gram
Bowling,is a sport.,bowling,sport,28,-6.3936232924461365,0,5gram
Water skiing,is a sport.,water skiing,sport,29,-5.1470513343811035,0,5gram
Ice skating,is a sport.,ice skating,sport,30,-4.920102953910828,0,5gram
Jai alai,is a sport.,jai alai,sport,31,-4.0749146938323975,0,5gram
Skating,is a sport.,skating,sport,32,-5.051144063472748,0,5gram
Skindiving,is a sport.,skindiving,sport,33,-8.370782732963562,0,5gram
Sailing,is a sport.,sailing,sport,34,-6.629441916942596,0,5gram
Diving,is a sport.,diving,sport,35,-6.671117544174194,0,5gram
Archery,is a sport.,archery,sport,36,-4.9944822788238525,0,5gram
Judo,is a sport.,judo,sport,37,-5.0592204332351685,0,5gram
Car racing,is a sport.,car racing,sport,38,-5.159039884805679,0,5gram
Ping pong,is a sport.,ping pong,sport,39,-7.245097815990448,0,5gram
Rowing,is a sport.,rowing,sport,40,-7.5060659646987915,0,5gram
Fishing,is a sport.,fishing,sport,41,-6.181556224822998,0,5gram
Horseback riding,is a sport.,horseback riding,sport,42,-7.23115411400795,0,5gram
Running,is a sport.,running,sport,43,-6.192726403474808,0,5gram
Horse racing,is a sport.,horse racing,sport,44,-4.22777384519577,0,5gram
Hiking,is a sport.,hiking,sport,45,-7.395715653896332,0,5gram
Weight lifting,is a sport.,weight lifting,sport,46,-8.684476613998413,0,5gram
Croquet,is a sport.,croquet,sport,47,-6.883864164352417,0,5gram
Horseshoes,is a sport.,horseshoes,sport,48,-6.964891709387302,0,5gram
Boating,is a sport.,boating,sport,49,-7.424707770347595,0,5gram
Pool,is a sport.,pool,sport,50,-7.576846659183502,0,5gram
Billiards,is a sport.,billiards,sport,51,-8.065875768661499,0,5gram
Hunting,is a sport.,hunting,sport,52,-5.554245352745056,0,5gram
Jump rope,is a sport.,jump rope,sport,53,-7.120656728744507,0,5gram
Camping,is a sport.,camping,sport,54,-7.575342774391174,0,5gram
Chess,is a sport.,chess,sport,55,-7.3978462517261505,0,5gram
Dancing,is a sport.,dancing,sport,56,-7.873684525489807,0,5gram
Checkers,is a sport.,checkers,sport,57,-6.932165041565895,0,5gram
Cards,is a sport.,cards,sport,58,-9.160415291786194,0,5gram
Sunbathing,is a sport.,sunbathing,sport,59,-8.033736824989319,0,5gram
Pea,is a vegetable.,pea,vegetable,1,-7.584856867790222,0,5gram
Carrot,is a vegetable.,carrot,vegetable,2,-4.80595999956131,0,5gram
Green bean,is a vegetable.,green bean,vegetable,3,-8.237893044948578,0,5gram
String bean,is a vegetable.,string bean,vegetable,4,-8.000871241092682,0,5gram
Spinach,is a vegetable.,spinach,vegetable,5,-7.153014659881592,0,5gram
Broccoli,is a vegetable.,broccoli,vegetable,6,-3.632980614900589,0,5gram
Asparagus,is a vegetable.,asparagus,vegetable,7,-6.990089952945709,0,5gram
Corn,is a vegetable.,corn,vegetable,8,-7.579748272895813,0,5gram
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-7.032004505395889,0,5gram
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-7.866223931312561,0,5gram
Squash,is a vegetable.,squash,vegetable,11,-7.386128157377243,0,5gram
Lettuce,is a vegetable.,lettuce,vegetable,12,-6.978871554136276,0,5gram
Celery,is a vegetable.,celery,vegetable,13,-6.817140996456146,0,5gram
Cucumber,is a vegetable.,cucumber,vegetable,14,-7.316549330949783,0,5gram
Beet,is a vegetable.,beet,vegetable,15,-7.3541237115859985,0,5gram
Green,is a vegetable.,green,vegetable,16,-8.281095623970032,0,5gram
Tomato,is a vegetable.,tomato,vegetable,17,-5.373256266117096,0,5gram
Lima bean,is a vegetable.,lima bean,vegetable,18,-7.360401272773743,0,5gram
Artichoke,is a vegetable.,artichoke,vegetable,19,-7.429937422275543,0,5gram
Turnip,is a vegetable.,turnip,vegetable,20,-7.675050795078278,0,5gram
Eggplant,is a vegetable.,eggplant,vegetable,21,-6.741937339305878,0,5gram
Romaine,is a vegetable.,romaine,vegetable,22,-7.450012445449829,0,5gram
Green pepper,is a vegetable.,green pepper,vegetable,23,-7.76056182384491,0,5gram
Okra,is a vegetable.,okra,vegetable,24,-6.95244973897934,0,5gram
Radish,is a vegetable.,radish,vegetable,25,-7.497745513916016,0,5gram
Onion,is a vegetable.,onion,vegetable,26,-4.273871332406998,0,5gram
Bean,is a vegetable.,bean,vegetable,27,-7.465346336364746,0,5gram
Green onion,is a vegetable.,green onion,vegetable,28,-4.843599855899811,0,5gram
Potato,is a vegetable.,potato,vegetable,29,-7.85645592212677,0,5gram
Parsnip,is a vegetable.,parsnip,vegetable,30,-7.607425570487976,0,5gram
Turnip green,is a vegetable.,turnip green,vegetable,31,-8.448330342769623,0,5gram
Collard,is a vegetable.,collard,vegetable,32,-7.51888906955719,0,5gram
Wax bean,is a vegetable.,wax bean,vegetable,33,-8.023686468601227,0,5gram
Watercress,is a vegetable.,watercress,vegetable,34,-7.550024390220642,0,5gram
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-7.285807013511658,0,5gram
Leek,is a vegetable.,leek,vegetable,36,-3.9681931138038635,0,5gram
Pepper,is a vegetable.,pepper,vegetable,37,-7.553167164325714,0,5gram
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-7.375256597995758,0,5gram
Yam,is a vegetable.,yam,vegetable,39,-6.989082336425781,0,5gram
Parsley,is a vegetable.,parsley,vegetable,40,-6.943264335393906,0,5gram
Endive,is a vegetable.,endive,vegetable,41,-8.440464615821838,0,5gram
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-7.433933436870575,0,5gram
Mushroom,is a vegetable.,mushroom,vegetable,43,-7.688955307006836,0,5gram
Avocado,is a vegetable.,avocado,vegetable,44,-7.05754828453064,0,5gram
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-3.422375828027725,0,5gram
Kale,is a vegetable.,kale,vegetable,46,-6.911552369594574,0,5gram
Escarole,is a vegetable.,escarole,vegetable,47,-8.440464615821838,0,5gram
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-7.226752936840057,0,5gram
Pickle,is a vegetable.,pickle,vegetable,49,-7.825046241283417,0,5gram
Baked bean,is a vegetable.,baked bean,vegetable,50,-7.899885565042496,0,5gram
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-4.948878049850464,0,5gram
Seaweed,is a vegetable.,seaweed,vegetable,52,-7.128661811351776,0,5gram
Garlic,is a vegetable.,garlic,vegetable,53,-7.31856369972229,0,5gram
Dandelion,is a vegetable.,dandelion,vegetable,54,-7.149965509772301,0,5gram
Peanut,is a vegetable.,peanut,vegetable,55,-7.774739325046539,0,5gram
Rice,is a vegetable.,rice,vegetable,56,-7.961261332035065,0,5gram
A saw,is a tool.,saw,tool,1,-5.302223026752472,0,5gram
A hammer,is a tool.,hammer,tool,2,-5.068646609783173,0,5gram
A ruler,is a tool.,ruler,tool,3,-7.223555088043213,0,5gram
A screwdriver,is a tool.,screwdriver,tool,4,-4.735868752002716,0,5gram
A drill,is a tool.,drill,tool,5,-5.3077622056007385,0,5gram
A nail,is a tool.,nail,tool,6,-7.513607919216156,0,5gram
A tape measure,is a tool.,tape measure,tool,7,-7.3184879422187805,0,5gram
A sawhorse,is a tool.,sawhorse,tool,8,-8.558008551597595,0,5gram
A sandpaper,is a tool.,sandpaper,tool,9,-8.308262050151825,0,5gram
A sander,is a tool.,sander,tool,10,-6.962467163801193,0,5gram
A level,is a tool.,level,tool,11,-7.701005756855011,0,5gram
A plane,is a tool.,plane,tool,12,-7.535330653190613,0,5gram
A file,is a tool.,file,tool,13,-6.04884660243988,0,5gram
A toolbox,is a tool.,toolbox,tool,14,-7.360470563173294,0,5gram
A t-square,is a tool.,T-square,tool,15,-8.558008551597595,0,5gram
A chisel,is a tool.,chisel,tool,16,-4.358496606349945,0,5gram
A rasp,is a tool.,rasp,tool,17,-4.2241581082344055,0,5gram
A pencil,is a tool.,pencil,tool,18,-7.483866959810257,0,5gram
A hacksaw,is a tool.,hacksaw,tool,19,-6.979576259851456,0,5gram
A square,is a tool.,square,tool,20,-6.839994877576828,0,5gram
A bench,is a tool.,bench,tool,21,-7.412259578704834,0,5gram
A plier,is a tool.,plier,tool,22,-8.558008551597595,0,5gram
A wrench,is a tool.,wrench,tool,23,-4.993593156337738,0,5gram
A ladder,is a tool.,ladder,tool,24,-7.334687769412994,0,5gram
A lathe,is a tool.,lathe,tool,25,-7.252243995666504,0,5gram
A vise,is a tool.,vise,tool,26,-7.6549877524375916,0,5gram
A screw,is a tool.,screw,tool,27,-7.235350728034973,0,5gram
A wood,is a tool.,wood,tool,28,-8.786186665296555,0,5gram
A wedge,is a tool.,wedge,tool,29,-6.84401547908783,0,5gram
A lumber,is a tool.,lumber,tool,30,-9.718534052371979,0,5gram
A blueprint,is a tool.,blueprint,tool,31,-7.357700198888779,0,5gram
A brace,is a tool.,brace,tool,32,-8.05534690618515,0,5gram
An awl,is a tool.,awl,tool,33,-5.8968382477760315,0,5gram
A crowbar,is a tool.,crowbar,tool,34,-8.219550728797913,0,5gram
A hinge,is a tool.,hinge,tool,35,-6.828105241060257,0,5gram
A miter box,is a tool.,miter box,tool,36,-7.681868493556976,0,5gram
A knife,is a tool.,knife,tool,37,-5.813015341758728,0,5gram
A chalk,is a tool.,chalk,tool,38,-8.74379962682724,0,5gram
A nut,is a tool.,nut,tool,39,-7.065954566001892,0,5gram
A bolt,is a tool.,bolt,tool,40,-7.604400008916855,0,5gram
A plumb line,is a tool.,plumb line,tool,41,-8.386638164520264,0,5gram
A brush,is a tool.,brush,tool,42,-5.314257323741913,0,5gram
A sledge hammer,is a tool.,sledge hammer,tool,43,-6.878482103347778,0,5gram
A glue,is a tool.,glue,tool,44,-8.461701154708862,0,5gram
A paintbrush,is a tool.,paintbrush,tool,45,-6.712259829044342,0,5gram
A varnish,is a tool.,varnish,tool,46,-8.167736053466797,0,5gram
An apron,is a tool.,apron,tool,47,-6.80852809548378,0,5gram
A stapler,is a tool.,stapler,tool,48,-6.8232733607292175,0,5gram
An extension cord,is a tool.,extension cord,tool,49,-8.34016889333725,0,5gram
A soldering iron,is a tool.,soldering iron,tool,50,-6.996108174324036,0,5gram
A plaster,is a tool.,plaster,tool,51,-9.325924634933472,0,5gram
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-6.918262168765068,0,5gram
An axe,is a tool.,axe,tool,53,-7.319540739059448,0,5gram
A slide rule,is a tool.,slide rule,tool,54,-7.295846194028854,0,5gram
A cement,is a tool.,cement,tool,55,-8.117833197116852,0,5gram
An anvil,is a tool.,anvil,tool,56,-4.598699688911438,0,5gram
A hatchet,is a tool.,hatchet,tool,57,-7.721751242876053,0,5gram
A rag,is a tool.,rag,tool,58,-8.207658559083939,0,5gram
A scissor,is a tool.,scissor,tool,59,-8.634118795394897,0,5gram
A crane,is a tool.,crane,tool,60,-7.646965801715851,0,5gram
Orange,is a fruit.,orange,fruit,1,-7.811348974704742,0,5gram
Apple,is a fruit.,apple,fruit,2,-8.301024079322815,0,5gram
Banana,is a fruit.,banana,fruit,3,-7.741667240858078,0,5gram
Peach,is a fruit.,peach,fruit,4,-7.383575648069382,0,5gram
Pear,is a fruit.,pear,fruit,5,-4.8286029398441315,0,5gram
Apricot,is a fruit.,apricot,fruit,6,-3.5343680381774902,0,5gram
Tangerine,is a fruit.,tangerine,fruit,7,-6.89661668241024,0,5gram
Plum,is a fruit.,plum,fruit,8,-5.244618713855743,0,5gram
Grape,is a fruit.,grape,fruit,9,-6.65695720911026,0,5gram
Nectarine,is a fruit.,nectarine,fruit,10,-8.530450224876404,0,5gram
Strawberry,is a fruit.,strawberry,fruit,11,-7.636764287948608,0,5gram
Grapefruit,is a fruit.,grapefruit,fruit,12,-7.245785117149353,0,5gram
Berry,is a fruit.,berry,fruit,13,-7.586485594511032,0,5gram
Cherry,is a fruit.,cherry,fruit,14,-7.888487339019775,0,5gram
Pineapple,is a fruit.,pineapple,fruit,15,-7.81249737739563,0,5gram
Blackberry,is a fruit.,blackberry,fruit,16,-7.470647349953651,0,5gram
Melon,is a fruit.,melon,fruit,17,-7.333659827709198,0,5gram
Blueberry,is a fruit.,blueberry,fruit,18,-7.762348711490631,0,5gram
Raspberry,is a fruit.,raspberry,fruit,19,-7.756302505731583,0,5gram
Lemon,is a fruit.,lemon,fruit,20,-7.605772256851196,0,5gram
Black raspberry,is a fruit.,black raspberry,fruit,21,-7.420684397220612,0,5gram
Boysenberry,is a fruit.,boysenberry,fruit,22,-8.530450224876404,0,5gram
Watermelon,is a fruit.,watermelon,fruit,23,-7.311062812805176,0,5gram
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-3.36506387591362,0,5gram
Lime,is a fruit.,lime,fruit,25,-7.408190429210663,0,5gram
Tangelo,is a fruit.,tangelo,fruit,26,-8.530450224876404,0,5gram
Papaya,is a fruit.,papaya,fruit,27,-4.11869740486145,0,5gram
Honeydew,is a fruit.,honeydew,fruit,28,-6.7492815554142,0,5gram
Fig,is a fruit.,fig,fruit,29,-7.754762381315231,0,5gram
Mango,is a fruit.,mango,fruit,30,-7.482173293828964,0,5gram
Guava,is a fruit.,guava,fruit,31,-7.119954466819763,0,5gram
Pomegranate,is a fruit.,pomegranate,fruit,32,-7.559255421161652,0,5gram
Cranberry,is a fruit.,cranberry,fruit,33,-7.529251873493195,0,5gram
Passion fruit,is a fruit.,passion fruit,fruit,34,-5.72318297624588,0,5gram
Prune,is a fruit.,prune,fruit,35,-8.281781077384949,0,5gram
Gooseberry,is a fruit.,gooseberry,fruit,36,-7.822779148817062,0,5gram
Dates,is a fruit.,dates,fruit,37,-9.792282342910767,0,5gram
Kumquat,is a fruit.,kumquat,fruit,38,-8.530450224876404,0,5gram
Raisin,is a fruit.,raisin,fruit,39,-7.536481320858002,0,5gram
Muskmelon,is a fruit.,muskmelon,fruit,40,-8.530450224876404,0,5gram
Persimmon,is a fruit.,persimmon,fruit,41,-7.7566633224487305,0,5gram
Pawpaw,is a fruit.,pawpaw,fruit,42,-7.470743477344513,0,5gram
Coconut,is a fruit.,coconut,fruit,43,-7.776262164115906,0,5gram
Avocado,is a fruit.,avocado,fruit,44,-7.147533893585205,0,5gram
Pumpkin,is a fruit.,pumpkin,fruit,45,-7.2856515645980835,0,5gram
Tomato,is a fruit.,tomato,fruit,46,-3.8852113485336304,0,5gram
Nut,is a fruit.,nut,fruit,47,-5.686669826507568,0,5gram
Gourd,is a fruit.,gourd,fruit,48,-7.5643110275268555,0,5gram
Olive,is a fruit.,olive,fruit,49,-8.002492487430573,0,5gram
Pickle,is a fruit.,pickle,fruit,50,-7.915031850337982,0,5gram
Squash,is a fruit.,squash,fruit,51,-7.4761137664318085,0,5gram
A pant,is a type of clothing.,pant,clothing,1,-9.100921139121056,0,5gram
A shirt,is a type of clothing.,shirt,clothing,2,-7.867234949953854,0,5gram
A dress,is a type of clothing.,dress,clothing,3,-9.305105345323682,0,5gram
A skirt,is a type of clothing.,skirt,clothing,4,-8.63722376525402,0,5gram
A blouse,is a type of clothing.,blouse,clothing,5,-8.687416300177574,0,5gram
A suit,is a type of clothing.,suit,clothing,6,-8.225836214609444,0,5gram
A slack,is a type of clothing.,slack,clothing,7,-9.511341854929924,0,5gram
A jacket,is a type of clothing.,jacket,clothing,8,-6.882529391441494,0,5gram
A coat,is a type of clothing.,coat,clothing,9,-9.572357699275017,0,5gram
A sweater,is a type of clothing.,sweater,clothing,10,-8.983369156718254,0,5gram
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-8.18487592227757,0,5gram
An underpant,is a type of clothing.,underpant,clothing,12,-9.528164729475975,0,5gram
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-8.12194578209892,0,5gram
A jumper,is a type of clothing.,jumper,clothing,14,-9.033136650919914,0,5gram
A panty,is a type of clothing.,panty,clothing,15,-10.301986321806908,0,5gram
A sock,is a type of clothing.,sock,clothing,16,-7.789580630138516,0,5gram
A parka,is a type of clothing.,parka,clothing,17,-6.605174349620938,0,5gram
A pajama,is a type of clothing.,pajama,clothing,18,-10.051637753844261,0,5gram
An undershirt,is a type of clothing.,undershirt,clothing,19,-9.46477197110653,0,5gram
An overcoat,is a type of clothing.,overcoat,clothing,20,-6.016212557442486,0,5gram
A nightgown,is a type of clothing.,nightgown,clothing,21,-8.784096047282219,0,5gram
A raincoat,is a type of clothing.,raincoat,clothing,22,-8.991871312260628,0,5gram
A bathing suit,is a type of clothing.,bathing suit,clothing,23,-8.422196802683175,0,5gram
A bathrobe,is a type of clothing.,bathrobe,clothing,24,-8.423106417059898,0,5gram
A slip,is a type of clothing.,slip,clothing,25,-8.264653593301773,0,5gram
A bra,is a type of clothing.,bra,clothing,26,-8.293028518557549,0,5gram
A shoe,is a type of clothing.,shoe,clothing,27,-7.1915260390378535,0,5gram
A tuxedo,is a type of clothing.,tuxedo,clothing,28,-7.149896996095777,0,5gram
A stocking,is a type of clothing.,stocking,clothing,29,-8.815892204642296,0,5gram
A vest,is a type of clothing.,vest,clothing,30,-8.623693900182843,0,5gram
A nylon,is a type of clothing.,nylon,clothing,31,-9.070033984258771,0,5gram
A cape,is a type of clothing.,cape,clothing,32,-8.564405173063278,0,5gram
A boot,is a type of clothing.,boot,clothing,33,-6.750096617732197,0,5gram
A sandal,is a type of clothing.,sandal,clothing,34,-8.66682480275631,0,5gram
A tie,is a type of clothing.,tie,clothing,35,-7.4849286107346416,0,5gram
A girdle,is a type of clothing.,girdle,clothing,36,-7.929262086749077,0,5gram
A belt,is a type of clothing.,belt,clothing,37,-8.016437378711998,0,5gram
A scarf,is a type of clothing.,scarf,clothing,38,-7.9596036542207,0,5gram
A mitten,is a type of clothing.,mitten,clothing,39,-7.746284529566765,0,5gram
A slipper,is a type of clothing.,slipper,clothing,40,-8.409015834331512,0,5gram
A hat,is a type of clothing.,hat,clothing,41,-7.610626253299415,0,5gram
