preamble,stimulus,item,category,rank,score,params,model
A mockingbird,is a bird.,mockingbird,bird,12,-11.555709838867188,124440576,gpt2
A redbird,is a bird.,redbird,bird,13,-10.98797607421875,124440576,gpt2
A wren,is a bird.,wren,bird,14,-12.936149597167969,124440576,gpt2
A finch,is a bird.,finch,bird,15,-12.719066619873047,124440576,gpt2
A starling,is a bird.,starling,bird,16,-11.281120300292969,124440576,gpt2
A cardinal,is a bird.,cardinal,bird,17,-18.206466674804688,124440576,gpt2
An eagle,is a bird.,eagle,bird,18,-11.313888549804688,124440576,gpt2
A hummingbird,is a bird.,hummingbird,bird,19,-13.090087890625,124440576,gpt2
A seagull,is a bird.,seagull,bird,20,-13.9691162109375,124440576,gpt2
A woodpecker,is a bird.,woodpecker,bird,21,-12.627777099609375,124440576,gpt2
A pigeon,is a bird.,pigeon,bird,22,-11.057937622070312,124440576,gpt2
A thrush,is a bird.,thrush,bird,23,-13.627685546875,124440576,gpt2
A falcon,is a bird.,falcon,bird,24,-11.598045349121094,124440576,gpt2
A crow,is a bird.,crow,bird,25,-11.975181579589844,124440576,gpt2
A hawk,is a bird.,hawk,bird,26,-10.89825439453125,124440576,gpt2
A raven,is a bird.,raven,bird,27,-11.997634887695312,124440576,gpt2
A goldfinch,is a bird.,goldfinch,bird,28,-15.148239135742188,124440576,gpt2
A parrot,is a bird.,parrot,bird,29,-10.716545104980469,124440576,gpt2
A sandpiper,is a bird.,sandpiper,bird,30,-12.046585083007812,124440576,gpt2
A pheasant,is a bird.,pheasant,bird,31,-12.372161865234375,124440576,gpt2
A catbird,is a bird.,catbird,bird,32,-11.265350341796875,124440576,gpt2
A crane,is a bird.,crane,bird,33,-19.263885498046875,124440576,gpt2
An albatross,is a bird.,albatross,bird,34,-11.440811157226562,124440576,gpt2
A condor,is a bird.,condor,bird,35,-14.404548645019531,124440576,gpt2
A toucan,is a bird.,toucan,bird,36,-13.048538208007812,124440576,gpt2
An owl,is a bird.,owl,bird,37,-11.255592346191406,124440576,gpt2
A pelican,is a bird.,pelican,bird,38,-14.389335632324219,124440576,gpt2
A goose,is a bird.,goose,bird,39,-10.102310180664062,124440576,gpt2
A vulture,is a bird.,vulture,bird,40,-12.756484985351562,124440576,gpt2
A stork,is a bird.,stork,bird,41,-12.1409912109375,124440576,gpt2
A buzzard,is a bird.,buzzard,bird,42,-12.782196044921875,124440576,gpt2
A swan,is a bird.,swan,bird,43,-11.6395263671875,124440576,gpt2
A flamingo,is a bird.,flamingo,bird,44,-12.527458190917969,124440576,gpt2
A duck,is a bird.,duck,bird,45,-10.961097717285156,124440576,gpt2
A peacock,is a bird.,peacock,bird,46,-12.958999633789062,124440576,gpt2
An egret,is a bird.,egret,bird,47,-12.636039733886719,124440576,gpt2
A chicken,is a bird.,chicken,bird,48,-10.884086608886719,124440576,gpt2
A turkey,is a bird.,turkey,bird,49,-12.233711242675781,124440576,gpt2
An ostrich,is a bird.,ostrich,bird,50,-12.801017761230469,124440576,gpt2
A titmouse,is a bird.,titmouse,bird,51,-13.516059875488281,124440576,gpt2
An emu,is a bird.,emu,bird,52,-13.811553955078125,124440576,gpt2
A penguin,is a bird.,penguin,bird,53,-15.116104125976562,124440576,gpt2
A bat,is a bird.,bat,bird,54,-11.980583190917969,124440576,gpt2
Football,is a sport.,football,sport,1,-9.590263366699219,124440576,gpt2
Baseball,is a sport.,baseball,sport,2,-9.410820007324219,124440576,gpt2
Basketball,is a sport.,basketball,sport,3,-9.153350830078125,124440576,gpt2
Tennis,is a sport.,tennis,sport,4,-9.455619812011719,124440576,gpt2
Softball,is a sport.,softball,sport,5,-11.058052062988281,124440576,gpt2
Canoeing,is a sport.,canoeing,sport,6,-17.241668701171875,124440576,gpt2
Handball,is a sport.,handball,sport,7,-12.586143493652344,124440576,gpt2
Rugby,is a sport.,rugby,sport,8,-11.258308410644531,124440576,gpt2
Hockey,is a sport.,hockey,sport,9,-8.849906921386719,124440576,gpt2
Ice hockey,is a sport.,ice hockey,sport,10,-9.315078735351562,124440576,gpt2
Swimming,is a sport.,swimming,sport,11,-10.260749816894531,124440576,gpt2
Track,is a sport.,track,sport,12,-20.211875915527344,124440576,gpt2
Boxing,is a sport.,boxing,sport,13,-12.120086669921875,124440576,gpt2
Volleyball,is a sport.,volleyball,sport,14,-9.960494995117188,124440576,gpt2
Lacrosse,is a sport.,lacrosse,sport,15,-11.339775085449219,124440576,gpt2
Skiing,is a sport.,skiing,sport,16,-10.974960327148438,124440576,gpt2
Golf,is a sport.,golf,sport,17,-9.342971801757812,124440576,gpt2
Polo,is a sport.,polo,sport,18,-16.182113647460938,124440576,gpt2
Surfing,is a sport.,surfing,sport,19,-10.664680480957031,124440576,gpt2
Wrestling,is a sport.,wrestling,sport,20,-11.099449157714844,124440576,gpt2
Gymnastics,is a sport.,gymnastics,sport,21,-11.713844299316406,124440576,gpt2
Cricket,is a sport.,cricket,sport,22,-11.232475280761719,124440576,gpt2
Squash,is a sport.,squash,sport,23,-16.80453109741211,124440576,gpt2
Badminton,is a sport.,badminton,sport,24,-10.395988464355469,124440576,gpt2
Racing,is a sport.,racing,sport,25,-11.232337951660156,124440576,gpt2
Pole vault,is a sport.,pole vault,sport,26,-17.397010803222656,124440576,gpt2
Fencing,is a sport.,fencing,sport,27,-11.080108642578125,124440576,gpt2
Bowling,is a sport.,bowling,sport,28,-11.64004898071289,124440576,gpt2
Water skiing,is a sport.,water skiing,sport,29,-9.930107116699219,124440576,gpt2
Ice skating,is a sport.,ice skating,sport,30,-9.339897155761719,124440576,gpt2
Jai alai,is a sport.,jai alai,sport,31,-16.771533966064453,124440576,gpt2
Skating,is a sport.,skating,sport,32,-10.621017456054688,124440576,gpt2
Skindiving,is a sport.,skindiving,sport,33,-15.616165161132812,124440576,gpt2
Sailing,is a sport.,sailing,sport,34,-12.010978698730469,124440576,gpt2
Diving,is a sport.,diving,sport,35,-13.877571105957031,124440576,gpt2
Archery,is a sport.,archery,sport,36,-10.573326110839844,124440576,gpt2
Judo,is a sport.,judo,sport,37,-13.494029998779297,124440576,gpt2
Car racing,is a sport.,car racing,sport,38,-10.243743896484375,124440576,gpt2
Ping pong,is a sport.,ping pong,sport,39,-11.869483947753906,124440576,gpt2
Rowing,is a sport.,rowing,sport,40,-10.507316589355469,124440576,gpt2
Fishing,is a sport.,fishing,sport,41,-11.299270629882812,124440576,gpt2
Horseback riding,is a sport.,horseback riding,sport,42,-10.602119445800781,124440576,gpt2
Running,is a sport.,running,sport,43,-15.471244812011719,124440576,gpt2
Horse racing,is a sport.,horse racing,sport,44,-10.060386657714844,124440576,gpt2
Hiking,is a sport.,hiking,sport,45,-11.823394775390625,124440576,gpt2
Weight lifting,is a sport.,weight lifting,sport,46,-12.052413940429688,124440576,gpt2
Croquet,is a sport.,croquet,sport,47,-13.629974365234375,124440576,gpt2
Horseshoes,is a sport.,horseshoes,sport,48,-17.209197998046875,124440576,gpt2
Boating,is a sport.,boating,sport,49,-10.366340637207031,124440576,gpt2
Pool,is a sport.,pool,sport,50,-18.868545532226562,124440576,gpt2
Billiards,is a sport.,billiards,sport,51,-16.18682861328125,124440576,gpt2
Hunting,is a sport.,hunting,sport,52,-11.797943115234375,124440576,gpt2
Jump rope,is a sport.,jump rope,sport,53,-14.250244140625,124440576,gpt2
Camping,is a sport.,camping,sport,54,-13.277664184570312,124440576,gpt2
Chess,is a sport.,chess,sport,55,-11.202713012695312,124440576,gpt2
Dancing,is a sport.,dancing,sport,56,-13.343936920166016,124440576,gpt2
Checkers,is a sport.,checkers,sport,57,-16.45104217529297,124440576,gpt2
Cards,is a sport.,cards,sport,58,-19.787879943847656,124440576,gpt2
Sunbathing,is a sport.,sunbathing,sport,59,-13.442726135253906,124440576,gpt2
Pea,is a vegetable.,pea,vegetable,1,-16.366050720214844,124440576,gpt2
Carrot,is a vegetable.,carrot,vegetable,2,-13.810264587402344,124440576,gpt2
Green bean,is a vegetable.,green bean,vegetable,3,-13.467803955078125,124440576,gpt2
String bean,is a vegetable.,string bean,vegetable,4,-14.201133728027344,124440576,gpt2
Spinach,is a vegetable.,spinach,vegetable,5,-12.73333740234375,124440576,gpt2
Broccoli,is a vegetable.,broccoli,vegetable,6,-12.1783447265625,124440576,gpt2
Asparagus,is a vegetable.,asparagus,vegetable,7,-11.713699340820312,124440576,gpt2
Corn,is a vegetable.,corn,vegetable,8,-14.770252227783203,124440576,gpt2
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-11.994426727294922,124440576,gpt2
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-15.248283386230469,124440576,gpt2
Squash,is a vegetable.,squash,vegetable,11,-18.80521011352539,124440576,gpt2
Lettuce,is a vegetable.,lettuce,vegetable,12,-11.752250671386719,124440576,gpt2
Celery,is a vegetable.,celery,vegetable,13,-14.45330810546875,124440576,gpt2
Cucumber,is a vegetable.,cucumber,vegetable,14,-13.6846923828125,124440576,gpt2
Beet,is a vegetable.,beet,vegetable,15,-19.551780700683594,124440576,gpt2
Green,is a vegetable.,green,vegetable,16,-18.54409408569336,124440576,gpt2
Tomato,is a vegetable.,tomato,vegetable,17,-12.690803527832031,124440576,gpt2
Lima bean,is a vegetable.,lima bean,vegetable,18,-13.091541290283203,124440576,gpt2
Artichoke,is a vegetable.,artichoke,vegetable,19,-16.62427520751953,124440576,gpt2
Turnip,is a vegetable.,turnip,vegetable,20,-17.113052368164062,124440576,gpt2
Eggplant,is a vegetable.,eggplant,vegetable,21,-13.509567260742188,124440576,gpt2
Romaine,is a vegetable.,romaine,vegetable,22,-19.087440490722656,124440576,gpt2
Green pepper,is a vegetable.,green pepper,vegetable,23,-11.624198913574219,124440576,gpt2
Okra,is a vegetable.,okra,vegetable,24,-16.339027404785156,124440576,gpt2
Radish,is a vegetable.,radish,vegetable,25,-18.44054412841797,124440576,gpt2
Onion,is a vegetable.,onion,vegetable,26,-14.437088012695312,124440576,gpt2
Bean,is a vegetable.,bean,vegetable,27,-15.894767761230469,124440576,gpt2
Green onion,is a vegetable.,green onion,vegetable,28,-11.06674575805664,124440576,gpt2
Potato,is a vegetable.,potato,vegetable,29,-12.90372085571289,124440576,gpt2
Parsnip,is a vegetable.,parsnip,vegetable,30,-18.272563934326172,124440576,gpt2
Turnip green,is a vegetable.,turnip green,vegetable,31,-14.134895324707031,124440576,gpt2
Collard,is a vegetable.,collard,vegetable,32,-17.438190460205078,124440576,gpt2
Wax bean,is a vegetable.,wax bean,vegetable,33,-13.334125518798828,124440576,gpt2
Watercress,is a vegetable.,watercress,vegetable,34,-16.167816162109375,124440576,gpt2
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-14.61529541015625,124440576,gpt2
Leek,is a vegetable.,leek,vegetable,36,-15.722843170166016,124440576,gpt2
Pepper,is a vegetable.,pepper,vegetable,37,-14.056449890136719,124440576,gpt2
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-12.446136474609375,124440576,gpt2
Yam,is a vegetable.,yam,vegetable,39,-22.25616455078125,124440576,gpt2
Parsley,is a vegetable.,parsley,vegetable,40,-17.325416564941406,124440576,gpt2
Endive,is a vegetable.,endive,vegetable,41,-19.890037536621094,124440576,gpt2
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-18.40692138671875,124440576,gpt2
Mushroom,is a vegetable.,mushroom,vegetable,43,-16.700176239013672,124440576,gpt2
Avocado,is a vegetable.,avocado,vegetable,44,-12.522483825683594,124440576,gpt2
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-14.038738250732422,124440576,gpt2
Kale,is a vegetable.,kale,vegetable,46,-16.536231994628906,124440576,gpt2
Escarole,is a vegetable.,escarole,vegetable,47,-18.02507781982422,124440576,gpt2
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-16.940147399902344,124440576,gpt2
Pickle,is a vegetable.,pickle,vegetable,49,-14.651222229003906,124440576,gpt2
Baked bean,is a vegetable.,baked bean,vegetable,50,-13.93551254272461,124440576,gpt2
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-13.308052062988281,124440576,gpt2
Seaweed,is a vegetable.,seaweed,vegetable,52,-12.953468322753906,124440576,gpt2
Garlic,is a vegetable.,garlic,vegetable,53,-11.870014190673828,124440576,gpt2
Dandelion,is a vegetable.,dandelion,vegetable,54,-13.986976623535156,124440576,gpt2
Peanut,is a vegetable.,peanut,vegetable,55,-16.440509796142578,124440576,gpt2
Rice,is a vegetable.,rice,vegetable,56,-13.990821838378906,124440576,gpt2
A saw,is a tool.,saw,tool,1,-13.8115234375,124440576,gpt2
A hammer,is a tool.,hammer,tool,2,-11.77838134765625,124440576,gpt2
A ruler,is a tool.,ruler,tool,3,-13.615180969238281,124440576,gpt2
A screwdriver,is a tool.,screwdriver,tool,4,-11.571586608886719,124440576,gpt2
A drill,is a tool.,drill,tool,5,-12.683029174804688,124440576,gpt2
A nail,is a tool.,nail,tool,6,-13.46059799194336,124440576,gpt2
A tape measure,is a tool.,tape measure,tool,7,-14.440277099609375,124440576,gpt2
A sawhorse,is a tool.,sawhorse,tool,8,-16.709075927734375,124440576,gpt2
A sandpaper,is a tool.,sandpaper,tool,9,-13.941383361816406,124440576,gpt2
A sander,is a tool.,sander,tool,10,-11.846420288085938,124440576,gpt2
A level,is a tool.,level,tool,11,-18.505752563476562,124440576,gpt2
A plane,is a tool.,plane,tool,12,-19.59282684326172,124440576,gpt2
A file,is a tool.,file,tool,13,-18.104827880859375,124440576,gpt2
A toolbox,is a tool.,toolbox,tool,14,-13.626228332519531,124440576,gpt2
A t-square,is a tool.,T-square,tool,15,-13.628181457519531,124440576,gpt2
A chisel,is a tool.,chisel,tool,16,-10.080162048339844,124440576,gpt2
A rasp,is a tool.,rasp,tool,17,-18.793670654296875,124440576,gpt2
A pencil,is a tool.,pencil,tool,18,-11.239639282226562,124440576,gpt2
A hacksaw,is a tool.,hacksaw,tool,19,-12.73895263671875,124440576,gpt2
A square,is a tool.,square,tool,20,-14.739490509033203,124440576,gpt2
A bench,is a tool.,bench,tool,21,-19.48519515991211,124440576,gpt2
A plier,is a tool.,plier,tool,22,-12.311164855957031,124440576,gpt2
A wrench,is a tool.,wrench,tool,23,-11.222358703613281,124440576,gpt2
A ladder,is a tool.,ladder,tool,24,-13.449417114257812,124440576,gpt2
A lathe,is a tool.,lathe,tool,25,-12.431106567382812,124440576,gpt2
A vise,is a tool.,vise,tool,26,-12.377197265625,124440576,gpt2
A screw,is a tool.,screw,tool,27,-15.412433624267578,124440576,gpt2
A wood,is a tool.,wood,tool,28,-17.314590454101562,124440576,gpt2
A wedge,is a tool.,wedge,tool,29,-14.347431182861328,124440576,gpt2
A lumber,is a tool.,lumber,tool,30,-20.022098541259766,124440576,gpt2
A blueprint,is a tool.,blueprint,tool,31,-15.408294677734375,124440576,gpt2
A brace,is a tool.,brace,tool,32,-16.781429290771484,124440576,gpt2
An awl,is a tool.,awl,tool,33,-12.649520874023438,124440576,gpt2
A crowbar,is a tool.,crowbar,tool,34,-12.491485595703125,124440576,gpt2
A hinge,is a tool.,hinge,tool,35,-14.1517333984375,124440576,gpt2
A miter box,is a tool.,miter box,tool,36,-13.165420532226562,124440576,gpt2
A knife,is a tool.,knife,tool,37,-11.441268920898438,124440576,gpt2
A chalk,is a tool.,chalk,tool,38,-19.931747436523438,124440576,gpt2
A nut,is a tool.,nut,tool,39,-14.756404876708984,124440576,gpt2
A bolt,is a tool.,bolt,tool,40,-14.533649444580078,124440576,gpt2
A plumb line,is a tool.,plumb line,tool,41,-16.49431610107422,124440576,gpt2
A brush,is a tool.,brush,tool,42,-14.584159851074219,124440576,gpt2
A sledge hammer,is a tool.,sledge hammer,tool,43,-12.065475463867188,124440576,gpt2
A glue,is a tool.,glue,tool,44,-14.50152587890625,124440576,gpt2
A paintbrush,is a tool.,paintbrush,tool,45,-10.583854675292969,124440576,gpt2
A varnish,is a tool.,varnish,tool,46,-14.822235107421875,124440576,gpt2
An apron,is a tool.,apron,tool,47,-15.384742736816406,124440576,gpt2
A stapler,is a tool.,stapler,tool,48,-13.006011962890625,124440576,gpt2
An extension cord,is a tool.,extension cord,tool,49,-16.079421997070312,124440576,gpt2
A soldering iron,is a tool.,soldering iron,tool,50,-12.040847778320312,124440576,gpt2
A plaster,is a tool.,plaster,tool,51,-18.861248016357422,124440576,gpt2
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-13.323806762695312,124440576,gpt2
An axe,is a tool.,axe,tool,53,-11.990882873535156,124440576,gpt2
A slide rule,is a tool.,slide rule,tool,54,-15.634796142578125,124440576,gpt2
A cement,is a tool.,cement,tool,55,-20.664146423339844,124440576,gpt2
An anvil,is a tool.,anvil,tool,56,-11.90802001953125,124440576,gpt2
A hatchet,is a tool.,hatchet,tool,57,-12.592384338378906,124440576,gpt2
A rag,is a tool.,rag,tool,58,-15.703788757324219,124440576,gpt2
A scissor,is a tool.,scissor,tool,59,-13.354122161865234,124440576,gpt2
A crane,is a tool.,crane,tool,60,-17.13306427001953,124440576,gpt2
Orange,is a fruit.,orange,fruit,1,-15.459701538085938,124440576,gpt2
Apple,is a fruit.,apple,fruit,2,-22.465415954589844,124440576,gpt2
Banana,is a fruit.,banana,fruit,3,-14.015617370605469,124440576,gpt2
Peach,is a fruit.,peach,fruit,4,-13.489570617675781,124440576,gpt2
Pear,is a fruit.,pear,fruit,5,-21.353668212890625,124440576,gpt2
Apricot,is a fruit.,apricot,fruit,6,-15.74005126953125,124440576,gpt2
Tangerine,is a fruit.,tangerine,fruit,7,-16.48150634765625,124440576,gpt2
Plum,is a fruit.,plum,fruit,8,-16.88028335571289,124440576,gpt2
Grape,is a fruit.,grape,fruit,9,-15.452354431152344,124440576,gpt2
Nectarine,is a fruit.,nectarine,fruit,10,-15.998252868652344,124440576,gpt2
Strawberry,is a fruit.,strawberry,fruit,11,-13.273479461669922,124440576,gpt2
Grapefruit,is a fruit.,grapefruit,fruit,12,-12.732444763183594,124440576,gpt2
Berry,is a fruit.,berry,fruit,13,-17.55699920654297,124440576,gpt2
Cherry,is a fruit.,cherry,fruit,14,-15.785484313964844,124440576,gpt2
Pineapple,is a fruit.,pineapple,fruit,15,-15.160690307617188,124440576,gpt2
Blackberry,is a fruit.,blackberry,fruit,16,-17.60730743408203,124440576,gpt2
Melon,is a fruit.,melon,fruit,17,-17.37862777709961,124440576,gpt2
Blueberry,is a fruit.,blueberry,fruit,18,-13.979316711425781,124440576,gpt2
Raspberry,is a fruit.,raspberry,fruit,19,-20.502948760986328,124440576,gpt2
Lemon,is a fruit.,lemon,fruit,20,-14.583709716796875,124440576,gpt2
Black raspberry,is a fruit.,black raspberry,fruit,21,-13.76959228515625,124440576,gpt2
Boysenberry,is a fruit.,boysenberry,fruit,22,-15.778839111328125,124440576,gpt2
Watermelon,is a fruit.,watermelon,fruit,23,-12.850418090820312,124440576,gpt2
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-16.649795532226562,124440576,gpt2
Lime,is a fruit.,lime,fruit,25,-16.50722885131836,124440576,gpt2
Tangelo,is a fruit.,tangelo,fruit,26,-20.177963256835938,124440576,gpt2
Papaya,is a fruit.,papaya,fruit,27,-15.441104888916016,124440576,gpt2
Honeydew,is a fruit.,honeydew,fruit,28,-16.31005859375,124440576,gpt2
Fig,is a fruit.,fig,fruit,29,-21.8392333984375,124440576,gpt2
Mango,is a fruit.,mango,fruit,30,-16.46045684814453,124440576,gpt2
Guava,is a fruit.,guava,fruit,31,-15.561450958251953,124440576,gpt2
Pomegranate,is a fruit.,pomegranate,fruit,32,-13.847698211669922,124440576,gpt2
Cranberry,is a fruit.,cranberry,fruit,33,-13.370906829833984,124440576,gpt2
Passion fruit,is a fruit.,passion fruit,fruit,34,-12.974578857421875,124440576,gpt2
Prune,is a fruit.,prune,fruit,35,-17.90111541748047,124440576,gpt2
Gooseberry,is a fruit.,gooseberry,fruit,36,-14.0677490234375,124440576,gpt2
Dates,is a fruit.,dates,fruit,37,-23.914413452148438,124440576,gpt2
Kumquat,is a fruit.,kumquat,fruit,38,-17.3355712890625,124440576,gpt2
Raisin,is a fruit.,raisin,fruit,39,-17.987899780273438,124440576,gpt2
Muskmelon,is a fruit.,muskmelon,fruit,40,-17.959598541259766,124440576,gpt2
Persimmon,is a fruit.,persimmon,fruit,41,-16.13033676147461,124440576,gpt2
Pawpaw,is a fruit.,pawpaw,fruit,42,-19.47687530517578,124440576,gpt2
Coconut,is a fruit.,coconut,fruit,43,-15.305744171142578,124440576,gpt2
Avocado,is a fruit.,avocado,fruit,44,-13.832588195800781,124440576,gpt2
Pumpkin,is a fruit.,pumpkin,fruit,45,-14.938270568847656,124440576,gpt2
Tomato,is a fruit.,tomato,fruit,46,-15.168903350830078,124440576,gpt2
Nut,is a fruit.,nut,fruit,47,-19.394451141357422,124440576,gpt2
Gourd,is a fruit.,gourd,fruit,48,-17.207691192626953,124440576,gpt2
Olive,is a fruit.,olive,fruit,49,-17.235416412353516,124440576,gpt2
Pickle,is a fruit.,pickle,fruit,50,-14.995750427246094,124440576,gpt2
Squash,is a fruit.,squash,fruit,51,-18.962234497070312,124440576,gpt2
A pant,is a type of clothing.,pant,clothing,1,-18.489707946777344,124440576,gpt2
A shirt,is a type of clothing.,shirt,clothing,2,-13.919631958007812,124440576,gpt2
A dress,is a type of clothing.,dress,clothing,3,-14.590798377990723,124440576,gpt2
A skirt,is a type of clothing.,skirt,clothing,4,-14.569829940795898,124440576,gpt2
A blouse,is a type of clothing.,blouse,clothing,5,-15.24057388305664,124440576,gpt2
A suit,is a type of clothing.,suit,clothing,6,-21.524160385131836,124440576,gpt2
A slack,is a type of clothing.,slack,clothing,7,-21.416423797607422,124440576,gpt2
A jacket,is a type of clothing.,jacket,clothing,8,-14.30302619934082,124440576,gpt2
A coat,is a type of clothing.,coat,clothing,9,-14.677713394165039,124440576,gpt2
A sweater,is a type of clothing.,sweater,clothing,10,-13.015892028808594,124440576,gpt2
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-12.561397552490234,124440576,gpt2
An underpant,is a type of clothing.,underpant,clothing,12,-21.803775787353516,124440576,gpt2
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-14.180572509765625,124440576,gpt2
A jumper,is a type of clothing.,jumper,clothing,14,-18.077898025512695,124440576,gpt2
A panty,is a type of clothing.,panty,clothing,15,-18.104642868041992,124440576,gpt2
