preamble,stimulus,item,category,rank,score,params,model
Wrestling,is a sport.,wrestling,sport,20,-1.8279495239257812,110104890,bert-base-uncased
Gymnastics,is a sport.,gymnastics,sport,21,-1.5992956161499023,110104890,bert-base-uncased
Cricket,is a sport.,cricket,sport,22,-2.029801368713379,110104890,bert-base-uncased
Squash,is a sport.,squash,sport,23,-2.3569536209106445,110104890,bert-base-uncased
Badminton,is a sport.,badminton,sport,24,-1.398447036743164,110104890,bert-base-uncased
Racing,is a sport.,racing,sport,25,-1.150141716003418,110104890,bert-base-uncased
Pole vault,is a sport.,pole vault,sport,26,-2.2717790603637695,110104890,bert-base-uncased
Fencing,is a sport.,fencing,sport,27,-1.511326789855957,110104890,bert-base-uncased
Bowling,is a sport.,bowling,sport,28,-2.32535457611084,110104890,bert-base-uncased
Water skiing,is a sport.,water skiing,sport,29,-3.7300777435302734,110104890,bert-base-uncased
Ice skating,is a sport.,ice skating,sport,30,-1.963913917541504,110104890,bert-base-uncased
Jai alai,is a sport.,jai alai,sport,31,-9.626103401184082,110104890,bert-base-uncased
Skating,is a sport.,skating,sport,32,-1.5564517974853516,110104890,bert-base-uncased
Skindiving,is a sport.,skindiving,sport,33,-2.1091785430908203,110104890,bert-base-uncased
Sailing,is a sport.,sailing,sport,34,-1.1619443893432617,110104890,bert-base-uncased
Diving,is a sport.,diving,sport,35,-1.1556882858276367,110104890,bert-base-uncased
Archery,is a sport.,archery,sport,36,-1.6506938934326172,110104890,bert-base-uncased
Judo,is a sport.,judo,sport,37,-1.9132213592529297,110104890,bert-base-uncased
Car racing,is a sport.,car racing,sport,38,-0.7011995315551758,110104890,bert-base-uncased
Ping pong,is a sport.,ping pong,sport,39,-2.997982978820801,110104890,bert-base-uncased
Rowing,is a sport.,rowing,sport,40,-1.254521369934082,110104890,bert-base-uncased
Fishing,is a sport.,fishing,sport,41,-2.537978172302246,110104890,bert-base-uncased
Horseback riding,is a sport.,horseback riding,sport,42,-1.5762662887573242,110104890,bert-base-uncased
Running,is a sport.,running,sport,43,-1.6983585357666016,110104890,bert-base-uncased
Horse racing,is a sport.,horse racing,sport,44,-0.7427730560302734,110104890,bert-base-uncased
Hiking,is a sport.,hiking,sport,45,-3.3404531478881836,110104890,bert-base-uncased
Weight lifting,is a sport.,weight lifting,sport,46,-0.38097286224365234,110104890,bert-base-uncased
Croquet,is a sport.,croquet,sport,47,-5.334099292755127,110104890,bert-base-uncased
Horseshoes,is a sport.,horseshoes,sport,48,-8.629936218261719,110104890,bert-base-uncased
Boating,is a sport.,boating,sport,49,-1.5639381408691406,110104890,bert-base-uncased
Pool,is a sport.,pool,sport,50,-3.889449119567871,110104890,bert-base-uncased
Billiards,is a sport.,billiards,sport,51,-1.745798110961914,110104890,bert-base-uncased
Hunting,is a sport.,hunting,sport,52,-1.533102035522461,110104890,bert-base-uncased
Jump rope,is a sport.,jump rope,sport,53,-3.397801399230957,110104890,bert-base-uncased
Camping,is a sport.,camping,sport,54,-2.9074974060058594,110104890,bert-base-uncased
Chess,is a sport.,chess,sport,55,-4.4962568283081055,110104890,bert-base-uncased
Dancing,is a sport.,dancing,sport,56,-2.379317283630371,110104890,bert-base-uncased
Checkers,is a sport.,checkers,sport,57,-6.227006435394287,110104890,bert-base-uncased
Cards,is a sport.,cards,sport,58,-10.543332576751709,110104890,bert-base-uncased
Sunbathing,is a sport.,sunbathing,sport,59,-1.907048225402832,110104890,bert-base-uncased
Pea,is a vegetable.,pea,vegetable,1,-4.398276329040527,110104890,bert-base-uncased
Carrot,is a vegetable.,carrot,vegetable,2,-7.730805397033691,110104890,bert-base-uncased
Green bean,is a vegetable.,green bean,vegetable,3,-4.148689270019531,110104890,bert-base-uncased
String bean,is a vegetable.,string bean,vegetable,4,-4.742271900177002,110104890,bert-base-uncased
Spinach,is a vegetable.,spinach,vegetable,5,-1.7539854049682617,110104890,bert-base-uncased
Broccoli,is a vegetable.,broccoli,vegetable,6,-4.191668510437012,110104890,bert-base-uncased
Asparagus,is a vegetable.,asparagus,vegetable,7,-2.387462615966797,110104890,bert-base-uncased
Corn,is a vegetable.,corn,vegetable,8,-4.908505916595459,110104890,bert-base-uncased
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-4.467324256896973,110104890,bert-base-uncased
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-17.288010597229004,110104890,bert-base-uncased
Squash,is a vegetable.,squash,vegetable,11,-9.244141578674316,110104890,bert-base-uncased
Lettuce,is a vegetable.,lettuce,vegetable,12,-3.669896125793457,110104890,bert-base-uncased
Celery,is a vegetable.,celery,vegetable,13,-5.576371192932129,110104890,bert-base-uncased
Cucumber,is a vegetable.,cucumber,vegetable,14,-3.887986183166504,110104890,bert-base-uncased
Beet,is a vegetable.,beet,vegetable,15,-6.930952072143555,110104890,bert-base-uncased
Green,is a vegetable.,green,vegetable,16,-8.192368507385254,110104890,bert-base-uncased
Tomato,is a vegetable.,tomato,vegetable,17,-3.559859275817871,110104890,bert-base-uncased
Lima bean,is a vegetable.,lima bean,vegetable,18,-3.699313163757324,110104890,bert-base-uncased
Artichoke,is a vegetable.,artichoke,vegetable,19,-6.000036239624023,110104890,bert-base-uncased
Turnip,is a vegetable.,turnip,vegetable,20,-3.9210338592529297,110104890,bert-base-uncased
Eggplant,is a vegetable.,eggplant,vegetable,21,-3.9534382820129395,110104890,bert-base-uncased
Romaine,is a vegetable.,romaine,vegetable,22,-9.476921081542969,110104890,bert-base-uncased
Green pepper,is a vegetable.,green pepper,vegetable,23,-4.52537202835083,110104890,bert-base-uncased
Okra,is a vegetable.,okra,vegetable,24,-8.234395027160645,110104890,bert-base-uncased
Radish,is a vegetable.,radish,vegetable,25,-7.204280853271484,110104890,bert-base-uncased
Onion,is a vegetable.,onion,vegetable,26,-3.4464359283447266,110104890,bert-base-uncased
Bean,is a vegetable.,bean,vegetable,27,-9.963432312011719,110104890,bert-base-uncased
Green onion,is a vegetable.,green onion,vegetable,28,-3.5012245178222656,110104890,bert-base-uncased
Potato,is a vegetable.,potato,vegetable,29,-3.729076862335205,110104890,bert-base-uncased
Parsnip,is a vegetable.,parsnip,vegetable,30,-8.104644298553467,110104890,bert-base-uncased
Turnip green,is a vegetable.,turnip green,vegetable,31,-5.31954288482666,110104890,bert-base-uncased
Collard,is a vegetable.,collard,vegetable,32,-12.013345718383789,110104890,bert-base-uncased
Wax bean,is a vegetable.,wax bean,vegetable,33,-3.9011478424072266,110104890,bert-base-uncased
Watercress,is a vegetable.,watercress,vegetable,34,-5.263247489929199,110104890,bert-base-uncased
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-10.51508617401123,110104890,bert-base-uncased
Leek,is a vegetable.,leek,vegetable,36,-9.549180030822754,110104890,bert-base-uncased
Pepper,is a vegetable.,pepper,vegetable,37,-5.926829814910889,110104890,bert-base-uncased
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-3.9343929290771484,110104890,bert-base-uncased
Yam,is a vegetable.,yam,vegetable,39,-8.653289794921875,110104890,bert-base-uncased
Parsley,is a vegetable.,parsley,vegetable,40,-7.133036136627197,110104890,bert-base-uncased
Endive,is a vegetable.,endive,vegetable,41,-10.246332168579102,110104890,bert-base-uncased
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-5.716781139373779,110104890,bert-base-uncased
Mushroom,is a vegetable.,mushroom,vegetable,43,-5.700627326965332,110104890,bert-base-uncased
Avocado,is a vegetable.,avocado,vegetable,44,-6.09881591796875,110104890,bert-base-uncased
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-6.801607131958008,110104890,bert-base-uncased
Kale,is a vegetable.,kale,vegetable,46,-8.861233711242676,110104890,bert-base-uncased
Escarole,is a vegetable.,escarole,vegetable,47,-9.609587669372559,110104890,bert-base-uncased
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-7.022678852081299,110104890,bert-base-uncased
Pickle,is a vegetable.,pickle,vegetable,49,-7.921108722686768,110104890,bert-base-uncased
Baked bean,is a vegetable.,baked bean,vegetable,50,-6.635587215423584,110104890,bert-base-uncased
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-6.544887065887451,110104890,bert-base-uncased
Seaweed,is a vegetable.,seaweed,vegetable,52,-3.879410743713379,110104890,bert-base-uncased
Garlic,is a vegetable.,garlic,vegetable,53,-3.8883285522460938,110104890,bert-base-uncased
Dandelion,is a vegetable.,dandelion,vegetable,54,-7.890450477600098,110104890,bert-base-uncased
Peanut,is a vegetable.,peanut,vegetable,55,-4.195596694946289,110104890,bert-base-uncased
Rice,is a vegetable.,rice,vegetable,56,-2.961000442504883,110104890,bert-base-uncased
A saw,is a tool.,saw,tool,1,-6.5797882080078125,110104890,bert-base-uncased
A hammer,is a tool.,hammer,tool,2,-2.7711715698242188,110104890,bert-base-uncased
A ruler,is a tool.,ruler,tool,3,-12.931772708892822,110104890,bert-base-uncased
A screwdriver,is a tool.,screwdriver,tool,4,-5.671848297119141,110104890,bert-base-uncased
A drill,is a tool.,drill,tool,5,-3.6411590576171875,110104890,bert-base-uncased
A nail,is a tool.,nail,tool,6,-4.870696067810059,110104890,bert-base-uncased
A tape measure,is a tool.,tape measure,tool,7,-10.224070072174072,110104890,bert-base-uncased
A sawhorse,is a tool.,sawhorse,tool,8,-7.195929527282715,110104890,bert-base-uncased
A sandpaper,is a tool.,sandpaper,tool,9,-6.236032009124756,110104890,bert-base-uncased
A sander,is a tool.,sander,tool,10,-4.29421329498291,110104890,bert-base-uncased
A level,is a tool.,level,tool,11,-10.003177642822266,110104890,bert-base-uncased
A plane,is a tool.,plane,tool,12,-9.98421859741211,110104890,bert-base-uncased
A file,is a tool.,file,tool,13,-8.356338024139404,110104890,bert-base-uncased
A toolbox,is a tool.,toolbox,tool,14,-0.25475215911865234,110104890,bert-base-uncased
A t-square,is a tool.,T-square,tool,15,-14.26505184173584,110104890,bert-base-uncased
A chisel,is a tool.,chisel,tool,16,-2.6622962951660156,110104890,bert-base-uncased
A rasp,is a tool.,rasp,tool,17,-5.291895389556885,110104890,bert-base-uncased
A pencil,is a tool.,pencil,tool,18,-6.3196210861206055,110104890,bert-base-uncased
A hacksaw,is a tool.,hacksaw,tool,19,-6.3587565422058105,110104890,bert-base-uncased
A square,is a tool.,square,tool,20,-13.12761402130127,110104890,bert-base-uncased
A bench,is a tool.,bench,tool,21,-9.609737873077393,110104890,bert-base-uncased
A plier,is a tool.,plier,tool,22,-7.080409526824951,110104890,bert-base-uncased
A wrench,is a tool.,wrench,tool,23,-2.552035331726074,110104890,bert-base-uncased
A ladder,is a tool.,ladder,tool,24,-11.142132759094238,110104890,bert-base-uncased
A lathe,is a tool.,lathe,tool,25,-7.7916259765625,110104890,bert-base-uncased
A vise,is a tool.,vise,tool,26,-6.540719985961914,110104890,bert-base-uncased
A screw,is a tool.,screw,tool,27,-5.350567817687988,110104890,bert-base-uncased
A wood,is a tool.,wood,tool,28,-6.3212995529174805,110104890,bert-base-uncased
A wedge,is a tool.,wedge,tool,29,-7.099644184112549,110104890,bert-base-uncased
A lumber,is a tool.,lumber,tool,30,-5.845442771911621,110104890,bert-base-uncased
A blueprint,is a tool.,blueprint,tool,31,-10.44682788848877,110104890,bert-base-uncased
A brace,is a tool.,brace,tool,32,-10.73310899734497,110104890,bert-base-uncased
An awl,is a tool.,awl,tool,33,-6.297840118408203,110104890,bert-base-uncased
A crowbar,is a tool.,crowbar,tool,34,-7.0951433181762695,110104890,bert-base-uncased
A hinge,is a tool.,hinge,tool,35,-5.367160320281982,110104890,bert-base-uncased
A miter box,is a tool.,miter box,tool,36,-6.424673080444336,110104890,bert-base-uncased
A knife,is a tool.,knife,tool,37,-4.28586483001709,110104890,bert-base-uncased
A chalk,is a tool.,chalk,tool,38,-8.702692031860352,110104890,bert-base-uncased
A nut,is a tool.,nut,tool,39,-6.974892616271973,110104890,bert-base-uncased
A bolt,is a tool.,bolt,tool,40,-5.930022239685059,110104890,bert-base-uncased
A plumb line,is a tool.,plumb line,tool,41,-12.429512023925781,110104890,bert-base-uncased
A brush,is a tool.,brush,tool,42,-9.387808322906494,110104890,bert-base-uncased
A sledge hammer,is a tool.,sledge hammer,tool,43,-3.242701530456543,110104890,bert-base-uncased
A glue,is a tool.,glue,tool,44,-7.341676712036133,110104890,bert-base-uncased
A paintbrush,is a tool.,paintbrush,tool,45,-5.662853240966797,110104890,bert-base-uncased
A varnish,is a tool.,varnish,tool,46,-7.040891647338867,110104890,bert-base-uncased
An apron,is a tool.,apron,tool,47,-11.738059043884277,110104890,bert-base-uncased
A stapler,is a tool.,stapler,tool,48,-10.72480058670044,110104890,bert-base-uncased
An extension cord,is a tool.,extension cord,tool,49,-7.067601203918457,110104890,bert-base-uncased
A soldering iron,is a tool.,soldering iron,tool,50,-3.6876907348632812,110104890,bert-base-uncased
A plaster,is a tool.,plaster,tool,51,-9.767560958862305,110104890,bert-base-uncased
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-6.102517127990723,110104890,bert-base-uncased
An axe,is a tool.,axe,tool,53,-2.5251588821411133,110104890,bert-base-uncased
A slide rule,is a tool.,slide rule,tool,54,-10.050727844238281,110104890,bert-base-uncased
A cement,is a tool.,cement,tool,55,-10.868739604949951,110104890,bert-base-uncased
An anvil,is a tool.,anvil,tool,56,-2.5463075637817383,110104890,bert-base-uncased
A hatchet,is a tool.,hatchet,tool,57,-6.951198101043701,110104890,bert-base-uncased
A rag,is a tool.,rag,tool,58,-6.343332290649414,110104890,bert-base-uncased
A scissor,is a tool.,scissor,tool,59,-5.538127899169922,110104890,bert-base-uncased
A crane,is a tool.,crane,tool,60,-11.09424114227295,110104890,bert-base-uncased
Orange,is a fruit.,orange,fruit,1,-8.59387493133545,110104890,bert-base-uncased
Apple,is a fruit.,apple,fruit,2,-5.157479763031006,110104890,bert-base-uncased
Banana,is a fruit.,banana,fruit,3,-5.806568145751953,110104890,bert-base-uncased
Peach,is a fruit.,peach,fruit,4,-14.399548530578613,110104890,bert-base-uncased
Pear,is a fruit.,pear,fruit,5,-6.238380432128906,110104890,bert-base-uncased
Apricot,is a fruit.,apricot,fruit,6,-7.0908308029174805,110104890,bert-base-uncased
Tangerine,is a fruit.,tangerine,fruit,7,-8.607555866241455,110104890,bert-base-uncased
Plum,is a fruit.,plum,fruit,8,-11.743912696838379,110104890,bert-base-uncased
Grape,is a fruit.,grape,fruit,9,-6.504909515380859,110104890,bert-base-uncased
Nectarine,is a fruit.,nectarine,fruit,10,-9.688995361328125,110104890,bert-base-uncased
Strawberry,is a fruit.,strawberry,fruit,11,-7.563875675201416,110104890,bert-base-uncased
Grapefruit,is a fruit.,grapefruit,fruit,12,-5.5704851150512695,110104890,bert-base-uncased
Berry,is a fruit.,berry,fruit,13,-16.497501373291016,110104890,bert-base-uncased
Cherry,is a fruit.,cherry,fruit,14,-14.932730674743652,110104890,bert-base-uncased
Pineapple,is a fruit.,pineapple,fruit,15,-5.235198020935059,110104890,bert-base-uncased
Blackberry,is a fruit.,blackberry,fruit,16,-9.7982177734375,110104890,bert-base-uncased
Melon,is a fruit.,melon,fruit,17,-10.056034088134766,110104890,bert-base-uncased
Blueberry,is a fruit.,blueberry,fruit,18,-7.093387126922607,110104890,bert-base-uncased
Raspberry,is a fruit.,raspberry,fruit,19,-7.275693893432617,110104890,bert-base-uncased
Lemon,is a fruit.,lemon,fruit,20,-11.144062995910645,110104890,bert-base-uncased
Black raspberry,is a fruit.,black raspberry,fruit,21,-7.030020713806152,110104890,bert-base-uncased
Boysenberry,is a fruit.,boysenberry,fruit,22,-12.166145324707031,110104890,bert-base-uncased
Watermelon,is a fruit.,watermelon,fruit,23,-8.614023685455322,110104890,bert-base-uncased
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-8.431465148925781,110104890,bert-base-uncased
Lime,is a fruit.,lime,fruit,25,-7.882519245147705,110104890,bert-base-uncased
Tangelo,is a fruit.,tangelo,fruit,26,-11.445905685424805,110104890,bert-base-uncased
Papaya,is a fruit.,papaya,fruit,27,-10.992470741271973,110104890,bert-base-uncased
Honeydew,is a fruit.,honeydew,fruit,28,-9.38794231414795,110104890,bert-base-uncased
Fig,is a fruit.,fig,fruit,29,-8.229979991912842,110104890,bert-base-uncased
Mango,is a fruit.,mango,fruit,30,-9.04523754119873,110104890,bert-base-uncased
Guava,is a fruit.,guava,fruit,31,-5.978559494018555,110104890,bert-base-uncased
Pomegranate,is a fruit.,pomegranate,fruit,32,-8.08968448638916,110104890,bert-base-uncased
