preamble,stimulus,item,category,rank,score,params,model
A finch,is a bird.,finch,bird,15,-8.25713300704956,774031360,gpt2-large
A starling,is a bird.,starling,bird,16,-8.923567295074463,774031360,gpt2-large
A cardinal,is a bird.,cardinal,bird,17,-15.248242378234863,774031360,gpt2-large
An eagle,is a bird.,eagle,bird,18,-11.135836124420166,774031360,gpt2-large
A hummingbird,is a bird.,hummingbird,bird,19,-10.196154594421387,774031360,gpt2-large
A seagull,is a bird.,seagull,bird,20,-10.54157304763794,774031360,gpt2-large
A woodpecker,is a bird.,woodpecker,bird,21,-8.790713787078857,774031360,gpt2-large
A pigeon,is a bird.,pigeon,bird,22,-10.039986610412598,774031360,gpt2-large
A thrush,is a bird.,thrush,bird,23,-9.76217269897461,774031360,gpt2-large
A falcon,is a bird.,falcon,bird,24,-9.09114694595337,774031360,gpt2-large
A crow,is a bird.,crow,bird,25,-9.46350383758545,774031360,gpt2-large
A hawk,is a bird.,hawk,bird,26,-10.277358055114746,774031360,gpt2-large
A raven,is a bird.,raven,bird,27,-10.618920803070068,774031360,gpt2-large
A goldfinch,is a bird.,goldfinch,bird,28,-8.595020294189453,774031360,gpt2-large
A parrot,is a bird.,parrot,bird,29,-9.231591701507568,774031360,gpt2-large
A sandpiper,is a bird.,sandpiper,bird,30,-8.685208797454834,774031360,gpt2-large
A pheasant,is a bird.,pheasant,bird,31,-7.715700149536133,774031360,gpt2-large
A catbird,is a bird.,catbird,bird,32,-8.164306163787842,774031360,gpt2-large
A crane,is a bird.,crane,bird,33,-18.645262241363525,774031360,gpt2-large
An albatross,is a bird.,albatross,bird,34,-8.445599555969238,774031360,gpt2-large
A condor,is a bird.,condor,bird,35,-8.40311336517334,774031360,gpt2-large
A toucan,is a bird.,toucan,bird,36,-7.877530097961426,774031360,gpt2-large
An owl,is a bird.,owl,bird,37,-9.341450691223145,774031360,gpt2-large
A pelican,is a bird.,pelican,bird,38,-8.896461486816406,774031360,gpt2-large
A goose,is a bird.,goose,bird,39,-8.79874324798584,774031360,gpt2-large
A vulture,is a bird.,vulture,bird,40,-8.818250179290771,774031360,gpt2-large
A stork,is a bird.,stork,bird,41,-10.327199935913086,774031360,gpt2-large
A buzzard,is a bird.,buzzard,bird,42,-8.00005054473877,774031360,gpt2-large
A swan,is a bird.,swan,bird,43,-9.425267696380615,774031360,gpt2-large
A flamingo,is a bird.,flamingo,bird,44,-9.335539817810059,774031360,gpt2-large
A duck,is a bird.,duck,bird,45,-9.789732933044434,774031360,gpt2-large
A peacock,is a bird.,peacock,bird,46,-9.014059066772461,774031360,gpt2-large
An egret,is a bird.,egret,bird,47,-7.7233123779296875,774031360,gpt2-large
A chicken,is a bird.,chicken,bird,48,-9.4255690574646,774031360,gpt2-large
A turkey,is a bird.,turkey,bird,49,-10.03211498260498,774031360,gpt2-large
An ostrich,is a bird.,ostrich,bird,50,-9.715572357177734,774031360,gpt2-large
A titmouse,is a bird.,titmouse,bird,51,-10.551994800567627,774031360,gpt2-large
An emu,is a bird.,emu,bird,52,-8.670507431030273,774031360,gpt2-large
A penguin,is a bird.,penguin,bird,53,-11.444162368774414,774031360,gpt2-large
A bat,is a bird.,bat,bird,54,-10.682499885559082,774031360,gpt2-large
Football,is a sport.,football,sport,1,-10.542426109313965,774031360,gpt2-large
Baseball,is a sport.,baseball,sport,2,-10.636902809143066,774031360,gpt2-large
Basketball,is a sport.,basketball,sport,3,-10.74837350845337,774031360,gpt2-large
Tennis,is a sport.,tennis,sport,4,-10.230881214141846,774031360,gpt2-large
Softball,is a sport.,softball,sport,5,-11.022704601287842,774031360,gpt2-large
Canoeing,is a sport.,canoeing,sport,6,-10.55582571029663,774031360,gpt2-large
Handball,is a sport.,handball,sport,7,-11.8804030418396,774031360,gpt2-large
Rugby,is a sport.,rugby,sport,8,-11.524391174316406,774031360,gpt2-large
Hockey,is a sport.,hockey,sport,9,-10.332740306854248,774031360,gpt2-large
Ice hockey,is a sport.,ice hockey,sport,10,-11.005436897277832,774031360,gpt2-large
Swimming,is a sport.,swimming,sport,11,-11.349285125732422,774031360,gpt2-large
Track,is a sport.,track,sport,12,-20.445655822753906,774031360,gpt2-large
Boxing,is a sport.,boxing,sport,13,-9.449095249176025,774031360,gpt2-large
Volleyball,is a sport.,volleyball,sport,14,-11.254931926727295,774031360,gpt2-large
Lacrosse,is a sport.,lacrosse,sport,15,-10.352033615112305,774031360,gpt2-large
Skiing,is a sport.,skiing,sport,16,-9.610601902008057,774031360,gpt2-large
Golf,is a sport.,golf,sport,17,-11.183309555053711,774031360,gpt2-large
Polo,is a sport.,polo,sport,18,-12.234060287475586,774031360,gpt2-large
Surfing,is a sport.,surfing,sport,19,-9.877490997314453,774031360,gpt2-large
Wrestling,is a sport.,wrestling,sport,20,-8.78380298614502,774031360,gpt2-large
Gymnastics,is a sport.,gymnastics,sport,21,-10.116227626800537,774031360,gpt2-large
Cricket,is a sport.,cricket,sport,22,-10.932284832000732,774031360,gpt2-large
Squash,is a sport.,squash,sport,23,-12.859950065612793,774031360,gpt2-large
Badminton,is a sport.,badminton,sport,24,-12.3591947555542,774031360,gpt2-large
Racing,is a sport.,racing,sport,25,-10.683371543884277,774031360,gpt2-large
Pole vault,is a sport.,pole vault,sport,26,-14.946711540222168,774031360,gpt2-large
Fencing,is a sport.,fencing,sport,27,-8.999271869659424,774031360,gpt2-large
Bowling,is a sport.,bowling,sport,28,-11.659368515014648,774031360,gpt2-large
Water skiing,is a sport.,water skiing,sport,29,-11.22413682937622,774031360,gpt2-large
Ice skating,is a sport.,ice skating,sport,30,-10.107848167419434,774031360,gpt2-large
Jai alai,is a sport.,jai alai,sport,31,-18.470388412475586,774031360,gpt2-large
Skating,is a sport.,skating,sport,32,-10.168332576751709,774031360,gpt2-large
Skindiving,is a sport.,skindiving,sport,33,-16.149750232696533,774031360,gpt2-large
Sailing,is a sport.,sailing,sport,34,-10.634603500366211,774031360,gpt2-large
Diving,is a sport.,diving,sport,35,-11.555952072143555,774031360,gpt2-large
Archery,is a sport.,archery,sport,36,-11.49375867843628,774031360,gpt2-large
Judo,is a sport.,judo,sport,37,-9.820935249328613,774031360,gpt2-large
Car racing,is a sport.,car racing,sport,38,-9.44192886352539,774031360,gpt2-large
Ping pong,is a sport.,ping pong,sport,39,-11.47178602218628,774031360,gpt2-large
Rowing,is a sport.,rowing,sport,40,-9.999392986297607,774031360,gpt2-large
Fishing,is a sport.,fishing,sport,41,-12.238554000854492,774031360,gpt2-large
Horseback riding,is a sport.,horseback riding,sport,42,-9.06308650970459,774031360,gpt2-large
Running,is a sport.,running,sport,43,-13.287161350250244,774031360,gpt2-large
Horse racing,is a sport.,horse racing,sport,44,-10.285547256469727,774031360,gpt2-large
Hiking,is a sport.,hiking,sport,45,-12.325294971466064,774031360,gpt2-large
Weight lifting,is a sport.,weight lifting,sport,46,-9.30481243133545,774031360,gpt2-large
Croquet,is a sport.,croquet,sport,47,-10.839510440826416,774031360,gpt2-large
Horseshoes,is a sport.,horseshoes,sport,48,-15.994199275970459,774031360,gpt2-large
Boating,is a sport.,boating,sport,49,-10.98353624343872,774031360,gpt2-large
Pool,is a sport.,pool,sport,50,-17.811190128326416,774031360,gpt2-large
Billiards,is a sport.,billiards,sport,51,-12.549501895904541,774031360,gpt2-large
Hunting,is a sport.,hunting,sport,52,-12.197222709655762,774031360,gpt2-large
Jump rope,is a sport.,jump rope,sport,53,-10.99917984008789,774031360,gpt2-large
Camping,is a sport.,camping,sport,54,-13.751292705535889,774031360,gpt2-large
Chess,is a sport.,chess,sport,55,-10.942381858825684,774031360,gpt2-large
Dancing,is a sport.,dancing,sport,56,-11.824326992034912,774031360,gpt2-large
Checkers,is a sport.,checkers,sport,57,-14.142932891845703,774031360,gpt2-large
Cards,is a sport.,cards,sport,58,-20.130346298217773,774031360,gpt2-large
Sunbathing,is a sport.,sunbathing,sport,59,-13.5138840675354,774031360,gpt2-large
Pea,is a vegetable.,pea,vegetable,1,-15.533278465270996,774031360,gpt2-large
Carrot,is a vegetable.,carrot,vegetable,2,-14.3260498046875,774031360,gpt2-large
Green bean,is a vegetable.,green bean,vegetable,3,-13.894458293914795,774031360,gpt2-large
String bean,is a vegetable.,string bean,vegetable,4,-13.082645416259766,774031360,gpt2-large
Spinach,is a vegetable.,spinach,vegetable,5,-11.83594036102295,774031360,gpt2-large
Broccoli,is a vegetable.,broccoli,vegetable,6,-11.478556156158447,774031360,gpt2-large
Asparagus,is a vegetable.,asparagus,vegetable,7,-11.945112705230713,774031360,gpt2-large
Corn,is a vegetable.,corn,vegetable,8,-14.101069927215576,774031360,gpt2-large
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-11.41376781463623,774031360,gpt2-large
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-12.858718395233154,774031360,gpt2-large
Squash,is a vegetable.,squash,vegetable,11,-12.168159484863281,774031360,gpt2-large
Lettuce,is a vegetable.,lettuce,vegetable,12,-10.698384761810303,774031360,gpt2-large
Celery,is a vegetable.,celery,vegetable,13,-12.514183521270752,774031360,gpt2-large
Cucumber,is a vegetable.,cucumber,vegetable,14,-12.014686584472656,774031360,gpt2-large
Beet,is a vegetable.,beet,vegetable,15,-15.185184478759766,774031360,gpt2-large
Green,is a vegetable.,green,vegetable,16,-17.253801822662354,774031360,gpt2-large
Tomato,is a vegetable.,tomato,vegetable,17,-11.653008460998535,774031360,gpt2-large
Lima bean,is a vegetable.,lima bean,vegetable,18,-15.063133716583252,774031360,gpt2-large
Artichoke,is a vegetable.,artichoke,vegetable,19,-14.083384037017822,774031360,gpt2-large
Turnip,is a vegetable.,turnip,vegetable,20,-13.036587715148926,774031360,gpt2-large
Eggplant,is a vegetable.,eggplant,vegetable,21,-10.959476947784424,774031360,gpt2-large
Romaine,is a vegetable.,romaine,vegetable,22,-15.494788646697998,774031360,gpt2-large
Green pepper,is a vegetable.,green pepper,vegetable,23,-10.877041816711426,774031360,gpt2-large
Okra,is a vegetable.,okra,vegetable,24,-11.635744094848633,774031360,gpt2-large
Radish,is a vegetable.,radish,vegetable,25,-13.258315086364746,774031360,gpt2-large
Onion,is a vegetable.,onion,vegetable,26,-12.102197647094727,774031360,gpt2-large
Bean,is a vegetable.,bean,vegetable,27,-16.52870512008667,774031360,gpt2-large
Green onion,is a vegetable.,green onion,vegetable,28,-11.383617401123047,774031360,gpt2-large
Potato,is a vegetable.,potato,vegetable,29,-13.45347785949707,774031360,gpt2-large
Parsnip,is a vegetable.,parsnip,vegetable,30,-12.013274669647217,774031360,gpt2-large
Turnip green,is a vegetable.,turnip green,vegetable,31,-13.204312324523926,774031360,gpt2-large
Collard,is a vegetable.,collard,vegetable,32,-16.248426914215088,774031360,gpt2-large
Wax bean,is a vegetable.,wax bean,vegetable,33,-13.228994369506836,774031360,gpt2-large
Watercress,is a vegetable.,watercress,vegetable,34,-11.48611068725586,774031360,gpt2-large
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-12.84806489944458,774031360,gpt2-large
Leek,is a vegetable.,leek,vegetable,36,-12.103812217712402,774031360,gpt2-large
Pepper,is a vegetable.,pepper,vegetable,37,-13.97187852859497,774031360,gpt2-large
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-11.463521957397461,774031360,gpt2-large
Yam,is a vegetable.,yam,vegetable,39,-22.776264667510986,774031360,gpt2-large
Parsley,is a vegetable.,parsley,vegetable,40,-11.352142810821533,774031360,gpt2-large
Endive,is a vegetable.,endive,vegetable,41,-12.600508689880371,774031360,gpt2-large
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-14.224234580993652,774031360,gpt2-large
Mushroom,is a vegetable.,mushroom,vegetable,43,-15.056167125701904,774031360,gpt2-large
Avocado,is a vegetable.,avocado,vegetable,44,-11.935237884521484,774031360,gpt2-large
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-13.772058963775635,774031360,gpt2-large
Kale,is a vegetable.,kale,vegetable,46,-12.427239894866943,774031360,gpt2-large
Escarole,is a vegetable.,escarole,vegetable,47,-16.044707775115967,774031360,gpt2-large
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-11.891168594360352,774031360,gpt2-large
Pickle,is a vegetable.,pickle,vegetable,49,-13.035958766937256,774031360,gpt2-large
Baked bean,is a vegetable.,baked bean,vegetable,50,-17.720565795898438,774031360,gpt2-large
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-13.337101459503174,774031360,gpt2-large
Seaweed,is a vegetable.,seaweed,vegetable,52,-13.360225677490234,774031360,gpt2-large
Garlic,is a vegetable.,garlic,vegetable,53,-11.137030124664307,774031360,gpt2-large
Dandelion,is a vegetable.,dandelion,vegetable,54,-13.378302574157715,774031360,gpt2-large
Peanut,is a vegetable.,peanut,vegetable,55,-16.11960792541504,774031360,gpt2-large
Rice,is a vegetable.,rice,vegetable,56,-12.927930355072021,774031360,gpt2-large
A saw,is a tool.,saw,tool,1,-12.09071159362793,774031360,gpt2-large
A hammer,is a tool.,hammer,tool,2,-9.905602931976318,774031360,gpt2-large
A ruler,is a tool.,ruler,tool,3,-12.058319568634033,774031360,gpt2-large
A screwdriver,is a tool.,screwdriver,tool,4,-9.281923294067383,774031360,gpt2-large
A drill,is a tool.,drill,tool,5,-13.0491042137146,774031360,gpt2-large
A nail,is a tool.,nail,tool,6,-15.021829605102539,774031360,gpt2-large
A tape measure,is a tool.,tape measure,tool,7,-10.761658668518066,774031360,gpt2-large
A sawhorse,is a tool.,sawhorse,tool,8,-14.909581184387207,774031360,gpt2-large
A sandpaper,is a tool.,sandpaper,tool,9,-11.404170036315918,774031360,gpt2-large
A sander,is a tool.,sander,tool,10,-9.949873924255371,774031360,gpt2-large
A level,is a tool.,level,tool,11,-16.62898063659668,774031360,gpt2-large
A plane,is a tool.,plane,tool,12,-15.355072498321533,774031360,gpt2-large
A file,is a tool.,file,tool,13,-18.633169651031494,774031360,gpt2-large
A toolbox,is a tool.,toolbox,tool,14,-10.640721797943115,774031360,gpt2-large
A t-square,is a tool.,T-square,tool,15,-13.520602703094482,774031360,gpt2-large
A chisel,is a tool.,chisel,tool,16,-8.968783378601074,774031360,gpt2-large
A rasp,is a tool.,rasp,tool,17,-16.844817638397217,774031360,gpt2-large
A pencil,is a tool.,pencil,tool,18,-9.754863739013672,774031360,gpt2-large
A hacksaw,is a tool.,hacksaw,tool,19,-10.39016342163086,774031360,gpt2-large
A square,is a tool.,square,tool,20,-13.604271411895752,774031360,gpt2-large
A bench,is a tool.,bench,tool,21,-18.630710124969482,774031360,gpt2-large
A plier,is a tool.,plier,tool,22,-9.206995487213135,774031360,gpt2-large
A wrench,is a tool.,wrench,tool,23,-9.328399181365967,774031360,gpt2-large
A ladder,is a tool.,ladder,tool,24,-11.700957775115967,774031360,gpt2-large
A lathe,is a tool.,lathe,tool,25,-9.772634983062744,774031360,gpt2-large
A vise,is a tool.,vise,tool,26,-10.113020896911621,774031360,gpt2-large
A screw,is a tool.,screw,tool,27,-11.401453971862793,774031360,gpt2-large
A wood,is a tool.,wood,tool,28,-15.805417537689209,774031360,gpt2-large
A wedge,is a tool.,wedge,tool,29,-12.307530403137207,774031360,gpt2-large
A lumber,is a tool.,lumber,tool,30,-18.10881519317627,774031360,gpt2-large
A blueprint,is a tool.,blueprint,tool,31,-13.205779075622559,774031360,gpt2-large
A brace,is a tool.,brace,tool,32,-16.091262340545654,774031360,gpt2-large
An awl,is a tool.,awl,tool,33,-10.36955976486206,774031360,gpt2-large
A crowbar,is a tool.,crowbar,tool,34,-9.404668807983398,774031360,gpt2-large
A hinge,is a tool.,hinge,tool,35,-15.077998161315918,774031360,gpt2-large
A miter box,is a tool.,miter box,tool,36,-9.670169830322266,774031360,gpt2-large
A knife,is a tool.,knife,tool,37,-11.408247470855713,774031360,gpt2-large
A chalk,is a tool.,chalk,tool,38,-17.294398307800293,774031360,gpt2-large
A nut,is a tool.,nut,tool,39,-14.319890022277832,774031360,gpt2-large
A bolt,is a tool.,bolt,tool,40,-13.208747863769531,774031360,gpt2-large
A plumb line,is a tool.,plumb line,tool,41,-13.460960388183594,774031360,gpt2-large
A brush,is a tool.,brush,tool,42,-11.04712438583374,774031360,gpt2-large
A sledge hammer,is a tool.,sledge hammer,tool,43,-10.372780799865723,774031360,gpt2-large
A glue,is a tool.,glue,tool,44,-16.3704776763916,774031360,gpt2-large
A paintbrush,is a tool.,paintbrush,tool,45,-9.064269065856934,774031360,gpt2-large
A varnish,is a tool.,varnish,tool,46,-17.942655086517334,774031360,gpt2-large
An apron,is a tool.,apron,tool,47,-14.160849571228027,774031360,gpt2-large
A stapler,is a tool.,stapler,tool,48,-10.960168361663818,774031360,gpt2-large
An extension cord,is a tool.,extension cord,tool,49,-14.851460456848145,774031360,gpt2-large
A soldering iron,is a tool.,soldering iron,tool,50,-10.982716083526611,774031360,gpt2-large
A plaster,is a tool.,plaster,tool,51,-16.892756462097168,774031360,gpt2-large
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-12.095715999603271,774031360,gpt2-large
An axe,is a tool.,axe,tool,53,-10.940401554107666,774031360,gpt2-large
A slide rule,is a tool.,slide rule,tool,54,-11.189885139465332,774031360,gpt2-large
A cement,is a tool.,cement,tool,55,-20.25938320159912,774031360,gpt2-large
An anvil,is a tool.,anvil,tool,56,-10.042439460754395,774031360,gpt2-large
A hatchet,is a tool.,hatchet,tool,57,-10.42226505279541,774031360,gpt2-large
A rag,is a tool.,rag,tool,58,-16.331263065338135,774031360,gpt2-large
A scissor,is a tool.,scissor,tool,59,-13.528842449188232,774031360,gpt2-large
A crane,is a tool.,crane,tool,60,-16.358822345733643,774031360,gpt2-large
Orange,is a fruit.,orange,fruit,1,-17.503883361816406,774031360,gpt2-large
Apple,is a fruit.,apple,fruit,2,-18.78475046157837,774031360,gpt2-large
Banana,is a fruit.,banana,fruit,3,-13.380537986755371,774031360,gpt2-large
Peach,is a fruit.,peach,fruit,4,-14.256139755249023,774031360,gpt2-large
Pear,is a fruit.,pear,fruit,5,-19.96009063720703,774031360,gpt2-large
Apricot,is a fruit.,apricot,fruit,6,-14.576144218444824,774031360,gpt2-large
Tangerine,is a fruit.,tangerine,fruit,7,-15.450953006744385,774031360,gpt2-large
Plum,is a fruit.,plum,fruit,8,-16.464651584625244,774031360,gpt2-large
Grape,is a fruit.,grape,fruit,9,-14.354020595550537,774031360,gpt2-large
Nectarine,is a fruit.,nectarine,fruit,10,-13.03278112411499,774031360,gpt2-large
Strawberry,is a fruit.,strawberry,fruit,11,-13.993443965911865,774031360,gpt2-large
Grapefruit,is a fruit.,grapefruit,fruit,12,-10.89529275894165,774031360,gpt2-large
Berry,is a fruit.,berry,fruit,13,-17.47676706314087,774031360,gpt2-large
Cherry,is a fruit.,cherry,fruit,14,-15.88737678527832,774031360,gpt2-large
Pineapple,is a fruit.,pineapple,fruit,15,-12.660759449005127,774031360,gpt2-large
Blackberry,is a fruit.,blackberry,fruit,16,-16.75260353088379,774031360,gpt2-large
Melon,is a fruit.,melon,fruit,17,-14.87888240814209,774031360,gpt2-large
Blueberry,is a fruit.,blueberry,fruit,18,-15.652698516845703,774031360,gpt2-large
Raspberry,is a fruit.,raspberry,fruit,19,-16.138789653778076,774031360,gpt2-large
Lemon,is a fruit.,lemon,fruit,20,-15.512359619140625,774031360,gpt2-large
Black raspberry,is a fruit.,black raspberry,fruit,21,-12.943748474121094,774031360,gpt2-large
Boysenberry,is a fruit.,boysenberry,fruit,22,-15.46576976776123,774031360,gpt2-large
Watermelon,is a fruit.,watermelon,fruit,23,-11.483402729034424,774031360,gpt2-large
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-10.829519748687744,774031360,gpt2-large
Lime,is a fruit.,lime,fruit,25,-14.374752521514893,774031360,gpt2-large
Tangelo,is a fruit.,tangelo,fruit,26,-16.910672664642334,774031360,gpt2-large
Papaya,is a fruit.,papaya,fruit,27,-13.029380321502686,774031360,gpt2-large
Honeydew,is a fruit.,honeydew,fruit,28,-13.545926570892334,774031360,gpt2-large
Fig,is a fruit.,fig,fruit,29,-23.808284282684326,774031360,gpt2-large
Mango,is a fruit.,mango,fruit,30,-13.78824520111084,774031360,gpt2-large
Guava,is a fruit.,guava,fruit,31,-10.824049949645996,774031360,gpt2-large
Pomegranate,is a fruit.,pomegranate,fruit,32,-13.460282802581787,774031360,gpt2-large
Cranberry,is a fruit.,cranberry,fruit,33,-13.712671756744385,774031360,gpt2-large
Passion fruit,is a fruit.,passion fruit,fruit,34,-11.332337379455566,774031360,gpt2-large
Prune,is a fruit.,prune,fruit,35,-17.374340057373047,774031360,gpt2-large
Gooseberry,is a fruit.,gooseberry,fruit,36,-16.50516366958618,774031360,gpt2-large
Dates,is a fruit.,dates,fruit,37,-22.583646297454834,774031360,gpt2-large
Kumquat,is a fruit.,kumquat,fruit,38,-13.709465980529785,774031360,gpt2-large
Raisin,is a fruit.,raisin,fruit,39,-14.83727502822876,774031360,gpt2-large
Muskmelon,is a fruit.,muskmelon,fruit,40,-15.474457263946533,774031360,gpt2-large
Persimmon,is a fruit.,persimmon,fruit,41,-13.125645637512207,774031360,gpt2-large
Pawpaw,is a fruit.,pawpaw,fruit,42,-16.809550285339355,774031360,gpt2-large
Coconut,is a fruit.,coconut,fruit,43,-14.147094249725342,774031360,gpt2-large
Avocado,is a fruit.,avocado,fruit,44,-11.92079210281372,774031360,gpt2-large
Pumpkin,is a fruit.,pumpkin,fruit,45,-15.173474311828613,774031360,gpt2-large
Tomato,is a fruit.,tomato,fruit,46,-13.624822616577148,774031360,gpt2-large
Nut,is a fruit.,nut,fruit,47,-20.694186210632324,774031360,gpt2-large
Gourd,is a fruit.,gourd,fruit,48,-14.056187629699707,774031360,gpt2-large
Olive,is a fruit.,olive,fruit,49,-16.99640130996704,774031360,gpt2-large
