stimulus,item,category,rank,logprob,normalized_logprob,params,model
a swallow is a bird.,swallow,bird,9,-77.91610813140869,-12.98601802190145,110104890,bert-base-uncased
a parakeet is a bird.,parakeet,bird,10,-122.28276538848877,-15.285345673561096,110104890,bert-base-uncased
an oriole is a bird.,oriole,bird,11,-113.46089696884155,-14.182612121105194,110104890,bert-base-uncased
a mockingbird is a bird.,mockingbird,bird,12,-105.07183647155762,-15.010262353079659,110104890,bert-base-uncased
a redbird is a bird.,redbird,bird,13,-110.06750249862671,-15.723928928375244,110104890,bert-base-uncased
a wren is a bird.,wren,bird,14,-84.11511182785034,-14.019185304641724,110104890,bert-base-uncased
a finch is a bird.,finch,bird,15,-82.78803062438965,-13.798005104064941,110104890,bert-base-uncased
a starling is a bird.,starling,bird,16,-103.14187288284302,-14.734553268977574,110104890,bert-base-uncased
a cardinal is a bird.,cardinal,bird,17,-86.25612831115723,-14.376021385192871,110104890,bert-base-uncased
an eagle is a bird.,eagle,bird,18,-83.18291091918945,-13.863818486531576,110104890,bert-base-uncased
a hummingbird is a bird.,hummingbird,bird,19,-99.3835768699646,-14.19765383856637,110104890,bert-base-uncased
a seagull is a bird.,seagull,bird,20,-119.19218397140503,-14.899022996425629,110104890,bert-base-uncased
a woodpecker is a bird.,woodpecker,bird,21,-115.86777639389038,-14.483472049236298,110104890,bert-base-uncased
a pigeon is a bird.,pigeon,bird,22,-79.36034345626831,-13.226723909378052,110104890,bert-base-uncased
a thrush is a bird.,thrush,bird,23,-97.57032012939453,-13.938617161342076,110104890,bert-base-uncased
a falcon is a bird.,falcon,bird,24,-81.86255168914795,-13.643758614857992,110104890,bert-base-uncased
a crow is a bird.,crow,bird,25,-84.1350965499878,-14.022516091664633,110104890,bert-base-uncased
a hawk is a bird.,hawk,bird,26,-85.69793510437012,-14.282989184061686,110104890,bert-base-uncased
a raven is a bird.,raven,bird,27,-88.19803524017334,-14.69967254002889,110104890,bert-base-uncased
a goldfinch is a bird.,goldfinch,bird,28,-122.09318828582764,-15.261648535728455,110104890,bert-base-uncased
a parrot is a bird.,parrot,bird,29,-83.31734561920166,-13.886224269866943,110104890,bert-base-uncased
a sandpiper is a bird.,sandpiper,bird,30,-133.4007167816162,-16.675089597702026,110104890,bert-base-uncased
a pheasant is a bird.,pheasant,bird,31,-140.54198741912842,-17.567748427391052,110104890,bert-base-uncased
a catbird is a bird.,catbird,bird,32,-102.78654670715332,-14.683792386736188,110104890,bert-base-uncased
a crane is a bird.,crane,bird,33,-87.25748777389526,-14.542914628982544,110104890,bert-base-uncased
an albatross is a bird.,albatross,bird,34,-111.99886798858643,-13.999858498573303,110104890,bert-base-uncased
a condor is a bird.,condor,bird,35,-85.71080541610718,-14.285134236017862,110104890,bert-base-uncased
a toucan is a bird.,toucan,bird,36,-101.85523271560669,-12.731904089450836,110104890,bert-base-uncased
an owl is a bird.,owl,bird,37,-80.41961240768433,-13.403268734614054,110104890,bert-base-uncased
a pelican is a bird.,pelican,bird,38,-117.83421230316162,-14.729276537895203,110104890,bert-base-uncased
geese are birds.,geese,bird,39,-44.90229845046997,-11.225574612617493,110104890,bert-base-uncased
a vulture is a bird.,vulture,bird,40,-83.49134159088135,-13.915223598480225,110104890,bert-base-uncased
a stork is a bird.,stork,bird,41,-128.31207036972046,-16.039008796215057,110104890,bert-base-uncased
a buzzard is a bird.,buzzard,bird,42,-101.99423885345459,-14.570605550493513,110104890,bert-base-uncased
a swan is a bird.,swan,bird,43,-86.7802906036377,-14.46338176727295,110104890,bert-base-uncased
a flamingo is a bird.,flamingo,bird,44,-98.29760217666626,-14.042514596666608,110104890,bert-base-uncased
a duck is a bird.,duck,bird,45,-86.13089847564697,-14.355149745941162,110104890,bert-base-uncased
a peacock is a bird.,peacock,bird,46,-80.90226364135742,-13.483710606892904,110104890,bert-base-uncased
an egret is a bird.,egret,bird,47,-114.05910015106201,-14.257387518882751,110104890,bert-base-uncased
a chicken is a bird.,chicken,bird,48,-87.30250215530396,-14.550417025883993,110104890,bert-base-uncased
a turkey is a bird.,turkey,bird,49,-81.42936658859253,-13.571561098098755,110104890,bert-base-uncased
an ostrich is a bird.,ostrich,bird,50,-114.12303638458252,-14.265379548072815,110104890,bert-base-uncased
a titmouse is a bird.,titmouse,bird,51,-137.97698068618774,-17.247122585773468,110104890,bert-base-uncased
an emu is a bird.,emu,bird,52,-96.48955488204956,-13.78422212600708,110104890,bert-base-uncased
a penguin is a bird.,penguin,bird,53,-85.29548454284668,-14.215914090474447,110104890,bert-base-uncased
a bat is a bird.,bat,bird,54,-90.06900310516357,-15.011500517527262,110104890,bert-base-uncased
football is a sport.,football,sport,1,-51.11642932891846,-10.22328586578369,110104890,bert-base-uncased
baseball is a sport.,baseball,sport,2,-52.13346195220947,-10.426692390441895,110104890,bert-base-uncased
basketball is a sport.,basketball,sport,3,-46.1240553855896,-9.22481107711792,110104890,bert-base-uncased
tennis is a sport.,tennis,sport,4,-48.9627480506897,-9.79254961013794,110104890,bert-base-uncased
softball is a sport.,softball,sport,5,-49.65827178955078,-9.931654357910157,110104890,bert-base-uncased
canoeing is a sport.,canoeing,sport,6,-55.83922052383423,-9.306536753972372,110104890,bert-base-uncased
handball is a sport.,handball,sport,7,-50.23787260055542,-10.047574520111084,110104890,bert-base-uncased
rugby is a sport.,rugby,sport,8,-48.56083345413208,-9.712166690826416,110104890,bert-base-uncased
hockey is a sport.,hockey,sport,9,-50.51776742935181,-10.10355348587036,110104890,bert-base-uncased
ice hockey is a sport.,ice hockey,sport,10,-71.67937088012695,-11.946561813354492,110104890,bert-base-uncased
swimming is a sport.,swimming,sport,11,-46.70903921127319,-9.341807842254639,110104890,bert-base-uncased
track is a sport.,track,sport,12,-52.697253704071045,-10.539450740814209,110104890,bert-base-uncased
boxing is a sport.,boxing,sport,13,-48.65372848510742,-9.730745697021485,110104890,bert-base-uncased
volleyball is a sport.,volleyball,sport,14,-49.76328659057617,-9.952657318115234,110104890,bert-base-uncased
lacrosse is a sport.,lacrosse,sport,15,-50.46572017669678,-10.093144035339355,110104890,bert-base-uncased
skiing is a sport.,skiing,sport,16,-47.123713970184326,-9.424742794036865,110104890,bert-base-uncased
golf is a sport.,golf,sport,17,-50.33186483383179,-10.066372966766357,110104890,bert-base-uncased
polo is a sport.,polo,sport,18,-51.741028785705566,-10.348205757141113,110104890,bert-base-uncased
surfing is a sport.,surfing,sport,19,-49.72154664993286,-9.944309329986572,110104890,bert-base-uncased
wrestling is a sport.,wrestling,sport,20,-48.20325946807861,-9.640651893615722,110104890,bert-base-uncased
gymnastics is a sport.,gymnastics,sport,21,-47.72565174102783,-9.545130348205566,110104890,bert-base-uncased
cricket is a sport.,cricket,sport,22,-52.91137409210205,-10.58227481842041,110104890,bert-base-uncased
squash is a sport.,squash,sport,23,-51.23051595687866,-10.246103191375733,110104890,bert-base-uncased
badminton is a sport.,badminton,sport,24,-47.3276252746582,-9.465525054931641,110104890,bert-base-uncased
racing is a sport.,racing,sport,25,-50.09361124038696,-10.018722248077392,110104890,bert-base-uncased
pole vault is a sport.,pole vault,sport,26,-61.07446098327637,-10.17907683054606,110104890,bert-base-uncased
fencing is a sport.,fencing,sport,27,-50.29585123062134,-10.059170246124268,110104890,bert-base-uncased
bowling is a sport.,bowling,sport,28,-48.23960018157959,-9.647920036315918,110104890,bert-base-uncased
water skiing is a sport.,water skiing,sport,29,-62.238662242889404,-10.373110373814901,110104890,bert-base-uncased
ice skating is a sport.,ice skating,sport,30,-66.63813591003418,-11.106355985005697,110104890,bert-base-uncased
jai alai is a sport.,jai alai,sport,31,-76.08986473083496,-10.869980675833565,110104890,bert-base-uncased
skating is a sport.,skating,sport,32,-48.22662353515625,-9.64532470703125,110104890,bert-base-uncased
skindiving is a sport.,skindiving,sport,33,-69.81674289703369,-9.973820413861956,110104890,bert-base-uncased
sailing is a sport.,sailing,sport,34,-45.15098762512207,-9.030197525024414,110104890,bert-base-uncased
diving is a sport.,diving,sport,35,-46.43681049346924,-9.287362098693848,110104890,bert-base-uncased
archery is a sport.,archery,sport,36,-49.5425500869751,-9.90851001739502,110104890,bert-base-uncased
judo is a sport.,judo,sport,37,-48.66436052322388,-9.732872104644775,110104890,bert-base-uncased
car racing is a sport.,car racing,sport,38,-56.59816932678223,-9.433028221130371,110104890,bert-base-uncased
ping pong is a sport.,ping pong,sport,39,-82.53465270996094,-11.790664672851562,110104890,bert-base-uncased
rowing is a sport.,rowing,sport,40,-47.93470859527588,-9.586941719055176,110104890,bert-base-uncased
fishing is a sport.,fishing,sport,41,-42.23836278915405,-8.44767255783081,110104890,bert-base-uncased
horseback riding is a sport.,horseback riding,sport,42,-60.29915380477905,-10.049858967463175,110104890,bert-base-uncased
running is a sport.,running,sport,43,-51.29577875137329,-10.259155750274658,110104890,bert-base-uncased
horse racing is a sport.,horse racing,sport,44,-61.7646541595459,-10.294109026590982,110104890,bert-base-uncased
hiking is a sport.,hiking,sport,45,-48.61288070678711,-9.722576141357422,110104890,bert-base-uncased
weight lifting is a sport.,weight lifting,sport,46,-60.75399875640869,-10.12566645940145,110104890,bert-base-uncased
croquet is a sport.,croquet,sport,47,-82.11061239242554,-11.73008748463222,110104890,bert-base-uncased
horseshoes is a sport.,horseshoes,sport,48,-62.619776248931885,-10.436629374821981,110104890,bert-base-uncased
boating is a sport.,boating,sport,49,-43.86833333969116,-8.773666667938233,110104890,bert-base-uncased
pool is a sport.,pool,sport,50,-49.16203784942627,-9.832407569885254,110104890,bert-base-uncased
billiards is a sport.,billiards,sport,51,-72.49994373321533,-10.357134819030762,110104890,bert-base-uncased
hunting is a sport.,hunting,sport,52,-51.505531311035156,-10.301106262207032,110104890,bert-base-uncased
jump rope is a sport.,jump rope,sport,53,-61.22832107543945,-10.204720179239908,110104890,bert-base-uncased
camping is a sport.,camping,sport,54,-49.72872734069824,-9.945745468139648,110104890,bert-base-uncased
chess is a sport.,chess,sport,55,-54.727726459503174,-10.945545291900634,110104890,bert-base-uncased
dancing is a sport.,dancing,sport,56,-50.827622413635254,-10.16552448272705,110104890,bert-base-uncased
checkers is a sport.,checkers,sport,57,-63.75801467895508,-10.626335779825846,110104890,bert-base-uncased
cards is a sport.,cards,sport,58,-53.55755043029785,-10.71151008605957,110104890,bert-base-uncased
sunbathing is a sport.,sunbathing,sport,59,-82.59713077545166,-11.799590110778809,110104890,bert-base-uncased
pea is a vegetable.,pea,vegetable,1,-56.829400062561035,-11.365880012512207,110104890,bert-base-uncased
carrot is a vegetable.,carrot,vegetable,2,-65.09066390991211,-13.018132781982422,110104890,bert-base-uncased
green beans are vegetables.,green beans,vegetable,3,-64.61276149749756,-12.922552299499511,110104890,bert-base-uncased
string beans are vegetables.,string beans,vegetable,4,-61.59351921081543,-12.318703842163085,110104890,bert-base-uncased
spinach is a vegetable.,spinach,vegetable,5,-71.44633865356445,-11.907723108927408,110104890,bert-base-uncased
broccoli is a vegetable.,broccoli,vegetable,6,-81.9781265258789,-11.711160932268415,110104890,bert-base-uncased
asparagus are vegetables.,asparagus,vegetable,7,-72.40005826950073,-12.066676378250122,110104890,bert-base-uncased
corn is a vegetable.,corn,vegetable,8,-53.64676237106323,-10.729352474212646,110104890,bert-base-uncased
cauliflower is a vegetable.,cauliflower,vegetable,9,-86.36738967895508,-12.33819852556501,110104890,bert-base-uncased
brussels sprouts are vegetables.,brussels sprouts,vegetable,10,-91.88638877868652,-13.126626968383789,110104890,bert-base-uncased
squash is a vegetable.,squash,vegetable,12,-60.355443477630615,-12.071088695526123,110104890,bert-base-uncased
lettuce is a vegetable.,lettuce,vegetable,13,-79.44055795669556,-11.348651136670794,110104890,bert-base-uncased
celery is a vegetable.,celery,vegetable,14,-76.11819648742676,-10.874028069632393,110104890,bert-base-uncased
cucumber is a vegetable.,cucumber,vegetable,15,-86.9985728263855,-12.4283675466265,110104890,bert-base-uncased
beets are vegetables.,beets,vegetable,16,-55.70696258544922,-11.141392517089844,110104890,bert-base-uncased
greens are vegetables.,greens,vegetable,17,-49.15837907791138,-12.289594769477844,110104890,bert-base-uncased
tomato is a vegetable.,tomato,vegetable,18,-58.65549945831299,-11.731099891662598,110104890,bert-base-uncased
lima beans are vegetables.,lima beans,vegetable,19,-60.019691467285156,-12.003938293457031,110104890,bert-base-uncased
artichoke is a vegetable.,artichokes,vegetable,20,-78.5145001411438,-11.216357163020543,110104890,bert-base-uncased
turnip is a vegetable.,turnip,vegetable,21,-68.03910160064697,-11.339850266774496,110104890,bert-base-uncased
eggplant is a vegetable.,eggplant,vegetable,22,-93.98752784729004,-13.426789692470006,110104890,bert-base-uncased
romaine is a vegetable.,romaine,vegetable,23,-73.10518264770508,-12.184197107950846,110104890,bert-base-uncased
green peppers are vegetables.,green peppers,vegetable,24,-59.81502437591553,-11.963004875183106,110104890,bert-base-uncased
okra is a vegetable.,okra,vegetable,25,-79.33552074432373,-13.222586790720621,110104890,bert-base-uncased
radish is a vegetable.,radishes,vegetable,26,-75.79292726516724,-10.827561037881035,110104890,bert-base-uncased
onion is a vegetable.,onions,vegetable,27,-55.94869422912598,-11.189738845825195,110104890,bert-base-uncased
beans are vegetables.,bean,vegetable,28,-50.21665000915527,-12.554162502288818,110104890,bert-base-uncased
green onion is a vegetable.,green onion,vegetable,29,-73.27018737792969,-12.211697896321615,110104890,bert-base-uncased
potatoes are vegetables.,potato,vegetable,30,-54.73376655578613,-13.683441638946533,110104890,bert-base-uncased
parsnip is a vegetable.,parsnip,vegetable,31,-112.74501895904541,-14.093127369880676,110104890,bert-base-uncased
turnip greens are vegetables.,turnip greens,vegetable,32,-76.0764102935791,-12.679401715596518,110104890,bert-base-uncased
collard is a vegetable.,collard,vegetable,33,-70.54000568389893,-11.756667613983154,110104890,bert-base-uncased
wax beans are vegetables.,wax beans,vegetable,34,-66.13957214355469,-13.227914428710937,110104890,bert-base-uncased
watercress is a vegetable.,watercress,vegetable,35,-86.66679286956787,-12.380970409938268,110104890,bert-base-uncased
black eyed peas are vegetables.,black eyed peas,vegetable,36,-80.27963066101074,-13.379938443501791,110104890,bert-base-uncased
leek is a vegetable.,leek,vegetable,37,-73.63704490661621,-12.272840817769369,110104890,bert-base-uncased
peppers are vegetables.,peppers,vegetable,38,-45.80727243423462,-11.451818108558655,110104890,bert-base-uncased
sweet potatoes are a vegetables.,sweet potato,vegetable,39,-74.64012718200684,-12.440021197001139,110104890,bert-base-uncased
yam is a vegetable.,yams,vegetable,40,-79.93651294708252,-13.322752157847086,110104890,bert-base-uncased
parsley is a vegetable.,parsley,vegetable,41,-75.35452651977539,-12.559087753295898,110104890,bert-base-uncased
endive is a vegetable.,endive,vegetable,42,-76.96969032287598,-12.82828172047933,110104890,bert-base-uncased
rutabaga is a vegetable.,rutabaga,vegetable,43,-103.88751459121704,-12.98593932390213,110104890,bert-base-uncased
mushroom is a vegetable.,mushroom,vegetable,44,-52.42428970336914,-10.484857940673828,110104890,bert-base-uncased
avocado is a vegetable.,avocado,vegetable,45,-84.85857820510864,-12.122654029301234,110104890,bert-base-uncased
rhubarb is a vegetable.,rhubarb,vegetable,46,-95.96942472457886,-11.996178090572357,110104890,bert-base-uncased
kale is a vegetable.,kale,vegetable,47,-78.5546646118164,-13.0924441019694,110104890,bert-base-uncased
escarole is a vegetable.,escarole,vegetable,48,-83.21286392211914,-11.887551988874163,110104890,bert-base-uncased
sauerkraut is a vegetable.,sauerkraut,vegetable,49,-120.3285002708435,-15.041062533855438,110104890,bert-base-uncased
pickles are vegetables.,pickles,vegetable,50,-61.29520845413208,-12.259041690826416,110104890,bert-base-uncased
baked beans are vegetables.,baked beans,vegetable,51,-64.17579936981201,-12.835159873962402,110104890,bert-base-uncased
pumpkin is a vegetable.,pumpkin,vegetable,52,-58.98132276535034,-11.796264553070069,110104890,bert-base-uncased
seaweed is a vegetable.,seaweed,vegetable,53,-76.10071468353271,-12.683452447255453,110104890,bert-base-uncased
garlic is a vegetable.,garlic,vegetable,54,-59.3735990524292,-11.87471981048584,110104890,bert-base-uncased
dandelion is a vegetable.,dandelion,vegetable,55,-93.88841342926025,-13.412630489894322,110104890,bert-base-uncased
peanut is a vegetable.,peanut,vegetable,56,-59.530301094055176,-11.906060218811035,110104890,bert-base-uncased
rice is a vegetable.,rice,vegetable,57,-51.10217761993408,-10.220435523986817,110104890,bert-base-uncased
saw is a tool.,saw,tool,1,-58.342082023620605,-11.668416404724121,110104890,bert-base-uncased
hammer is a tool.,hammer,tool,2,-65.16773843765259,-13.033547687530518,110104890,bert-base-uncased
ruler is a tool.,ruler,tool,3,-61.28807973861694,-12.257615947723389,110104890,bert-base-uncased
screwdriver is a tool.,screwdriver,tool,4,-96.06533241271973,-13.723618916102819,110104890,bert-base-uncased
drill is a tool.,drill,tool,5,-58.00044250488281,-11.600088500976563,110104890,bert-base-uncased
nails are tools.,nails,tool,6,-44.93237590789795,-11.233093976974487,110104890,bert-base-uncased
tape measure is a tool.,tape measure,tool,7,-70.15115928649902,-11.69185988108317,110104890,bert-base-uncased
sawhorse is a tool.,sawhorse,tool,8,-84.15500164031982,-14.02583360671997,110104890,bert-base-uncased
sandpaper is a tool.,sandpaper,tool,9,-69.61370325088501,-11.602283875147501,110104890,bert-base-uncased
sander is a tool.,sander,tool,10,-80.62327289581299,-13.437212149302164,110104890,bert-base-uncased
a level is a tool.,level,tool,11,-83.87784004211426,-13.979640007019043,110104890,bert-base-uncased
a plane is a tool.,plane,tool,12,-91.71253108978271,-15.28542184829712,110104890,bert-base-uncased
a file is a tool.,file,tool,13,-92.06283807754517,-15.343806346257528,110104890,bert-base-uncased
a toolbox is a tool.,toolbox,tool,14,-95.74684143066406,-13.67812020438058,110104890,bert-base-uncased
a T-square is a tool.,T-square,tool,15,-111.7760362625122,-13.972004532814026,110104890,bert-base-uncased
a chisel is a tool.,chisel,tool,16,-109.19720363616943,-15.599600519452776,110104890,bert-base-uncased
a rasp is a tool.,rasp,tool,17,-117.08527708053589,-16.72646815436227,110104890,bert-base-uncased
a pencil is a tool.,pencil,tool,18,-94.72053337097168,-15.786755561828613,110104890,bert-base-uncased
a hacksaw is a tool.,hacksaw,tool,19,-134.23287868499756,-16.779109835624695,110104890,bert-base-uncased
a square is a tool.,square,tool,20,-89.87686491012573,-14.979477485020956,110104890,bert-base-uncased
a bench is a tool.,bench,tool,21,-94.4100136756897,-15.735002279281616,110104890,bert-base-uncased
pliers is a tool.,pliers,tool,22,-66.92203044891357,-11.153671741485596,110104890,bert-base-uncased
a wrench is a tool.,wrench,tool,23,-109.34307098388672,-15.620438711983818,110104890,bert-base-uncased
a ladder is a tool.,ladder,tool,24,-92.23770809173584,-15.37295134862264,110104890,bert-base-uncased
a lathe is a tool.,lathe,tool,25,-103.70665311813354,-14.815236159733363,110104890,bert-base-uncased
a vise is a tool.,vise,tool,26,-96.26531457901001,-13.75218779700143,110104890,bert-base-uncased
screw is a tool.,screws,tool,27,-58.14309120178223,-11.628618240356445,110104890,bert-base-uncased
wood is a tool.,wood,tool,28,-63.093332290649414,-12.618666458129884,110104890,bert-base-uncased
a wedge is a tool.,wedge,tool,29,-93.33637380599976,-15.55606230099996,110104890,bert-base-uncased
lumber is a tool.,lumber,tool,30,-56.855727195739746,-11.371145439147949,110104890,bert-base-uncased
blueprints are tools.,blueprints,tool,31,-85.61346626281738,-14.268911043802897,110104890,bert-base-uncased
brace is a tool.,brace,tool,32,-67.52486371994019,-13.504972743988038,110104890,bert-base-uncased
awl is a tool.,awl,tool,33,-71.17313957214355,-11.862189928690592,110104890,bert-base-uncased
a crowbar is a tool.,crowbar,tool,34,-101.59877347946167,-14.514110497065953,110104890,bert-base-uncased
a hinge is a tool.,hinge,tool,35,-102.50791645050049,-14.643988064357213,110104890,bert-base-uncased
a miter box is a tool.,miter box,tool,36,-118.35160064697266,-14.793950080871582,110104890,bert-base-uncased
a knife is a tool.,knife,tool,37,-93.62936210632324,-15.604893684387207,110104890,bert-base-uncased
a chalk is a tool.,chalk,tool,38,-95.9584789276123,-15.993079821268717,110104890,bert-base-uncased
nuts are tools.,nuts,tool,39,-47.93925952911377,-11.984814882278442,110104890,bert-base-uncased
bolts are tools.,bolts,tool,40,-45.13280773162842,-11.283201932907104,110104890,bert-base-uncased
a plumb line is a tool.,plumb line,tool,41,-113.82747888565063,-14.22843486070633,110104890,bert-base-uncased
a brush is a tool.,brush,tool,42,-91.82499647140503,-15.304166078567505,110104890,bert-base-uncased
a sledge hammer is a tool.,sledge hammer,tool,43,-122.83084011077881,-15.353855013847351,110104890,bert-base-uncased
a glue is a tool.,glue,tool,44,-86.9902777671814,-14.498379627863565,110104890,bert-base-uncased
a paintbrush is a tool.,paintbrush,tool,45,-111.48266553878784,-15.926095076969691,110104890,bert-base-uncased
a varnish is a tool.,varnish,tool,46,-109.07579517364502,-15.58225645337786,110104890,bert-base-uncased
an apron is a tool.,apron,tool,47,-86.436598777771,-14.406099796295166,110104890,bert-base-uncased
