preamble,stimulus,item,category,rank,score,params,model
A train is a,toy.,train,toy,24,-5.009390830993652,82170201,distilroberta-base
A tricycle is a,toy.,tricycle,toy,25,-4.702287673950195,82170201,distilroberta-base
A coloring book is a,toy.,coloring book,toy,26,-3.6298370361328125,82170201,distilroberta-base
Crayons are,toys.,crayons,toy,27,-8.805439949035645,82170201,distilroberta-base
A truck is a,toy.,truck,toy,28,-4.18747615814209,82170201,distilroberta-base
A puzzle is a,toy.,puzzle,toy,29,-5.503676414489746,82170201,distilroberta-base
A fire engine is a,toy.,fire engine,toy,30,-4.769195556640625,82170201,distilroberta-base
A balloon is a,toy.,balloon,toy,31,-3.6584863662719727,82170201,distilroberta-base
Skates are,toys.,skates,toy,32,-9.39504623413086,82170201,distilroberta-base
A baseball is a,toy.,baseball,toy,33,-6.067244529724121,82170201,distilroberta-base
A drum is a,toy.,drum,toy,34,-5.482710838317871,82170201,distilroberta-base
A football is a,toy.,football,toy,35,-5.377137184143066,82170201,distilroberta-base
A game is a,toy.,game,toy,36,-5.862818717956543,82170201,distilroberta-base
A swing is a,toy.,swing,toy,37,-6.40836238861084,82170201,distilroberta-base
A boat is a,toy.,boat,toy,38,-5.465049743652344,82170201,distilroberta-base
A monopoly is a,toy.,monopoly,toy,39,-8.585501670837402,82170201,distilroberta-base
A sled is a,toy.,sled,toy,40,-4.452254295349121,82170201,distilroberta-base
A seesaw is a,toy.,seesaw,toy,41,-5.96209716796875,82170201,distilroberta-base
Stilts are,toys.,stilts,toy,42,-7.882508754730225,82170201,distilroberta-base
Checkers are,toys.,checkers,toy,43,-11.161382675170898,82170201,distilroberta-base
A bat is a,toy.,bat,toy,44,-5.477764129638672,82170201,distilroberta-base
A car is a,toy.,car,toy,45,-4.048832893371582,82170201,distilroberta-base
An airplane is a,toy.,airplane,toy,46,-4.68942928314209,82170201,distilroberta-base
A bicycle is a,toy.,bicycle,toy,47,-4.761715888977051,82170201,distilroberta-base
A tractor is a,toy.,tractor,toy,48,-4.308069229125977,82170201,distilroberta-base
A sandbox is a,toy.,sandbox,toy,49,-6.093235015869141,82170201,distilroberta-base
A bike is a,toy.,bike,toy,50,-5.018129348754883,82170201,distilroberta-base
A bow and arrow is a,toy.,bow and arrow,toy,51,-7.2297515869140625,82170201,distilroberta-base
A rope is a,toy.,rope,toy,52,-5.732968330383301,82170201,distilroberta-base
Dishes are,toys.,dishes,toy,53,-12.182229995727539,82170201,distilroberta-base
Cards are,toys.,cards,toy,54,-13.338167190551758,82170201,distilroberta-base
A mitt is a,toy.,mitt,toy,55,-5.511618614196777,82170201,distilroberta-base
A horse is a,toy.,horse,toy,56,-5.6044816970825195,82170201,distilroberta-base
A gun is a,toy.,gun,toy,57,-4.1612396240234375,82170201,distilroberta-base
Animals are,toys.,animals,toy,58,-6.539100646972656,82170201,distilroberta-base
A tennis racket is a,toy.,tennis racket,toy,59,-4.042369842529297,82170201,distilroberta-base
Books are,toys.,books,toy,60,-8.54887580871582,82170201,distilroberta-base
A pant is a,clothing.,pant,clothing,1,-9.60155200958252,82170201,distilroberta-base
A shirt is a,clothing.,shirt,clothing,2,-9.715803146362305,82170201,distilroberta-base
A dress is a,clothing.,dress,clothing,3,-9.447197914123535,82170201,distilroberta-base
A skirt is a,clothing.,skirt,clothing,4,-10.802624702453613,82170201,distilroberta-base
A blouse is a,clothing.,blouse,clothing,5,-9.721548080444336,82170201,distilroberta-base
A suit is a,clothing.,suit,clothing,6,-10.443796157836914,82170201,distilroberta-base
A slack is a,clothing.,slack,clothing,7,-14.384045600891113,82170201,distilroberta-base
A jacket is a,clothing.,jacket,clothing,8,-9.361808776855469,82170201,distilroberta-base
A coat is a,clothing.,coat,clothing,9,-9.118070602416992,82170201,distilroberta-base
A sweater is a,clothing.,sweater,clothing,10,-9.73034381866455,82170201,distilroberta-base
A sweatshirt is a,clothing.,sweatshirt,clothing,11,-9.827692031860352,82170201,distilroberta-base
An underpant is a,clothing.,underpant,clothing,12,-14.048598289489746,82170201,distilroberta-base
A sports jacket is a,clothing.,sports jacket,clothing,13,-9.749184608459473,82170201,distilroberta-base
A jumper is a,clothing.,jumper,clothing,14,-11.077096939086914,82170201,distilroberta-base
A panty is a,clothing.,panty,clothing,15,-10.076043128967285,82170201,distilroberta-base
A sock is a,clothing.,sock,clothing,16,-11.396527290344238,82170201,distilroberta-base
A parka is a,clothing.,parka,clothing,17,-14.17861557006836,82170201,distilroberta-base
A pajama is a,clothing.,pajama,clothing,18,-10.879703521728516,82170201,distilroberta-base
An undershirt is a,clothing.,undershirt,clothing,19,-9.737161636352539,82170201,distilroberta-base
An overcoat is a,clothing.,overcoat,clothing,20,-10.179935455322266,82170201,distilroberta-base
A nightgown is a,clothing.,nightgown,clothing,21,-13.499608993530273,82170201,distilroberta-base
A raincoat is a,clothing.,raincoat,clothing,22,-10.234563827514648,82170201,distilroberta-base
A bathing suit is a,clothing.,bathing suit,clothing,23,-10.718626976013184,82170201,distilroberta-base
A bathrobe is a,clothing.,bathrobe,clothing,24,-11.082975387573242,82170201,distilroberta-base
A slip is a,clothing.,slip,clothing,25,-14.492513656616211,82170201,distilroberta-base
A bra is a,clothing.,bra,clothing,26,-10.89742660522461,82170201,distilroberta-base
A shoe is a,clothing.,shoe,clothing,27,-10.126592636108398,82170201,distilroberta-base
A tuxedo is a,clothing.,tuxedo,clothing,28,-10.875194549560547,82170201,distilroberta-base
A stocking is a,clothing.,stocking,clothing,29,-10.081724166870117,82170201,distilroberta-base
A vest is a,clothing.,vest,clothing,30,-8.922757148742676,82170201,distilroberta-base
A nylon is a,clothing.,nylon,clothing,31,-9.554431915283203,82170201,distilroberta-base
A cape is a,clothing.,cape,clothing,32,-10.824533462524414,82170201,distilroberta-base
A boot is a,clothing.,boot,clothing,33,-12.596144676208496,82170201,distilroberta-base
A sandal is a,clothing.,sandal,clothing,34,-12.347894668579102,82170201,distilroberta-base
A tie is a,clothing.,tie,clothing,35,-14.559887886047363,82170201,distilroberta-base
A girdle is a,clothing.,girdle,clothing,36,-12.02971076965332,82170201,distilroberta-base
A belt is a,clothing.,belt,clothing,37,-11.196698188781738,82170201,distilroberta-base
A scarf is a,clothing.,scarf,clothing,38,-9.874621391296387,82170201,distilroberta-base
A mitten is a,clothing.,mitten,clothing,39,-13.948661804199219,82170201,distilroberta-base
A slipper is a,clothing.,slipper,clothing,40,-11.75204849243164,82170201,distilroberta-base
A hat is a,clothing.,hat,clothing,41,-10.639423370361328,82170201,distilroberta-base
An overshoe is a,clothing.,overshoe,clothing,42,-11.69504165649414,82170201,distilroberta-base
A glove is a,clothing.,glove,clothing,43,-11.868408203125,82170201,distilroberta-base
An apron is a,clothing.,apron,clothing,44,-11.608048439025879,82170201,distilroberta-base
An earmuff is a,clothing.,earmuff,clothing,45,-13.824943542480469,82170201,distilroberta-base
A handkerchief is a,clothing.,handkerchief,clothing,46,-11.195404052734375,82170201,distilroberta-base
A purse is a,clothing.,purse,clothing,47,-11.607071876525879,82170201,distilroberta-base
A hairband is a,clothing.,hairband,clothing,48,-10.092564582824707,82170201,distilroberta-base
A ring is a,clothing.,ring,clothing,49,-12.643791198730469,82170201,distilroberta-base
An earring is a,clothing.,earring,clothing,50,-12.131179809570312,82170201,distilroberta-base
A watch is a,clothing.,watch,clothing,51,-11.337615966796875,82170201,distilroberta-base
A cuff link is a,clothing.,cuff link,clothing,52,-12.504161834716797,82170201,distilroberta-base
A necklace is a,clothing.,necklace,clothing,53,-11.101701736450195,82170201,distilroberta-base
A bracelet is a,clothing.,bracelet,clothing,54,-10.607858657836914,82170201,distilroberta-base
A cane is a,clothing.,cane,clothing,55,-14.566502571105957,82170201,distilroberta-base
A chair is a type of,furniture.,chair,furniture,1,-3.3606395721435547,82170201,distilroberta-base
A sofa is a type of,furniture.,sofa,furniture,2,-2.3164491653442383,82170201,distilroberta-base
A couch is a type of,furniture.,couch,furniture,3,-3.3386306762695312,82170201,distilroberta-base
A table is a type of,furniture.,table,furniture,4,-8.27652359008789,82170201,distilroberta-base
An easy chair is a type of,furniture.,easy chair,furniture,5,-4.514639854431152,82170201,distilroberta-base
A dresser is a type of,furniture.,dresser,furniture,6,-7.493314743041992,82170201,distilroberta-base
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-2.857752799987793,82170201,distilroberta-base
A coffee table is a type of,furniture.,coffee table,furniture,8,-4.355500221252441,82170201,distilroberta-base
A rocker is a type of,furniture.,rocker,furniture,9,-11.361581802368164,82170201,distilroberta-base
A love seat is a type of,furniture.,love seat,furniture,10,-6.130836009979248,82170201,distilroberta-base
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-11.273061752319336,82170201,distilroberta-base
A desk is a type of,furniture.,desk,furniture,12,-3.7979660034179688,82170201,distilroberta-base
A bed is a type of,furniture.,bed,furniture,13,-4.257709503173828,82170201,distilroberta-base
A bureau is a type of,furniture.,bureau,furniture,14,-9.547136306762695,82170201,distilroberta-base
A davenport is a type of,furniture.,davenport,furniture,15,-9.490070343017578,82170201,distilroberta-base
An end table is a type of,furniture.,end table,furniture,16,-10.349788665771484,82170201,distilroberta-base
A divan is a type of,furniture.,divan,furniture,17,-8.981280326843262,82170201,distilroberta-base
A night table is a type of,furniture.,night table,furniture,18,-4.444353103637695,82170201,distilroberta-base
A chest is a type of,furniture.,chest,furniture,19,-6.727577209472656,82170201,distilroberta-base
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-4.887767791748047,82170201,distilroberta-base
A vanity is a type of,furniture.,vanity,furniture,21,-10.148602485656738,82170201,distilroberta-base
A bookcase is a type of,furniture.,bookcase,furniture,22,-4.796745300292969,82170201,distilroberta-base
A lounge is a type of,furniture.,lounge,furniture,23,-6.322368621826172,82170201,distilroberta-base
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-6.566774368286133,82170201,distilroberta-base
An ottoman is a type of,furniture.,ottoman,furniture,25,-9.15971565246582,82170201,distilroberta-base
A footstool is a type of,furniture.,footstool,furniture,26,-5.495344161987305,82170201,distilroberta-base
A cabinet is a type of,furniture.,cabinet,furniture,27,-3.8502683639526367,82170201,distilroberta-base
A china closet is a type of,furniture.,china closet,furniture,28,-5.401021957397461,82170201,distilroberta-base
A bench is a type of,furniture.,bench,furniture,29,-4.694681167602539,82170201,distilroberta-base
A buffet is a type of,furniture.,buffet,furniture,30,-8.237663269042969,82170201,distilroberta-base
A lamp is a type of,furniture.,lamp,furniture,31,-4.3965911865234375,82170201,distilroberta-base
A stool is a type of,furniture.,stool,furniture,32,-5.9714860916137695,82170201,distilroberta-base
A hassock is a type of,furniture.,hassock,furniture,33,-9.522631645202637,82170201,distilroberta-base
A drawer is a type of,furniture.,drawer,furniture,34,-5.025555610656738,82170201,distilroberta-base
A piano is a type of,furniture.,piano,furniture,35,-5.583005905151367,82170201,distilroberta-base
A cushion is a type of,furniture.,cushion,furniture,36,-4.542383193969727,82170201,distilroberta-base
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-5.002354621887207,82170201,distilroberta-base
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-8.725919723510742,82170201,distilroberta-base
A cupboard is a type of,furniture.,cupboard,furniture,39,-4.782564163208008,82170201,distilroberta-base
A stereo is a type of,furniture.,stereo,furniture,40,-6.640386581420898,82170201,distilroberta-base
A mirror is a type of,furniture.,mirror,furniture,41,-6.929501533508301,82170201,distilroberta-base
A television is a type of,furniture.,television,furniture,42,-6.78928279876709,82170201,distilroberta-base
A bar is a type of,furniture.,bar,furniture,43,-6.457062721252441,82170201,distilroberta-base
A shelf is a type of,furniture.,shelf,furniture,44,-4.236455917358398,82170201,distilroberta-base
A rug is a type of,furniture.,rug,furniture,45,-4.37222957611084,82170201,distilroberta-base
A pillow is a type of,furniture.,pillow,furniture,46,-5.472286224365234,82170201,distilroberta-base
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-6.214208602905273,82170201,distilroberta-base
A radio is a type of,furniture.,radio,furniture,48,-8.703361511230469,82170201,distilroberta-base
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-5.403432846069336,82170201,distilroberta-base
A stove is a type of,furniture.,stove,furniture,50,-5.297518730163574,82170201,distilroberta-base
A counter is a type of,furniture.,counter,furniture,51,-7.514598369598389,82170201,distilroberta-base
A clock is a type of,furniture.,clock,furniture,52,-8.448431015014648,82170201,distilroberta-base
A drape is a type of,furniture.,drape,furniture,53,-7.614954948425293,82170201,distilroberta-base
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-5.917973518371582,82170201,distilroberta-base
A picture is a type of,furniture.,picture,furniture,55,-8.353633880615234,82170201,distilroberta-base
A closet is a type of,furniture.,closet,furniture,56,-6.0542144775390625,82170201,distilroberta-base
A vase is a type of,furniture.,vase,furniture,57,-6.861782550811768,82170201,distilroberta-base
An ashtray is a type of,furniture.,ashtray,furniture,58,-6.855226516723633,82170201,distilroberta-base
A fan is a type of,furniture.,fan,furniture,59,-12.090177536010742,82170201,distilroberta-base
A telephone is a type of,furniture.,telephone,furniture,60,-9.149663925170898,82170201,distilroberta-base
Pea is a,vegetable.,pea,vegetable,1,-4.500363349914551,82170201,distilroberta-base
Carrot is a,vegetable.,carrot,vegetable,2,-3.9802322387695312,82170201,distilroberta-base
Green bean is a,vegetable.,green bean,vegetable,3,-2.492086410522461,82170201,distilroberta-base
String bean is a,vegetable.,string bean,vegetable,4,-6.14499568939209,82170201,distilroberta-base
Spinach is a,vegetable.,spinach,vegetable,5,-7.929815292358398,82170201,distilroberta-base
Broccoli is a,vegetable.,broccoli,vegetable,6,-2.4538755416870117,82170201,distilroberta-base
Asparagus is a,vegetable.,asparagus,vegetable,7,-2.4584579467773438,82170201,distilroberta-base
Corn is a,vegetable.,corn,vegetable,8,-4.567378044128418,82170201,distilroberta-base
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-2.011486053466797,82170201,distilroberta-base
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-7.042241096496582,82170201,distilroberta-base
Squash is a,vegetable.,squash,vegetable,11,-7.384610652923584,82170201,distilroberta-base
Lettuce is a,vegetable.,lettuce,vegetable,12,-4.403491973876953,82170201,distilroberta-base
Celery is a,vegetable.,celery,vegetable,13,-8.32065200805664,82170201,distilroberta-base
Cucumber is a,vegetable.,cucumber,vegetable,14,-2.6635313034057617,82170201,distilroberta-base
Beet is a,vegetable.,beet,vegetable,15,-3.8567380905151367,82170201,distilroberta-base
Green is a,vegetable.,green,vegetable,16,-5.800165176391602,82170201,distilroberta-base
Tomato is a,vegetable.,tomato,vegetable,17,-8.393016815185547,82170201,distilroberta-base
Lima bean is a,vegetable.,lima bean,vegetable,18,-2.778386116027832,82170201,distilroberta-base
Artichoke is a,vegetable.,artichoke,vegetable,19,-6.023724555969238,82170201,distilroberta-base
Turnip is a,vegetable.,turnip,vegetable,20,-7.152073383331299,82170201,distilroberta-base
Eggplant is a,vegetable.,eggplant,vegetable,21,-3.0949859619140625,82170201,distilroberta-base
Romaine is a,vegetable.,romaine,vegetable,22,-8.763469696044922,82170201,distilroberta-base
Green pepper is a,vegetable.,green pepper,vegetable,23,-3.0427026748657227,82170201,distilroberta-base
Okra is a,vegetable.,okra,vegetable,24,-8.58488655090332,82170201,distilroberta-base
Radish is a,vegetable.,radish,vegetable,25,-8.297922134399414,82170201,distilroberta-base
Onion is a,vegetable.,onion,vegetable,26,-5.953167915344238,82170201,distilroberta-base
Bean is a,vegetable.,bean,vegetable,27,-7.108785629272461,82170201,distilroberta-base
Green onion is a,vegetable.,green onion,vegetable,28,-2.02426815032959,82170201,distilroberta-base
Potato is a,vegetable.,potato,vegetable,29,-4.024035453796387,82170201,distilroberta-base
Parsnip is a,vegetable.,parsnip,vegetable,30,-7.784993648529053,82170201,distilroberta-base
Turnip green is a,vegetable.,turnip green,vegetable,31,-5.299522399902344,82170201,distilroberta-base
Collard is a,vegetable.,collard,vegetable,32,-10.573272705078125,82170201,distilroberta-base
Wax bean is a,vegetable.,wax bean,vegetable,33,-3.5941123962402344,82170201,distilroberta-base
Watercress is a,vegetable.,watercress,vegetable,34,-8.396692276000977,82170201,distilroberta-base
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,-4.5866289138793945,82170201,distilroberta-base
