preamble,stimulus,item,category,rank,score,params,model
A seesaw is a,toy.,seesaw,toy,41,0.0006063770471008611,81913344,distilgpt2
Stilts are,toys.,stilts,toy,42,6.713207758724948e-05,81913344,distilgpt2
Checkers are,toys.,checkers,toy,43,6.5948461065565186e-06,81913344,distilgpt2
A bat is a,toy.,bat,toy,44,0.001954789949203848,81913344,distilgpt2
A car is a,toy.,car,toy,45,0.00204442562437038,81913344,distilgpt2
An airplane is a,toy.,airplane,toy,46,0.0008775674135595168,81913344,distilgpt2
A bicycle is a,toy.,bicycle,toy,47,0.0009586088243547235,81913344,distilgpt2
A tractor is a,toy.,tractor,toy,48,0.0007368633750990099,81913344,distilgpt2
A sandbox is a,toy.,sandbox,toy,49,0.00029199359626860583,81913344,distilgpt2
A bike is a,toy.,bike,toy,50,0.0010012390171218147,81913344,distilgpt2
A bow and arrow is a,toy.,bow and arrow,toy,51,0.00025558549580095104,81913344,distilgpt2
A rope is a,toy.,rope,toy,52,0.000368096462662702,81913344,distilgpt2
Dishes are,toys.,dishes,toy,53,3.860574821861159e-05,81913344,distilgpt2
Cards are,toys.,cards,toy,54,7.691212782395754e-05,81913344,distilgpt2
A mitt is a,toy.,mitt,toy,55,0.0009841832729145898,81913344,distilgpt2
A horse is a,toy.,horse,toy,56,0.0006778108417176721,81913344,distilgpt2
A gun is a,toy.,gun,toy,57,0.0034244870364398164,81913344,distilgpt2
Animals are,toys.,animals,toy,58,9.924657605216325e-05,81913344,distilgpt2
A tennis racket is a,toy.,tennis racket,toy,59,0.00146084545923201,81913344,distilgpt2
Books are,toys.,books,toy,60,2.3909848978236573e-05,81913344,distilgpt2
A pant is a type of,clothing.,pant,clothing,1,0.005284722433782284,81913344,distilgpt2
A shirt is a type of,clothing.,shirt,clothing,2,0.016332515853846676,81913344,distilgpt2
A dress is a type of,clothing.,dress,clothing,3,0.03404482085522718,81913344,distilgpt2
A skirt is a type of,clothing.,skirt,clothing,4,0.01851994794799341,81913344,distilgpt2
A blouse is a type of,clothing.,blouse,clothing,5,0.0166643691641551,81913344,distilgpt2
A suit is a type of,clothing.,suit,clothing,6,0.0010507314505238318,81913344,distilgpt2
A slack is a type of,clothing.,slack,clothing,7,0.00012650324287546706,81913344,distilgpt2
A jacket is a type of,clothing.,jacket,clothing,8,0.01626989647510139,81913344,distilgpt2
A coat is a type of,clothing.,coat,clothing,9,0.006884562702588823,81913344,distilgpt2
A sweater is a type of,clothing.,sweater,clothing,10,0.01765986238218673,81913344,distilgpt2
A sweatshirt is a type of,clothing.,sweatshirt,clothing,11,0.03711763724472579,81913344,distilgpt2
An underpant is a type of,clothing.,underpant,clothing,12,0.0003644427946916161,81913344,distilgpt2
A sports jacket is a type of,clothing.,sports jacket,clothing,13,0.02095441245577291,81913344,distilgpt2
A jumper is a type of,clothing.,jumper,clothing,14,0.0007700757999675357,81913344,distilgpt2
A panty is a type of,clothing.,panty,clothing,15,0.002376220788087856,81913344,distilgpt2
A sock is a type of,clothing.,sock,clothing,16,0.002659515791432409,81913344,distilgpt2
A parka is a type of,clothing.,parka,clothing,17,0.0004988149867140977,81913344,distilgpt2
A pajama is a type of,clothing.,pajama,clothing,18,0.0010009220551322044,81913344,distilgpt2
An undershirt is a type of,clothing.,undershirt,clothing,19,0.030766789692081402,81913344,distilgpt2
An overcoat is a type of,clothing.,overcoat,clothing,20,0.007211465205013964,81913344,distilgpt2
A nightgown is a type of,clothing.,nightgown,clothing,21,0.0003336172926821064,81913344,distilgpt2
A raincoat is a type of,clothing.,raincoat,clothing,22,0.014584129674330905,81913344,distilgpt2
A bathing suit is a type of,clothing.,bathing suit,clothing,23,0.05379693641880109,81913344,distilgpt2
A bathrobe is a type of,clothing.,bathrobe,clothing,24,0.028116364561462815,81913344,distilgpt2
A slip is a type of,clothing.,slip,clothing,25,8.349178375425102e-05,81913344,distilgpt2
A bra is a type of,clothing.,bra,clothing,26,0.011824337548621182,81913344,distilgpt2
A shoe is a type of,clothing.,shoe,clothing,27,0.0024858256498852,81913344,distilgpt2
A tuxedo is a type of,clothing.,tuxedo,clothing,28,0.019490723980987976,81913344,distilgpt2
A stocking is a type of,clothing.,stocking,clothing,29,0.006611253979909797,81913344,distilgpt2
A vest is a type of,clothing.,vest,clothing,30,0.006038866006185545,81913344,distilgpt2
A nylon is a type of,clothing.,nylon,clothing,31,0.002794505111174183,81913344,distilgpt2
A cape is a type of,clothing.,cape,clothing,32,0.004957440537284026,81913344,distilgpt2
A boot is a type of,clothing.,boot,clothing,33,0.0004456142797573984,81913344,distilgpt2
A sandal is a type of,clothing.,sandal,clothing,34,0.0004617774230456945,81913344,distilgpt2
A tie is a type of,clothing.,tie,clothing,35,0.0006478408202499464,81913344,distilgpt2
A girdle is a type of,clothing.,girdle,clothing,36,0.005198386222139427,81913344,distilgpt2
A belt is a type of,clothing.,belt,clothing,37,0.0019215714407097365,81913344,distilgpt2
A scarf is a type of,clothing.,scarf,clothing,38,0.011233858990146221,81913344,distilgpt2
A mitten is a type of,clothing.,mitten,clothing,39,0.00010474772806894081,81913344,distilgpt2
A slipper is a type of,clothing.,slipper,clothing,40,0.0004502774926611165,81913344,distilgpt2
A hat is a type of,clothing.,hat,clothing,41,0.005045642160882515,81913344,distilgpt2
An overshoe is a type of,clothing.,overshoe,clothing,42,0.0024789507540922966,81913344,distilgpt2
A glove is a type of,clothing.,glove,clothing,43,0.0015835928115824956,81913344,distilgpt2
An apron is a type of,clothing.,apron,clothing,44,0.0028545176867804285,81913344,distilgpt2
An earmuff is a type of,clothing.,earmuff,clothing,45,0.0004172591229867587,81913344,distilgpt2
A handkerchief is a type of,clothing.,handkerchief,clothing,46,0.0012172435255442305,81913344,distilgpt2
A purse is a type of,clothing.,purse,clothing,47,0.0016825199890239744,81913344,distilgpt2
A hairband is a type of,clothing.,hairband,clothing,48,0.007007559117637621,81913344,distilgpt2
A ring is a type of,clothing.,ring,clothing,49,0.0009181649081934733,81913344,distilgpt2
An earring is a type of,clothing.,earring,clothing,50,0.0005602661082233507,81913344,distilgpt2
A watch is a type of,clothing.,watch,clothing,51,0.0005986841662979607,81913344,distilgpt2
A cuff link is a type of,clothing.,cuff link,clothing,52,0.0007039223766950391,81913344,distilgpt2
A necklace is a type of,clothing.,necklace,clothing,53,0.0023299760793467073,81913344,distilgpt2
A bracelet is a type of,clothing.,bracelet,clothing,54,0.001675781462897042,81913344,distilgpt2
A cane is a type of,clothing.,cane,clothing,55,0.00021513591429183298,81913344,distilgpt2
A chair is a type of,furniture.,chair,furniture,1,0.0025439891164940587,81913344,distilgpt2
A sofa is a type of,furniture.,sofa,furniture,2,0.07364987967795388,81913344,distilgpt2
A couch is a type of,furniture.,couch,furniture,3,0.03176329766794147,81913344,distilgpt2
A table is a type of,furniture.,table,furniture,4,0.00017996135904356077,81913344,distilgpt2
An easy chair is a type of,furniture.,easy chair,furniture,5,0.007665854369934674,81913344,distilgpt2
A dresser is a type of,furniture.,dresser,furniture,6,0.0015049827442892797,81913344,distilgpt2
A rocking chair is a type of,furniture.,rocking chair,furniture,7,0.010272339556436486,81913344,distilgpt2
A coffee table is a type of,furniture.,coffee table,furniture,8,0.006071550710101293,81913344,distilgpt2
A rocker is a type of,furniture.,rocker,furniture,9,0.0002382909558330806,81913344,distilgpt2
A love seat is a type of,furniture.,love seat,furniture,10,0.0011759018314267953,81913344,distilgpt2
A chest of drawers is a,furniture.,chest of drawers,furniture,11,6.980498410261048e-05,81913344,distilgpt2
A desk is a type of,furniture.,desk,furniture,12,0.002456471303157351,81913344,distilgpt2
A bed is a type of,furniture.,bed,furniture,13,0.004991388263814382,81913344,distilgpt2
A bureau is a type of,furniture.,bureau,furniture,14,2.8777811139711296e-05,81913344,distilgpt2
A davenport is a type of,furniture.,davenport,furniture,15,0.000491525756531486,81913344,distilgpt2
An end table is a type of,furniture.,end table,furniture,16,5.26031995533266e-05,81913344,distilgpt2
A divan is a type of,furniture.,divan,furniture,17,0.00014757153602329006,81913344,distilgpt2
A night table is a type of,furniture.,night table,furniture,18,0.004203523085678237,81913344,distilgpt2
A chest is a type of,furniture.,chest,furniture,19,0.00018251453850060275,81913344,distilgpt2
A cedar chest is a type of,furniture.,cedar chest,furniture,20,0.00044541543775602035,81913344,distilgpt2
A vanity is a type of,furniture.,vanity,furniture,21,0.001588069413159796,81913344,distilgpt2
A bookcase is a type of,furniture.,bookcase,furniture,22,0.0021602006486622066,81913344,distilgpt2
A lounge is a type of,furniture.,lounge,furniture,23,0.005221320797185986,81913344,distilgpt2
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,0.001834562773057991,81913344,distilgpt2
An ottoman is a type of,furniture.,ottoman,furniture,25,0.0005485960424695006,81913344,distilgpt2
A footstool is a type of,furniture.,footstool,furniture,26,0.0011846047553112913,81913344,distilgpt2
A cabinet is a type of,furniture.,cabinet,furniture,27,0.0003036542561488265,81913344,distilgpt2
A china closet is a type of,furniture.,china closet,furniture,28,0.0066306007005441535,81913344,distilgpt2
A bench is a type of,furniture.,bench,furniture,29,0.001171326361123494,81913344,distilgpt2
A buffet is a type of,furniture.,buffet,furniture,30,0.00018966567326346637,81913344,distilgpt2
A lamp is a type of,furniture.,lamp,furniture,31,0.0006009792043167844,81913344,distilgpt2
A stool is a type of,furniture.,stool,furniture,32,0.0001620057757553489,81913344,distilgpt2
A hassock is a type of,furniture.,hassock,furniture,33,0.0009875001963982753,81913344,distilgpt2
A drawer is a type of,furniture.,drawer,furniture,34,0.002188826664339704,81913344,distilgpt2
A piano is a type of,furniture.,piano,furniture,35,0.0008029054799744492,81913344,distilgpt2
A cushion is a type of,furniture.,cushion,furniture,36,0.0004656478046257315,81913344,distilgpt2
A magazine rack is a type of,furniture.,magazine rack,furniture,37,0.0034104466364850822,81913344,distilgpt2
A hi-fi is a type of,furniture.,hi-fi,furniture,38,0.0003644483556897726,81913344,distilgpt2
A cupboard is a type of,furniture.,cupboard,furniture,39,0.0015832968338142222,81913344,distilgpt2
A stereo is a type of,furniture.,stereo,furniture,40,0.00010037165545133755,81913344,distilgpt2
A mirror is a type of,furniture.,mirror,furniture,41,0.00024630007189504994,81913344,distilgpt2
A television is a type of,furniture.,television,furniture,42,0.00015961523089949548,81913344,distilgpt2
A bar is a type of,furniture.,bar,furniture,43,0.001596829125593301,81913344,distilgpt2
A shelf is a type of,furniture.,shelf,furniture,44,0.002405451034240353,81913344,distilgpt2
A rug is a type of,furniture.,rug,furniture,45,0.004494951436369953,81913344,distilgpt2
A pillow is a type of,furniture.,pillow,furniture,46,0.0018076851761671053,81913344,distilgpt2
A wastebasket is a type of,furniture.,wastebasket,furniture,47,0.001912919335588182,81913344,distilgpt2
A radio is a type of,furniture.,radio,furniture,48,7.816624380873538e-05,81913344,distilgpt2
A sewing machine is a type of,furniture.,sewing machine,furniture,49,0.0007922144712612493,81913344,distilgpt2
A stove is a type of,furniture.,stove,furniture,50,0.0006325608728447209,81913344,distilgpt2
A counter is a type of,furniture.,counter,furniture,51,0.00018258974766493253,81913344,distilgpt2
A clock is a type of,furniture.,clock,furniture,52,3.002286408041658e-05,81913344,distilgpt2
A drape is a type of,furniture.,drape,furniture,53,4.107867768069878e-05,81913344,distilgpt2
A refrigerator is a type of,furniture.,refrigerator,furniture,54,0.0014077245962276724,81913344,distilgpt2
A picture is a type of,furniture.,picture,furniture,55,0.00011812108045857989,81913344,distilgpt2
A closet is a type of,furniture.,closet,furniture,56,0.006284507405893403,81913344,distilgpt2
A vase is a type of,furniture.,vase,furniture,57,0.00019986278815571472,81913344,distilgpt2
An ashtray is a type of,furniture.,ashtray,furniture,58,0.0007713311799016148,81913344,distilgpt2
A fan is a type of,furniture.,fan,furniture,59,4.780084433844468e-05,81913344,distilgpt2
A telephone is a type of,furniture.,telephone,furniture,60,5.043597195507853e-05,81913344,distilgpt2
Pea is a,vegetable.,pea,vegetable,1,0.0006607468710189391,81913344,distilgpt2
Carrot is a,vegetable.,carrot,vegetable,2,0.0008066908586722358,81913344,distilgpt2
Green bean is a,vegetable.,green bean,vegetable,3,0.01420336634907203,81913344,distilgpt2
String bean is a,vegetable.,string bean,vegetable,4,0.001154553141166605,81913344,distilgpt2
Spinach is a,vegetable.,spinach,vegetable,5,0.00016306103884535523,81913344,distilgpt2
Broccoli is a,vegetable.,broccoli,vegetable,6,0.03116130000226731,81913344,distilgpt2
Asparagus is a,vegetable.,asparagus,vegetable,7,0.016460048242704153,81913344,distilgpt2
Corn is a,vegetable.,corn,vegetable,8,0.0035432879080340945,81913344,distilgpt2
Cauliflower is a,vegetable.,cauliflower,vegetable,9,0.02227074141104433,81913344,distilgpt2
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,0.00012808038568128488,81913344,distilgpt2
Squash is a,vegetable.,squash,vegetable,11,1.2611193684480411e-05,81913344,distilgpt2
Lettuce is a,vegetable.,lettuce,vegetable,12,0.0009344472126576296,81913344,distilgpt2
Celery is a,vegetable.,celery,vegetable,13,0.00036525977931068363,81913344,distilgpt2
Cucumber is a,vegetable.,cucumber,vegetable,14,0.0016727285847855607,81913344,distilgpt2
Beet is a,vegetable.,beet,vegetable,15,0.00018242822544006185,81913344,distilgpt2
Green is a,vegetable.,green,vegetable,16,0.00023066279394304254,81913344,distilgpt2
Tomato is a,vegetable.,tomato,vegetable,17,8.084803305694392e-05,81913344,distilgpt2
Lima bean is a,vegetable.,lima bean,vegetable,18,0.009261082313102059,81913344,distilgpt2
Artichoke is a,vegetable.,artichoke,vegetable,19,9.030335285823981e-05,81913344,distilgpt2
Turnip is a,vegetable.,turnip,vegetable,20,6.126030866485583e-05,81913344,distilgpt2
Eggplant is a,vegetable.,eggplant,vegetable,21,0.0059655292150590546,81913344,distilgpt2
Romaine is a,vegetable.,romaine,vegetable,22,7.681712608459717e-05,81913344,distilgpt2
Green pepper is a,vegetable.,green pepper,vegetable,23,0.017387398095865432,81913344,distilgpt2
Okra is a,vegetable.,okra,vegetable,24,9.681522443493308e-05,81913344,distilgpt2
Radish is a,vegetable.,radish,vegetable,25,3.747897311178402e-05,81913344,distilgpt2
Onion is a,vegetable.,onion,vegetable,26,8.053498693443607e-05,81913344,distilgpt2
Bean is a,vegetable.,bean,vegetable,27,0.0001639160738637431,81913344,distilgpt2
Green onion is a,vegetable.,green onion,vegetable,28,0.024967178509989887,81913344,distilgpt2
Potato is a,vegetable.,potato,vegetable,29,0.003185173540469754,81913344,distilgpt2
Parsnip is a,vegetable.,parsnip,vegetable,30,2.5947361941867256e-05,81913344,distilgpt2
Turnip green is a,vegetable.,turnip green,vegetable,31,0.0011878673730447318,81913344,distilgpt2
Collard is a,vegetable.,collard,vegetable,32,2.9324924034227964e-05,81913344,distilgpt2
Wax bean is a,vegetable.,wax bean,vegetable,33,0.006626858284395675,81913344,distilgpt2
Watercress is a,vegetable.,watercress,vegetable,34,0.0008904490806919584,81913344,distilgpt2
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,0.0020866259851514257,81913344,distilgpt2
