preamble,stimulus,item,category,rank,score,params,model
An earmuff is a type of,clothing.,earmuff,clothing,45,-6.458959579467773,109514298,bert-base-uncased
A handkerchief is a type of,clothing.,handkerchief,clothing,46,-8.266691207885742,109514298,bert-base-uncased
A purse is a type of,clothing.,purse,clothing,47,-7.9610419273376465,109514298,bert-base-uncased
A hairband is a type of,clothing.,hairband,clothing,48,-5.384275436401367,109514298,bert-base-uncased
A ring is a type of,clothing.,ring,clothing,49,-12.737637519836426,109514298,bert-base-uncased
An earring is a type of,clothing.,earring,clothing,50,-9.323980331420898,109514298,bert-base-uncased
A watch is a type of,clothing.,watch,clothing,51,-11.41073226928711,109514298,bert-base-uncased
A cuff link is a type of,clothing.,cuff link,clothing,52,-7.675042152404785,109514298,bert-base-uncased
A necklace is a type of,clothing.,necklace,clothing,53,-7.658550262451172,109514298,bert-base-uncased
A bracelet is a type of,clothing.,bracelet,clothing,54,-9.213617324829102,109514298,bert-base-uncased
A cane is a type of,clothing.,cane,clothing,55,-9.11607837677002,109514298,bert-base-uncased
A chair is a type of,furniture.,chair,furniture,1,-4.537306785583496,109514298,bert-base-uncased
A sofa is a type of,furniture.,sofa,furniture,2,-3.8481931686401367,109514298,bert-base-uncased
A couch is a type of,furniture.,couch,furniture,3,-2.421480178833008,109514298,bert-base-uncased
A table is a type of,furniture.,table,furniture,4,-9.947669982910156,109514298,bert-base-uncased
An easy chair is a type of,furniture.,easy chair,furniture,5,-6.952675819396973,109514298,bert-base-uncased
A dresser is a type of,furniture.,dresser,furniture,6,-3.216170310974121,109514298,bert-base-uncased
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-6.1788129806518555,109514298,bert-base-uncased
A coffee table is a type of,furniture.,coffee table,furniture,8,-8.01957893371582,109514298,bert-base-uncased
A rocker is a type of,furniture.,rocker,furniture,9,-7.154904842376709,109514298,bert-base-uncased
A love seat is a type of,furniture.,love seat,furniture,10,-4.454232215881348,109514298,bert-base-uncased
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-6.418702602386475,109514298,bert-base-uncased
A desk is a type of,furniture.,desk,furniture,12,-4.420371055603027,109514298,bert-base-uncased
A bed is a type of,furniture.,bed,furniture,13,-4.039185523986816,109514298,bert-base-uncased
A bureau is a type of,furniture.,bureau,furniture,14,-5.187044143676758,109514298,bert-base-uncased
A davenport is a type of,furniture.,davenport,furniture,15,-6.8632049560546875,109514298,bert-base-uncased
An end table is a type of,furniture.,end table,furniture,16,-13.049262046813965,109514298,bert-base-uncased
A divan is a type of,furniture.,divan,furniture,17,-5.676364421844482,109514298,bert-base-uncased
A night table is a type of,furniture.,night table,furniture,18,-8.321600914001465,109514298,bert-base-uncased
A chest is a type of,furniture.,chest,furniture,19,-7.092508316040039,109514298,bert-base-uncased
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-6.10310173034668,109514298,bert-base-uncased
A vanity is a type of,furniture.,vanity,furniture,21,-6.076983451843262,109514298,bert-base-uncased
A bookcase is a type of,furniture.,bookcase,furniture,22,-2.796689987182617,109514298,bert-base-uncased
A lounge is a type of,furniture.,lounge,furniture,23,-5.20958137512207,109514298,bert-base-uncased
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-7.0405144691467285,109514298,bert-base-uncased
An ottoman is a type of,furniture.,ottoman,furniture,25,-3.465273857116699,109514298,bert-base-uncased
A footstool is a type of,furniture.,footstool,furniture,26,-5.868607521057129,109514298,bert-base-uncased
A cabinet is a type of,furniture.,cabinet,furniture,27,-3.977921485900879,109514298,bert-base-uncased
A china closet is a type of,furniture.,china closet,furniture,28,-4.385578155517578,109514298,bert-base-uncased
A bench is a type of,furniture.,bench,furniture,29,-5.310823440551758,109514298,bert-base-uncased
A buffet is a type of,furniture.,buffet,furniture,30,-8.465266227722168,109514298,bert-base-uncased
A lamp is a type of,furniture.,lamp,furniture,31,-9.892955780029297,109514298,bert-base-uncased
A stool is a type of,furniture.,stool,furniture,32,-5.839942455291748,109514298,bert-base-uncased
A hassock is a type of,furniture.,hassock,furniture,33,-6.568515777587891,109514298,bert-base-uncased
A drawer is a type of,furniture.,drawer,furniture,34,-4.516819953918457,109514298,bert-base-uncased
A piano is a type of,furniture.,piano,furniture,35,-8.486817359924316,109514298,bert-base-uncased
A cushion is a type of,furniture.,cushion,furniture,36,-4.524208068847656,109514298,bert-base-uncased
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-6.87233829498291,109514298,bert-base-uncased
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-8.192882537841797,109514298,bert-base-uncased
A cupboard is a type of,furniture.,cupboard,furniture,39,-5.054466247558594,109514298,bert-base-uncased
A stereo is a type of,furniture.,stereo,furniture,40,-7.096643447875977,109514298,bert-base-uncased
A mirror is a type of,furniture.,mirror,furniture,41,-9.725425720214844,109514298,bert-base-uncased
A television is a type of,furniture.,television,furniture,42,-9.714900016784668,109514298,bert-base-uncased
A bar is a type of,furniture.,bar,furniture,43,-5.778598308563232,109514298,bert-base-uncased
A shelf is a type of,furniture.,shelf,furniture,44,-4.359094619750977,109514298,bert-base-uncased
A rug is a type of,furniture.,rug,furniture,45,-8.038469314575195,109514298,bert-base-uncased
A pillow is a type of,furniture.,pillow,furniture,46,-5.340444564819336,109514298,bert-base-uncased
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-7.619207859039307,109514298,bert-base-uncased
A radio is a type of,furniture.,radio,furniture,48,-11.748997688293457,109514298,bert-base-uncased
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-10.235248565673828,109514298,bert-base-uncased
A stove is a type of,furniture.,stove,furniture,50,-8.63592529296875,109514298,bert-base-uncased
A counter is a type of,furniture.,counter,furniture,51,-7.8232421875,109514298,bert-base-uncased
A clock is a type of,furniture.,clock,furniture,52,-10.440099716186523,109514298,bert-base-uncased
A drape is a type of,furniture.,drape,furniture,53,-7.313195705413818,109514298,bert-base-uncased
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-9.685956954956055,109514298,bert-base-uncased
A picture is a type of,furniture.,picture,furniture,55,-9.659356117248535,109514298,bert-base-uncased
A closet is a type of,furniture.,closet,furniture,56,-5.255846977233887,109514298,bert-base-uncased
A vase is a type of,furniture.,vase,furniture,57,-8.511640548706055,109514298,bert-base-uncased
An ashtray is a type of,furniture.,ashtray,furniture,58,-5.934980869293213,109514298,bert-base-uncased
A fan is a type of,furniture.,fan,furniture,59,-7.737058162689209,109514298,bert-base-uncased
A telephone is a type of,furniture.,telephone,furniture,60,-12.596281051635742,109514298,bert-base-uncased
Pea is a,vegetable.,pea,vegetable,1,-3.276754379272461,109514298,bert-base-uncased
Carrot is a,vegetable.,carrot,vegetable,2,-6.06113338470459,109514298,bert-base-uncased
Green bean is a,vegetable.,green bean,vegetable,3,-3.2852935791015625,109514298,bert-base-uncased
String bean is a,vegetable.,string bean,vegetable,4,-3.7826056480407715,109514298,bert-base-uncased
Spinach is a,vegetable.,spinach,vegetable,5,-1.4703693389892578,109514298,bert-base-uncased
Broccoli is a,vegetable.,broccoli,vegetable,6,-3.5274996757507324,109514298,bert-base-uncased
Asparagus is a,vegetable.,asparagus,vegetable,7,-1.8807315826416016,109514298,bert-base-uncased
Corn is a,vegetable.,corn,vegetable,8,-3.5803165435791016,109514298,bert-base-uncased
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-3.8460702896118164,109514298,bert-base-uncased
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-9.134543418884277,109514298,bert-base-uncased
Squash is a,vegetable.,squash,vegetable,11,-7.507058143615723,109514298,bert-base-uncased
Lettuce is a,vegetable.,lettuce,vegetable,12,-1.5005722045898438,109514298,bert-base-uncased
Celery is a,vegetable.,celery,vegetable,13,-4.930461883544922,109514298,bert-base-uncased
Cucumber is a,vegetable.,cucumber,vegetable,14,-2.9458541870117188,109514298,bert-base-uncased
Beet is a,vegetable.,beet,vegetable,15,-5.756227493286133,109514298,bert-base-uncased
Green is a,vegetable.,green,vegetable,16,-6.802248001098633,109514298,bert-base-uncased
Tomato is a,vegetable.,tomato,vegetable,17,-2.4050073623657227,109514298,bert-base-uncased
Lima bean is a,vegetable.,lima bean,vegetable,18,-2.4371633529663086,109514298,bert-base-uncased
Artichoke is a,vegetable.,artichoke,vegetable,19,-5.289905548095703,109514298,bert-base-uncased
Turnip is a,vegetable.,turnip,vegetable,20,-2.8847761154174805,109514298,bert-base-uncased
Eggplant is a,vegetable.,eggplant,vegetable,21,-3.5126943588256836,109514298,bert-base-uncased
Romaine is a,vegetable.,romaine,vegetable,22,-8.386823654174805,109514298,bert-base-uncased
Green pepper is a,vegetable.,green pepper,vegetable,23,-3.4483819007873535,109514298,bert-base-uncased
Okra is a,vegetable.,okra,vegetable,24,-7.303318023681641,109514298,bert-base-uncased
Radish is a,vegetable.,radish,vegetable,25,-6.342106819152832,109514298,bert-base-uncased
