preamble,stimulus,item,category,rank,score,params,model
An overshoe is a type of,clothing.,overshoe,clothing,42,-4.8673553466796875,124440576,gpt2
A glove is a type of,clothing.,glove,clothing,43,-4.682106018066406,124440576,gpt2
An apron is a type of,clothing.,apron,clothing,44,-4.075836181640625,124440576,gpt2
An earmuff is a type of,clothing.,earmuff,clothing,45,-6.168663024902344,124440576,gpt2
A handkerchief is a type of,clothing.,handkerchief,clothing,46,-4.785308837890625,124440576,gpt2
A purse is a type of,clothing.,purse,clothing,47,-4.258026123046875,124440576,gpt2
A hairband is a type of,clothing.,hairband,clothing,48,-3.3842620849609375,124440576,gpt2
A ring is a type of,clothing.,ring,clothing,49,-6.012840270996094,124440576,gpt2
An earring is a type of,clothing.,earring,clothing,50,-6.115135192871094,124440576,gpt2
A watch is a type of,clothing.,watch,clothing,51,-5.9527587890625,124440576,gpt2
A cuff link is a type of,clothing.,cuff link,clothing,52,-6.399513244628906,124440576,gpt2
A necklace is a type of,clothing.,necklace,clothing,53,-4.6727294921875,124440576,gpt2
A bracelet is a type of,clothing.,bracelet,clothing,54,-4.8551177978515625,124440576,gpt2
A cane is a type of,clothing.,cane,clothing,55,-7.500724792480469,124440576,gpt2
A chair is a type of,furniture.,chair,furniture,1,-3.838592529296875,124440576,gpt2
A sofa is a type of,furniture.,sofa,furniture,2,-2.3158950805664062,124440576,gpt2
A couch is a type of,furniture.,couch,furniture,3,-2.4035415649414062,124440576,gpt2
A table is a type of,furniture.,table,furniture,4,-6.11260986328125,124440576,gpt2
An easy chair is a type of,furniture.,easy chair,furniture,5,-3.5521697998046875,124440576,gpt2
A dresser is a type of,furniture.,dresser,furniture,6,-5.351112365722656,124440576,gpt2
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-3.5416488647460938,124440576,gpt2
A coffee table is a type of,furniture.,coffee table,furniture,8,-4.4307098388671875,124440576,gpt2
A rocker is a type of,furniture.,rocker,furniture,9,-7.893707275390625,124440576,gpt2
A love seat is a type of,furniture.,love seat,furniture,10,-4.66619873046875,124440576,gpt2
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-7.962959289550781,124440576,gpt2
A desk is a type of,furniture.,desk,furniture,12,-4.573974609375,124440576,gpt2
A bed is a type of,furniture.,bed,furniture,13,-3.6337127685546875,124440576,gpt2
A bureau is a type of,furniture.,bureau,furniture,14,-8.959686279296875,124440576,gpt2
A davenport is a type of,furniture.,davenport,furniture,15,-7.33740234375,124440576,gpt2
An end table is a type of,furniture.,end table,furniture,16,-6.642402648925781,124440576,gpt2
A divan is a type of,furniture.,divan,furniture,17,-9.337173461914062,124440576,gpt2
A night table is a type of,furniture.,night table,furniture,18,-3.7197799682617188,124440576,gpt2
A chest is a type of,furniture.,chest,furniture,19,-7.548362731933594,124440576,gpt2
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-6.25775146484375,124440576,gpt2
A vanity is a type of,furniture.,vanity,furniture,21,-4.385276794433594,124440576,gpt2
A bookcase is a type of,furniture.,bookcase,furniture,22,-3.5331954956054688,124440576,gpt2
A lounge is a type of,furniture.,lounge,furniture,23,-4.5655059814453125,124440576,gpt2
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-6.687652587890625,124440576,gpt2
An ottoman is a type of,furniture.,ottoman,furniture,25,-4.646980285644531,124440576,gpt2
A footstool is a type of,furniture.,footstool,furniture,26,-4.792793273925781,124440576,gpt2
A cabinet is a type of,furniture.,cabinet,furniture,27,-5.878456115722656,124440576,gpt2
A china closet is a type of,furniture.,china closet,furniture,28,-5.288665771484375,124440576,gpt2
A bench is a type of,furniture.,bench,furniture,29,-5.950965881347656,124440576,gpt2
A buffet is a type of,furniture.,buffet,furniture,30,-7.871345520019531,124440576,gpt2
A lamp is a type of,furniture.,lamp,furniture,31,-6.926078796386719,124440576,gpt2
A stool is a type of,furniture.,stool,furniture,32,-6.840385437011719,124440576,gpt2
A hassock is a type of,furniture.,hassock,furniture,33,-6.772300720214844,124440576,gpt2
A drawer is a type of,furniture.,drawer,furniture,34,-5.6786956787109375,124440576,gpt2
A piano is a type of,furniture.,piano,furniture,35,-5.817626953125,124440576,gpt2
A cushion is a type of,furniture.,cushion,furniture,36,-6.5837554931640625,124440576,gpt2
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-3.7526779174804688,124440576,gpt2
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-7.49420166015625,124440576,gpt2
A cupboard is a type of,furniture.,cupboard,furniture,39,-3.7852020263671875,124440576,gpt2
A stereo is a type of,furniture.,stereo,furniture,40,-7.531150817871094,124440576,gpt2
A mirror is a type of,furniture.,mirror,furniture,41,-6.8721160888671875,124440576,gpt2
A television is a type of,furniture.,television,furniture,42,-6.60272216796875,124440576,gpt2
A bar is a type of,furniture.,bar,furniture,43,-5.0430755615234375,124440576,gpt2
A shelf is a type of,furniture.,shelf,furniture,44,-5.5190887451171875,124440576,gpt2
A rug is a type of,furniture.,rug,furniture,45,-4.116340637207031,124440576,gpt2
A pillow is a type of,furniture.,pillow,furniture,46,-5.264472961425781,124440576,gpt2
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-6.0889434814453125,124440576,gpt2
A radio is a type of,furniture.,radio,furniture,48,-9.231719970703125,124440576,gpt2
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-6.678596496582031,124440576,gpt2
A stove is a type of,furniture.,stove,furniture,50,-6.4122161865234375,124440576,gpt2
A counter is a type of,furniture.,counter,furniture,51,-6.621635437011719,124440576,gpt2
A clock is a type of,furniture.,clock,furniture,52,-7.9520721435546875,124440576,gpt2
A drape is a type of,furniture.,drape,furniture,53,-8.146415710449219,124440576,gpt2
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-5.8675384521484375,124440576,gpt2
A picture is a type of,furniture.,picture,furniture,55,-7.8074493408203125,124440576,gpt2
A closet is a type of,furniture.,closet,furniture,56,-4.736671447753906,124440576,gpt2
A vase is a type of,furniture.,vase,furniture,57,-6.4577178955078125,124440576,gpt2
An ashtray is a type of,furniture.,ashtray,furniture,58,-5.057533264160156,124440576,gpt2
A fan is a type of,furniture.,fan,furniture,59,-8.98175048828125,124440576,gpt2
A telephone is a type of,furniture.,telephone,furniture,60,-9.293571472167969,124440576,gpt2
Pea is a,vegetable.,pea,vegetable,1,-6.608650207519531,124440576,gpt2
Carrot is a,vegetable.,carrot,vegetable,2,-4.8504638671875,124440576,gpt2
Green bean is a,vegetable.,green bean,vegetable,3,-4.4179229736328125,124440576,gpt2
String bean is a,vegetable.,string bean,vegetable,4,-5.4499359130859375,124440576,gpt2
Spinach is a,vegetable.,spinach,vegetable,5,-4.970306396484375,124440576,gpt2
Broccoli is a,vegetable.,broccoli,vegetable,6,-3.7930831909179688,124440576,gpt2
Asparagus is a,vegetable.,asparagus,vegetable,7,-4.351600646972656,124440576,gpt2
Corn is a,vegetable.,corn,vegetable,8,-4.874542236328125,124440576,gpt2
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-4.1286773681640625,124440576,gpt2
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-8.574737548828125,124440576,gpt2
Squash is a,vegetable.,squash,vegetable,11,-9.589202880859375,124440576,gpt2
Lettuce is a,vegetable.,lettuce,vegetable,12,-4.247467041015625,124440576,gpt2
Celery is a,vegetable.,celery,vegetable,13,-6.484947204589844,124440576,gpt2
Cucumber is a,vegetable.,cucumber,vegetable,14,-5.561286926269531,124440576,gpt2
Beet is a,vegetable.,beet,vegetable,15,-7.723236083984375,124440576,gpt2
Green is a,vegetable.,green,vegetable,16,-8.443740844726562,124440576,gpt2
Tomato is a,vegetable.,tomato,vegetable,17,-4.190010070800781,124440576,gpt2
Lima bean is a,vegetable.,lima bean,vegetable,18,-4.7435302734375,124440576,gpt2
Artichoke is a,vegetable.,artichoke,vegetable,19,-6.970191955566406,124440576,gpt2
Turnip is a,vegetable.,turnip,vegetable,20,-7.962882995605469,124440576,gpt2
Eggplant is a,vegetable.,eggplant,vegetable,21,-4.545478820800781,124440576,gpt2
Romaine is a,vegetable.,romaine,vegetable,22,-10.073005676269531,124440576,gpt2
Green pepper is a,vegetable.,green pepper,vegetable,23,-4.7470550537109375,124440576,gpt2
Okra is a,vegetable.,okra,vegetable,24,-8.615432739257812,124440576,gpt2
Radish is a,vegetable.,radish,vegetable,25,-9.328468322753906,124440576,gpt2
Onion is a,vegetable.,onion,vegetable,26,-6.439231872558594,124440576,gpt2
Bean is a,vegetable.,bean,vegetable,27,-7.4785614013671875,124440576,gpt2
Green onion is a,vegetable.,green onion,vegetable,28,-3.9251785278320312,124440576,gpt2
Potato is a,vegetable.,potato,vegetable,29,-4.184661865234375,124440576,gpt2
Parsnip is a,vegetable.,parsnip,vegetable,30,-8.894371032714844,124440576,gpt2
Turnip green is a,vegetable.,turnip green,vegetable,31,-5.241477966308594,124440576,gpt2
Collard is a,vegetable.,collard,vegetable,32,-8.762214660644531,124440576,gpt2
Wax bean is a,vegetable.,wax bean,vegetable,33,-4.856529235839844,124440576,gpt2
Watercress is a,vegetable.,watercress,vegetable,34,-7.992431640625,124440576,gpt2
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,-5.98681640625,124440576,gpt2
Leek is a,vegetable.,leek,vegetable,36,-7.18646240234375,124440576,gpt2
Pepper is a,vegetable.,pepper,vegetable,37,-5.328559875488281,124440576,gpt2
Sweet potato is a,vegetable.,sweet potato,vegetable,38,-4.31048583984375,124440576,gpt2
Yam is a,vegetable.,yam,vegetable,39,-8.610275268554688,124440576,gpt2
Parsley is a,vegetable.,parsley,vegetable,40,-9.058891296386719,124440576,gpt2
Endive is a,vegetable.,endive,vegetable,41,-11.32830810546875,124440576,gpt2
Rutabaga is a,vegetable.,rutabaga,vegetable,42,-8.267837524414062,124440576,gpt2
Mushroom is a,vegetable.,mushroom,vegetable,43,-6.870269775390625,124440576,gpt2
Avocado is a,vegetable.,avocado,vegetable,44,-4.33050537109375,124440576,gpt2
Rhubarb is a,vegetable.,rhubarb,vegetable,45,-5.783668518066406,124440576,gpt2
Kale is a,vegetable.,kale,vegetable,46,-7.0324249267578125,124440576,gpt2
Escarole is a,vegetable.,escarole,vegetable,47,-9.457839965820312,124440576,gpt2
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,-7.1440277099609375,124440576,gpt2
Pickle is a,vegetable.,pickle,vegetable,49,-6.0012969970703125,124440576,gpt2
Baked bean is a,vegetable.,baked bean,vegetable,50,-4.8166656494140625,124440576,gpt2
Pumpkin is a,vegetable.,pumpkin,vegetable,51,-4.5473785400390625,124440576,gpt2
Seaweed is a,vegetable.,seaweed,vegetable,52,-5.083892822265625,124440576,gpt2
Garlic is a,vegetable.,garlic,vegetable,53,-4.450164794921875,124440576,gpt2
