preamble,stimulus,item,category,rank,score,params,model
A word is a,weapon.,word,weapon,51,-7.6385602951049805,124697433,roberta-base
A hand is a,weapon.,hand,weapon,52,-5.152604103088379,124697433,roberta-base
A pipe is a,weapon.,pipe,weapon,53,-9.142544746398926,124697433,roberta-base
A rope is a,weapon.,rope,weapon,54,-6.962858200073242,124697433,roberta-base
An airplane is a,weapon.,airplane,weapon,55,-5.075455665588379,124697433,roberta-base
A foot is a,weapon.,foot,weapon,56,-8.11248779296875,124697433,roberta-base
A car is a,weapon.,car,weapon,57,-7.465487480163574,124697433,roberta-base
A screwdriver is a,weapon.,screwdriver,weapon,58,-3.746438980102539,124697433,roberta-base
Glass is a,weapon.,glass,weapon,59,-3.986861228942871,124697433,roberta-base
A shoe is a,weapon.,shoe,weapon,60,-6.9403181076049805,124697433,roberta-base
Orange is a,fruit.,orange,fruit,1,-5.519106864929199,124697433,roberta-base
Apple is a,fruit.,apple,fruit,2,-7.82861328125,124697433,roberta-base
Banana is a,fruit.,banana,fruit,3,-4.7564191818237305,124697433,roberta-base
Peach is a,fruit.,peach,fruit,4,-7.862693786621094,124697433,roberta-base
Pear is a,fruit.,pear,fruit,5,-6.3990373611450195,124697433,roberta-base
Apricot is a,fruit.,apricot,fruit,6,-3.218857765197754,124697433,roberta-base
Tangerine is a,fruit.,tangerine,fruit,7,-4.2848711013793945,124697433,roberta-base
Plum is a,fruit.,plum,fruit,8,-3.0306472778320312,124697433,roberta-base
Grape is a,fruit.,grape,fruit,9,-3.5494871139526367,124697433,roberta-base
Nectarine is a,fruit.,nectarine,fruit,10,-3.7918643951416016,124697433,roberta-base
Strawberry is a,fruit.,strawberry,fruit,11,-3.463944435119629,124697433,roberta-base
Grapefruit is a,fruit.,grapefruit,fruit,12,-2.9213123321533203,124697433,roberta-base
Berry is a,fruit.,berry,fruit,13,-8.781557083129883,124697433,roberta-base
Cherry is a,fruit.,cherry,fruit,14,-4.571169853210449,124697433,roberta-base
Pineapple is a,fruit.,pineapple,fruit,15,-2.734555244445801,124697433,roberta-base
Blackberry is a,fruit.,blackberry,fruit,16,-4.928991317749023,124697433,roberta-base
Melon is a,fruit.,melon,fruit,17,-8.536890029907227,124697433,roberta-base
Blueberry is a,fruit.,blueberry,fruit,18,-2.67495059967041,124697433,roberta-base
Raspberry is a,fruit.,raspberry,fruit,19,-5.009611129760742,124697433,roberta-base
Lemon is a,fruit.,lemon,fruit,20,-6.214093208312988,124697433,roberta-base
Black raspberry is a,fruit.,black raspberry,fruit,21,-4.801512718200684,124697433,roberta-base
Boysenberry is a,fruit.,boysenberry,fruit,22,-6.154301643371582,124697433,roberta-base
Watermelon is a,fruit.,watermelon,fruit,23,-3.6073570251464844,124697433,roberta-base
Cantaloupe is a,fruit.,cantaloupe,fruit,24,-5.449127197265625,124697433,roberta-base
Lime is a,fruit.,lime,fruit,25,-5.095953941345215,124697433,roberta-base
Tangelo is a,fruit.,tangelo,fruit,26,-9.258561134338379,124697433,roberta-base
Papaya is a,fruit.,papaya,fruit,27,-5.11366081237793,124697433,roberta-base
Honeydew is a,fruit.,honeydew,fruit,28,-6.507899284362793,124697433,roberta-base
Fig is a,fruit.,fig,fruit,29,-6.889654159545898,124697433,roberta-base
Mango is a,fruit.,mango,fruit,30,-4.053361892700195,124697433,roberta-base
Guava is a,fruit.,guava,fruit,31,-6.027118682861328,124697433,roberta-base
Pomegranate is a,fruit.,pomegranate,fruit,32,-2.782278060913086,124697433,roberta-base
Cranberry is a,fruit.,cranberry,fruit,33,-4.438767433166504,124697433,roberta-base
Passion fruit is a,fruit.,passion fruit,fruit,34,-4.475968360900879,124697433,roberta-base
Prune is a,fruit.,prune,fruit,35,-5.448695182800293,124697433,roberta-base
Gooseberry is a,fruit.,gooseberry,fruit,36,-3.739996910095215,124697433,roberta-base
Date is a,fruit.,date,fruit,37,-9.71700668334961,124697433,roberta-base
Kumquat is a,fruit.,kumquat,fruit,38,-7.400684833526611,124697433,roberta-base
Raisin is a,fruit.,raisin,fruit,39,-9.62147331237793,124697433,roberta-base
Muskmelon is a,fruit.,muskmelon,fruit,40,-7.864658355712891,124697433,roberta-base
Persimmon is a,fruit.,persimmon,fruit,41,-5.0273637771606445,124697433,roberta-base
Pawpaw is a,fruit.,pawpaw,fruit,42,-9.588003158569336,124697433,roberta-base
Coconut is a,fruit.,coconut,fruit,43,-3.856114387512207,124697433,roberta-base
Avocado is a,fruit.,avocado,fruit,44,-3.8315305709838867,124697433,roberta-base
Pumpkin is a,fruit.,pumpkin,fruit,45,-6.57164192199707,124697433,roberta-base
Tomato is a,fruit.,tomato,fruit,46,-8.185457229614258,124697433,roberta-base
Nut is a,fruit.,nut,fruit,47,-3.323314666748047,124697433,roberta-base
Gourd is a,fruit.,gourd,fruit,48,-7.3085246086120605,124697433,roberta-base
Olive is a,fruit.,olive,fruit,49,-7.478431701660156,124697433,roberta-base
Pickle is a,fruit.,pickle,fruit,50,-5.399431228637695,124697433,roberta-base
Squash is a,fruit.,squash,fruit,51,-7.133634567260742,124697433,roberta-base
A doll is a,toy.,doll,toy,1,-4.1036272048950195,124697433,roberta-base
A top is a,toy.,top,toy,2,-10.062774658203125,124697433,roberta-base
A jack-in-the-box is a,toy.,jack-in-the-box,toy,3,-4.233539581298828,124697433,roberta-base
A toy soldier is a,toy.,toy soldier,toy,4,-1.5305213928222656,124697433,roberta-base
A yo-yo is a,toy.,yo-yo,toy,5,-3.6371021270751953,124697433,roberta-base
A block is a,toy.,block,toy,6,-10.044398307800293,124697433,roberta-base
Marbles are,toys.,marbles,toy,7,-7.4024457931518555,124697433,roberta-base
A rattle is a,toy.,rattle,toy,8,-5.261325836181641,124697433,roberta-base
A stuffed animal is a,toy.,stuffed animal,toy,9,-2.335458755493164,124697433,roberta-base
A water pistol is a,toy.,water pistol,toy,10,-4.828615188598633,124697433,roberta-base
A teddy bear is a,toy.,teddy bear,toy,11,-3.475414276123047,124697433,roberta-base
A rocking horse is a,toy.,rocking horse,toy,12,-5.750462532043457,124697433,roberta-base
A doll house is a,toy.,doll house,toy,13,-3.1192522048950195,124697433,roberta-base
A ball is a,toy.,ball,toy,14,-7.304844856262207,124697433,roberta-base
Jacks are,toys.,jacks,toy,15,-6.988614082336426,124697433,roberta-base
Paper dolls are,toys.,paper dolls,toy,16,-7.174047470092773,124697433,roberta-base
An erector set is a,toy.,erector set,toy,17,-5.806944847106934,124697433,roberta-base
A hula hoop is a,toy.,hula hoop,toy,18,-4.1477813720703125,124697433,roberta-base
A jump rope is a,toy.,jump rope,toy,19,-5.73408317565918,124697433,roberta-base
A pogo stick is a,toy.,pogo stick,toy,20,-3.684711456298828,124697433,roberta-base
A clay is a,toy.,clay,toy,21,-7.338278770446777,124697433,roberta-base
A wagon is a,toy.,wagon,toy,22,-7.373103141784668,124697433,roberta-base
A kite is a,toy.,kite,toy,23,-5.91782283782959,124697433,roberta-base
A train is a,toy.,train,toy,24,-7.271975517272949,124697433,roberta-base
A tricycle is a,toy.,tricycle,toy,25,-5.51727294921875,124697433,roberta-base
A coloring book is a,toy.,coloring book,toy,26,-3.7718772888183594,124697433,roberta-base
Crayons are,toys.,crayons,toy,27,-7.6317596435546875,124697433,roberta-base
A truck is a,toy.,truck,toy,28,-6.710626602172852,124697433,roberta-base
A puzzle is a,toy.,puzzle,toy,29,-7.716889381408691,124697433,roberta-base
A fire engine is a,toy.,fire engine,toy,30,-5.999692916870117,124697433,roberta-base
A balloon is a,toy.,balloon,toy,31,-7.067646026611328,124697433,roberta-base
Skates are,toys.,skates,toy,32,-8.151653289794922,124697433,roberta-base
A baseball is a,toy.,baseball,toy,33,-8.034083366394043,124697433,roberta-base
A drum is a,toy.,drum,toy,34,-6.231529235839844,124697433,roberta-base
A football is a,toy.,football,toy,35,-7.546834945678711,124697433,roberta-base
A game is a,toy.,game,toy,36,-9.149085998535156,124697433,roberta-base
A swing is a,toy.,swing,toy,37,-9.835864067077637,124697433,roberta-base
A boat is a,toy.,boat,toy,38,-8.219178199768066,124697433,roberta-base
A monopoly is a,toy.,monopoly,toy,39,-11.913925170898438,124697433,roberta-base
A sled is a,toy.,sled,toy,40,-6.445844650268555,124697433,roberta-base
A seesaw is a,toy.,seesaw,toy,41,-8.208625793457031,124697433,roberta-base
Stilts are,toys.,stilts,toy,42,-7.656039237976074,124697433,roberta-base
Checkers are,toys.,checkers,toy,43,-11.00861930847168,124697433,roberta-base
A bat is a,toy.,bat,toy,44,-9.533446311950684,124697433,roberta-base
A car is a,toy.,car,toy,45,-6.770810127258301,124697433,roberta-base
An airplane is a,toy.,airplane,toy,46,-6.404585838317871,124697433,roberta-base
A bicycle is a,toy.,bicycle,toy,47,-8.020469665527344,124697433,roberta-base
A tractor is a,toy.,tractor,toy,48,-6.39322566986084,124697433,roberta-base
A sandbox is a,toy.,sandbox,toy,49,-6.398710250854492,124697433,roberta-base
A bike is a,toy.,bike,toy,50,-8.628345489501953,124697433,roberta-base
A bow and arrow is a,toy.,bow and arrow,toy,51,-5.457123756408691,124697433,roberta-base
A rope is a,toy.,rope,toy,52,-9.300446510314941,124697433,roberta-base
Dishes are,toys.,dishes,toy,53,-10.446228981018066,124697433,roberta-base
Cards are,toys.,cards,toy,54,-12.652254104614258,124697433,roberta-base
A mitt is a,toy.,mitt,toy,55,-7.015630722045898,124697433,roberta-base
A horse is a,toy.,horse,toy,56,-7.7899017333984375,124697433,roberta-base
A gun is a,toy.,gun,toy,57,-7.390918731689453,124697433,roberta-base
Animals are,toys.,animals,toy,58,-6.119577407836914,124697433,roberta-base
A tennis racket is a,toy.,tennis racket,toy,59,-4.453951835632324,124697433,roberta-base
Books are,toys.,books,toy,60,-6.342702865600586,124697433,roberta-base
A pant is a type of,clothing.,pant,clothing,1,-2.0043582916259766,124697433,roberta-base
A shirt is a type of,clothing.,shirt,clothing,2,-1.9744882583618164,124697433,roberta-base
A dress is a type of,clothing.,dress,clothing,3,-2.0502185821533203,124697433,roberta-base
A skirt is a type of,clothing.,skirt,clothing,4,-2.498170852661133,124697433,roberta-base
A blouse is a type of,clothing.,blouse,clothing,5,-2.7753772735595703,124697433,roberta-base
A suit is a type of,clothing.,suit,clothing,6,-2.1950292587280273,124697433,roberta-base
A slack is a type of,clothing.,slack,clothing,7,-8.148286819458008,124697433,roberta-base
A jacket is a type of,clothing.,jacket,clothing,8,-2.234766960144043,124697433,roberta-base
A coat is a type of,clothing.,coat,clothing,9,-1.3957462310791016,124697433,roberta-base
A sweater is a type of,clothing.,sweater,clothing,10,-2.2971439361572266,124697433,roberta-base
A sweatshirt is a type of,clothing.,sweatshirt,clothing,11,-2.511704444885254,124697433,roberta-base
An underpant is a type of,clothing.,underpant,clothing,12,-4.226744651794434,124697433,roberta-base
A sports jacket is a type of,clothing.,sports jacket,clothing,13,-2.985454559326172,124697433,roberta-base
A jumper is a type of,clothing.,jumper,clothing,14,-2.8963375091552734,124697433,roberta-base
A panty is a type of,clothing.,panty,clothing,15,-3.055431365966797,124697433,roberta-base
A sock is a type of,clothing.,sock,clothing,16,-5.574970245361328,124697433,roberta-base
A parka is a type of,clothing.,parka,clothing,17,-4.047549247741699,124697433,roberta-base
A pajama is a type of,clothing.,pajama,clothing,18,-3.6098976135253906,124697433,roberta-base
An undershirt is a type of,clothing.,undershirt,clothing,19,-2.884387969970703,124697433,roberta-base
An overcoat is a type of,clothing.,overcoat,clothing,20,-3.071441650390625,124697433,roberta-base
A nightgown is a type of,clothing.,nightgown,clothing,21,-1.6009235382080078,124697433,roberta-base
A raincoat is a type of,clothing.,raincoat,clothing,22,-3.0152997970581055,124697433,roberta-base
A bathing suit is a type of,clothing.,bathing suit,clothing,23,-2.150191307067871,124697433,roberta-base
A bathrobe is a type of,clothing.,bathrobe,clothing,24,-3.3043041229248047,124697433,roberta-base
A slip is a type of,clothing.,slip,clothing,25,-7.517433166503906,124697433,roberta-base
A bra is a type of,clothing.,bra,clothing,26,-2.2554073333740234,124697433,roberta-base
A shoe is a type of,clothing.,shoe,clothing,27,-3.321901321411133,124697433,roberta-base
A tuxedo is a type of,clothing.,tuxedo,clothing,28,-3.371689796447754,124697433,roberta-base
A stocking is a type of,clothing.,stocking,clothing,29,-4.247186660766602,124697433,roberta-base
A vest is a type of,clothing.,vest,clothing,30,-2.3800792694091797,124697433,roberta-base
A nylon is a type of,clothing.,nylon,clothing,31,-5.358402252197266,124697433,roberta-base
A cape is a type of,clothing.,cape,clothing,32,-4.65877628326416,124697433,roberta-base
A boot is a type of,clothing.,boot,clothing,33,-8.146464347839355,124697433,roberta-base
A sandal is a type of,clothing.,sandal,clothing,34,-5.951131820678711,124697433,roberta-base
A tie is a type of,clothing.,tie,clothing,35,-4.772970199584961,124697433,roberta-base
A girdle is a type of,clothing.,girdle,clothing,36,-6.299375534057617,124697433,roberta-base
A belt is a type of,clothing.,belt,clothing,37,-5.72200870513916,124697433,roberta-base
A scarf is a type of,clothing.,scarf,clothing,38,-4.006821632385254,124697433,roberta-base
A mitten is a type of,clothing.,mitten,clothing,39,-5.96903133392334,124697433,roberta-base
A slipper is a type of,clothing.,slipper,clothing,40,-7.70978307723999,124697433,roberta-base
A hat is a type of,clothing.,hat,clothing,41,-4.567502021789551,124697433,roberta-base
An overshoe is a type of,clothing.,overshoe,clothing,42,-5.313531875610352,124697433,roberta-base
A glove is a type of,clothing.,glove,clothing,43,-5.206866264343262,124697433,roberta-base
An apron is a type of,clothing.,apron,clothing,44,-4.929868698120117,124697433,roberta-base
An earmuff is a type of,clothing.,earmuff,clothing,45,-8.535972595214844,124697433,roberta-base
A handkerchief is a type of,clothing.,handkerchief,clothing,46,-5.9365234375,124697433,roberta-base
A purse is a type of,clothing.,purse,clothing,47,-5.267561912536621,124697433,roberta-base
A hairband is a type of,clothing.,hairband,clothing,48,-5.241327285766602,124697433,roberta-base
A ring is a type of,clothing.,ring,clothing,49,-7.245912551879883,124697433,roberta-base
An earring is a type of,clothing.,earring,clothing,50,-7.043659210205078,124697433,roberta-base
A watch is a type of,clothing.,watch,clothing,51,-6.007479667663574,124697433,roberta-base
A cuff link is a type of,clothing.,cuff link,clothing,52,-8.828476905822754,124697433,roberta-base
A necklace is a type of,clothing.,necklace,clothing,53,-5.535871505737305,124697433,roberta-base
A bracelet is a type of,clothing.,bracelet,clothing,54,-4.965202331542969,124697433,roberta-base
A cane is a type of,clothing.,cane,clothing,55,-12.750595092773438,124697433,roberta-base
A chair is a type of,furniture.,chair,furniture,1,-3.3683032989501953,124697433,roberta-base
A sofa is a type of,furniture.,sofa,furniture,2,-1.9301605224609375,124697433,roberta-base
A couch is a type of,furniture.,couch,furniture,3,-1.9155025482177734,124697433,roberta-base
A table is a type of,furniture.,table,furniture,4,-9.300616264343262,124697433,roberta-base
An easy chair is a type of,furniture.,easy chair,furniture,5,-4.4993486404418945,124697433,roberta-base
A dresser is a type of,furniture.,dresser,furniture,6,-4.150219917297363,124697433,roberta-base
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-3.6469640731811523,124697433,roberta-base
A coffee table is a type of,furniture.,coffee table,furniture,8,-3.769603729248047,124697433,roberta-base
A rocker is a type of,furniture.,rocker,furniture,9,-14.725045204162598,124697433,roberta-base
A love seat is a type of,furniture.,love seat,furniture,10,-4.362704277038574,124697433,roberta-base
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-9.909042358398438,124697433,roberta-base
A desk is a type of,furniture.,desk,furniture,12,-3.8772430419921875,124697433,roberta-base
A bed is a type of,furniture.,bed,furniture,13,-2.889346122741699,124697433,roberta-base
A bureau is a type of,furniture.,bureau,furniture,14,-9.063940048217773,124697433,roberta-base
A davenport is a type of,furniture.,davenport,furniture,15,-8.421125411987305,124697433,roberta-base
An end table is a type of,furniture.,end table,furniture,16,-10.470890045166016,124697433,roberta-base
A divan is a type of,furniture.,divan,furniture,17,-7.74196195602417,124697433,roberta-base
A night table is a type of,furniture.,night table,furniture,18,-4.384438514709473,124697433,roberta-base
A chest is a type of,furniture.,chest,furniture,19,-8.404844284057617,124697433,roberta-base
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-5.500831604003906,124697433,roberta-base
A vanity is a type of,furniture.,vanity,furniture,21,-6.965778350830078,124697433,roberta-base
A bookcase is a type of,furniture.,bookcase,furniture,22,-5.337469100952148,124697433,roberta-base
A lounge is a type of,furniture.,lounge,furniture,23,-6.615259170532227,124697433,roberta-base
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-5.622821807861328,124697433,roberta-base
An ottoman is a type of,furniture.,ottoman,furniture,25,-3.3106956481933594,124697433,roberta-base
A footstool is a type of,furniture.,footstool,furniture,26,-4.047757148742676,124697433,roberta-base
A cabinet is a type of,furniture.,cabinet,furniture,27,-3.350348472595215,124697433,roberta-base
A china closet is a type of,furniture.,china closet,furniture,28,-4.873124122619629,124697433,roberta-base
A bench is a type of,furniture.,bench,furniture,29,-3.244129180908203,124697433,roberta-base
A buffet is a type of,furniture.,buffet,furniture,30,-9.094563484191895,124697433,roberta-base
A lamp is a type of,furniture.,lamp,furniture,31,-5.328688621520996,124697433,roberta-base
A stool is a type of,furniture.,stool,furniture,32,-4.601797103881836,124697433,roberta-base
A hassock is a type of,furniture.,hassock,furniture,33,-10.151247024536133,124697433,roberta-base
A drawer is a type of,furniture.,drawer,furniture,34,-6.044198036193848,124697433,roberta-base
A piano is a type of,furniture.,piano,furniture,35,-7.232023239135742,124697433,roberta-base
A cushion is a type of,furniture.,cushion,furniture,36,-4.310771942138672,124697433,roberta-base
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-6.332949638366699,124697433,roberta-base
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-7.837340354919434,124697433,roberta-base
A cupboard is a type of,furniture.,cupboard,furniture,39,-5.183747291564941,124697433,roberta-base
A stereo is a type of,furniture.,stereo,furniture,40,-8.360780715942383,124697433,roberta-base
A mirror is a type of,furniture.,mirror,furniture,41,-7.7179718017578125,124697433,roberta-base
A television is a type of,furniture.,television,furniture,42,-7.628316879272461,124697433,roberta-base
A bar is a type of,furniture.,bar,furniture,43,-7.060839653015137,124697433,roberta-base
A shelf is a type of,furniture.,shelf,furniture,44,-5.000785827636719,124697433,roberta-base
A rug is a type of,furniture.,rug,furniture,45,-4.022337913513184,124697433,roberta-base
A pillow is a type of,furniture.,pillow,furniture,46,-5.934121131896973,124697433,roberta-base
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-6.431044578552246,124697433,roberta-base
A radio is a type of,furniture.,radio,furniture,48,-10.665703773498535,124697433,roberta-base
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-9.718979835510254,124697433,roberta-base
A stove is a type of,furniture.,stove,furniture,50,-6.479168891906738,124697433,roberta-base
A counter is a type of,furniture.,counter,furniture,51,-11.122110366821289,124697433,roberta-base
A clock is a type of,furniture.,clock,furniture,52,-10.280525207519531,124697433,roberta-base
A drape is a type of,furniture.,drape,furniture,53,-7.456027030944824,124697433,roberta-base
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-5.8420867919921875,124697433,roberta-base
A picture is a type of,furniture.,picture,furniture,55,-8.742684364318848,124697433,roberta-base
A closet is a type of,furniture.,closet,furniture,56,-5.2190446853637695,124697433,roberta-base
A vase is a type of,furniture.,vase,furniture,57,-6.319648742675781,124697433,roberta-base
An ashtray is a type of,furniture.,ashtray,furniture,58,-5.633645057678223,124697433,roberta-base
A fan is a type of,furniture.,fan,furniture,59,-13.286937713623047,124697433,roberta-base
A telephone is a type of,furniture.,telephone,furniture,60,-11.25219440460205,124697433,roberta-base
Pea is a,vegetable.,pea,vegetable,1,-3.750128746032715,124697433,roberta-base
Carrot is a,vegetable.,carrot,vegetable,2,-2.427464485168457,124697433,roberta-base
Green bean is a,vegetable.,green bean,vegetable,3,-2.1912918090820312,124697433,roberta-base
String bean is a,vegetable.,string bean,vegetable,4,-6.5342559814453125,124697433,roberta-base
Spinach is a,vegetable.,spinach,vegetable,5,-3.672290802001953,124697433,roberta-base
Broccoli is a,vegetable.,broccoli,vegetable,6,-1.8915414810180664,124697433,roberta-base
Asparagus is a,vegetable.,asparagus,vegetable,7,-1.878676414489746,124697433,roberta-base
Corn is a,vegetable.,corn,vegetable,8,-2.5231704711914062,124697433,roberta-base
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-1.70745849609375,124697433,roberta-base
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-8.34319019317627,124697433,roberta-base
Squash is a,vegetable.,squash,vegetable,11,-4.873411178588867,124697433,roberta-base
Lettuce is a,vegetable.,lettuce,vegetable,12,-1.9775190353393555,124697433,roberta-base
Celery is a,vegetable.,celery,vegetable,13,-6.174158096313477,124697433,roberta-base
Cucumber is a,vegetable.,cucumber,vegetable,14,-2.287923812866211,124697433,roberta-base
Beet is a,vegetable.,beet,vegetable,15,-2.4816455841064453,124697433,roberta-base
Green is a,vegetable.,green,vegetable,16,-4.042512893676758,124697433,roberta-base
Tomato is a,vegetable.,tomato,vegetable,17,-5.425905227661133,124697433,roberta-base
Lima bean is a,vegetable.,lima bean,vegetable,18,-3.2123022079467773,124697433,roberta-base
Artichoke is a,vegetable.,artichoke,vegetable,19,-2.864276885986328,124697433,roberta-base
Turnip is a,vegetable.,turnip,vegetable,20,-5.604458808898926,124697433,roberta-base
Eggplant is a,vegetable.,eggplant,vegetable,21,-2.407176971435547,124697433,roberta-base
Romaine is a,vegetable.,romaine,vegetable,22,-6.739667892456055,124697433,roberta-base
Green pepper is a,vegetable.,green pepper,vegetable,23,-2.646554946899414,124697433,roberta-base
Okra is a,vegetable.,okra,vegetable,24,-6.816950798034668,124697433,roberta-base
Radish is a,vegetable.,radish,vegetable,25,-7.371260643005371,124697433,roberta-base
Onion is a,vegetable.,onion,vegetable,26,-2.6452646255493164,124697433,roberta-base
Bean is a,vegetable.,bean,vegetable,27,-6.123641014099121,124697433,roberta-base
Green onion is a,vegetable.,green onion,vegetable,28,-1.8771171569824219,124697433,roberta-base
Potato is a,vegetable.,potato,vegetable,29,-2.406862258911133,124697433,roberta-base
Parsnip is a,vegetable.,parsnip,vegetable,30,-4.036901473999023,124697433,roberta-base
Turnip green is a,vegetable.,turnip green,vegetable,31,-2.744405746459961,124697433,roberta-base
Collard is a,vegetable.,collard,vegetable,32,-7.594338417053223,124697433,roberta-base
Wax bean is a,vegetable.,wax bean,vegetable,33,-4.276183128356934,124697433,roberta-base
Watercress is a,vegetable.,watercress,vegetable,34,-4.696086883544922,124697433,roberta-base
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,-5.071586608886719,124697433,roberta-base
Leek is a,vegetable.,leek,vegetable,36,-6.709237098693848,124697433,roberta-base
Pepper is a,vegetable.,pepper,vegetable,37,-4.1006879806518555,124697433,roberta-base
Sweet potato is a,vegetable.,sweet potato,vegetable,38,-1.9244279861450195,124697433,roberta-base
Yam is a,vegetable.,yam,vegetable,39,-6.494719505310059,124697433,roberta-base
Parsley is a,vegetable.,parsley,vegetable,40,-7.290163040161133,124697433,roberta-base
Endive is a,vegetable.,endive,vegetable,41,-7.386168479919434,124697433,roberta-base
Rutabaga is a,vegetable.,rutabaga,vegetable,42,-5.703570365905762,124697433,roberta-base
Mushroom is a,vegetable.,mushroom,vegetable,43,-5.778216361999512,124697433,roberta-base
Avocado is a,vegetable.,avocado,vegetable,44,-2.7577428817749023,124697433,roberta-base
Rhubarb is a,vegetable.,rhubarb,vegetable,45,-2.392017364501953,124697433,roberta-base
Kale is a,vegetable.,kale,vegetable,46,-6.406153678894043,124697433,roberta-base
