preamble,stimulus,item,category,rank,score,params,model
A shoe is a,weapon.,shoe,weapon,60,-4.0353288650512695,11221680,albert-base-v1
Orange is a,fruit.,orange,fruit,1,-6.811286449432373,11221680,albert-base-v1
Apple is a,fruit.,apple,fruit,2,-6.772935390472412,11221680,albert-base-v1
Banana is a,fruit.,banana,fruit,3,-6.346759796142578,11221680,albert-base-v1
Peach is a,fruit.,peach,fruit,4,-6.989194393157959,11221680,albert-base-v1
Pear is a,fruit.,pear,fruit,5,-6.277397155761719,11221680,albert-base-v1
Apricot is a,fruit.,apricot,fruit,6,-9.556133270263672,11221680,albert-base-v1
Tangerine is a,fruit.,tangerine,fruit,7,-9.977704048156738,11221680,albert-base-v1
Plum is a,fruit.,plum,fruit,8,-6.162381649017334,11221680,albert-base-v1
Grape is a,fruit.,grape,fruit,9,-6.899861812591553,11221680,albert-base-v1
Nectarine is a,fruit.,nectarine,fruit,10,-7.526242733001709,11221680,albert-base-v1
Strawberry is a,fruit.,strawberry,fruit,11,-6.6518354415893555,11221680,albert-base-v1
Grapefruit is a,fruit.,grapefruit,fruit,12,-5.247540473937988,11221680,albert-base-v1
Berry is a,fruit.,berry,fruit,13,-8.82114028930664,11221680,albert-base-v1
Cherry is a,fruit.,cherry,fruit,14,-7.877132415771484,11221680,albert-base-v1
Pineapple is a,fruit.,pineapple,fruit,15,-5.255620956420898,11221680,albert-base-v1
Blackberry is a,fruit.,blackberry,fruit,16,-8.468133926391602,11221680,albert-base-v1
Melon is a,fruit.,melon,fruit,17,-11.399532318115234,11221680,albert-base-v1
Blueberry is a,fruit.,blueberry,fruit,18,-7.489317417144775,11221680,albert-base-v1
Raspberry is a,fruit.,raspberry,fruit,19,-6.714391231536865,11221680,albert-base-v1
Lemon is a,fruit.,lemon,fruit,20,-5.641384124755859,11221680,albert-base-v1
Black raspberry is a,fruit.,black raspberry,fruit,21,-6.460881233215332,11221680,albert-base-v1
Boysenberry is a,fruit.,boysenberry,fruit,22,-9.465963363647461,11221680,albert-base-v1
Watermelon is a,fruit.,watermelon,fruit,23,-9.023120880126953,11221680,albert-base-v1
Cantaloupe is a,fruit.,cantaloupe,fruit,24,-10.133889198303223,11221680,albert-base-v1
Lime is a,fruit.,lime,fruit,25,-7.10252571105957,11221680,albert-base-v1
Tangelo is a,fruit.,tangelo,fruit,26,-12.71331787109375,11221680,albert-base-v1
Papaya is a,fruit.,papaya,fruit,27,-11.029620170593262,11221680,albert-base-v1
Honeydew is a,fruit.,honeydew,fruit,28,-7.925347328186035,11221680,albert-base-v1
Fig is a,fruit.,fig,fruit,29,-7.527465343475342,11221680,albert-base-v1
Mango is a,fruit.,mango,fruit,30,-5.9284820556640625,11221680,albert-base-v1
Guava is a,fruit.,guava,fruit,31,-11.765721321105957,11221680,albert-base-v1
Pomegranate is a,fruit.,pomegranate,fruit,32,-8.34844970703125,11221680,albert-base-v1
Cranberry is a,fruit.,cranberry,fruit,33,-7.249046325683594,11221680,albert-base-v1
Passion fruit is a,fruit.,passion fruit,fruit,34,-5.093723297119141,11221680,albert-base-v1
Prune is a,fruit.,prune,fruit,35,-9.3409423828125,11221680,albert-base-v1
Gooseberry is a,fruit.,gooseberry,fruit,36,-6.7128825187683105,11221680,albert-base-v1
Date is a,fruit.,date,fruit,37,-11.317360877990723,11221680,albert-base-v1
Kumquat is a,fruit.,kumquat,fruit,38,-12.354117393493652,11221680,albert-base-v1
Raisin is a,fruit.,raisin,fruit,39,-13.32075023651123,11221680,albert-base-v1
Muskmelon is a,fruit.,muskmelon,fruit,40,-9.730913162231445,11221680,albert-base-v1
Persimmon is a,fruit.,persimmon,fruit,41,-11.604867935180664,11221680,albert-base-v1
Pawpaw is a,fruit.,pawpaw,fruit,42,-10.89664077758789,11221680,albert-base-v1
Coconut is a,fruit.,coconut,fruit,43,-5.872685432434082,11221680,albert-base-v1
Avocado is a,fruit.,avocado,fruit,44,-11.817785263061523,11221680,albert-base-v1
Pumpkin is a,fruit.,pumpkin,fruit,45,-7.930046558380127,11221680,albert-base-v1
Tomato is a,fruit.,tomato,fruit,46,-8.681995391845703,11221680,albert-base-v1
Nut is a,fruit.,nut,fruit,47,-7.413506507873535,11221680,albert-base-v1
Gourd is a,fruit.,gourd,fruit,48,-11.796567916870117,11221680,albert-base-v1
Olive is a,fruit.,olive,fruit,49,-7.268743515014648,11221680,albert-base-v1
Pickle is a,fruit.,pickle,fruit,50,-7.629922389984131,11221680,albert-base-v1
Squash is a,fruit.,squash,fruit,51,-7.141963005065918,11221680,albert-base-v1
A doll is a,toy.,doll,toy,1,-6.700339317321777,11221680,albert-base-v1
A top is a,toy.,top,toy,2,-5.937659740447998,11221680,albert-base-v1
A jack-in-the-box is a,toy.,jack-in-the-box,toy,3,-6.145850658416748,11221680,albert-base-v1
A toy soldier is a,toy.,toy soldier,toy,4,-0.35904884338378906,11221680,albert-base-v1
A yo-yo is a,toy.,yo-yo,toy,5,-5.9344706535339355,11221680,albert-base-v1
A block is a,toy.,block,toy,6,-6.7775702476501465,11221680,albert-base-v1
Marbles are,toys.,marbles,toy,7,-13.42755126953125,11221680,albert-base-v1
A rattle is a,toy.,rattle,toy,8,-6.278907299041748,11221680,albert-base-v1
A stuffed animal is a,toy.,stuffed animal,toy,9,-6.415087699890137,11221680,albert-base-v1
A water pistol is a,toy.,water pistol,toy,10,-6.948707580566406,11221680,albert-base-v1
A teddy bear is a,toy.,teddy bear,toy,11,-6.1219682693481445,11221680,albert-base-v1
A rocking horse is a,toy.,rocking horse,toy,12,-5.867839813232422,11221680,albert-base-v1
A doll house is a,toy.,doll house,toy,13,-7.223580360412598,11221680,albert-base-v1
A ball is a,toy.,ball,toy,14,-5.90359354019165,11221680,albert-base-v1
Jacks are,toys.,jacks,toy,15,-9.109643936157227,11221680,albert-base-v1
Paper dolls are,toys.,paper dolls,toy,16,-8.57088565826416,11221680,albert-base-v1
An erector set is a,toy.,erector set,toy,17,-6.989179611206055,11221680,albert-base-v1
A hula hoop is a,toy.,hula hoop,toy,18,-8.451169967651367,11221680,albert-base-v1
A jump rope is a,toy.,jump rope,toy,19,-6.897351264953613,11221680,albert-base-v1
A pogo stick is a,toy.,pogo stick,toy,20,-7.436177730560303,11221680,albert-base-v1
A clay is a,toy.,clay,toy,21,-7.759076118469238,11221680,albert-base-v1
A wagon is a,toy.,wagon,toy,22,-6.475495338439941,11221680,albert-base-v1
A kite is a,toy.,kite,toy,23,-6.5406904220581055,11221680,albert-base-v1
A train is a,toy.,train,toy,24,-5.867236614227295,11221680,albert-base-v1
A tricycle is a,toy.,tricycle,toy,25,-6.750645637512207,11221680,albert-base-v1
A coloring book is a,toy.,coloring book,toy,26,-6.7863311767578125,11221680,albert-base-v1
Crayons are,toys.,crayons,toy,27,-10.227483749389648,11221680,albert-base-v1
A truck is a,toy.,truck,toy,28,-6.3817138671875,11221680,albert-base-v1
A puzzle is a,toy.,puzzle,toy,29,-6.266908645629883,11221680,albert-base-v1
A fire engine is a,toy.,fire engine,toy,30,-6.642833709716797,11221680,albert-base-v1
A balloon is a,toy.,balloon,toy,31,-6.696916103363037,11221680,albert-base-v1
Skates are,toys.,skates,toy,32,-11.006829261779785,11221680,albert-base-v1
A baseball is a,toy.,baseball,toy,33,-6.624791622161865,11221680,albert-base-v1
A drum is a,toy.,drum,toy,34,-6.455860137939453,11221680,albert-base-v1
A football is a,toy.,football,toy,35,-6.626946926116943,11221680,albert-base-v1
A game is a,toy.,game,toy,36,-5.714029312133789,11221680,albert-base-v1
A swing is a,toy.,swing,toy,37,-5.800719261169434,11221680,albert-base-v1
A boat is a,toy.,boat,toy,38,-5.998962879180908,11221680,albert-base-v1
A monopoly is a,toy.,monopoly,toy,39,-7.312798500061035,11221680,albert-base-v1
A sled is a,toy.,sled,toy,40,-7.771923542022705,11221680,albert-base-v1
A seesaw is a,toy.,seesaw,toy,41,-6.741851329803467,11221680,albert-base-v1
Stilts are,toys.,stilts,toy,42,-10.89045524597168,11221680,albert-base-v1
Checkers are,toys.,checkers,toy,43,-11.261092185974121,11221680,albert-base-v1
A bat is a,toy.,bat,toy,44,-6.449476718902588,11221680,albert-base-v1
A car is a,toy.,car,toy,45,-6.302932262420654,11221680,albert-base-v1
An airplane is a,toy.,airplane,toy,46,-6.134111404418945,11221680,albert-base-v1
A bicycle is a,toy.,bicycle,toy,47,-7.971375942230225,11221680,albert-base-v1
A tractor is a,toy.,tractor,toy,48,-6.616644382476807,11221680,albert-base-v1
A sandbox is a,toy.,sandbox,toy,49,-7.175780296325684,11221680,albert-base-v1
A bike is a,toy.,bike,toy,50,-6.562483787536621,11221680,albert-base-v1
A bow and arrow is a,toy.,bow and arrow,toy,51,-6.0659894943237305,11221680,albert-base-v1
A rope is a,toy.,rope,toy,52,-6.539866924285889,11221680,albert-base-v1
Dishes are,toys.,dishes,toy,53,-11.347636222839355,11221680,albert-base-v1
Cards are,toys.,cards,toy,54,-10.296377182006836,11221680,albert-base-v1
A mitt is a,toy.,mitt,toy,55,-5.7904229164123535,11221680,albert-base-v1
A horse is a,toy.,horse,toy,56,-5.997620582580566,11221680,albert-base-v1
A gun is a,toy.,gun,toy,57,-5.937309741973877,11221680,albert-base-v1
Animals are,toys.,animals,toy,58,-12.596896171569824,11221680,albert-base-v1
A tennis racket is a,toy.,tennis racket,toy,59,-8.875004768371582,11221680,albert-base-v1
Books are,toys.,books,toy,60,-11.860655784606934,11221680,albert-base-v1
A pant is a,clothing.,pant,clothing,1,-7.264933109283447,11221680,albert-base-v1
A shirt is a,clothing.,shirt,clothing,2,-4.967309951782227,11221680,albert-base-v1
A dress is a,clothing.,dress,clothing,3,-4.943971633911133,11221680,albert-base-v1
A skirt is a,clothing.,skirt,clothing,4,-5.900361061096191,11221680,albert-base-v1
A blouse is a,clothing.,blouse,clothing,5,-4.512468338012695,11221680,albert-base-v1
A suit is a,clothing.,suit,clothing,6,-7.029812812805176,11221680,albert-base-v1
A slack is a,clothing.,slack,clothing,7,-9.304353713989258,11221680,albert-base-v1
A jacket is a,clothing.,jacket,clothing,8,-4.849410057067871,11221680,albert-base-v1
A coat is a,clothing.,coat,clothing,9,-6.915207386016846,11221680,albert-base-v1
A sweater is a,clothing.,sweater,clothing,10,-4.269833564758301,11221680,albert-base-v1
A sweatshirt is a,clothing.,sweatshirt,clothing,11,-5.381102561950684,11221680,albert-base-v1
An underpant is a,clothing.,underpant,clothing,12,-10.64184856414795,11221680,albert-base-v1
A sports jacket is a,clothing.,sports jacket,clothing,13,-5.384252548217773,11221680,albert-base-v1
A jumper is a,clothing.,jumper,clothing,14,-10.812156677246094,11221680,albert-base-v1
A panty is a,clothing.,panty,clothing,15,-7.591221332550049,11221680,albert-base-v1
A sock is a,clothing.,sock,clothing,16,-9.876171112060547,11221680,albert-base-v1
A parka is a,clothing.,parka,clothing,17,-10.878097534179688,11221680,albert-base-v1
A pajama is a,clothing.,pajama,clothing,18,-5.757370948791504,11221680,albert-base-v1
An undershirt is a,clothing.,undershirt,clothing,19,-4.988012313842773,11221680,albert-base-v1
An overcoat is a,clothing.,overcoat,clothing,20,-5.816926956176758,11221680,albert-base-v1
A nightgown is a,clothing.,nightgown,clothing,21,-6.432879447937012,11221680,albert-base-v1
A raincoat is a,clothing.,raincoat,clothing,22,-6.114882469177246,11221680,albert-base-v1
A bathing suit is a,clothing.,bathing suit,clothing,23,-5.454726219177246,11221680,albert-base-v1
A bathrobe is a,clothing.,bathrobe,clothing,24,-9.391585350036621,11221680,albert-base-v1
A slip is a,clothing.,slip,clothing,25,-10.570454597473145,11221680,albert-base-v1
A bra is a,clothing.,bra,clothing,26,-5.90926456451416,11221680,albert-base-v1
A shoe is a,clothing.,shoe,clothing,27,-6.284649848937988,11221680,albert-base-v1
A tuxedo is a,clothing.,tuxedo,clothing,28,-5.75546932220459,11221680,albert-base-v1
A stocking is a,clothing.,stocking,clothing,29,-8.888099670410156,11221680,albert-base-v1
A vest is a,clothing.,vest,clothing,30,-7.562594413757324,11221680,albert-base-v1
A nylon is a,clothing.,nylon,clothing,31,-7.825770378112793,11221680,albert-base-v1
A cape is a,clothing.,cape,clothing,32,-8.744305610656738,11221680,albert-base-v1
A boot is a,clothing.,boot,clothing,33,-7.782621383666992,11221680,albert-base-v1
A sandal is a,clothing.,sandal,clothing,34,-10.136359214782715,11221680,albert-base-v1
A tie is a,clothing.,tie,clothing,35,-10.605205535888672,11221680,albert-base-v1
A girdle is a,clothing.,girdle,clothing,36,-8.69734001159668,11221680,albert-base-v1
A belt is a,clothing.,belt,clothing,37,-8.905925750732422,11221680,albert-base-v1
A scarf is a,clothing.,scarf,clothing,38,-6.054957389831543,11221680,albert-base-v1
A mitten is a,clothing.,mitten,clothing,39,-10.647783279418945,11221680,albert-base-v1
A slipper is a,clothing.,slipper,clothing,40,-9.328428268432617,11221680,albert-base-v1
A hat is a,clothing.,hat,clothing,41,-5.686236381530762,11221680,albert-base-v1
An overshoe is a,clothing.,overshoe,clothing,42,-8.792455673217773,11221680,albert-base-v1
A glove is a,clothing.,glove,clothing,43,-9.240114212036133,11221680,albert-base-v1
An apron is a,clothing.,apron,clothing,44,-6.795645713806152,11221680,albert-base-v1
An earmuff is a,clothing.,earmuff,clothing,45,-8.662956237792969,11221680,albert-base-v1
A handkerchief is a,clothing.,handkerchief,clothing,46,-6.893858432769775,11221680,albert-base-v1
A purse is a,clothing.,purse,clothing,47,-8.224544525146484,11221680,albert-base-v1
A hairband is a,clothing.,hairband,clothing,48,-7.673488140106201,11221680,albert-base-v1
A ring is a,clothing.,ring,clothing,49,-11.13626480102539,11221680,albert-base-v1
An earring is a,clothing.,earring,clothing,50,-8.82118034362793,11221680,albert-base-v1
A watch is a,clothing.,watch,clothing,51,-9.08306884765625,11221680,albert-base-v1
A cuff link is a,clothing.,cuff link,clothing,52,-12.484667778015137,11221680,albert-base-v1
A necklace is a,clothing.,necklace,clothing,53,-8.459327697753906,11221680,albert-base-v1
A bracelet is a,clothing.,bracelet,clothing,54,-8.926941871643066,11221680,albert-base-v1
A cane is a,clothing.,cane,clothing,55,-8.630069732666016,11221680,albert-base-v1
A chair is a type of,furniture.,chair,furniture,1,-5.183859825134277,11221680,albert-base-v1
A sofa is a type of,furniture.,sofa,furniture,2,-3.0097742080688477,11221680,albert-base-v1
A couch is a type of,furniture.,couch,furniture,3,-3.2835397720336914,11221680,albert-base-v1
A table is a type of,furniture.,table,furniture,4,-5.933455944061279,11221680,albert-base-v1
An easy chair is a type of,furniture.,easy chair,furniture,5,-5.129778861999512,11221680,albert-base-v1
A dresser is a type of,furniture.,dresser,furniture,6,-3.2494611740112305,11221680,albert-base-v1
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-4.354343414306641,11221680,albert-base-v1
A coffee table is a type of,furniture.,coffee table,furniture,8,-4.652637481689453,11221680,albert-base-v1
A rocker is a type of,furniture.,rocker,furniture,9,-7.793461799621582,11221680,albert-base-v1
A love seat is a type of,furniture.,love seat,furniture,10,-5.266361236572266,11221680,albert-base-v1
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-8.192099571228027,11221680,albert-base-v1
A desk is a type of,furniture.,desk,furniture,12,-5.3967485427856445,11221680,albert-base-v1
A bed is a type of,furniture.,bed,furniture,13,-4.602181434631348,11221680,albert-base-v1
A bureau is a type of,furniture.,bureau,furniture,14,-8.526408195495605,11221680,albert-base-v1
A davenport is a type of,furniture.,davenport,furniture,15,-7.7094197273254395,11221680,albert-base-v1
An end table is a type of,furniture.,end table,furniture,16,-7.160000324249268,11221680,albert-base-v1
A divan is a type of,furniture.,divan,furniture,17,-7.443272113800049,11221680,albert-base-v1
A night table is a type of,furniture.,night table,furniture,18,-5.619109153747559,11221680,albert-base-v1
A chest is a type of,furniture.,chest,furniture,19,-7.574146270751953,11221680,albert-base-v1
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-6.757657527923584,11221680,albert-base-v1
A vanity is a type of,furniture.,vanity,furniture,21,-6.060312747955322,11221680,albert-base-v1
A bookcase is a type of,furniture.,bookcase,furniture,22,-5.736873626708984,11221680,albert-base-v1
A lounge is a type of,furniture.,lounge,furniture,23,-6.2111687660217285,11221680,albert-base-v1
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-7.260455131530762,11221680,albert-base-v1
An ottoman is a type of,furniture.,ottoman,furniture,25,-7.92502498626709,11221680,albert-base-v1
A footstool is a type of,furniture.,footstool,furniture,26,-4.865504264831543,11221680,albert-base-v1
A cabinet is a type of,furniture.,cabinet,furniture,27,-4.292559623718262,11221680,albert-base-v1
A china closet is a type of,furniture.,china closet,furniture,28,-4.805971145629883,11221680,albert-base-v1
A bench is a type of,furniture.,bench,furniture,29,-5.391329765319824,11221680,albert-base-v1
A buffet is a type of,furniture.,buffet,furniture,30,-6.818949222564697,11221680,albert-base-v1
A lamp is a type of,furniture.,lamp,furniture,31,-5.719797134399414,11221680,albert-base-v1
A stool is a type of,furniture.,stool,furniture,32,-5.752789497375488,11221680,albert-base-v1
A hassock is a type of,furniture.,hassock,furniture,33,-7.091795444488525,11221680,albert-base-v1
A drawer is a type of,furniture.,drawer,furniture,34,-4.537961006164551,11221680,albert-base-v1
A piano is a type of,furniture.,piano,furniture,35,-7.467008590698242,11221680,albert-base-v1
A cushion is a type of,furniture.,cushion,furniture,36,-7.628650665283203,11221680,albert-base-v1
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-6.262404918670654,11221680,albert-base-v1
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-9.830822944641113,11221680,albert-base-v1
A cupboard is a type of,furniture.,cupboard,furniture,39,-3.812502861022949,11221680,albert-base-v1
A stereo is a type of,furniture.,stereo,furniture,40,-8.69074535369873,11221680,albert-base-v1
A mirror is a type of,furniture.,mirror,furniture,41,-7.584554672241211,11221680,albert-base-v1
A television is a type of,furniture.,television,furniture,42,-9.216598510742188,11221680,albert-base-v1
A bar is a type of,furniture.,bar,furniture,43,-7.848841667175293,11221680,albert-base-v1
A shelf is a type of,furniture.,shelf,furniture,44,-5.847430229187012,11221680,albert-base-v1
A rug is a type of,furniture.,rug,furniture,45,-3.0213184356689453,11221680,albert-base-v1
A pillow is a type of,furniture.,pillow,furniture,46,-4.991734504699707,11221680,albert-base-v1
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-6.332290172576904,11221680,albert-base-v1
A radio is a type of,furniture.,radio,furniture,48,-10.509693145751953,11221680,albert-base-v1
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-5.230513572692871,11221680,albert-base-v1
A stove is a type of,furniture.,stove,furniture,50,-4.619214057922363,11221680,albert-base-v1
A counter is a type of,furniture.,counter,furniture,51,-7.983444690704346,11221680,albert-base-v1
A clock is a type of,furniture.,clock,furniture,52,-7.637786388397217,11221680,albert-base-v1
A drape is a type of,furniture.,drape,furniture,53,-5.708599090576172,11221680,albert-base-v1
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-4.502630233764648,11221680,albert-base-v1
A picture is a type of,furniture.,picture,furniture,55,-9.209775924682617,11221680,albert-base-v1
A closet is a type of,furniture.,closet,furniture,56,-4.668728828430176,11221680,albert-base-v1
A vase is a type of,furniture.,vase,furniture,57,-5.336359024047852,11221680,albert-base-v1
An ashtray is a type of,furniture.,ashtray,furniture,58,-10.731865882873535,11221680,albert-base-v1
A fan is a type of,furniture.,fan,furniture,59,-9.173397064208984,11221680,albert-base-v1
A telephone is a type of,furniture.,telephone,furniture,60,-9.767208099365234,11221680,albert-base-v1
Pea is a,vegetable.,pea,vegetable,1,-7.423879146575928,11221680,albert-base-v1
Carrot is a,vegetable.,carrot,vegetable,2,-2.717238426208496,11221680,albert-base-v1
Green bean is a,vegetable.,green bean,vegetable,3,-4.959613800048828,11221680,albert-base-v1
String bean is a,vegetable.,string bean,vegetable,4,-10.457653045654297,11221680,albert-base-v1
Spinach is a,vegetable.,spinach,vegetable,5,-7.3818359375,11221680,albert-base-v1
Broccoli is a,vegetable.,broccoli,vegetable,6,-8.643048286437988,11221680,albert-base-v1
Asparagus is a,vegetable.,asparagus,vegetable,7,-9.130064010620117,11221680,albert-base-v1
Corn is a,vegetable.,corn,vegetable,8,-3.399907112121582,11221680,albert-base-v1
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-7.420319080352783,11221680,albert-base-v1
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-10.173797607421875,11221680,albert-base-v1
Squash is a,vegetable.,squash,vegetable,11,-5.751370429992676,11221680,albert-base-v1
Lettuce is a,vegetable.,lettuce,vegetable,12,-9.345268249511719,11221680,albert-base-v1
Celery is a,vegetable.,celery,vegetable,13,-10.42855453491211,11221680,albert-base-v1
Cucumber is a,vegetable.,cucumber,vegetable,14,-2.5051517486572266,11221680,albert-base-v1
Beet is a,vegetable.,beet,vegetable,15,-9.683101654052734,11221680,albert-base-v1
Green is a,vegetable.,green,vegetable,16,-7.694988250732422,11221680,albert-base-v1
Tomato is a,vegetable.,tomato,vegetable,17,-7.16063928604126,11221680,albert-base-v1
Lima bean is a,vegetable.,lima bean,vegetable,18,-5.112436294555664,11221680,albert-base-v1
Artichoke is a,vegetable.,artichoke,vegetable,19,-11.017019271850586,11221680,albert-base-v1
Turnip is a,vegetable.,turnip,vegetable,20,-8.532445907592773,11221680,albert-base-v1
Eggplant is a,vegetable.,eggplant,vegetable,21,-6.606235980987549,11221680,albert-base-v1
Romaine is a,vegetable.,romaine,vegetable,22,-9.808638572692871,11221680,albert-base-v1
Green pepper is a,vegetable.,green pepper,vegetable,23,-4.0153303146362305,11221680,albert-base-v1
Okra is a,vegetable.,okra,vegetable,24,-11.38235855102539,11221680,albert-base-v1
Radish is a,vegetable.,radish,vegetable,25,-9.85549545288086,11221680,albert-base-v1
Onion is a,vegetable.,onion,vegetable,26,-6.777946949005127,11221680,albert-base-v1
Bean is a,vegetable.,bean,vegetable,27,-7.419339179992676,11221680,albert-base-v1
Green onion is a,vegetable.,green onion,vegetable,28,-6.034400463104248,11221680,albert-base-v1
Potato is a,vegetable.,potato,vegetable,29,-3.3886489868164062,11221680,albert-base-v1
Parsnip is a,vegetable.,parsnip,vegetable,30,-8.697513580322266,11221680,albert-base-v1
Turnip green is a,vegetable.,turnip green,vegetable,31,-8.565664291381836,11221680,albert-base-v1
Collard is a,vegetable.,collard,vegetable,32,-8.552425384521484,11221680,albert-base-v1
Wax bean is a,vegetable.,wax bean,vegetable,33,-4.719791412353516,11221680,albert-base-v1
Watercress is a,vegetable.,watercress,vegetable,34,-8.05626106262207,11221680,albert-base-v1
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,-6.847606658935547,11221680,albert-base-v1
