stimulus,item,category,feature,logprob,normalized_logprob,params,model
an eagle flies.,eagle,bird,2,-45.08146095275879,-11.270365238189697,66985530,distilbert-base-uncased
a hummingbird flies.,hummingbird,bird,2,-57.18726634979248,-11.437453269958496,66985530,distilbert-base-uncased
a seagull flies.,seagull,bird,2,-78.35673713684082,-13.05945618947347,66985530,distilbert-base-uncased
a woodpecker flies.,woodpecker,bird,2,-79.50025749206543,-13.250042915344238,66985530,distilbert-base-uncased
a pigeon flies.,pigeon,bird,2,-45.065314292907715,-11.266328573226929,66985530,distilbert-base-uncased
a thrush flies.,thrush,bird,2,-63.90591335296631,-12.781182670593262,66985530,distilbert-base-uncased
a falcon flies.,falcon,bird,2,-45.11681938171387,-11.279204845428467,66985530,distilbert-base-uncased
a crow flies.,crow,bird,2,-41.20176887512207,-10.300442218780518,66985530,distilbert-base-uncased
a hawk flies.,hawk,bird,2,-40.5505485534668,-10.1376371383667,66985530,distilbert-base-uncased
a raven flies.,raven,bird,2,-44.17477989196777,-11.043694972991943,66985530,distilbert-base-uncased
a goldfinch flies.,goldfinch,bird,2,-86.64508485794067,-14.440847476323446,66985530,distilbert-base-uncased
a parrot flies.,parrot,bird,2,-44.772969245910645,-11.193242311477661,66985530,distilbert-base-uncased
a sandpiper flies.,sandpiper,bird,2,-93.04490852355957,-15.507484753926596,66985530,distilbert-base-uncased
a pheasant flies.,pheasant,bird,2,-86.59720230102539,-14.432867050170898,66985530,distilbert-base-uncased
a catbird flies.,catbird,bird,2,-62.6867938041687,-12.53735876083374,66985530,distilbert-base-uncased
a crane flies.,crane,bird,2,-49.23462677001953,-12.308656692504883,66985530,distilbert-base-uncased
an albatross flies.,albatross,bird,2,-84.32597064971924,-14.054328441619873,66985530,distilbert-base-uncased
a condor flies.,condor,bird,2,-45.718181133270264,-11.429545283317566,66985530,distilbert-base-uncased
a toucan flies.,toucan,bird,2,-79.24000453948975,-13.206667423248291,66985530,distilbert-base-uncased
an owl flies.,owl,bird,2,-42.43784856796265,-10.609462141990662,66985530,distilbert-base-uncased
a pelican flies.,pelican,bird,2,-87.53139114379883,-14.588565190633139,66985530,distilbert-base-uncased
a goose flies.,geese,bird,2,-43.306769371032715,-10.826692342758179,66985530,distilbert-base-uncased
a vulture flies.,vulture,bird,2,-44.03368282318115,-11.008420705795288,66985530,distilbert-base-uncased
a stork flies.,stork,bird,2,-84.35830354690552,-14.059717257817587,66985530,distilbert-base-uncased
a buzzard flies.,buzzard,bird,2,-63.128750801086426,-12.625750160217285,66985530,distilbert-base-uncased
a swan flies.,swan,bird,2,-47.70351839065552,-11.92587959766388,66985530,distilbert-base-uncased
a flamingo flies.,flamingo,bird,2,-67.90846967697144,-13.581693935394288,66985530,distilbert-base-uncased
a duck flies.,duck,bird,2,-47.91318607330322,-11.978296518325806,66985530,distilbert-base-uncased
a peacock flies.,peacock,bird,2,-47.64851379394531,-11.912128448486328,66985530,distilbert-base-uncased
an egret flies.,egret,bird,2,-77.94482326507568,-12.990803877512613,66985530,distilbert-base-uncased
a chicken flies.,chicken,bird,2,-49.0687141418457,-12.267178535461426,66985530,distilbert-base-uncased
a turkey flies.,turkey,bird,2,-50.713911056518555,-12.678477764129639,66985530,distilbert-base-uncased
an ostrich flies.,ostrich,bird,2,-76.418447971344,-12.736407995223999,66985530,distilbert-base-uncased
a titmouse flies.,titmouse,bird,2,-94.64993190765381,-15.774988651275635,66985530,distilbert-base-uncased
an emu flies.,emu,bird,2,-72.34663772583008,-14.469327545166015,66985530,distilbert-base-uncased
a penguin flies.,penguin,bird,2,-48.74836540222168,-12.18709135055542,66985530,distilbert-base-uncased
a bat flies.,bat,bird,2,-42.713746070861816,-10.678436517715454,66985530,distilbert-base-uncased
a robin has feathers.,robin,bird,3,-60.228203773498535,-12.045640754699708,66985530,distilbert-base-uncased
a sparrow has feathers.,sparrow,bird,3,-61.348140239715576,-12.269628047943115,66985530,distilbert-base-uncased
a bluejay has feathers.,bluejay,bird,3,-95.26297664642334,-13.608996663774763,66985530,distilbert-base-uncased
a bluebird has feathers.,bluebird,bird,3,-77.01530933380127,-12.835884888966879,66985530,distilbert-base-uncased
a canary has feathers.,canary,bird,3,-60.011281967163086,-12.002256393432617,66985530,distilbert-base-uncased
a blackbird has feathers.,blackbird,bird,3,-72.85565090179443,-12.142608483632406,66985530,distilbert-base-uncased
a dove has feathers.,dove,bird,3,-63.645344734191895,-12.729068946838378,66985530,distilbert-base-uncased
a lark has feathers.,lark,bird,3,-65.72527122497559,-13.145054244995118,66985530,distilbert-base-uncased
a swallow has feathers.,swallow,bird,3,-64.07253885269165,-12.81450777053833,66985530,distilbert-base-uncased
a parakeet has feathers.,parakeet,bird,3,-91.99591207504272,-13.142273153577532,66985530,distilbert-base-uncased
an oriole has feathers.,oriole,bird,3,-92.40560531616211,-13.20080075945173,66985530,distilbert-base-uncased
a mockingbird has feathers.,mockingbird,bird,3,-76.80643653869629,-12.801072756449381,66985530,distilbert-base-uncased
a redbird has feathers.,redbird,bird,3,-75.26142168045044,-12.543570280075073,66985530,distilbert-base-uncased
a wren has feathers.,wren,bird,3,-65.27332639694214,-13.054665279388427,66985530,distilbert-base-uncased
a finch has feathers.,finch,bird,3,-62.35879468917847,-12.471758937835693,66985530,distilbert-base-uncased
a starling has feathers.,starling,bird,3,-84.0211124420166,-14.0035187403361,66985530,distilbert-base-uncased
a cardinal has feathers.,cardinal,bird,3,-68.97475337982178,-13.794950675964355,66985530,distilbert-base-uncased
an eagle has feathers.,eagle,bird,3,-62.05820322036743,-12.411640644073486,66985530,distilbert-base-uncased
a hummingbird has feathers.,hummingbird,bird,3,-74.10739326477051,-12.351232210795084,66985530,distilbert-base-uncased
a seagull has feathers.,seagull,bird,3,-92.94590902328491,-13.277987003326416,66985530,distilbert-base-uncased
a woodpecker has feathers.,woodpecker,bird,3,-90.89826345443726,-12.985466207776751,66985530,distilbert-base-uncased
a pigeon has feathers.,pigeon,bird,3,-61.35045385360718,-12.270090770721435,66985530,distilbert-base-uncased
a thrush has feathers.,thrush,bird,3,-79.57153511047363,-13.261922518412272,66985530,distilbert-base-uncased
a falcon has feathers.,falcon,bird,3,-64.71089792251587,-12.942179584503174,66985530,distilbert-base-uncased
a crow has feathers.,crow,bird,3,-64.43463325500488,-12.886926651000977,66985530,distilbert-base-uncased
a hawk has feathers.,hawk,bird,3,-64.32145690917969,-12.864291381835937,66985530,distilbert-base-uncased
a raven has feathers.,raven,bird,3,-65.9240345954895,-13.1848069190979,66985530,distilbert-base-uncased
a goldfinch has feathers.,goldfinch,bird,3,-97.59088468551636,-13.941554955073766,66985530,distilbert-base-uncased
a parrot has feathers.,parrot,bird,3,-62.186522006988525,-12.437304401397705,66985530,distilbert-base-uncased
a sandpiper has feathers.,sandpiper,bird,3,-104.5244369506836,-14.932062421526227,66985530,distilbert-base-uncased
a pheasant has feathers.,pheasant,bird,3,-106.80359649658203,-15.257656642368861,66985530,distilbert-base-uncased
a catbird has feathers.,catbird,bird,3,-79.99536466598511,-13.332560777664185,66985530,distilbert-base-uncased
a crane has feathers.,crane,bird,3,-69.72340393066406,-13.944680786132812,66985530,distilbert-base-uncased
an albatross has feathers.,albatross,bird,3,-96.08686113357544,-13.726694447653633,66985530,distilbert-base-uncased
a condor has feathers.,condor,bird,3,-64.08217334747314,-12.81643466949463,66985530,distilbert-base-uncased
a toucan has feathers.,toucan,bird,3,-91.45536041259766,-13.065051487513951,66985530,distilbert-base-uncased
an owl has feathers.,owl,bird,3,-65.81163120269775,-13.162326240539551,66985530,distilbert-base-uncased
a pelican has feathers.,pelican,bird,3,-98.7681393623352,-14.109734194619316,66985530,distilbert-base-uncased
geese have feathers.,geese,bird,3,-47.269179344177246,-11.817294836044312,66985530,distilbert-base-uncased
a vulture has feathers.,vulture,bird,3,-63.78438472747803,-12.756876945495605,66985530,distilbert-base-uncased
a stork has feathers.,stork,bird,3,-95.1513614654541,-13.593051637922015,66985530,distilbert-base-uncased
a buzzard has feathers.,buzzard,bird,3,-80.54117107391357,-13.42352851231893,66985530,distilbert-base-uncased
a swan has feathers.,swan,bird,3,-67.8785924911499,-13.57571849822998,66985530,distilbert-base-uncased
a flamingo has feathers.,flamingo,bird,3,-79.23255729675293,-13.205426216125488,66985530,distilbert-base-uncased
a duck has feathers.,duck,bird,3,-65.58801984786987,-13.117603969573974,66985530,distilbert-base-uncased
a peacock has feathers.,peacock,bird,3,-64.36176681518555,-12.87235336303711,66985530,distilbert-base-uncased
an egret has feathers.,egret,bird,3,-89.59136867523193,-12.798766953604561,66985530,distilbert-base-uncased
a chicken has feathers.,chicken,bird,3,-65.4222936630249,-13.08445873260498,66985530,distilbert-base-uncased
a turkey has feathers.,turkey,bird,3,-64.58712720870972,-12.917425441741944,66985530,distilbert-base-uncased
an ostrich has feathers.,ostrich,bird,3,-89.11311340332031,-12.730444771902901,66985530,distilbert-base-uncased
a titmouse has feathers.,titmouse,bird,3,-106.73188209533691,-15.247411727905273,66985530,distilbert-base-uncased
an emu has feathers.,emu,bird,3,-83.12770938873291,-13.854618231455484,66985530,distilbert-base-uncased
a penguin has feathers.,penguin,bird,3,-66.06988000869751,-13.213976001739502,66985530,distilbert-base-uncased
a bat has feathers.,bat,bird,3,-66.35666084289551,-13.271332168579102,66985530,distilbert-base-uncased
a robin has a beak.,robin,bird,4,-73.16072082519531,-12.193453470865885,66985530,distilbert-base-uncased
a sparrow has a beak.,sparrow,bird,4,-73.93071842193604,-12.321786403656006,66985530,distilbert-base-uncased
a bluejay has a beak.,bluejay,bird,4,-106.52255249023438,-13.315319061279297,66985530,distilbert-base-uncased
a bluebird has a beak.,bluebird,bird,4,-88.926025390625,-12.703717912946429,66985530,distilbert-base-uncased
a canary has a beak.,canary,bird,4,-74.75946235656738,-12.45991039276123,66985530,distilbert-base-uncased
a blackbird has a beak.,blackbird,bird,4,-83.6773509979248,-11.953907285417829,66985530,distilbert-base-uncased
a dove has a beak.,dove,bird,4,-74.42024612426758,-12.403374354044596,66985530,distilbert-base-uncased
a lark has a beak.,lark,bird,4,-76.61554431915283,-12.769257386525473,66985530,distilbert-base-uncased
a swallow has a beak.,swallow,bird,4,-75.47122001647949,-12.578536669413248,66985530,distilbert-base-uncased
a parakeet has a beak.,parakeet,bird,4,-104.81384992599487,-13.10173124074936,66985530,distilbert-base-uncased
an oriole has a beak.,oriole,bird,4,-102.72332334518433,-12.84041541814804,66985530,distilbert-base-uncased
a mockingbird has a beak.,mockingbird,bird,4,-87.63762140274048,-12.519660200391497,66985530,distilbert-base-uncased
a redbird has a beak.,redbird,bird,4,-87.41691398620605,-12.488130569458008,66985530,distilbert-base-uncased
a wren has a beak.,wren,bird,4,-77.29223155975342,-12.882038593292236,66985530,distilbert-base-uncased
a finch has a beak.,finch,bird,4,-75.20999193191528,-12.534998655319214,66985530,distilbert-base-uncased
a starling has a beak.,starling,bird,4,-96.81469488143921,-13.830670697348458,66985530,distilbert-base-uncased
a cardinal has a beak.,cardinal,bird,4,-85.69597434997559,-14.282662391662598,66985530,distilbert-base-uncased
an eagle has a beak.,eagle,bird,4,-72.22170639038086,-12.036951065063477,66985530,distilbert-base-uncased
a hummingbird has a beak.,hummingbird,bird,4,-86.6638355255127,-12.3805479322161,66985530,distilbert-base-uncased
a seagull has a beak.,seagull,bird,4,-103.62895393371582,-12.953619241714478,66985530,distilbert-base-uncased
a woodpecker has a beak.,woodpecker,bird,4,-101.07618951797485,-12.634523689746857,66985530,distilbert-base-uncased
a pigeon has a beak.,pigeon,bird,4,-73.12789726257324,-12.187982877095541,66985530,distilbert-base-uncased
a thrush has a beak.,thrush,bird,4,-88.15412139892578,-12.593445914132255,66985530,distilbert-base-uncased
a falcon has a beak.,falcon,bird,4,-74.11510801315308,-12.352518002192179,66985530,distilbert-base-uncased
a crow has a beak.,crow,bird,4,-78.03103542327881,-13.005172570546469,66985530,distilbert-base-uncased
a hawk has a beak.,hawk,bird,4,-74.11409378051758,-12.352348963419596,66985530,distilbert-base-uncased
a raven has a beak.,raven,bird,4,-77.4329662322998,-12.905494372049967,66985530,distilbert-base-uncased
a goldfinch has a beak.,goldfinch,bird,4,-106.1022572517395,-13.262782156467438,66985530,distilbert-base-uncased
a parrot has a beak.,parrot,bird,4,-72.92580223083496,-12.154300371805826,66985530,distilbert-base-uncased
a sandpiper has a beak.,sandpiper,bird,4,-115.205970287323,-14.400746285915375,66985530,distilbert-base-uncased
a pheasant has a beak.,pheasant,bird,4,-116.74022579193115,-14.592528223991394,66985530,distilbert-base-uncased
a catbird has a beak.,catbird,bird,4,-91.45314836502075,-13.06473548071725,66985530,distilbert-base-uncased
a crane has a beak.,crane,bird,4,-81.08916139602661,-13.514860232671102,66985530,distilbert-base-uncased
an albatross has a beak.,albatross,bird,4,-105.86433553695679,-13.233041942119598,66985530,distilbert-base-uncased
a condor has a beak.,condor,bird,4,-75.90214824676514,-12.650358041127523,66985530,distilbert-base-uncased
a toucan has a beak.,toucan,bird,4,-100.86978912353516,-12.608723640441895,66985530,distilbert-base-uncased
an owl has a beak.,owl,bird,4,-75.04522800445557,-12.507538000742594,66985530,distilbert-base-uncased
a pelican has a beak.,pelican,bird,4,-106.14266443252563,-13.267833054065704,66985530,distilbert-base-uncased
geese have a beak.,geese,bird,4,-58.23477077484131,-11.646954154968261,66985530,distilbert-base-uncased
a vulture has a beak.,vulture,bird,4,-74.78629636764526,-12.464382727940878,66985530,distilbert-base-uncased
a stork has a beak.,stork,bird,4,-105.69447231292725,-13.211809039115906,66985530,distilbert-base-uncased
a buzzard has a beak.,buzzard,bird,4,-91.52300786972046,-13.074715409960065,66985530,distilbert-base-uncased
a swan has a beak.,swan,bird,4,-78.77704334259033,-13.129507223765055,66985530,distilbert-base-uncased
a flamingo has a beak.,flamingo,bird,4,-91.08743715286255,-13.012491021837507,66985530,distilbert-base-uncased
a duck has a beak.,duck,bird,4,-78.36663818359375,-13.061106363932291,66985530,distilbert-base-uncased
a peacock has a beak.,peacock,bird,4,-76.82589530944824,-12.804315884908041,66985530,distilbert-base-uncased
an egret has a beak.,egret,bird,4,-101.807776927948,-12.7259721159935,66985530,distilbert-base-uncased
a chicken has a beak.,chicken,bird,4,-79.3375301361084,-13.2229216893514,66985530,distilbert-base-uncased
a turkey has a beak.,turkey,bird,4,-81.15965747833252,-13.526609579722086,66985530,distilbert-base-uncased
an ostrich has a beak.,ostrich,bird,4,-100.785080909729,-12.598135113716125,66985530,distilbert-base-uncased
a titmouse has a beak.,titmouse,bird,4,-119.14671802520752,-14.89333975315094,66985530,distilbert-base-uncased
an emu has a beak.,emu,bird,4,-97.82223224639893,-13.974604606628418,66985530,distilbert-base-uncased
a penguin has a beak.,penguin,bird,4,-79.95758533477783,-13.326264222462973,66985530,distilbert-base-uncased
a bat has a beak.,bat,bird,4,-75.69891166687012,-12.616485277811686,66985530,distilbert-base-uncased
a robin has a bill.,robin,bird,5,-70.45667934417725,-11.742779890696207,66985530,distilbert-base-uncased
a sparrow has a bill.,sparrow,bird,5,-77.06309032440186,-12.843848387400309,66985530,distilbert-base-uncased
a bluejay has a bill.,bluejay,bird,5,-110.17274188995361,-13.771592736244202,66985530,distilbert-base-uncased
a bluebird has a bill.,bluebird,bird,5,-90.78540229797363,-12.969343185424805,66985530,distilbert-base-uncased
a canary has a bill.,canary,bird,5,-72.96719455718994,-12.16119909286499,66985530,distilbert-base-uncased
a blackbird has a bill.,blackbird,bird,5,-84.17789697647095,-12.025413853781563,66985530,distilbert-base-uncased
a dove has a bill.,dove,bird,5,-79.58526420593262,-13.26421070098877,66985530,distilbert-base-uncased
a lark has a bill.,lark,bird,5,-73.75926780700684,-12.293211301167807,66985530,distilbert-base-uncased
a swallow has a bill.,swallow,bird,5,-77.69269180297852,-12.948781967163086,66985530,distilbert-base-uncased
a parakeet has a bill.,parakeet,bird,5,-100.74848365783691,-12.593560457229614,66985530,distilbert-base-uncased
an oriole has a bill.,oriole,bird,5,-105.07158279418945,-13.133947849273682,66985530,distilbert-base-uncased
a mockingbird has a bill.,mockingbird,bird,5,-89.26174211502075,-12.751677445002965,66985530,distilbert-base-uncased
a redbird has a bill.,redbird,bird,5,-88.73012733459473,-12.675732476370674,66985530,distilbert-base-uncased
a wren has a bill.,wren,bird,5,-78.61234092712402,-13.102056821187338,66985530,distilbert-base-uncased
a finch has a bill.,finch,bird,5,-73.44273662567139,-12.240456104278564,66985530,distilbert-base-uncased
a starling has a bill.,starling,bird,5,-91.57987689971924,-13.082839557102748,66985530,distilbert-base-uncased
a cardinal has a bill.,cardinal,bird,5,-82.15748643875122,-13.692914406458536,66985530,distilbert-base-uncased
an eagle has a bill.,eagle,bird,5,-77.43849325180054,-12.906415541966757,66985530,distilbert-base-uncased
a hummingbird has a bill.,hummingbird,bird,5,-87.45309686660767,-12.493299552372523,66985530,distilbert-base-uncased
a seagull has a bill.,seagull,bird,5,-101.7761812210083,-12.722022652626038,66985530,distilbert-base-uncased
a woodpecker has a bill.,woodpecker,bird,5,-102.55679941177368,-12.81959992647171,66985530,distilbert-base-uncased
a pigeon has a bill.,pigeon,bird,5,-76.43583631515503,-12.739306052525839,66985530,distilbert-base-uncased
a thrush has a bill.,thrush,bird,5,-81.56805324554443,-11.652579035077776,66985530,distilbert-base-uncased
a falcon has a bill.,falcon,bird,5,-75.65849304199219,-12.609748840332031,66985530,distilbert-base-uncased
a crow has a bill.,crow,bird,5,-79.8343243598938,-13.305720726648966,66985530,distilbert-base-uncased
a hawk has a bill.,hawk,bird,5,-76.75727081298828,-12.79287846883138,66985530,distilbert-base-uncased
a raven has a bill.,raven,bird,5,-78.67384719848633,-13.112307866414389,66985530,distilbert-base-uncased
a goldfinch has a bill.,goldfinch,bird,5,-106.48878812789917,-13.311098515987396,66985530,distilbert-base-uncased
a parrot has a bill.,parrot,bird,5,-76.81660556793213,-12.802767594655355,66985530,distilbert-base-uncased
a sandpiper has a bill.,sandpiper,bird,5,-111.71542406082153,-13.964428007602692,66985530,distilbert-base-uncased
a pheasant has a bill.,pheasant,bird,5,-111.96628379821777,-13.995785474777222,66985530,distilbert-base-uncased
a catbird has a bill.,catbird,bird,5,-91.95431995391846,-13.13633142198835,66985530,distilbert-base-uncased
a crane has a bill.,crane,bird,5,-79.78216791152954,-13.297027985254923,66985530,distilbert-base-uncased
an albatross has a bill.,albatross,bird,5,-103.49708127975464,-12.93713515996933,66985530,distilbert-base-uncased
a condor has a bill.,condor,bird,5,-68.96737957000732,-11.494563261667887,66985530,distilbert-base-uncased
a toucan has a bill.,toucan,bird,5,-97.52812671661377,-12.191015839576721,66985530,distilbert-base-uncased
an owl has a bill.,owl,bird,5,-80.98846340179443,-13.498077233632406,66985530,distilbert-base-uncased
a pelican has a bill.,pelican,bird,5,-107.33787536621094,-13.417234420776367,66985530,distilbert-base-uncased
geese have a bill.,geese,bird,5,-56.091959953308105,-11.21839199066162,66985530,distilbert-base-uncased
a vulture has a bill.,vulture,bird,5,-75.83778667449951,-12.639631112416586,66985530,distilbert-base-uncased
a stork has a bill.,stork,bird,5,-97.8418025970459,-12.230225324630737,66985530,distilbert-base-uncased
a buzzard has a bill.,buzzard,bird,5,-91.19498825073242,-13.027855464390345,66985530,distilbert-base-uncased
a swan has a bill.,swan,bird,5,-78.67839431762695,-13.113065719604492,66985530,distilbert-base-uncased
a flamingo has a bill.,flamingo,bird,5,-84.45680284500122,-12.065257549285889,66985530,distilbert-base-uncased
a duck has a bill.,duck,bird,5,-79.75960731506348,-13.293267885843912,66985530,distilbert-base-uncased
a peacock has a bill.,peacock,bird,5,-78.12373542785645,-13.020622571309408,66985530,distilbert-base-uncased
an egret has a bill.,egret,bird,5,-100.3074541091919,-12.538431763648987,66985530,distilbert-base-uncased
a chicken has a bill.,chicken,bird,5,-76.1877589225769,-12.697959820429483,66985530,distilbert-base-uncased
a turkey has a bill.,turkey,bird,5,-79.76378870010376,-13.293964783350626,66985530,distilbert-base-uncased
an ostrich has a bill.,ostrich,bird,5,-97.19689702987671,-12.149612128734589,66985530,distilbert-base-uncased
a titmouse has a bill.,titmouse,bird,5,-110.39221954345703,-13.799027442932129,66985530,distilbert-base-uncased
an emu has a bill.,emu,bird,5,-85.14037799835205,-12.162911142621722,66985530,distilbert-base-uncased
a penguin has a bill.,penguin,bird,5,-77.75745391845703,-12.959575653076172,66985530,distilbert-base-uncased
a bat has a bill.,bat,bird,5,-75.5116925239563,-12.58528208732605,66985530,distilbert-base-uncased
