stimulus,item,category,feature,logprob,normalized_logprob,params,model
a goldfinch has feathers.,goldfinch,bird,3,-92.58134508132935,-13.225906440189906,17845424,albert-large-v1
a parrot has feathers.,parrot,bird,3,-72.6128158569336,-14.522563171386718,17845424,albert-large-v1
a sandpiper has feathers.,sandpiper,bird,3,-93.52156114578247,-13.360223020826067,17845424,albert-large-v1
a pheasant has feathers.,pheasant,bird,3,-103.34599924087524,-12.918249905109406,17845424,albert-large-v1
a catbird has feathers.,catbird,bird,3,-87.76650524139404,-14.627750873565674,17845424,albert-large-v1
a crane has feathers.,crane,bird,3,-64.49502277374268,-12.899004554748535,17845424,albert-large-v1
an albatross has feathers.,albatross,bird,3,-77.47792053222656,-12.912986755371094,17845424,albert-large-v1
a condor has feathers.,condor,bird,3,-74.87852954864502,-14.975705909729005,17845424,albert-large-v1
a toucan has feathers.,toucan,bird,3,-91.46503973007202,-13.066434247153145,17845424,albert-large-v1
an owl has feathers.,owl,bird,3,-67.5894079208374,-13.51788158416748,17845424,albert-large-v1
a pelican has feathers.,pelican,bird,3,-71.99186611175537,-14.398373222351074,17845424,albert-large-v1
geese have feathers.,geese,bird,3,-59.23287582397461,-14.808218955993652,17845424,albert-large-v1
a vulture has feathers.,vulture,bird,3,-79.31887912750244,-15.863775825500488,17845424,albert-large-v1
a stork has feathers.,stork,bird,3,-86.88415050506592,-14.48069175084432,17845424,albert-large-v1
a buzzard has feathers.,buzzard,bird,3,-89.46678638458252,-14.911131064097086,17845424,albert-large-v1
a swan has feathers.,swan,bird,3,-78.65217971801758,-15.730435943603515,17845424,albert-large-v1
a flamingo has feathers.,flamingo,bird,3,-87.68410062789917,-14.614016771316528,17845424,albert-large-v1
a duck has feathers.,duck,bird,3,-71.00227546691895,-14.20045509338379,17845424,albert-large-v1
a peacock has feathers.,peacock,bird,3,-71.49494647979736,-14.298989295959473,17845424,albert-large-v1
an egret has feathers.,egret,bird,3,-88.84102249145508,-12.69157464163644,17845424,albert-large-v1
a chicken has feathers.,chicken,bird,3,-74.2487301826477,-14.849746036529542,17845424,albert-large-v1
a turkey has feathers.,turkey,bird,3,-65.67577981948853,-13.135155963897706,17845424,albert-large-v1
an ostrich has feathers.,ostrich,bird,3,-78.87273931503296,-13.145456552505493,17845424,albert-large-v1
a titmouse has feathers.,titmouse,bird,3,-91.07437133789062,-13.010624476841517,17845424,albert-large-v1
an emu has feathers.,emu,bird,3,-83.03483486175537,-13.839139143625895,17845424,albert-large-v1
a penguin has feathers.,penguin,bird,3,-75.98925447463989,-15.197850894927978,17845424,albert-large-v1
a bat has feathers.,bat,bird,3,-67.79808330535889,-13.559616661071777,17845424,albert-large-v1
a robin has a beak.,robin,bird,4,-99.96546506881714,-14.280780724116735,17845424,albert-large-v1
a sparrow has a beak.,sparrow,bird,4,-112.02540731430054,-16.00362961632865,17845424,albert-large-v1
a bluejay has a beak.,bluejay,bird,4,-118.35081243515015,-14.793851554393768,17845424,albert-large-v1
a bluebird has a beak.,bluebird,bird,4,-130.96192169189453,-16.370240211486816,17845424,albert-large-v1
a canary has a beak.,canary,bird,4,-116.5976300239563,-16.656804289136613,17845424,albert-large-v1
a blackbird has a beak.,blackbird,bird,4,-130.70362186431885,-16.337952733039856,17845424,albert-large-v1
a dove has a beak.,dove,bird,4,-109.97729206085205,-15.711041722978864,17845424,albert-large-v1
a lark has a beak.,lark,bird,4,-109.92465686798096,-15.703522409711566,17845424,albert-large-v1
a swallow has a beak.,swallow,bird,4,-105.76436805725098,-15.10919543675014,17845424,albert-large-v1
a parakeet has a beak.,parakeet,bird,4,-136.02898168563843,-15.11433129840427,17845424,albert-large-v1
an oriole has a beak.,oriole,bird,4,-116.63027048110962,-12.958918942345512,17845424,albert-large-v1
a mockingbird has a beak.,mockingbird,bird,4,-117.12166118621826,-14.640207648277283,17845424,albert-large-v1
a redbird has a beak.,redbird,bird,4,-126.59469985961914,-15.824337482452393,17845424,albert-large-v1
a wren has a beak.,wren,bird,4,-102.48487997055054,-14.640697138650077,17845424,albert-large-v1
a finch has a beak.,finch,bird,4,-106.97071599960327,-15.281530857086182,17845424,albert-large-v1
a starling has a beak.,starling,bird,4,-115.7115912437439,-14.463948905467987,17845424,albert-large-v1
a cardinal has a beak.,cardinal,bird,4,-104.73699235916138,-14.962427479880196,17845424,albert-large-v1
an eagle has a beak.,eagle,bird,4,-107.25719928741455,-15.322457041059222,17845424,albert-large-v1
a hummingbird has a beak.,hummingbird,bird,4,-135.26323556900024,-16.90790444612503,17845424,albert-large-v1
a seagull has a beak.,seagull,bird,4,-108.7976450920105,-15.542520727430071,17845424,albert-large-v1
a woodpecker has a beak.,woodpecker,bird,4,-110.79288053512573,-15.82755436216082,17845424,albert-large-v1
a pigeon has a beak.,pigeon,bird,4,-108.17366886138916,-15.453381265912737,17845424,albert-large-v1
a thrush has a beak.,thrush,bird,4,-133.53816032409668,-14.837573369344076,17845424,albert-large-v1
a falcon has a beak.,falcon,bird,4,-108.48349714279175,-15.49764244897025,17845424,albert-large-v1
a crow has a beak.,crow,bird,4,-104.93172407150269,-14.990246295928955,17845424,albert-large-v1
a hawk has a beak.,hawk,bird,4,-106.92445278167725,-15.274921825953893,17845424,albert-large-v1
a raven has a beak.,raven,bird,4,-107.76179933547974,-15.39454276221139,17845424,albert-large-v1
a goldfinch has a beak.,goldfinch,bird,4,-135.57155895233154,-15.06350655025906,17845424,albert-large-v1
a parrot has a beak.,parrot,bird,4,-109.21458101272583,-15.602083001817975,17845424,albert-large-v1
a sandpiper has a beak.,sandpiper,bird,4,-134.6023874282837,-14.955820825364855,17845424,albert-large-v1
a pheasant has a beak.,pheasant,bird,4,-143.37390851974487,-14.337390851974487,17845424,albert-large-v1
a catbird has a beak.,catbird,bird,4,-126.60197830200195,-15.825247287750244,17845424,albert-large-v1
a crane has a beak.,crane,bird,4,-101.60642623901367,-14.515203748430524,17845424,albert-large-v1
an albatross has a beak.,albatross,bird,4,-120.14355182647705,-15.017943978309631,17845424,albert-large-v1
a condor has a beak.,condor,bird,4,-110.55448818206787,-15.793498311723981,17845424,albert-large-v1
a toucan has a beak.,toucan,bird,4,-131.14951276779175,-14.572168085310194,17845424,albert-large-v1
an owl has a beak.,owl,bird,4,-108.49144840240479,-15.498778343200684,17845424,albert-large-v1
a pelican has a beak.,pelican,bird,4,-110.36506795883179,-15.766438279833112,17845424,albert-large-v1
geese have a beak.,geese,bird,4,-86.46741676330566,-14.411236127217611,17845424,albert-large-v1
a vulture has a beak.,vulture,bird,4,-105.76442861557007,-15.109204087938581,17845424,albert-large-v1
a stork has a beak.,stork,bird,4,-125.13177061080933,-15.641471326351166,17845424,albert-large-v1
a buzzard has a beak.,buzzard,bird,4,-120.38819599151611,-15.048524498939514,17845424,albert-large-v1
a swan has a beak.,swan,bird,4,-108.66380786895752,-15.523401124136788,17845424,albert-large-v1
a flamingo has a beak.,flamingo,bird,4,-125.50879716873169,-15.688599646091461,17845424,albert-large-v1
a duck has a beak.,duck,bird,4,-110.25721311569214,-15.751030445098877,17845424,albert-large-v1
a peacock has a beak.,peacock,bird,4,-109.09571027755737,-15.585101468222481,17845424,albert-large-v1
an egret has a beak.,egret,bird,4,-134.12049388885498,-14.902277098761665,17845424,albert-large-v1
a chicken has a beak.,chicken,bird,4,-108.69064617156982,-15.527235167367119,17845424,albert-large-v1
a turkey has a beak.,turkey,bird,4,-99.57787990570068,-14.225411415100098,17845424,albert-large-v1
an ostrich has a beak.,ostrich,bird,4,-120.08067226409912,-15.01008403301239,17845424,albert-large-v1
a titmouse has a beak.,titmouse,bird,4,-125.31597948074341,-13.923997720082602,17845424,albert-large-v1
an emu has a beak.,emu,bird,4,-119.68230247497559,-14.960287809371948,17845424,albert-large-v1
a penguin has a beak.,penguin,bird,4,-109.89684772491455,-15.699549674987793,17845424,albert-large-v1
a bat has a beak.,bat,bird,4,-107.23644256591797,-15.319491795131139,17845424,albert-large-v1
a robin has a bill.,robin,bird,5,-86.62819719314575,-14.438032865524292,17845424,albert-large-v1
a sparrow has a bill.,sparrow,bird,5,-96.97962856292725,-16.16327142715454,17845424,albert-large-v1
a bluejay has a bill.,bluejay,bird,5,-103.07808923721313,-14.725441319601876,17845424,albert-large-v1
a bluebird has a bill.,bluebird,bird,5,-110.43467044830322,-15.776381492614746,17845424,albert-large-v1
a canary has a bill.,canary,bird,5,-98.99567556381226,-16.499279260635376,17845424,albert-large-v1
a blackbird has a bill.,blackbird,bird,5,-109.94915103912354,-15.707021577017647,17845424,albert-large-v1
a dove has a bill.,dove,bird,5,-94.60602521896362,-15.76767086982727,17845424,albert-large-v1
a lark has a bill.,lark,bird,5,-95.06628799438477,-15.844381332397461,17845424,albert-large-v1
a swallow has a bill.,swallow,bird,5,-95.68650913238525,-15.947751522064209,17845424,albert-large-v1
a parakeet has a bill.,parakeet,bird,5,-117.84812641143799,-14.731015801429749,17845424,albert-large-v1
an oriole has a bill.,oriole,bird,5,-103.30456972122192,-12.91307121515274,17845424,albert-large-v1
a mockingbird has a bill.,mockingbird,bird,5,-100.9757342338562,-14.425104890550886,17845424,albert-large-v1
a redbird has a bill.,redbird,bird,5,-107.72733116149902,-15.389618737357003,17845424,albert-large-v1
a wren has a bill.,wren,bird,5,-91.86987781524658,-15.311646302541098,17845424,albert-large-v1
a finch has a bill.,finch,bird,5,-90.96883201599121,-15.161472002665201,17845424,albert-large-v1
a starling has a bill.,starling,bird,5,-98.0085802078247,-14.001225743974958,17845424,albert-large-v1
a cardinal has a bill.,cardinal,bird,5,-90.97910976409912,-15.163184960683187,17845424,albert-large-v1
an eagle has a bill.,eagle,bird,5,-91.22022533416748,-15.203370889027914,17845424,albert-large-v1
a hummingbird has a bill.,hummingbird,bird,5,-109.54264640808105,-15.648949486868721,17845424,albert-large-v1
a seagull has a bill.,seagull,bird,5,-94.53086233139038,-15.755143721898397,17845424,albert-large-v1
a woodpecker has a bill.,woodpecker,bird,5,-98.30483055114746,-16.384138425191242,17845424,albert-large-v1
a pigeon has a bill.,pigeon,bird,5,-95.55671644210815,-15.926119407018026,17845424,albert-large-v1
a thrush has a bill.,thrush,bird,5,-110.63875818252563,-13.829844772815704,17845424,albert-large-v1
a falcon has a bill.,falcon,bird,5,-89.04652547836304,-14.841087579727173,17845424,albert-large-v1
a crow has a bill.,crow,bird,5,-91.5725040435791,-15.262084007263184,17845424,albert-large-v1
a hawk has a bill.,hawk,bird,5,-92.05250835418701,-15.342084725697836,17845424,albert-large-v1
a raven has a bill.,raven,bird,5,-91.82367849349976,-15.303946415583292,17845424,albert-large-v1
a goldfinch has a bill.,goldfinch,bird,5,-118.47920751571655,-14.809900939464569,17845424,albert-large-v1
a parrot has a bill.,parrot,bird,5,-94.03840017318726,-15.67306669553121,17845424,albert-large-v1
a sandpiper has a bill.,sandpiper,bird,5,-118.35508823394775,-14.79438602924347,17845424,albert-large-v1
a pheasant has a bill.,pheasant,bird,5,-124.69896364212036,-13.85544040468004,17845424,albert-large-v1
a catbird has a bill.,catbird,bird,5,-102.9353494644165,-14.705049923488072,17845424,albert-large-v1
a crane has a bill.,crane,bird,5,-85.61238479614258,-14.268730799357096,17845424,albert-large-v1
an albatross has a bill.,albatross,bird,5,-99.51094055175781,-14.215848650251116,17845424,albert-large-v1
a condor has a bill.,condor,bird,5,-91.70108366012573,-15.283513943354288,17845424,albert-large-v1
a toucan has a bill.,toucan,bird,5,-110.15242862701416,-13.76905357837677,17845424,albert-large-v1
an owl has a bill.,owl,bird,5,-93.78104591369629,-15.630174318949381,17845424,albert-large-v1
a pelican has a bill.,pelican,bird,5,-92.54935121536255,-15.42489186922709,17845424,albert-large-v1
geese have a bill.,geese,bird,5,-70.0333023071289,-14.006660461425781,17845424,albert-large-v1
a vulture has a bill.,vulture,bird,5,-89.87523555755615,-14.97920592625936,17845424,albert-large-v1
a stork has a bill.,stork,bird,5,-107.52852725982666,-15.361218179975237,17845424,albert-large-v1
a buzzard has a bill.,buzzard,bird,5,-103.69100570678711,-14.813000815255302,17845424,albert-large-v1
a swan has a bill.,swan,bird,5,-95.86305618286133,-15.977176030476889,17845424,albert-large-v1
a flamingo has a bill.,flamingo,bird,5,-103.96705102920532,-14.852435861315046,17845424,albert-large-v1
a duck has a bill.,duck,bird,5,-96.10138988494873,-16.016898314158123,17845424,albert-large-v1
a peacock has a bill.,peacock,bird,5,-92.25315237045288,-15.37552539507548,17845424,albert-large-v1
an egret has a bill.,egret,bird,5,-112.41586208343506,-14.051982760429382,17845424,albert-large-v1
a chicken has a bill.,chicken,bird,5,-94.0763669013977,-15.679394483566284,17845424,albert-large-v1
a turkey has a bill.,turkey,bird,5,-85.13380670547485,-14.18896778424581,17845424,albert-large-v1
an ostrich has a bill.,ostrich,bird,5,-103.23066473007202,-14.747237818581718,17845424,albert-large-v1
a titmouse has a bill.,titmouse,bird,5,-110.1999020576477,-13.774987757205963,17845424,albert-large-v1
an emu has a bill.,emu,bird,5,-106.09054279327393,-15.15579182761056,17845424,albert-large-v1
a penguin has a bill.,penguin,bird,5,-95.56024837493896,-15.926708062489828,17845424,albert-large-v1
a bat has a bill.,bat,bird,5,-91.2069787979126,-15.201163132985434,17845424,albert-large-v1
a robin has wings.,robin,bird,6,-63.79235792160034,-12.758471584320068,17845424,albert-large-v1
a sparrow has wings.,sparrow,bird,6,-71.57633352279663,-14.315266704559326,17845424,albert-large-v1
a bluejay has wings.,bluejay,bird,6,-87.12775325775146,-14.521292209625244,17845424,albert-large-v1
a bluebird has wings.,bluebird,bird,6,-97.12456512451172,-16.187427520751953,17845424,albert-large-v1
a canary has wings.,canary,bird,6,-79.49612712860107,-15.899225425720214,17845424,albert-large-v1
a blackbird has wings.,blackbird,bird,6,-95.02064561843872,-15.836774269739786,17845424,albert-large-v1
a dove has wings.,dove,bird,6,-78.59287643432617,-15.718575286865235,17845424,albert-large-v1
a lark has wings.,lark,bird,6,-72.60605096817017,-14.521210193634033,17845424,albert-large-v1
a swallow has wings.,swallow,bird,6,-72.43727350234985,-14.487454700469971,17845424,albert-large-v1
a parakeet has wings.,parakeet,bird,6,-94.16257619857788,-13.45179659979684,17845424,albert-large-v1
an oriole has wings.,oriole,bird,6,-84.69180727005005,-12.098829610007149,17845424,albert-large-v1
a mockingbird has wings.,mockingbird,bird,6,-89.53917932510376,-14.92319655418396,17845424,albert-large-v1
a redbird has wings.,redbird,bird,6,-93.00827121734619,-15.501378536224365,17845424,albert-large-v1
a wren has wings.,wren,bird,6,-66.01836156845093,-13.203672313690186,17845424,albert-large-v1
a finch has wings.,finch,bird,6,-69.40220785140991,-13.880441570281983,17845424,albert-large-v1
a starling has wings.,starling,bird,6,-85.02577257156372,-14.17096209526062,17845424,albert-large-v1
a cardinal has wings.,cardinal,bird,6,-72.37942123413086,-14.475884246826173,17845424,albert-large-v1
