stimulus,item,category,feature,logprob,normalized_logprob,params,model
a pigeon is alive.,pigeon,bird,1,-167.40562295913696,-33.481124591827395,51295290,google_electra-large-generator
a thrush is alive.,thrush,bird,1,-198.0443091392517,-33.007384856541954,51295290,google_electra-large-generator
a falcon is alive.,falcon,bird,1,-172.51139307022095,-34.50227861404419,51295290,google_electra-large-generator
a crow is alive.,crow,bird,1,-174.11184215545654,-34.822368431091306,51295290,google_electra-large-generator
a hawk is alive.,hawk,bird,1,-174.08168745040894,-34.816337490081786,51295290,google_electra-large-generator
a raven is alive.,raven,bird,1,-166.3209867477417,-33.26419734954834,51295290,google_electra-large-generator
a goldfinch is alive.,goldfinch,bird,1,-226.52286052703857,-32.3604086467198,51295290,google_electra-large-generator
a parrot is alive.,parrot,bird,1,-171.84874296188354,-34.36974859237671,51295290,google_electra-large-generator
a sandpiper is alive.,sandpiper,bird,1,-241.80305528640747,-34.54329361234392,51295290,google_electra-large-generator
a pheasant is alive.,pheasant,bird,1,-244.5046443939209,-34.92923491341727,51295290,google_electra-large-generator
a catbird is alive.,catbird,bird,1,-172.1789197921753,-28.696486632029217,51295290,google_electra-large-generator
a crane is alive.,crane,bird,1,-163.26919221878052,-32.6538384437561,51295290,google_electra-large-generator
an albatross is alive.,albatross,bird,1,-221.46221923828125,-31.637459891183035,51295290,google_electra-large-generator
a condor is alive.,condor,bird,1,-172.6517186164856,-34.53034372329712,51295290,google_electra-large-generator
a toucan is alive.,toucan,bird,1,-249.06971883773804,-35.581388405391145,51295290,google_electra-large-generator
an owl is alive.,owl,bird,1,-166.07207202911377,-33.21441440582275,51295290,google_electra-large-generator
a pelican is alive.,pelican,bird,1,-252.50971269607544,-36.07281609943935,51295290,google_electra-large-generator
a goose is alive.,geese,bird,1,-159.34019899368286,-31.86803979873657,51295290,google_electra-large-generator
a vulture is alive.,vulture,bird,1,-167.0869951248169,-33.41739902496338,51295290,google_electra-large-generator
a stork is alive.,stork,bird,1,-233.1286883354187,-33.304098333631245,51295290,google_electra-large-generator
a buzzard is alive.,buzzard,bird,1,-200.56035900115967,-33.426726500193276,51295290,google_electra-large-generator
a swan is alive.,swan,bird,1,-149.98991298675537,-29.997982597351076,51295290,google_electra-large-generator
a flamingo is alive.,flamingo,bird,1,-184.8546543121338,-30.809109052022297,51295290,google_electra-large-generator
a duck is alive.,duck,bird,1,-163.16237354278564,-32.632474708557126,51295290,google_electra-large-generator
a peacock is alive.,peacock,bird,1,-172.72077655792236,-34.544155311584475,51295290,google_electra-large-generator
an egret is alive.,egret,bird,1,-220.79648113250732,-31.542354447501047,51295290,google_electra-large-generator
a chicken is alive.,chicken,bird,1,-156.79749488830566,-31.359498977661133,51295290,google_electra-large-generator
a turkey is alive.,turkey,bird,1,-155.78530550003052,-31.157061100006104,51295290,google_electra-large-generator
an ostrich is alive.,ostrich,bird,1,-221.51371002197266,-31.644815717424667,51295290,google_electra-large-generator
a titmouse is alive.,titmouse,bird,1,-248.13339805603027,-35.44762829371861,51295290,google_electra-large-generator
an emu is alive.,emu,bird,1,-182.94379663467407,-30.49063277244568,51295290,google_electra-large-generator
a penguin is alive.,penguin,bird,1,-162.16864585876465,-32.43372917175293,51295290,google_electra-large-generator
a bat is alive.,bat,bird,1,-149.61161947250366,-29.92232389450073,51295290,google_electra-large-generator
a robin flies.,robin,bird,2,-118.90012121200562,-29.725030303001404,51295290,google_electra-large-generator
a sparrow flies.,sparrow,bird,2,-119.84535360336304,-29.96133840084076,51295290,google_electra-large-generator
a bluejay flies.,bluejay,bird,2,-198.39220476150513,-33.065367460250854,51295290,google_electra-large-generator
a bluebird flies.,bluebird,bird,2,-157.92218255996704,-31.58443651199341,51295290,google_electra-large-generator
a canary flies.,canary,bird,2,-127.4811487197876,-31.8702871799469,51295290,google_electra-large-generator
a blackbird flies.,blackbird,bird,2,-158.27340650558472,-31.654681301116945,51295290,google_electra-large-generator
a dove flies.,dove,bird,2,-121.79715633392334,-30.449289083480835,51295290,google_electra-large-generator
a lark flies.,lark,bird,2,-126.98217964172363,-31.745544910430908,51295290,google_electra-large-generator
a swallow flies.,swallow,bird,2,-111.44838285446167,-27.862095713615417,51295290,google_electra-large-generator
a parakeet flies.,parakeet,bird,2,-210.1595311164856,-35.02658851941427,51295290,google_electra-large-generator
an oriole flies.,oriole,bird,2,-197.76556873321533,-32.96092812220255,51295290,google_electra-large-generator
a mockingbird flies.,mockingbird,bird,2,-163.91908597946167,-32.78381719589233,51295290,google_electra-large-generator
a redbird flies.,redbird,bird,2,-150.7000322341919,-30.140006446838377,51295290,google_electra-large-generator
a wren flies.,wren,bird,2,-126.41889667510986,-31.604724168777466,51295290,google_electra-large-generator
a finch flies.,finch,bird,2,-129.92242908477783,-32.48060727119446,51295290,google_electra-large-generator
a starling flies.,starling,bird,2,-172.2570080757141,-34.45140161514282,51295290,google_electra-large-generator
a cardinal flies.,cardinal,bird,2,-136.52712202072144,-34.13178050518036,51295290,google_electra-large-generator
an eagle flies.,eagle,bird,2,-115.54863262176514,-28.887158155441284,51295290,google_electra-large-generator
a hummingbird flies.,hummingbird,bird,2,-143.3443078994751,-28.66886157989502,51295290,google_electra-large-generator
a seagull flies.,seagull,bird,2,-199.9639892578125,-33.32733154296875,51295290,google_electra-large-generator
a woodpecker flies.,woodpecker,bird,2,-207.24346590042114,-34.54057765007019,51295290,google_electra-large-generator
a pigeon flies.,pigeon,bird,2,-116.32963752746582,-29.082409381866455,51295290,google_electra-large-generator
a thrush flies.,thrush,bird,2,-156.37128067016602,-31.2742561340332,51295290,google_electra-large-generator
a falcon flies.,falcon,bird,2,-125.62333297729492,-31.40583324432373,51295290,google_electra-large-generator
a crow flies.,crow,bird,2,-114.19143152236938,-28.547857880592346,51295290,google_electra-large-generator
a hawk flies.,hawk,bird,2,-122.44618511199951,-30.611546277999878,51295290,google_electra-large-generator
a raven flies.,raven,bird,2,-124.7848629951477,-31.196215748786926,51295290,google_electra-large-generator
a goldfinch flies.,goldfinch,bird,2,-213.88575315475464,-35.64762552579244,51295290,google_electra-large-generator
a parrot flies.,parrot,bird,2,-120.289071559906,-30.0722678899765,51295290,google_electra-large-generator
a sandpiper flies.,sandpiper,bird,2,-226.67923545837402,-37.77987257639567,51295290,google_electra-large-generator
a pheasant flies.,pheasant,bird,2,-223.95892572402954,-37.32648762067159,51295290,google_electra-large-generator
a catbird flies.,catbird,bird,2,-133.47792387008667,-26.695584774017334,51295290,google_electra-large-generator
a crane flies.,crane,bird,2,-123.19971179962158,-30.799927949905396,51295290,google_electra-large-generator
an albatross flies.,albatross,bird,2,-201.63891077041626,-33.60648512840271,51295290,google_electra-large-generator
a condor flies.,condor,bird,2,-123.74817562103271,-30.93704390525818,51295290,google_electra-large-generator
a toucan flies.,toucan,bird,2,-230.3427357673645,-38.39045596122742,51295290,google_electra-large-generator
an owl flies.,owl,bird,2,-126.48782300949097,-31.62195575237274,51295290,google_electra-large-generator
a pelican flies.,pelican,bird,2,-238.4990267753601,-39.74983779589335,51295290,google_electra-large-generator
a goose flies.,geese,bird,2,-127.52875995635986,-31.882189989089966,51295290,google_electra-large-generator
a vulture flies.,vulture,bird,2,-127.60803890228271,-31.90200972557068,51295290,google_electra-large-generator
a stork flies.,stork,bird,2,-218.50751638412476,-36.417919397354126,51295290,google_electra-large-generator
a buzzard flies.,buzzard,bird,2,-170.7808427810669,-34.15616855621338,51295290,google_electra-large-generator
a swan flies.,swan,bird,2,-118.68249654769897,-29.670624136924744,51295290,google_electra-large-generator
a flamingo flies.,flamingo,bird,2,-159.49628591537476,-31.89925718307495,51295290,google_electra-large-generator
a duck flies.,duck,bird,2,-126.5671854019165,-31.641796350479126,51295290,google_electra-large-generator
a peacock flies.,peacock,bird,2,-123.60140180587769,-30.90035045146942,51295290,google_electra-large-generator
an egret flies.,egret,bird,2,-199.68374729156494,-33.280624548594155,51295290,google_electra-large-generator
a chicken flies.,chicken,bird,2,-124.55952215194702,-31.139880537986755,51295290,google_electra-large-generator
a turkey flies.,turkey,bird,2,-120.84865379333496,-30.21216344833374,51295290,google_electra-large-generator
an ostrich flies.,ostrich,bird,2,-195.15469932556152,-32.52578322092692,51295290,google_electra-large-generator
a titmouse flies.,titmouse,bird,2,-230.97191715240479,-38.495319525400795,51295290,google_electra-large-generator
an emu flies.,emu,bird,2,-154.54698610305786,-30.909397220611574,51295290,google_electra-large-generator
a penguin flies.,penguin,bird,2,-121.15545701980591,-30.288864254951477,51295290,google_electra-large-generator
a bat flies.,bat,bird,2,-115.54681825637817,-28.886704564094543,51295290,google_electra-large-generator
a robin has feathers.,robin,bird,3,-163.8907732963562,-32.77815465927124,51295290,google_electra-large-generator
a sparrow has feathers.,sparrow,bird,3,-173.33070516586304,-34.66614103317261,51295290,google_electra-large-generator
a bluejay has feathers.,bluejay,bird,3,-221.9384365081787,-31.705490929739817,51295290,google_electra-large-generator
a bluebird has feathers.,bluebird,bird,3,-209.09716892242432,-34.84952815373739,51295290,google_electra-large-generator
a canary has feathers.,canary,bird,3,-178.714928150177,-35.7429856300354,51295290,google_electra-large-generator
a blackbird has feathers.,blackbird,bird,3,-210.0824270248413,-35.01373783747355,51295290,google_electra-large-generator
a dove has feathers.,dove,bird,3,-171.2958483695984,-34.25916967391968,51295290,google_electra-large-generator
a lark has feathers.,lark,bird,3,-182.14177179336548,-36.4283543586731,51295290,google_electra-large-generator
a swallow has feathers.,swallow,bird,3,-152.00062942504883,-30.400125885009764,51295290,google_electra-large-generator
a parakeet has feathers.,parakeet,bird,3,-250.6504282951355,-35.80720404216221,51295290,google_electra-large-generator
an oriole has feathers.,oriole,bird,3,-234.9144434928894,-33.55920621326992,51295290,google_electra-large-generator
a mockingbird has feathers.,mockingbird,bird,3,-202.56201076507568,-33.76033512751261,51295290,google_electra-large-generator
a redbird has feathers.,redbird,bird,3,-205.45940351486206,-34.24323391914368,51295290,google_electra-large-generator
a wren has feathers.,wren,bird,3,-168.0760760307312,-33.61521520614624,51295290,google_electra-large-generator
a finch has feathers.,finch,bird,3,-178.23292875289917,-35.64658575057983,51295290,google_electra-large-generator
a starling has feathers.,starling,bird,3,-205.0661826133728,-34.1776971022288,51295290,google_electra-large-generator
a cardinal has feathers.,cardinal,bird,3,-185.0139331817627,-37.00278663635254,51295290,google_electra-large-generator
an eagle has feathers.,eagle,bird,3,-166.0882363319397,-33.21764726638794,51295290,google_electra-large-generator
a hummingbird has feathers.,hummingbird,bird,3,-193.45525121688843,-32.24254186948141,51295290,google_electra-large-generator
a seagull has feathers.,seagull,bird,3,-230.01229810714722,-32.85889972959246,51295290,google_electra-large-generator
a woodpecker has feathers.,woodpecker,bird,3,-231.93669271469116,-33.13381324495588,51295290,google_electra-large-generator
a pigeon has feathers.,pigeon,bird,3,-170.45395851135254,-34.09079170227051,51295290,google_electra-large-generator
a thrush has feathers.,thrush,bird,3,-205.0632700920105,-34.17721168200175,51295290,google_electra-large-generator
a falcon has feathers.,falcon,bird,3,-171.1803879737854,-34.23607759475708,51295290,google_electra-large-generator
a crow has feathers.,crow,bird,3,-172.77800035476685,-34.55560007095337,51295290,google_electra-large-generator
a hawk has feathers.,hawk,bird,3,-178.50757455825806,-35.701514911651614,51295290,google_electra-large-generator
a raven has feathers.,raven,bird,3,-168.95336294174194,-33.790672588348386,51295290,google_electra-large-generator
a goldfinch has feathers.,goldfinch,bird,3,-235.86749982833862,-33.69535711833409,51295290,google_electra-large-generator
a parrot has feathers.,parrot,bird,3,-172.29311513900757,-34.458623027801515,51295290,google_electra-large-generator
a sandpiper has feathers.,sandpiper,bird,3,-249.6811785697937,-35.668739795684814,51295290,google_electra-large-generator
a pheasant has feathers.,pheasant,bird,3,-257.9949321746826,-36.856418882097515,51295290,google_electra-large-generator
a catbird has feathers.,catbird,bird,3,-179.0184268951416,-29.8364044825236,51295290,google_electra-large-generator
a crane has feathers.,crane,bird,3,-171.22883701324463,-34.24576740264892,51295290,google_electra-large-generator
an albatross has feathers.,albatross,bird,3,-238.94816637039185,-34.13545233862741,51295290,google_electra-large-generator
a condor has feathers.,condor,bird,3,-182.9197416305542,-36.58394832611084,51295290,google_electra-large-generator
a toucan has feathers.,toucan,bird,3,-257.694139957428,-36.81344856534685,51295290,google_electra-large-generator
an owl has feathers.,owl,bird,3,-179.8287229537964,-35.96574459075928,51295290,google_electra-large-generator
a pelican has feathers.,pelican,bird,3,-249.32969999313354,-35.61852857044765,51295290,google_electra-large-generator
geese have feathers.,geese,bird,3,-141.69963550567627,-35.42490887641907,51295290,google_electra-large-generator
a vulture has feathers.,vulture,bird,3,-178.34494924545288,-35.66898984909058,51295290,google_electra-large-generator
a stork has feathers.,stork,bird,3,-244.74772453308105,-34.96396064758301,51295290,google_electra-large-generator
a buzzard has feathers.,buzzard,bird,3,-199.91064596176147,-33.318440993626915,51295290,google_electra-large-generator
a swan has feathers.,swan,bird,3,-163.66936254501343,-32.73387250900269,51295290,google_electra-large-generator
a flamingo has feathers.,flamingo,bird,3,-202.09408950805664,-33.68234825134277,51295290,google_electra-large-generator
a duck has feathers.,duck,bird,3,-162.03629398345947,-32.40725879669189,51295290,google_electra-large-generator
a peacock has feathers.,peacock,bird,3,-164.95658779144287,-32.99131755828857,51295290,google_electra-large-generator
an egret has feathers.,egret,bird,3,-233.91693305969238,-33.4167047228132,51295290,google_electra-large-generator
a chicken has feathers.,chicken,bird,3,-154.22018909454346,-30.844037818908692,51295290,google_electra-large-generator
a turkey has feathers.,turkey,bird,3,-160.599036693573,-32.1198073387146,51295290,google_electra-large-generator
an ostrich has feathers.,ostrich,bird,3,-235.48744440078735,-33.64106348582676,51295290,google_electra-large-generator
a titmouse has feathers.,titmouse,bird,3,-247.12084770202637,-35.302978243146626,51295290,google_electra-large-generator
an emu has feathers.,emu,bird,3,-199.483567237854,-33.247261206309,51295290,google_electra-large-generator
a penguin has feathers.,penguin,bird,3,-166.87509155273438,-33.37501831054688,51295290,google_electra-large-generator
a bat has feathers.,bat,bird,3,-154.81314134597778,-30.962628269195555,51295290,google_electra-large-generator
a robin has a beak.,robin,bird,4,-189.8077621459961,-31.634627024332683,51295290,google_electra-large-generator
a sparrow has a beak.,sparrow,bird,4,-195.9123764038086,-32.6520627339681,51295290,google_electra-large-generator
a bluejay has a beak.,bluejay,bird,4,-251.21044778823853,-31.401305973529816,51295290,google_electra-large-generator
a bluebird has a beak.,bluebird,bird,4,-234.84054040908813,-33.54864862986973,51295290,google_electra-large-generator
a canary has a beak.,canary,bird,4,-199.85165977478027,-33.30860996246338,51295290,google_electra-large-generator
a blackbird has a beak.,blackbird,bird,4,-234.56667470932007,-33.509524958474294,51295290,google_electra-large-generator
a dove has a beak.,dove,bird,4,-196.2294363975525,-32.70490606625875,51295290,google_electra-large-generator
a lark has a beak.,lark,bird,4,-216.88773345947266,-36.147955576578774,51295290,google_electra-large-generator
a swallow has a beak.,swallow,bird,4,-180.0982060432434,-30.0163676738739,51295290,google_electra-large-generator
a parakeet has a beak.,parakeet,bird,4,-281.7615714073181,-35.220196425914764,51295290,google_electra-large-generator
an oriole has a beak.,oriole,bird,4,-264.43837690353394,-33.05479711294174,51295290,google_electra-large-generator
a mockingbird has a beak.,mockingbird,bird,4,-233.3572130203247,-33.33674471718924,51295290,google_electra-large-generator
a redbird has a beak.,redbird,bird,4,-229.76888751983643,-32.824126788548064,51295290,google_electra-large-generator
a wren has a beak.,wren,bird,4,-196.96838521957397,-32.82806420326233,51295290,google_electra-large-generator
a finch has a beak.,finch,bird,4,-196.50821256637573,-32.75136876106262,51295290,google_electra-large-generator
a starling has a beak.,starling,bird,4,-235.67078495025635,-33.66725499289377,51295290,google_electra-large-generator
a cardinal has a beak.,cardinal,bird,4,-213.43346118927002,-35.572243531545006,51295290,google_electra-large-generator
an eagle has a beak.,eagle,bird,4,-189.7567014694214,-31.626116911570232,51295290,google_electra-large-generator
a hummingbird has a beak.,hummingbird,bird,4,-223.27189445495605,-31.89598492213658,51295290,google_electra-large-generator
a seagull has a beak.,seagull,bird,4,-256.4860792160034,-32.06075990200043,51295290,google_electra-large-generator
a woodpecker has a beak.,woodpecker,bird,4,-263.9011836051941,-32.98764795064926,51295290,google_electra-large-generator
a pigeon has a beak.,pigeon,bird,4,-191.9960174560547,-31.99933624267578,51295290,google_electra-large-generator
a thrush has a beak.,thrush,bird,4,-228.40183544158936,-32.628833634512766,51295290,google_electra-large-generator
a falcon has a beak.,falcon,bird,4,-192.76980209350586,-32.12830034891764,51295290,google_electra-large-generator
a crow has a beak.,crow,bird,4,-194.70802116394043,-32.45133686065674,51295290,google_electra-large-generator
a hawk has a beak.,hawk,bird,4,-197.48039197921753,-32.91339866320292,51295290,google_electra-large-generator
a raven has a beak.,raven,bird,4,-187.03915357589722,-31.173192262649536,51295290,google_electra-large-generator
a goldfinch has a beak.,goldfinch,bird,4,-268.7764129638672,-33.5970516204834,51295290,google_electra-large-generator
a parrot has a beak.,parrot,bird,4,-189.42237329483032,-31.570395549138386,51295290,google_electra-large-generator
a sandpiper has a beak.,sandpiper,bird,4,-274.0307025909424,-34.2538378238678,51295290,google_electra-large-generator
a pheasant has a beak.,pheasant,bird,4,-281.8323473930359,-35.229043424129486,51295290,google_electra-large-generator
a catbird has a beak.,catbird,bird,4,-205.09173917770386,-29.298819882529124,51295290,google_electra-large-generator
a crane has a beak.,crane,bird,4,-191.19881868362427,-31.866469780604046,51295290,google_electra-large-generator
an albatross has a beak.,albatross,bird,4,-265.5534882545471,-33.19418603181839,51295290,google_electra-large-generator
a condor has a beak.,condor,bird,4,-201.83122301101685,-33.63853716850281,51295290,google_electra-large-generator
a toucan has a beak.,toucan,bird,4,-280.02884435653687,-35.00360554456711,51295290,google_electra-large-generator
an owl has a beak.,owl,bird,4,-200.40673160552979,-33.40112193425497,51295290,google_electra-large-generator
a pelican has a beak.,pelican,bird,4,-279.7432723045349,-34.967909038066864,51295290,google_electra-large-generator
geese have a beak.,geese,bird,4,-164.12415504455566,-32.82483100891113,51295290,google_electra-large-generator
a vulture has a beak.,vulture,bird,4,-195.04516410827637,-32.507527351379395,51295290,google_electra-large-generator
a stork has a beak.,stork,bird,4,-277.47286081314087,-34.68410760164261,51295290,google_electra-large-generator
a buzzard has a beak.,buzzard,bird,4,-229.10552072525024,-32.72936010360718,51295290,google_electra-large-generator
a swan has a beak.,swan,bird,4,-186.57933139801025,-31.09655523300171,51295290,google_electra-large-generator
a flamingo has a beak.,flamingo,bird,4,-227.69469547271729,-32.527813638959614,51295290,google_electra-large-generator
a duck has a beak.,duck,bird,4,-185.85580921173096,-30.97596820195516,51295290,google_electra-large-generator
a peacock has a beak.,peacock,bird,4,-196.2950587272644,-32.71584312121073,51295290,google_electra-large-generator
an egret has a beak.,egret,bird,4,-262.0306830406189,-32.75383538007736,51295290,google_electra-large-generator
a chicken has a beak.,chicken,bird,4,-181.80984210968018,-30.30164035161336,51295290,google_electra-large-generator
a turkey has a beak.,turkey,bird,4,-179.16943216323853,-29.86157202720642,51295290,google_electra-large-generator
an ostrich has a beak.,ostrich,bird,4,-257.82609272003174,-32.22826159000397,51295290,google_electra-large-generator
a titmouse has a beak.,titmouse,bird,4,-273.1681184768677,-34.14601480960846,51295290,google_electra-large-generator
an emu has a beak.,emu,bird,4,-219.87598514556885,-31.410855020795548,51295290,google_electra-large-generator
a penguin has a beak.,penguin,bird,4,-187.50075721740723,-31.250126202901203,51295290,google_electra-large-generator
a bat has a beak.,bat,bird,4,-181.7177357673645,-30.28628929456075,51295290,google_electra-large-generator
a robin has a bill.,robin,bird,5,-181.99009799957275,-30.33168299992879,51295290,google_electra-large-generator
a sparrow has a bill.,sparrow,bird,5,-196.60840845108032,-32.768068075180054,51295290,google_electra-large-generator
a bluejay has a bill.,bluejay,bird,5,-235.29397344589233,-29.41174668073654,51295290,google_electra-large-generator
a bluebird has a bill.,bluebird,bird,5,-220.4291753768921,-31.48988219669887,51295290,google_electra-large-generator
a canary has a bill.,canary,bird,5,-202.45288801193237,-33.74214800198873,51295290,google_electra-large-generator
a blackbird has a bill.,blackbird,bird,5,-230.790922164917,-32.970131737845286,51295290,google_electra-large-generator
a dove has a bill.,dove,bird,5,-201.40153980255127,-33.56692330042521,51295290,google_electra-large-generator
a lark has a bill.,lark,bird,5,-210.05364084243774,-35.00894014040629,51295290,google_electra-large-generator
a swallow has a bill.,swallow,bird,5,-178.21076726913452,-29.701794544855755,51295290,google_electra-large-generator
a parakeet has a bill.,parakeet,bird,5,-264.01171016693115,-33.001463770866394,51295290,google_electra-large-generator
an oriole has a bill.,oriole,bird,5,-252.3530716896057,-31.544133961200714,51295290,google_electra-large-generator
a mockingbird has a bill.,mockingbird,bird,5,-221.90814638137817,-31.70116376876831,51295290,google_electra-large-generator
a redbird has a bill.,redbird,bird,5,-216.6478133201599,-30.9496876171657,51295290,google_electra-large-generator
a wren has a bill.,wren,bird,5,-190.92728424072266,-31.82121404012044,51295290,google_electra-large-generator
a finch has a bill.,finch,bird,5,-196.7622947692871,-32.79371579488119,51295290,google_electra-large-generator
a starling has a bill.,starling,bird,5,-222.93840265274048,-31.848343236105784,51295290,google_electra-large-generator
a cardinal has a bill.,cardinal,bird,5,-190.81926250457764,-31.803210417429607,51295290,google_electra-large-generator
an eagle has a bill.,eagle,bird,5,-181.9787187576294,-30.3297864596049,51295290,google_electra-large-generator
a hummingbird has a bill.,hummingbird,bird,5,-212.92386436462402,-30.417694909232004,51295290,google_electra-large-generator
a seagull has a bill.,seagull,bird,5,-248.07811450958252,-31.009764313697815,51295290,google_electra-large-generator
a woodpecker has a bill.,woodpecker,bird,5,-252.75580644607544,-31.59447580575943,51295290,google_electra-large-generator
a pigeon has a bill.,pigeon,bird,5,-201.7063488960266,-33.61772481600443,51295290,google_electra-large-generator
a thrush has a bill.,thrush,bird,5,-217.63634061813354,-31.090905802590505,51295290,google_electra-large-generator
a falcon has a bill.,falcon,bird,5,-195.32450771331787,-32.554084618886314,51295290,google_electra-large-generator
a crow has a bill.,crow,bird,5,-199.67992877960205,-33.27998812993368,51295290,google_electra-large-generator
a hawk has a bill.,hawk,bird,5,-198.0121841430664,-33.00203069051107,51295290,google_electra-large-generator
a raven has a bill.,raven,bird,5,-195.34798002243042,-32.55799667040507,51295290,google_electra-large-generator
a goldfinch has a bill.,goldfinch,bird,5,-258.33266258239746,-32.29158282279968,51295290,google_electra-large-generator
a parrot has a bill.,parrot,bird,5,-203.57798290252686,-33.92966381708781,51295290,google_electra-large-generator
a sandpiper has a bill.,sandpiper,bird,5,-265.915988445282,-33.23949855566025,51295290,google_electra-large-generator
a pheasant has a bill.,pheasant,bird,5,-271.32036542892456,-33.91504567861557,51295290,google_electra-large-generator
a catbird has a bill.,catbird,bird,5,-189.39759874343872,-27.056799820491246,51295290,google_electra-large-generator
a crane has a bill.,crane,bird,5,-182.34273052215576,-30.39045508702596,51295290,google_electra-large-generator
an albatross has a bill.,albatross,bird,5,-255.57467412948608,-31.94683426618576,51295290,google_electra-large-generator
a condor has a bill.,condor,bird,5,-201.59923124313354,-33.59987187385559,51295290,google_electra-large-generator
a toucan has a bill.,toucan,bird,5,-268.6140332221985,-33.57675415277481,51295290,google_electra-large-generator
an owl has a bill.,owl,bird,5,-202.06984567642212,-33.67830761273702,51295290,google_electra-large-generator
a pelican has a bill.,pelican,bird,5,-271.4780068397522,-33.934750854969025,51295290,google_electra-large-generator
geese have a bill.,geese,bird,5,-152.1097288131714,-30.421945762634277,51295290,google_electra-large-generator
a vulture has a bill.,vulture,bird,5,-197.79495811462402,-32.96582635243734,51295290,google_electra-large-generator
a stork has a bill.,stork,bird,5,-255.84697675704956,-31.980872094631195,51295290,google_electra-large-generator
a buzzard has a bill.,buzzard,bird,5,-221.27840518951416,-31.611200741359166,51295290,google_electra-large-generator
a swan has a bill.,swan,bird,5,-183.6714539527893,-30.61190899213155,51295290,google_electra-large-generator
a flamingo has a bill.,flamingo,bird,5,-223.14099550247192,-31.877285071781703,51295290,google_electra-large-generator
a duck has a bill.,duck,bird,5,-191.03629970550537,-31.839383284250896,51295290,google_electra-large-generator
a peacock has a bill.,peacock,bird,5,-199.31093215942383,-33.218488693237305,51295290,google_electra-large-generator
an egret has a bill.,egret,bird,5,-245.57371520996094,-30.696714401245117,51295290,google_electra-large-generator
a chicken has a bill.,chicken,bird,5,-188.10663652420044,-31.35110608736674,51295290,google_electra-large-generator
a turkey has a bill.,turkey,bird,5,-173.52381896972656,-28.920636494954426,51295290,google_electra-large-generator
an ostrich has a bill.,ostrich,bird,5,-251.13518142700195,-31.391897678375244,51295290,google_electra-large-generator
a titmouse has a bill.,titmouse,bird,5,-262.6166424751282,-32.82708030939102,51295290,google_electra-large-generator
an emu has a bill.,emu,bird,5,-196.89524698257446,-28.127892426082067,51295290,google_electra-large-generator
a penguin has a bill.,penguin,bird,5,-194.57452917099,-32.429088195165,51295290,google_electra-large-generator
a bat has a bill.,bat,bird,5,-177.59146165847778,-29.59857694307963,51295290,google_electra-large-generator
a robin has wings.,robin,bird,6,-171.50981616973877,-34.30196323394775,51295290,google_electra-large-generator
a sparrow has wings.,sparrow,bird,6,-181.0316300392151,-36.20632600784302,51295290,google_electra-large-generator
a bluejay has wings.,bluejay,bird,6,-226.89597415924072,-32.413710594177246,51295290,google_electra-large-generator
a bluebird has wings.,bluebird,bird,6,-214.85336065292358,-35.80889344215393,51295290,google_electra-large-generator
a canary has wings.,canary,bird,6,-187.4168496131897,-37.48336992263794,51295290,google_electra-large-generator
a blackbird has wings.,blackbird,bird,6,-218.72831678390503,-36.45471946398417,51295290,google_electra-large-generator
