premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-15.302910327911377,-48.64252042770386,-11.662291526794434,0.40462589263916016,0.46158871054649353,66985530,distilbert-base-uncased
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-15.293262481689453,-31.625823497772217,-9.845665454864502,0.6500175595283508,0.5173332095146179,66985530,distilbert-base-uncased
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-13.682593822479248,-35.40937852859497,-8.908592700958252,-0.07651834189891815,0.5352505445480347,66985530,distilbert-base-uncased
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-13.128098011016846,-40.284791469573975,-11.801005840301514,0.23859405517578125,0.0899893268942833,66985530,distilbert-base-uncased
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-12.65023946762085,-20.608455181121826,-9.247312545776367,0.2993335723876953,0.4520129859447479,66985530,distilbert-base-uncased
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-29.50725555419922,-46.168001651763916,-27.138286590576172,-3.5796573162078857,3.165574789047241,66985530,distilbert-base-uncased
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-15.600031852722168,-34.579747676849365,-11.279762268066406,3.2827067375183105,2.319204807281494,66985530,distilbert-base-uncased
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-14.315682411193848,-37.6476788520813,-11.245389938354492,1.8592631816864014,1.3950915336608887,66985530,distilbert-base-uncased
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-13.733383655548096,-44.44168663024902,-12.403087139129639,4.233336448669434,1.6323018074035645,66985530,distilbert-base-uncased
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-12.702687740325928,-23.34467363357544,-11.023770809173584,0.7589771151542664,1.315015435218811,66985530,distilbert-base-uncased
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-18.006943702697754,-42.93362808227539,-13.286691188812256,1.3023700714111328,1.9967544078826904,66985530,distilbert-base-uncased
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-27.76931667327881,-36.921671867370605,-24.37779140472412,-1.8393795490264893,2.37852144241333,66985530,distilbert-base-uncased
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-16.1430721282959,-27.89523220062256,-16.940552711486816,0.24262818694114685,0.5388214588165283,66985530,distilbert-base-uncased
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-18.195502281188965,-29.199976444244385,-17.10489320755005,-0.5161498188972473,1.287154197692871,66985530,distilbert-base-uncased
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-16.701651573181152,-32.85766077041626,-16.599841594696045,1.146864652633667,1.7498513460159302,66985530,distilbert-base-uncased
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-21.248538494110107,-36.29053974151611,-19.50616216659546,-0.08551178127527237,1.317564606666565,66985530,distilbert-base-uncased
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-13.52312183380127,-28.535285472869873,-13.70716905593872,1.0997681617736816,0.6158831119537354,66985530,distilbert-base-uncased
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-15.214844703674316,-34.12889528274536,-14.260788440704346,2.239673137664795,0.9365077614784241,66985530,distilbert-base-uncased
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-15.38210153579712,-30.948938846588135,-14.477940082550049,2.049156665802002,0.6035512685775757,66985530,distilbert-base-uncased
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-14.890257358551025,-37.552600383758545,-13.6567063331604,3.3110313415527344,0.3601172864437103,66985530,distilbert-base-uncased
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-15.670711994171143,-48.64252042770386,-14.534888744354248,2.039313793182373,0.5408623814582825,66985530,distilbert-base-uncased
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-16.874674320220947,-31.625824451446533,-15.092909812927246,1.0364561080932617,0.4424934983253479,66985530,distilbert-base-uncased
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-15.771633625030518,-35.40937852859497,-14.216967582702637,0.2902454435825348,0.22612926363945007,66985530,distilbert-base-uncased
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-16.593658447265625,-40.284791469573975,-16.047151565551758,0.07510576397180557,1.1607435941696167,66985530,distilbert-base-uncased
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-13.76775598526001,-20.608455181121826,-13.179647445678711,0.17734146118164062,0.860187292098999,66985530,distilbert-base-uncased
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-30.49723720550537,-46.168001651763916,-31.804263591766357,-1.6824314594268799,1.6545695066452026,66985530,distilbert-base-uncased
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-17.188471794128418,-34.579747676849365,-15.94579267501831,5.021110534667969,2.092947244644165,66985530,distilbert-base-uncased
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-17.74610710144043,-37.6476788520813,-16.217663764953613,4.969948768615723,3.1097445487976074,66985530,distilbert-base-uncased
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-17.86850881576538,-44.44168663024902,-16.2501482963562,2.304344415664673,2.676115036010742,66985530,distilbert-base-uncased
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-15.266090393066406,-23.34467363357544,-15.253381252288818,0.8969314694404602,2.3846569061279297,66985530,distilbert-base-uncased
Blocks use a tove.,All toys use a tove.,All birds use a tove.,block,toy,use a,Blocks,toys,4,5,-20.523948669433594,-42.93362808227539,-18.552359580993652,3.287517547607422,2.5149357318878174,66985530,distilbert-base-uncased
