premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Tops have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,top,toy,have,Tops,toys,3,4,-22.470273971557617,-53.254249572753906,-20.78897190093994,7.280957221984863,4.028979301452637,81913344,distilgpt2
Tops have toves.,All toys have toves.,All birds have toves.,top,toy,have,Tops,toys,3,5,-25.797157287597656,-40.430931091308594,-26.326175689697266,9.223587989807129,2.4900007247924805,81913344,distilgpt2
Tops use a wug.,All toys use a wug.,All birds use a wug.,top,toy,use a,Tops,toys,4,1,-22.368114471435547,-45.689754486083984,-21.00867462158203,7.970293998718262,4.333237171173096,81913344,distilgpt2
Tops use a fep.,All toys use a fep.,All birds use a fep.,top,toy,use a,Tops,toys,4,2,-23.182720184326172,-47.0559196472168,-21.70136260986328,7.26589822769165,3.7734410762786865,81913344,distilgpt2
Tops use a blicket.,All toys use a blicket.,All birds use a blicket.,top,toy,use a,Tops,toys,4,3,-23.882896423339844,-49.37581253051758,-22.230358123779297,6.253734588623047,2.27594256401062,81913344,distilgpt2
Tops use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,top,toy,use a,Tops,toys,4,4,-22.000980377197266,-51.76921844482422,-21.076820373535156,9.624527931213379,3.80928897857666,81913344,distilgpt2
Tops use a tove.,All toys use a tove.,All birds use a tove.,top,toy,use a,Tops,toys,4,5,-23.268301010131836,-45.12953567504883,-22.50753116607666,11.377969741821289,4.079771995544434,81913344,distilgpt2
Jacks-in-the box can be daxed.,All toys can be daxed.,All birds can be daxed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,1,-20.156131744384766,-42.54133987426758,-21.635608673095703,4.321322441101074,2.7225167751312256,81913344,distilgpt2
Jacks-in-the box can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,2,-20.511676788330078,-39.607479095458984,-22.848785400390625,4.594614028930664,1.4745434522628784,81913344,distilgpt2
Jacks-in-the box can be blicked.,All toys can be blicked.,All birds can be blicked.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,3,-23.59937286376953,-44.436241149902344,-25.950008392333984,3.2715537548065186,1.8890477418899536,81913344,distilgpt2
Jacks-in-the box can be gyred.,All toys can be gyred.,All birds can be gyred.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,4,-24.273555755615234,-45.81547164916992,-26.169692993164062,2.4273159503936768,1.8661452531814575,81913344,distilgpt2
Jacks-in-the box can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,5,-21.652416229248047,-45.7430534362793,-23.547008514404297,2.867537021636963,1.1559563875198364,81913344,distilgpt2
Jacks-in-the box are beamish.,All toys are beamish.,All birds are beamish.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,1,-22.47202491760254,-41.662559509277344,-24.573366165161133,7.476683616638184,4.541110515594482,81913344,distilgpt2
Jacks-in-the box are slithy.,All toys are slithy.,All birds are slithy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,2,-20.59836769104004,-40.25617599487305,-21.566734313964844,2.0456650257110596,0.9497697353363037,81913344,distilgpt2
Jacks-in-the box are mimsy.,All toys are mimsy.,All birds are mimsy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,3,-21.21917724609375,-44.39756774902344,-21.169851303100586,10.141167640686035,7.7615203857421875,81913344,distilgpt2
Jacks-in-the box are vorpal.,All toys are vorpal.,All birds are vorpal.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,4,-19.550143718719482,-39.59756088256836,-20.88232135772705,3.2986984252929688,1.9475847482681274,81913344,distilgpt2
Jacks-in-the box are frabjous.,All toys are frabjous.,All birds are frabjous.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,5,-19.34931182861328,-52.68651580810547,-21.395496368408203,3.68815541267395,0.9056434631347656,81913344,distilgpt2
Jacks-in-the box have wugs.,All toys have wugs.,All birds have wugs.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,1,-20.923603057861328,-39.68620300292969,-23.07674217224121,1.8477106094360352,1.205513596534729,81913344,distilgpt2
Jacks-in-the box have feps.,All toys have feps.,All birds have feps.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,2,-23.017383575439453,-44.5440673828125,-24.052936553955078,2.0664474964141846,1.395445704460144,81913344,distilgpt2
Jacks-in-the box have blickets.,All toys have blickets.,All birds have blickets.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,3,-24.235694885253906,-43.76272201538086,-22.92877197265625,1.9599158763885498,2.1367745399475098,81913344,distilgpt2
Jacks-in-the box have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,4,-23.539182662963867,-53.254249572753906,-23.12094783782959,4.929174900054932,2.3696980476379395,81913344,distilgpt2
Jacks-in-the box have toves.,All toys have toves.,All birds have toves.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,5,-24.07469367980957,-40.430931091308594,-26.634429931640625,11.549192428588867,1.9604817628860474,81913344,distilgpt2
Jacks-in-the box use a wug.,All toys use a wug.,All birds use a wug.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,1,-21.205787658691406,-45.689754486083984,-22.659652709960938,7.410836219787598,3.1811821460723877,81913344,distilgpt2
Jacks-in-the box use a fep.,All toys use a fep.,All birds use a fep.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,2,-21.655414581298828,-47.0559196472168,-23.189781188964844,12.379847526550293,3.49899959564209,81913344,distilgpt2
Jacks-in-the box use a blicket.,All toys use a blicket.,All birds use a blicket.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,3,-23.171588897705078,-49.37581253051758,-23.631893157958984,8.648971557617188,3.193040370941162,81913344,distilgpt2
Jacks-in-the box use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,4,-21.994243621826172,-51.76921844482422,-22.865787506103516,8.137356758117676,1.7097141742706299,81913344,distilgpt2
Jacks-in-the box use a tove.,All toys use a tove.,All birds use a tove.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,5,-24.11157512664795,-45.12953567504883,-25.912386894226074,11.329954147338867,6.304924964904785,81913344,distilgpt2
Toy soldiers can be daxed.,All toys can be daxed.,All birds can be daxed.,toy soldier,toy,can be,Toy soldiers,toys,1,1,-17.419349670410156,-42.54133987426758,-19.36974334716797,4.648736953735352,3.5511844158172607,81913344,distilgpt2
Toy soldiers can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,toy soldier,toy,can be,Toy soldiers,toys,1,2,-17.79769515991211,-39.607479095458984,-20.115264892578125,5.114489555358887,2.781705379486084,81913344,distilgpt2
Toy soldiers can be blicked.,All toys can be blicked.,All birds can be blicked.,toy soldier,toy,can be,Toy soldiers,toys,1,3,-19.679847717285156,-44.436241149902344,-21.754230499267578,3.225797176361084,2.4341485500335693,81913344,distilgpt2
Toy soldiers can be gyred.,All toys can be gyred.,All birds can be gyred.,toy soldier,toy,can be,Toy soldiers,toys,1,4,-20.910022735595703,-45.81547164916992,-22.887527465820312,3.2931582927703857,2.4003472328186035,81913344,distilgpt2
Toy soldiers can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,toy soldier,toy,can be,Toy soldiers,toys,1,5,-18.39902114868164,-45.7430534362793,-20.759780883789062,2.51493501663208,2.4209988117218018,81913344,distilgpt2
Toy soldiers are beamish.,All toys are beamish.,All birds are beamish.,toy soldier,toy,are,Toy soldiers,toys,2,1,-22.11178207397461,-41.662559509277344,-23.516353607177734,5.558811664581299,5.106953144073486,81913344,distilgpt2
Toy soldiers are slithy.,All toys are slithy.,All birds are slithy.,toy soldier,toy,are,Toy soldiers,toys,2,2,-20.777462005615234,-40.25617599487305,-20.86605453491211,0.26409435272216797,1.8765367269515991,81913344,distilgpt2
Toy soldiers are mimsy.,All toys are mimsy.,All birds are mimsy.,toy soldier,toy,are,Toy soldiers,toys,2,3,-18.94791603088379,-44.39756774902344,-18.189266204833984,5.1840105056762695,6.595830917358398,81913344,distilgpt2
Toy soldiers are vorpal.,All toys are vorpal.,All birds are vorpal.,toy soldier,toy,are,Toy soldiers,toys,2,4,-18.23377227783203,-39.59756088256836,-17.749056816101074,3.6197381019592285,2.3958985805511475,81913344,distilgpt2
Toy soldiers are frabjous.,All toys are frabjous.,All birds are frabjous.,toy soldier,toy,are,Toy soldiers,toys,2,5,-19.724889755249023,-52.68651580810547,-20.78331756591797,2.7449004650115967,2.4484000205993652,81913344,distilgpt2
Toy soldiers have wugs.,All toys have wugs.,All birds have wugs.,toy soldier,toy,have,Toy soldiers,toys,3,1,-17.899425506591797,-39.68620300292969,-20.235427856445312,2.485686779022217,1.338263988494873,81913344,distilgpt2
Toy soldiers have feps.,All toys have feps.,All birds have feps.,toy soldier,toy,have,Toy soldiers,toys,3,2,-20.690059661865234,-44.5440673828125,-21.950984954833984,2.634002685546875,2.6688544750213623,81913344,distilgpt2
Toy soldiers have blickets.,All toys have blickets.,All birds have blickets.,toy soldier,toy,have,Toy soldiers,toys,3,3,-20.197362899780273,-43.76272201538086,-18.67247772216797,2.996819257736206,1.9230966567993164,81913344,distilgpt2
Toy soldiers have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,toy soldier,toy,have,Toy soldiers,toys,3,4,-22.152036666870117,-53.254249572753906,-21.661542892456055,4.971169471740723,3.066891670227051,81913344,distilgpt2
Toy soldiers have toves.,All toys have toves.,All birds have toves.,toy soldier,toy,have,Toy soldiers,toys,3,5,-21.748023986816406,-40.430931091308594,-23.6182861328125,7.77581787109375,4.045091152191162,81913344,distilgpt2
Toy soldiers use a wug.,All toys use a wug.,All birds use a wug.,toy soldier,toy,use a,Toy soldiers,toys,4,1,-19.01913070678711,-45.689754486083984,-20.135536193847656,7.605883598327637,6.119901657104492,81913344,distilgpt2
Toy soldiers use a fep.,All toys use a fep.,All birds use a fep.,toy soldier,toy,use a,Toy soldiers,toys,4,2,-19.531753540039062,-47.0559196472168,-21.083587646484375,7.9757256507873535,4.554324626922607,81913344,distilgpt2
Toy soldiers use a blicket.,All toys use a blicket.,All birds use a blicket.,toy soldier,toy,use a,Toy soldiers,toys,4,3,-19.456558227539062,-49.37581253051758,-20.78992462158203,6.5682573318481445,2.571788787841797,81913344,distilgpt2
Toy soldiers use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,toy soldier,toy,use a,Toy soldiers,toys,4,4,-18.687707901000977,-51.76921844482422,-20.532672882080078,10.906654357910156,4.591013431549072,81913344,distilgpt2
Toy soldiers use a tove.,All toys use a tove.,All birds use a tove.,toy soldier,toy,use a,Toy soldiers,toys,4,5,-20.23818016052246,-45.12953567504883,-21.515159606933594,8.541267395019531,2.379096508026123,81913344,distilgpt2
Yo-yos can be daxed.,All toys can be daxed.,All birds can be daxed.,yo-yo,toy,can be,Yo-yos,toys,1,1,-21.990859985351562,-42.54133987426758,-20.89025115966797,2.808715343475342,2.0402486324310303,81913344,distilgpt2
Yo-yos can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,yo-yo,toy,can be,Yo-yos,toys,1,2,-21.93970489501953,-39.607479095458984,-21.659759521484375,4.633131504058838,1.1691558361053467,81913344,distilgpt2
Yo-yos can be blicked.,All toys can be blicked.,All birds can be blicked.,yo-yo,toy,can be,Yo-yos,toys,1,3,-24.59402084350586,-44.436241149902344,-23.639095306396484,2.6853861808776855,0.884492814540863,81913344,distilgpt2
Yo-yos can be gyred.,All toys can be gyred.,All birds can be gyred.,yo-yo,toy,can be,Yo-yos,toys,1,4,-23.75118637084961,-45.81547164916992,-22.791236877441406,3.9966647624969482,1.8847581148147583,81913344,distilgpt2
Yo-yos can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,yo-yo,toy,can be,Yo-yos,toys,1,5,-22.749155044555664,-45.7430534362793,-21.953807830810547,2.9726109504699707,1.680240511894226,81913344,distilgpt2
Yo-yos are beamish.,All toys are beamish.,All birds are beamish.,yo-yo,toy,are,Yo-yos,toys,2,1,-22.898300170898438,-41.662559509277344,-22.95736312866211,7.1004319190979,4.192043304443359,81913344,distilgpt2
Yo-yos are slithy.,All toys are slithy.,All birds are slithy.,yo-yo,toy,are,Yo-yos,toys,2,2,-22.123863220214844,-40.25617599487305,-20.489032745361328,1.848637342453003,1.4548442363739014,81913344,distilgpt2
Yo-yos are mimsy.,All toys are mimsy.,All birds are mimsy.,yo-yo,toy,are,Yo-yos,toys,2,3,-22.32486915588379,-44.39756774902344,-18.934310913085938,8.125163078308105,6.159409046173096,81913344,distilgpt2
Yo-yos are vorpal.,All toys are vorpal.,All birds are vorpal.,yo-yo,toy,are,Yo-yos,toys,2,4,-21.52786922454834,-39.59756088256836,-18.88774585723877,4.720232009887695,0.7184896469116211,81913344,distilgpt2
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-20.93939971923828,-52.68651580810547,-19.80638885498047,4.853941440582275,1.4566737413406372,81913344,distilgpt2
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-21.551395416259766,-39.68620300292969,-21.626384735107422,1.8067706823349,1.3530594110488892,81913344,distilgpt2
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-24.632614135742188,-44.5440673828125,-23.30642318725586,2.9092018604278564,2.198517084121704,81913344,distilgpt2
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-24.676822662353516,-43.76272201538086,-20.717655181884766,2.2302441596984863,1.5867241621017456,81913344,distilgpt2
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-25.409422874450684,-53.254249572753906,-23.13328266143799,5.643324375152588,1.8683290481567383,81913344,distilgpt2
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-31.07678985595703,-40.430931091308594,-28.78558349609375,4.625044822692871,2.699453830718994,81913344,distilgpt2
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-22.92562484741211,-45.689754486083984,-21.243606567382812,6.487603187561035,3.583397388458252,81913344,distilgpt2
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-23.095787048339844,-47.0559196472168,-21.408557891845703,6.526900291442871,3.0794289112091064,81913344,distilgpt2
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-24.024864196777344,-49.37581253051758,-21.45891571044922,6.138757228851318,2.1177475452423096,81913344,distilgpt2
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-22.893753051757812,-51.76921844482422,-21.463958740234375,6.0304436683654785,2.5763468742370605,81913344,distilgpt2
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-25.28237533569336,-45.12953567504883,-23.58517837524414,7.493218898773193,3.0681660175323486,81913344,distilgpt2
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-21.763599395751953,-42.54133987426758,-21.895458221435547,4.63002872467041,2.764512777328491,81913344,distilgpt2
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-20.306346893310547,-39.607479095458984,-21.61019515991211,5.2938642501831055,2.2189509868621826,81913344,distilgpt2
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-24.140972137451172,-44.436241149902344,-25.175334930419922,4.632365703582764,1.3031079769134521,81913344,distilgpt2
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-23.805644989013672,-45.81547164916992,-24.617515563964844,4.027769565582275,2.040627956390381,81913344,distilgpt2
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-22.699344635009766,-45.7430534362793,-23.56378936767578,3.689296007156372,1.387926459312439,81913344,distilgpt2
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-23.15766143798828,-41.662559509277344,-23.990880966186523,6.947186470031738,3.960383653640747,81913344,distilgpt2
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-21.449390411376953,-40.25617599487305,-21.117521286010742,4.040247917175293,2.012525796890259,81913344,distilgpt2
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-22.888450622558594,-44.39756774902344,-21.525924682617188,13.115301132202148,7.647357940673828,81913344,distilgpt2
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-21.3574800491333,-39.59756088256836,-21.21043109893799,6.265374183654785,0.8296785354614258,81913344,distilgpt2
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-19.37339973449707,-52.68651580810547,-20.211820602416992,6.93494176864624,1.6149108409881592,81913344,distilgpt2
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-19.23363494873047,-39.68620300292969,-20.13595199584961,4.838731288909912,0.5122293829917908,81913344,distilgpt2
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-20.871776580810547,-44.5440673828125,-20.95415687561035,6.783364772796631,1.3576107025146484,81913344,distilgpt2
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-21.424169540405273,-43.76272201538086,-18.89834213256836,5.5677032470703125,0.7980542778968811,81913344,distilgpt2
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-22.049288749694824,-53.254249572753906,-21.17089080810547,8.79936408996582,2.502875804901123,81913344,distilgpt2
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-20.750757217407227,-40.430931091308594,-21.030946731567383,12.951021194458008,5.823102951049805,81913344,distilgpt2
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-25.135971069335938,-45.689754486083984,-24.458003997802734,5.5793023109436035,2.246785879135132,81913344,distilgpt2
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-26.238418579101562,-47.0559196472168,-25.480192184448242,8.719330787658691,2.7955243587493896,81913344,distilgpt2
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-24.610000610351562,-49.37581253051758,-22.869293212890625,8.393332481384277,1.9263876676559448,81913344,distilgpt2
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-23.797393798828125,-51.76921844482422,-23.504703521728516,12.081981658935547,4.710668087005615,81913344,distilgpt2
Blocks use a tove.,All toys use a tove.,All birds use a tove.,block,toy,use a,Blocks,toys,4,5,-24.969348907470703,-45.12953567504883,-25.165279388427734,12.00391960144043,3.4476206302642822,81913344,distilgpt2
Marbles can be daxed.,All toys can be daxed.,All birds can be daxed.,marble,toy,can be,Marbles,toys,1,1,-21.443248748779297,-42.54133987426758,-19.388668060302734,3.750549793243408,2.6472702026367188,81913344,distilgpt2
Marbles can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,marble,toy,can be,Marbles,toys,1,2,-22.28093719482422,-39.607479095458984,-21.1578369140625,2.9418692588806152,1.260815978050232,81913344,distilgpt2
Marbles can be blicked.,All toys can be blicked.,All birds can be blicked.,marble,toy,can be,Marbles,toys,1,3,-25.041057586669922,-44.436241149902344,-23.36459732055664,2.7052981853485107,2.0776638984680176,81913344,distilgpt2
Marbles can be gyred.,All toys can be gyred.,All birds can be gyred.,marble,toy,can be,Marbles,toys,1,4,-24.528568267822266,-45.81547164916992,-22.8104248046875,4.181002616882324,2.392869710922241,81913344,distilgpt2
Marbles can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,marble,toy,can be,Marbles,toys,1,5,-22.940929412841797,-45.7430534362793,-21.161212921142578,2.9117352962493896,1.620301365852356,81913344,distilgpt2
