premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Yo-yos are slithy.,All toys are slithy.,All birds are slithy.,yo-yo,toy,are,Yo-yos,toys,2,2,-21.30510711669922,-42.032135009765625,-18.216732025146484,2.5007786750793457,1.8801109790802002,124440576,gpt2
Yo-yos are mimsy.,All toys are mimsy.,All birds are mimsy.,yo-yo,toy,are,Yo-yos,toys,2,3,-23.237058639526367,-43.62563705444336,-17.189922332763672,6.924536228179932,6.476993560791016,124440576,gpt2
Yo-yos are vorpal.,All toys are vorpal.,All birds are vorpal.,yo-yo,toy,are,Yo-yos,toys,2,4,-20.13193702697754,-38.26805114746094,-15.794204711914062,3.2921478748321533,1.9689127206802368,124440576,gpt2
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-21.491600036621094,-51.08985900878906,-18.892744064331055,2.6126019954681396,2.0351624488830566,124440576,gpt2
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-18.292232513427734,-38.905799865722656,-16.902435302734375,3.2858307361602783,1.3306825160980225,124440576,gpt2
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-20.223045349121094,-45.05249786376953,-18.609088897705078,5.114874839782715,2.2731635570526123,124440576,gpt2
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-20.143768310546875,-43.635169982910156,-15.655424118041992,3.0419256687164307,1.6124634742736816,124440576,gpt2
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-20.356904983520508,-47.845420837402344,-18.14332389831543,7.735872745513916,2.218700408935547,124440576,gpt2
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-19.93573570251465,-39.48231506347656,-17.359952926635742,9.79304027557373,6.245364665985107,124440576,gpt2
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-21.126083374023438,-45.674034118652344,-18.252166748046875,6.316681385040283,2.8771064281463623,124440576,gpt2
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-21.412391662597656,-47.246681213378906,-18.771095275878906,6.810061454772949,1.9591680765151978,124440576,gpt2
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-20.86837387084961,-47.857139587402344,-17.314891815185547,7.677574157714844,2.120506763458252,124440576,gpt2
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-21.152263641357422,-46.15271759033203,-18.837343215942383,5.989597320556641,3.7318286895751953,124440576,gpt2
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-21.57610034942627,-43.59551239013672,-18.926127433776855,8.533121109008789,3.3241043090820312,124440576,gpt2
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-20.39189910888672,-41.35204315185547,-21.736717224121094,2.008033275604248,1.0793540477752686,124440576,gpt2
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-21.73467254638672,-38.67250442504883,-22.583087921142578,1.4306137561798096,0.9184412956237793,124440576,gpt2
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-21.572711944580078,-41.82191467285156,-23.096603393554688,2.861750841140747,1.2552909851074219,124440576,gpt2
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-23.116085052490234,-42.97777557373047,-23.36833953857422,0.9244270324707031,1.3203219175338745,124440576,gpt2
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-20.870590209960938,-44.085140228271484,-22.37297821044922,1.3909412622451782,1.263871669769287,124440576,gpt2
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-26.073062896728516,-42.13710021972656,-26.89883804321289,0.6379135251045227,1.6512765884399414,124440576,gpt2
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-20.940601348876953,-42.032135009765625,-19.59037208557129,2.766880989074707,1.4380332231521606,124440576,gpt2
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-23.960107803344727,-43.62563705444336,-21.02825927734375,9.033405303955078,6.498234272003174,124440576,gpt2
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-20.63697052001953,-38.26805114746094,-19.079376220703125,3.308453321456909,0.7360862493515015,124440576,gpt2
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-21.65821075439453,-51.08985900878906,-21.37561798095703,1.970354676246643,0.7740191221237183,124440576,gpt2
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-17.93204116821289,-38.905799865722656,-17.514076232910156,3.7364563941955566,1.1487780809402466,124440576,gpt2
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-21.088214874267578,-45.05249786376953,-21.387977600097656,4.532108306884766,1.0600136518478394,124440576,gpt2
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-19.317089080810547,-43.635169982910156,-16.063758850097656,4.356659889221191,0.8744918704032898,124440576,gpt2
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-19.362858772277832,-47.845420837402344,-18.907806396484375,6.762672424316406,2.881810188293457,124440576,gpt2
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-17.70592498779297,-39.48231506347656,-17.170413970947266,8.399741172790527,6.6351799964904785,124440576,gpt2
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-21.374412536621094,-45.674034118652344,-22.25769805908203,6.010134696960449,2.23384165763855,124440576,gpt2
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-22.882678985595703,-47.246681213378906,-23.50739288330078,8.489880561828613,1.9043807983398438,124440576,gpt2
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-21.801864624023438,-47.857139587402344,-21.526256561279297,7.215832710266113,1.7507673501968384,124440576,gpt2
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-20.57349681854248,-46.15271759033203,-21.274990558624268,10.522059440612793,3.3691446781158447,124440576,gpt2
Blocks use a tove.,All toys use a tove.,All birds use a tove.,block,toy,use a,Blocks,toys,4,5,-21.019994735717773,-43.59551239013672,-21.272031784057617,11.450399398803711,4.471107482910156,124440576,gpt2
Marbles can be daxed.,All toys can be daxed.,All birds can be daxed.,marble,toy,can be,Marbles,toys,1,1,-18.290985107421875,-41.35204315185547,-18.167762756347656,3.256282329559326,1.5902879238128662,124440576,gpt2
Marbles can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,marble,toy,can be,Marbles,toys,1,2,-20.899917602539062,-38.67250442504883,-20.026287078857422,2.458686113357544,1.5229629278182983,124440576,gpt2
Marbles can be blicked.,All toys can be blicked.,All birds can be blicked.,marble,toy,can be,Marbles,toys,1,3,-19.684741973876953,-41.82191467285156,-19.886810302734375,4.029877662658691,1.6094964742660522,124440576,gpt2
Marbles can be gyred.,All toys can be gyred.,All birds can be gyred.,marble,toy,can be,Marbles,toys,1,4,-20.409881591796875,-42.97777557373047,-19.073375701904297,4.309243679046631,1.9355403184890747,124440576,gpt2
Marbles can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,marble,toy,can be,Marbles,toys,1,5,-18.14495086669922,-44.085140228271484,-18.666725158691406,3.131246566772461,1.6273123025894165,124440576,gpt2
Marbles are beamish.,All toys are beamish.,All birds are beamish.,marble,toy,are,Marbles,toys,2,1,-25.63434600830078,-42.13710021972656,-25.650535583496094,0.8418515920639038,2.002551794052124,124440576,gpt2
Marbles are slithy.,All toys are slithy.,All birds are slithy.,marble,toy,are,Marbles,toys,2,2,-20.7864990234375,-42.032135009765625,-18.315410614013672,2.54304838180542,1.548361897468567,124440576,gpt2
