premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Bluejays can be daxed.,All birds can be daxed.,All vegetables can be daxed.,bluejay,bird,can be,Bluejays,birds,2,1,-16.637941360473633,-206.05583953857422,-19.797131538391113,-0.12882594764232635,1.6923424005508423,33740602,google_electra-base-generator
Bluejays can be wiffed.,All birds can be wiffed.,All vegetables can be wiffed.,bluejay,bird,can be,Bluejays,birds,2,2,-11.802204132080078,-194.12535095214844,-15.49728775024414,0.5287434458732605,0.6360947489738464,33740602,google_electra-base-generator
Bluejays can be blicked.,All birds can be blicked.,All vegetables can be blicked.,bluejay,bird,can be,Bluejays,birds,2,3,-10.375090599060059,-230.9243221282959,-14.737264633178711,0.037853337824344635,0.6957004070281982,33740602,google_electra-base-generator
Bluejays can be gyred.,All birds can be gyred.,All vegetables can be gyred.,bluejay,bird,can be,Bluejays,birds,2,4,-10.155380249023438,-226.3474884033203,-12.992268562316895,-0.6202653050422668,0.9018679261207581,33740602,google_electra-base-generator
Bluejays can be gimbled.,All birds can be gimbled.,All vegetables can be gimbled.,bluejay,bird,can be,Bluejays,birds,2,5,-12.4592924118042,-210.14563751220703,-17.194257736206055,-0.7969146966934204,1.3636109828948975,33740602,google_electra-base-generator
Bluejays are beamish.,All birds are beamish.,All vegetables are beamish.,bluejay,bird,are,Bluejays,birds,3,1,-14.151468276977539,-189.71295356750488,-19.34472942352295,-2.0443263053894043,0.9188826680183411,33740602,google_electra-base-generator
Bluejays are slithy.,All birds are slithy.,All vegetables are slithy.,bluejay,bird,are,Bluejays,birds,3,2,-10.382803916931152,-204.1165008544922,-13.753066062927246,-0.737443745136261,0.5694782733917236,33740602,google_electra-base-generator
Bluejays are mimsy.,All birds are mimsy.,All vegetables are mimsy.,bluejay,bird,are,Bluejays,birds,3,3,-9.893213272094727,-190.8978614807129,-14.240318298339844,-0.4467259347438812,0.1770811676979065,33740602,google_electra-base-generator
Bluejays are vorpal.,All birds are vorpal.,All vegetables are vorpal.,bluejay,bird,are,Bluejays,birds,3,4,-9.16283893585205,-200.51378440856934,-12.639074325561523,-0.8080342411994934,0.6557672023773193,33740602,google_electra-base-generator
Bluejays are frabjous.,All birds are frabjous.,All vegetables are frabjous.,bluejay,bird,are,Bluejays,birds,3,5,-10.409579277038574,-249.2060832977295,-13.901021957397461,-0.7017478942871094,0.7205110192298889,33740602,google_electra-base-generator
Bluejays use a wug.,All birds use a wug.,All vegetables use a wug.,bluejay,bird,use a,Bluejays,birds,4,1,-10.170945167541504,-202.23627090454102,-15.216880798339844,4.543196678161621,3.151271104812622,33740602,google_electra-base-generator
Bluejays use a fep.,All birds use a fep.,All vegetables use a fep.,bluejay,bird,use a,Bluejays,birds,4,2,-9.513175010681152,-200.05415153503418,-14.349806785583496,1.839188814163208,1.9666248559951782,33740602,google_electra-base-generator
Bluejays use a blicket.,All birds use a blicket.,All vegetables use a blicket.,bluejay,bird,use a,Bluejays,birds,4,3,-9.963396549224854,-234.44930267333984,-14.480981826782227,2.6173253059387207,1.9288474321365356,33740602,google_electra-base-generator
Bluejays use a jabberwock.,All birds use a jabberwock.,All vegetables use a jabberwock.,bluejay,bird,use a,Bluejays,birds,4,4,-10.357589721679688,-288.6679935455322,-15.099791526794434,2.112652540206909,2.6750593185424805,33740602,google_electra-base-generator
Bluejays use a tove.,All birds use a tove.,All vegetables use a tove.,bluejay,bird,use a,Bluejays,birds,4,5,-9.850456237792969,-197.43839263916016,-14.341911315917969,3.105619430541992,2.5294301509857178,33740602,google_electra-base-generator
Bluejays love wugs.,All birds love wugs.,All vegetables love wugs.,bluejay,bird,love,Bluejays,birds,5,1,-9.72739028930664,-169.4516258239746,-17.503975868225098,0.8845364451408386,0.5853794813156128,33740602,google_electra-base-generator
Bluejays love feps.,All birds love feps.,All vegetables love feps.,bluejay,bird,love,Bluejays,birds,5,2,-9.633986473083496,-178.11978912353516,-19.145024299621582,1.4818708896636963,0.8016487956047058,33740602,google_electra-base-generator
Bluejays love blickets.,All birds love blickets.,All vegetables love blickets.,bluejay,bird,love,Bluejays,birds,5,3,-10.19360065460205,-215.36562156677246,-16.700875282287598,2.33589243888855,0.35018929839134216,33740602,google_electra-base-generator
Bluejays love jabberwocks.,All birds love jabberwocks.,All vegetables love jabberwocks.,bluejay,bird,love,Bluejays,birds,5,4,-11.368062973022461,-260.16532707214355,-16.416064262390137,1.7791458368301392,0.9817447662353516,33740602,google_electra-base-generator
Bluejays love toves.,All birds love toves.,All vegetables love toves.,bluejay,bird,love,Bluejays,birds,5,5,-12.920080184936523,-181.26182746887207,-17.53298854827881,2.564222574234009,2.47983455657959,33740602,google_electra-base-generator
Bluejays have wugs.,All birds have wugs.,All vegetables have wugs.,bluejay,bird,have,Bluejays,birds,6,1,-9.83638858795166,-181.74782180786133,-16.799467086791992,-0.8686670064926147,0.5471143126487732,33740602,google_electra-base-generator
Bluejays have feps.,All birds have feps.,All vegetables have feps.,bluejay,bird,have,Bluejays,birds,6,2,-9.178828239440918,-180.0491123199463,-15.617379188537598,-1.5420812368392944,0.32082006335258484,33740602,google_electra-base-generator
Bluejays have blickets.,All birds have blickets.,All vegetables have blickets.,bluejay,bird,have,Bluejays,birds,6,3,-9.840849876403809,-225.4639015197754,-14.606425285339355,-0.12206411361694336,1.261102318763733,33740602,google_electra-base-generator
Bluejays have jabberwocks.,All birds have jabberwocks.,All vegetables have jabberwocks.,bluejay,bird,have,Bluejays,birds,6,4,-10.714963436126709,-270.92151641845703,-15.478185653686523,0.22402696311473846,0.41841354966163635,33740602,google_electra-base-generator
Bluejays have toves.,All birds have toves.,All vegetables have toves.,bluejay,bird,have,Bluejays,birds,6,5,-10.41028881072998,-195.10389137268066,-14.073709487915039,8.471796035766602,4.1689934730529785,33740602,google_electra-base-generator
Bluebirds can dax.,All birds can dax.,All vegetables can dax.,bluebird,bird,can,Bluebirds,birds,1,1,-12.086418151855469,-157.6062469482422,-15.774574279785156,12.635109901428223,5.935574531555176,33740602,google_electra-base-generator
Bluebirds can wif.,All birds can wif.,All vegetables can wif.,bluebird,bird,can,Bluebirds,birds,1,2,-8.419837951660156,-166.28421783447266,-15.46812915802002,0.32443636655807495,1.033413290977478,33740602,google_electra-base-generator
Bluebirds can blick.,All birds can blick.,All vegetables can blick.,bluebird,bird,can,Bluebirds,birds,1,3,-9.302529335021973,-182.69703102111816,-15.711334228515625,1.5841699838638306,1.590718388557434,33740602,google_electra-base-generator
Bluebirds can gyre.,All birds can gyre.,All vegetables can gyre.,bluebird,bird,can,Bluebirds,birds,1,4,-8.766408443450928,-167.9938850402832,-16.241576194763184,-0.5815145969390869,0.408723384141922,33740602,google_electra-base-generator
Bluebirds can gimble.,All birds can gimble.,All vegetables can gimble.,bluebird,bird,can,Bluebirds,birds,1,5,-9.15233564376831,-190.27838516235352,-16.76401138305664,0.8328808546066284,1.0393520593643188,33740602,google_electra-base-generator
Bluebirds can be daxed.,All birds can be daxed.,All vegetables can be daxed.,bluebird,bird,can be,Bluebirds,birds,2,1,-13.66831636428833,-206.05583953857422,-21.685141563415527,-1.900374174118042,2.3132688999176025,33740602,google_electra-base-generator
Bluebirds can be wiffed.,All birds can be wiffed.,All vegetables can be wiffed.,bluebird,bird,can be,Bluebirds,birds,2,2,-8.693952083587646,-194.12535095214844,-16.087783813476562,-0.6484715342521667,1.0673253536224365,33740602,google_electra-base-generator
Bluebirds can be blicked.,All birds can be blicked.,All vegetables can be blicked.,bluebird,bird,can be,Bluebirds,birds,2,3,-8.145119667053223,-230.9243221282959,-15.804677963256836,-1.1408045291900635,0.42388927936553955,33740602,google_electra-base-generator
Bluebirds can be gyred.,All birds can be gyred.,All vegetables can be gyred.,bluebird,bird,can be,Bluebirds,birds,2,4,-7.982176780700684,-226.3474884033203,-15.574254035949707,-0.9738374948501587,0.6657673716545105,33740602,google_electra-base-generator
Bluebirds can be gimbled.,All birds can be gimbled.,All vegetables can be gimbled.,bluebird,bird,can be,Bluebirds,birds,2,5,-10.189252853393555,-210.14563751220703,-19.110443115234375,-1.984214425086975,0.8825600147247314,33740602,google_electra-base-generator
Bluebirds are beamish.,All birds are beamish.,All vegetables are beamish.,bluebird,bird,are,Bluebirds,birds,3,1,-10.870807647705078,-189.71295356750488,-19.663976669311523,-2.9943814277648926,0.4061165750026703,33740602,google_electra-base-generator
Bluebirds are slithy.,All birds are slithy.,All vegetables are slithy.,bluebird,bird,are,Bluebirds,birds,3,2,-7.554084777832031,-204.1165008544922,-14.665843963623047,-1.2565510272979736,0.8590715527534485,33740602,google_electra-base-generator
Bluebirds are mimsy.,All birds are mimsy.,All vegetables are mimsy.,bluebird,bird,are,Bluebirds,birds,3,3,-6.86711311340332,-190.8978614807129,-14.837191581726074,-0.6673094034194946,0.5370916724205017,33740602,google_electra-base-generator
Bluebirds are vorpal.,All birds are vorpal.,All vegetables are vorpal.,bluebird,bird,are,Bluebirds,birds,3,4,-6.946020126342773,-200.51378440856934,-14.99582576751709,-1.3513658046722412,0.6721732020378113,33740602,google_electra-base-generator
Bluebirds are frabjous.,All birds are frabjous.,All vegetables are frabjous.,bluebird,bird,are,Bluebirds,birds,3,5,-7.7291107177734375,-249.2060832977295,-14.816494941711426,-1.4677536487579346,0.5785186290740967,33740602,google_electra-base-generator
Bluebirds use a wug.,All birds use a wug.,All vegetables use a wug.,bluebird,bird,use a,Bluebirds,birds,4,1,-7.695551872253418,-202.23627090454102,-16.896440505981445,1.8255687952041626,2.084688901901245,33740602,google_electra-base-generator
Bluebirds use a fep.,All birds use a fep.,All vegetables use a fep.,bluebird,bird,use a,Bluebirds,birds,4,2,-7.071335792541504,-200.05415153503418,-16.603266716003418,0.06994380801916122,1.1015974283218384,33740602,google_electra-base-generator
Bluebirds use a blicket.,All birds use a blicket.,All vegetables use a blicket.,bluebird,bird,use a,Bluebirds,birds,4,3,-7.097094535827637,-234.44930267333984,-15.990433692932129,-0.09180974960327148,1.3110320568084717,33740602,google_electra-base-generator
Bluebirds use a jabberwock.,All birds use a jabberwock.,All vegetables use a jabberwock.,bluebird,bird,use a,Bluebirds,birds,4,4,-8.502227783203125,-288.6679935455322,-16.371078491210938,1.0415229797363281,1.9344251155853271,33740602,google_electra-base-generator
Bluebirds use a tove.,All birds use a tove.,All vegetables use a tove.,bluebird,bird,use a,Bluebirds,birds,4,5,-7.094273567199707,-197.43839263916016,-16.87468719482422,0.8333519697189331,1.4002898931503296,33740602,google_electra-base-generator
Bluebirds love wugs.,All birds love wugs.,All vegetables love wugs.,bluebird,bird,love,Bluebirds,birds,5,1,-7.512493133544922,-169.4516258239746,-17.431458473205566,0.8505721092224121,1.0138415098190308,33740602,google_electra-base-generator
Bluebirds love feps.,All birds love feps.,All vegetables love feps.,bluebird,bird,love,Bluebirds,birds,5,2,-7.327218055725098,-178.11978912353516,-18.863597869873047,0.0819692611694336,0.9390848278999329,33740602,google_electra-base-generator
Bluebirds love blickets.,All birds love blickets.,All vegetables love blickets.,bluebird,bird,love,Bluebirds,birds,5,3,-7.463323593139648,-215.36562156677246,-16.837021827697754,0.18966655433177948,0.6214494705200195,33740602,google_electra-base-generator
Bluebirds love jabberwocks.,All birds love jabberwocks.,All vegetables love jabberwocks.,bluebird,bird,love,Bluebirds,birds,5,4,-9.315888404846191,-260.16532707214355,-17.048282623291016,0.3450738787651062,0.9590117931365967,33740602,google_electra-base-generator
Bluebirds love toves.,All birds love toves.,All vegetables love toves.,bluebird,bird,love,Bluebirds,birds,5,5,-9.530058860778809,-181.26182746887207,-18.130057334899902,0.05478658527135849,1.4544548988342285,33740602,google_electra-base-generator
Bluebirds have wugs.,All birds have wugs.,All vegetables have wugs.,bluebird,bird,have,Bluebirds,birds,6,1,-7.546003341674805,-181.74782180786133,-17.116429328918457,-0.7576130032539368,0.7627772092819214,33740602,google_electra-base-generator
Bluebirds have feps.,All birds have feps.,All vegetables have feps.,bluebird,bird,have,Bluebirds,birds,6,2,-6.693087577819824,-180.0491123199463,-16.272430419921875,-1.4463404417037964,0.6611080169677734,33740602,google_electra-base-generator
Bluebirds have blickets.,All birds have blickets.,All vegetables have blickets.,bluebird,bird,have,Bluebirds,birds,6,3,-7.432159423828125,-225.4639015197754,-16.080238342285156,-0.06385145336389542,1.4460843801498413,33740602,google_electra-base-generator
Bluebirds have jabberwocks.,All birds have jabberwocks.,All vegetables have jabberwocks.,bluebird,bird,have,Bluebirds,birds,6,4,-8.853775978088379,-270.92151641845703,-16.42035961151123,-1.3850665092468262,0.8284880518913269,33740602,google_electra-base-generator
Bluebirds have toves.,All birds have toves.,All vegetables have toves.,bluebird,bird,have,Bluebirds,birds,6,5,-8.582427978515625,-195.10389137268066,-15.983686447143555,6.262383937835693,5.4493865966796875,33740602,google_electra-base-generator
Canaries can dax.,All birds can dax.,All vegetables can dax.,canary,bird,can,Canaries,birds,1,1,-14.998808860778809,-157.6062469482422,-15.963632583618164,14.284818649291992,3.178358793258667,33740602,google_electra-base-generator
