premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Dolls have wugs.,All toys have wugs.,All birds have wugs.,doll,toy,have,Dolls,toys,3,1,-6.1797380447387695,-221.81187915802002,-9.987506866455078,3.209191083908081,0.6408229470252991,51295290,google_electra-large-generator
Dolls have feps.,All toys have feps.,All birds have feps.,doll,toy,have,Dolls,toys,3,2,-5.953855514526367,-212.17551803588867,-9.808696746826172,1.8506832122802734,0.6843137741088867,51295290,google_electra-large-generator
Dolls have blickets.,All toys have blickets.,All birds have blickets.,doll,toy,have,Dolls,toys,3,3,-5.4992170333862305,-262.78826570510864,-8.846335411071777,1.4731582403182983,0.6730149388313293,51295290,google_electra-large-generator
Dolls have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,doll,toy,have,Dolls,toys,3,4,-5.495281219482422,-286.6570796966553,-9.541658401489258,2.428523302078247,1.0786499977111816,51295290,google_electra-large-generator
Dolls have toves.,All toys have toves.,All birds have toves.,doll,toy,have,Dolls,toys,3,5,-5.907749176025391,-212.6369504928589,-10.395468711853027,9.393531799316406,3.4013333320617676,51295290,google_electra-large-generator
Dolls use a wug.,All toys use a wug.,All birds use a wug.,doll,toy,use a,Dolls,toys,4,1,-6.777019500732422,-234.03029489517212,-9.980332374572754,3.8671276569366455,1.6239490509033203,51295290,google_electra-large-generator
Dolls use a fep.,All toys use a fep.,All birds use a fep.,doll,toy,use a,Dolls,toys,4,2,-6.737224578857422,-217.36606645584106,-10.486096382141113,5.409729957580566,2.1452603340148926,51295290,google_electra-large-generator
Dolls use a blicket.,All toys use a blicket.,All birds use a blicket.,doll,toy,use a,Dolls,toys,4,3,-6.571508407592773,-277.0124521255493,-9.8448486328125,3.8437156677246094,1.5093690156936646,51295290,google_electra-large-generator
Dolls use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,doll,toy,use a,Dolls,toys,4,4,-5.927333831787109,-301.5436735153198,-9.846436500549316,3.9168732166290283,1.6834508180618286,51295290,google_electra-large-generator
Dolls use a tove.,All toys use a tove.,All birds use a tove.,doll,toy,use a,Dolls,toys,4,5,-6.869828224182129,-214.80004119873047,-10.474092483520508,4.264455318450928,1.8059433698654175,51295290,google_electra-large-generator
Tops can be daxed.,All toys can be daxed.,All birds can be daxed.,top,toy,can be,Tops,toys,1,1,-15.788919448852539,-235.23408842086792,-11.355110168457031,1.1427596807479858,1.276599407196045,51295290,google_electra-large-generator
Tops can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,top,toy,can be,Tops,toys,1,2,-13.94394588470459,-240.55173587799072,-12.697688102722168,-0.014836788177490234,1.2632055282592773,51295290,google_electra-large-generator
Tops can be blicked.,All toys can be blicked.,All birds can be blicked.,top,toy,can be,Tops,toys,1,3,-14.766050338745117,-265.64160776138306,-12.121499061584473,-0.08053503185510635,1.5620027780532837,51295290,google_electra-large-generator
Tops can be gyred.,All toys can be gyred.,All birds can be gyred.,top,toy,can be,Tops,toys,1,4,-16.38075542449951,-277.79621171951294,-13.14441967010498,-0.18630628287792206,0.6189169883728027,51295290,google_electra-large-generator
Tops can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,top,toy,can be,Tops,toys,1,5,-14.015623092651367,-250.97905349731445,-12.78548812866211,-0.09778451919555664,1.2228540182113647,51295290,google_electra-large-generator
Tops are beamish.,All toys are beamish.,All birds are beamish.,top,toy,are,Tops,toys,2,1,-15.823116302490234,-203.39636516571045,-12.690114974975586,-1.9758508205413818,0.7039719223976135,51295290,google_electra-large-generator
Tops are slithy.,All toys are slithy.,All birds are slithy.,top,toy,are,Tops,toys,2,2,-14.449528694152832,-213.1101269721985,-11.897892951965332,-0.4815134108066559,0.7274413108825684,51295290,google_electra-large-generator
Tops are mimsy.,All toys are mimsy.,All birds are mimsy.,top,toy,are,Tops,toys,2,3,-14.897839546203613,-227.38594770431519,-12.7830171585083,-0.5457589030265808,0.5000089406967163,51295290,google_electra-large-generator
Tops are vorpal.,All toys are vorpal.,All birds are vorpal.,top,toy,are,Tops,toys,2,4,-14.774139404296875,-266.06676197052,-11.04754638671875,-0.5393403172492981,0.44771215319633484,51295290,google_electra-large-generator
Tops are frabjous.,All toys are frabjous.,All birds are frabjous.,top,toy,are,Tops,toys,2,5,-16.50362205505371,-303.9003005027771,-11.364620208740234,-1.7147327661514282,1.0733672380447388,51295290,google_electra-large-generator
Tops have wugs.,All toys have wugs.,All birds have wugs.,top,toy,have,Tops,toys,3,1,-14.898787498474121,-221.81187915802002,-11.634492874145508,-0.8840912580490112,1.4645005464553833,51295290,google_electra-large-generator
Tops have feps.,All toys have feps.,All birds have feps.,top,toy,have,Tops,toys,3,2,-14.500743865966797,-212.17551803588867,-11.588374137878418,-2.499483108520508,1.3476923704147339,51295290,google_electra-large-generator
Tops have blickets.,All toys have blickets.,All birds have blickets.,top,toy,have,Tops,toys,3,3,-15.56108570098877,-262.78826570510864,-11.693821907043457,-2.9704673290252686,0.6256557703018188,51295290,google_electra-large-generator
Tops have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,top,toy,have,Tops,toys,3,4,-14.418530464172363,-286.6570796966553,-11.885684967041016,-1.8421213626861572,1.4635159969329834,51295290,google_electra-large-generator
Tops have toves.,All toys have toves.,All birds have toves.,top,toy,have,Tops,toys,3,5,-13.492720603942871,-212.6369504928589,-12.571403503417969,2.0580267906188965,2.772315502166748,51295290,google_electra-large-generator
Tops use a wug.,All toys use a wug.,All birds use a wug.,top,toy,use a,Tops,toys,4,1,-14.858360290527344,-234.03029489517212,-11.41858959197998,1.347562551498413,1.985834002494812,51295290,google_electra-large-generator
Tops use a fep.,All toys use a fep.,All birds use a fep.,top,toy,use a,Tops,toys,4,2,-14.706494331359863,-217.36606645584106,-11.829017639160156,2.0195186138153076,2.1634929180145264,51295290,google_electra-large-generator
Tops use a blicket.,All toys use a blicket.,All birds use a blicket.,top,toy,use a,Tops,toys,4,3,-15.199287414550781,-277.0124521255493,-11.754279136657715,0.6635161638259888,1.1003865003585815,51295290,google_electra-large-generator
Tops use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,top,toy,use a,Tops,toys,4,4,-13.70114517211914,-301.5436735153198,-11.155365943908691,0.29291707277297974,1.9370344877243042,51295290,google_electra-large-generator
Tops use a tove.,All toys use a tove.,All birds use a tove.,top,toy,use a,Tops,toys,4,5,-14.780553817749023,-214.80004119873047,-12.689583778381348,1.4614689350128174,2.4301438331604004,51295290,google_electra-large-generator
Jacks-in-the box can be daxed.,All toys can be daxed.,All birds can be daxed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,1,-8.167720794677734,-235.23408842086792,-9.095026016235352,2.8149399757385254,1.4322963953018188,51295290,google_electra-large-generator
Jacks-in-the box can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,2,-8.768753051757812,-240.55173587799072,-11.039745330810547,0.9316083192825317,0.494323194026947,51295290,google_electra-large-generator
Jacks-in-the box can be blicked.,All toys can be blicked.,All birds can be blicked.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,3,-9.189897537231445,-265.64160776138306,-10.49191951751709,1.0274356603622437,0.8354673385620117,51295290,google_electra-large-generator
Jacks-in-the box can be gyred.,All toys can be gyred.,All birds can be gyred.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,4,-10.185002326965332,-277.79621171951294,-11.16488265991211,0.3757707476615906,0.3502365052700043,51295290,google_electra-large-generator
Jacks-in-the box can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,5,-9.205710411071777,-250.97905349731445,-12.023078918457031,-0.017601395025849342,0.2963545024394989,51295290,google_electra-large-generator
Jacks-in-the box are beamish.,All toys are beamish.,All birds are beamish.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,1,-10.530196189880371,-203.39636516571045,-12.093438148498535,-1.5495030879974365,1.0411829948425293,51295290,google_electra-large-generator
Jacks-in-the box are slithy.,All toys are slithy.,All birds are slithy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,2,-8.040395736694336,-213.1101269721985,-10.137140274047852,-0.6234000325202942,0.5214326977729797,51295290,google_electra-large-generator
Jacks-in-the box are mimsy.,All toys are mimsy.,All birds are mimsy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,3,-8.216772079467773,-227.38594770431519,-10.862724304199219,0.16260509192943573,0.5470582246780396,51295290,google_electra-large-generator
Jacks-in-the box are vorpal.,All toys are vorpal.,All birds are vorpal.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,4,-8.909918785095215,-266.06676197052,-9.606654167175293,-0.23091955482959747,0.9046331644058228,51295290,google_electra-large-generator
Jacks-in-the box are frabjous.,All toys are frabjous.,All birds are frabjous.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,5,-8.285118103027344,-303.9003005027771,-9.101152420043945,0.3320830464363098,0.6714430451393127,51295290,google_electra-large-generator
Jacks-in-the box have wugs.,All toys have wugs.,All birds have wugs.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,1,-8.234868049621582,-221.81187915802002,-9.781218528747559,1.6412605047225952,0.8251978158950806,51295290,google_electra-large-generator
Jacks-in-the box have feps.,All toys have feps.,All birds have feps.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,2,-8.300725936889648,-212.17551803588867,-10.57581615447998,0.32342129945755005,0.9000079035758972,51295290,google_electra-large-generator
Jacks-in-the box have blickets.,All toys have blickets.,All birds have blickets.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,3,-8.963777542114258,-262.78826570510864,-10.223592758178711,-0.40649405121803284,0.4628336429595947,51295290,google_electra-large-generator
Jacks-in-the box have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,4,-8.9051513671875,-286.6570796966553,-9.881669044494629,0.7746703028678894,0.36532869935035706,51295290,google_electra-large-generator
Jacks-in-the box have toves.,All toys have toves.,All birds have toves.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,5,-7.317559242248535,-212.6369504928589,-10.070701599121094,7.120159149169922,3.695889711380005,51295290,google_electra-large-generator
Jacks-in-the box use a wug.,All toys use a wug.,All birds use a wug.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,1,-10.152615547180176,-234.03029489517212,-11.804298400878906,2.2916576862335205,0.9841108322143555,51295290,google_electra-large-generator
Jacks-in-the box use a fep.,All toys use a fep.,All birds use a fep.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,2,-10.62296199798584,-217.36606645584106,-12.816448211669922,3.131805896759033,1.4282581806182861,51295290,google_electra-large-generator
Jacks-in-the box use a blicket.,All toys use a blicket.,All birds use a blicket.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,3,-11.063337326049805,-277.0124521255493,-12.619275093078613,2.149582624435425,0.728373110294342,51295290,google_electra-large-generator
Jacks-in-the box use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,4,-10.222015380859375,-301.5436735153198,-11.69472885131836,1.953565239906311,0.7432259321212769,51295290,google_electra-large-generator
Jacks-in-the box use a tove.,All toys use a tove.,All birds use a tove.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,5,-10.2616548538208,-214.80004119873047,-12.332062721252441,3.5041236877441406,2.8688130378723145,51295290,google_electra-large-generator
Toy soldiers can be daxed.,All toys can be daxed.,All birds can be daxed.,toy soldier,toy,can be,Toy soldiers,toys,1,1,-6.656350135803223,-235.23408842086792,-10.153719902038574,1.5902750492095947,1.4922051429748535,51295290,google_electra-large-generator
Toy soldiers can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,toy soldier,toy,can be,Toy soldiers,toys,1,2,-6.184600830078125,-240.55173587799072,-10.444287300109863,0.47327765822410583,1.1187599897384644,51295290,google_electra-large-generator
Toy soldiers can be blicked.,All toys can be blicked.,All birds can be blicked.,toy soldier,toy,can be,Toy soldiers,toys,1,3,-6.355681419372559,-265.64160776138306,-10.381123542785645,0.5935090184211731,0.7804048657417297,51295290,google_electra-large-generator
Toy soldiers can be gyred.,All toys can be gyred.,All birds can be gyred.,toy soldier,toy,can be,Toy soldiers,toys,1,4,-5.774784088134766,-277.79621171951294,-9.46416187286377,0.9393003582954407,0.9871988296508789,51295290,google_electra-large-generator
Toy soldiers can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,toy soldier,toy,can be,Toy soldiers,toys,1,5,-5.198093414306641,-250.97905349731445,-11.118386268615723,0.47969311475753784,0.7934731841087341,51295290,google_electra-large-generator
Toy soldiers are beamish.,All toys are beamish.,All birds are beamish.,toy soldier,toy,are,Toy soldiers,toys,2,1,-5.854317665100098,-203.39636516571045,-10.131194114685059,-0.7535592317581177,0.3861622214317322,51295290,google_electra-large-generator
Toy soldiers are slithy.,All toys are slithy.,All birds are slithy.,toy soldier,toy,are,Toy soldiers,toys,2,2,-5.568625450134277,-213.1101269721985,-10.174276351928711,0.1356191635131836,0.35001853108406067,51295290,google_electra-large-generator
Toy soldiers are mimsy.,All toys are mimsy.,All birds are mimsy.,toy soldier,toy,are,Toy soldiers,toys,2,3,-5.852132797241211,-227.38594770431519,-10.926945686340332,1.0306804180145264,0.3551829159259796,51295290,google_electra-large-generator
Toy soldiers are vorpal.,All toys are vorpal.,All birds are vorpal.,toy soldier,toy,are,Toy soldiers,toys,2,4,-5.493021011352539,-266.06676197052,-9.182716369628906,0.2927069664001465,0.23417341709136963,51295290,google_electra-large-generator
Toy soldiers are frabjous.,All toys are frabjous.,All birds are frabjous.,toy soldier,toy,are,Toy soldiers,toys,2,5,-5.9038848876953125,-303.90029668807983,-9.324625968933105,0.6524541974067688,0.6900660991668701,51295290,google_electra-large-generator
Toy soldiers have wugs.,All toys have wugs.,All birds have wugs.,toy soldier,toy,have,Toy soldiers,toys,3,1,-5.331911087036133,-221.81187915802002,-9.468334197998047,4.258132457733154,0.7050015926361084,51295290,google_electra-large-generator
Toy soldiers have feps.,All toys have feps.,All birds have feps.,toy soldier,toy,have,Toy soldiers,toys,3,2,-5.369446754455566,-212.17551803588867,-9.776789665222168,1.7697445154190063,0.5430677533149719,51295290,google_electra-large-generator
Toy soldiers have blickets.,All toys have blickets.,All birds have blickets.,toy soldier,toy,have,Toy soldiers,toys,3,3,-5.395017623901367,-262.78826570510864,-9.08510971069336,1.102792739868164,0.731589138507843,51295290,google_electra-large-generator
Toy soldiers have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,toy soldier,toy,have,Toy soldiers,toys,3,4,-5.450011253356934,-286.6570796966553,-9.879438400268555,2.0838570594787598,0.8908226490020752,51295290,google_electra-large-generator
Toy soldiers have toves.,All toys have toves.,All birds have toves.,toy soldier,toy,have,Toy soldiers,toys,3,5,-5.36173152923584,-212.6369504928589,-10.114665985107422,5.307131290435791,3.988347291946411,51295290,google_electra-large-generator
Toy soldiers use a wug.,All toys use a wug.,All birds use a wug.,toy soldier,toy,use a,Toy soldiers,toys,4,1,-6.565071105957031,-234.03029489517212,-10.7712984085083,3.7303452491760254,2.4522953033447266,51295290,google_electra-large-generator
Toy soldiers use a fep.,All toys use a fep.,All birds use a fep.,toy soldier,toy,use a,Toy soldiers,toys,4,2,-6.506319046020508,-217.36606645584106,-11.328907012939453,4.647636413574219,1.689137578010559,51295290,google_electra-large-generator
Toy soldiers use a blicket.,All toys use a blicket.,All birds use a blicket.,toy soldier,toy,use a,Toy soldiers,toys,4,3,-6.359472274780273,-277.0124521255493,-10.648859977722168,3.48823618888855,1.976078987121582,51295290,google_electra-large-generator
Toy soldiers use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,toy soldier,toy,use a,Toy soldiers,toys,4,4,-6.203548431396484,-301.5436735153198,-10.619373321533203,3.652169704437256,1.4316319227218628,51295290,google_electra-large-generator
Toy soldiers use a tove.,All toys use a tove.,All birds use a tove.,toy soldier,toy,use a,Toy soldiers,toys,4,5,-6.419843673706055,-214.80004119873047,-11.154119491577148,3.2856926918029785,1.4922592639923096,51295290,google_electra-large-generator
Yo-yos can be daxed.,All toys can be daxed.,All birds can be daxed.,yo-yo,toy,can be,Yo-yos,toys,1,1,-10.762187004089355,-235.23408842086792,-7.044593811035156,1.633710503578186,0.9538035988807678,51295290,google_electra-large-generator
Yo-yos can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,yo-yo,toy,can be,Yo-yos,toys,1,2,-9.912422180175781,-240.55173587799072,-8.083290100097656,1.2106913328170776,0.6542832851409912,51295290,google_electra-large-generator
Yo-yos can be blicked.,All toys can be blicked.,All birds can be blicked.,yo-yo,toy,can be,Yo-yos,toys,1,3,-9.712307929992676,-265.64160776138306,-7.7401533126831055,1.8244407176971436,0.7497247457504272,51295290,google_electra-large-generator
Yo-yos can be gyred.,All toys can be gyred.,All birds can be gyred.,yo-yo,toy,can be,Yo-yos,toys,1,4,-11.383706092834473,-277.79621171951294,-8.367835998535156,0.44100016355514526,0.5572835803031921,51295290,google_electra-large-generator
Yo-yos can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,yo-yo,toy,can be,Yo-yos,toys,1,5,-8.772795677185059,-250.97905349731445,-9.03353214263916,0.9463213682174683,0.6287261247634888,51295290,google_electra-large-generator
Yo-yos are beamish.,All toys are beamish.,All birds are beamish.,yo-yo,toy,are,Yo-yos,toys,2,1,-10.708383560180664,-203.39636516571045,-8.511465072631836,-1.115713357925415,0.22361764311790466,51295290,google_electra-large-generator
Yo-yos are slithy.,All toys are slithy.,All birds are slithy.,yo-yo,toy,are,Yo-yos,toys,2,2,-10.537610054016113,-213.1101269721985,-7.635547637939453,-0.48719826340675354,0.4465796649456024,51295290,google_electra-large-generator
Yo-yos are mimsy.,All toys are mimsy.,All birds are mimsy.,yo-yo,toy,are,Yo-yos,toys,2,3,-11.30604076385498,-227.38594770431519,-8.458471298217773,-0.7795370817184448,0.5213284492492676,51295290,google_electra-large-generator
Yo-yos are vorpal.,All toys are vorpal.,All birds are vorpal.,yo-yo,toy,are,Yo-yos,toys,2,4,-11.015645027160645,-266.06676197052,-6.823911666870117,-0.416257381439209,0.7586151957511902,51295290,google_electra-large-generator
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-12.005162239074707,-303.90029668807983,-7.136443138122559,-0.2003065049648285,0.48090672492980957,51295290,google_electra-large-generator
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-11.272520065307617,-221.81187915802002,-7.643563270568848,1.053107500076294,0.5112442374229431,51295290,google_electra-large-generator
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-10.26562786102295,-212.17551803588867,-7.951096534729004,0.00866994820535183,0.25992855429649353,51295290,google_electra-large-generator
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-10.570237636566162,-262.78826570510864,-7.167364120483398,0.34103164076805115,0.6253905296325684,51295290,google_electra-large-generator
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-10.973619937896729,-286.6570796966553,-8.283425331115723,0.09756116569042206,0.41840165853500366,51295290,google_electra-large-generator
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-10.853606224060059,-212.6369504928589,-8.28057861328125,9.401113510131836,4.843134880065918,51295290,google_electra-large-generator
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-12.188868045806885,-234.03029489517212,-9.257527351379395,2.5015616416931152,1.7555272579193115,51295290,google_electra-large-generator
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-11.445146560668945,-217.36606645584106,-9.754093170166016,2.6391665935516357,1.6227142810821533,51295290,google_electra-large-generator
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-12.021350860595703,-277.0124521255493,-9.446294784545898,2.0221266746520996,0.8669434785842896,51295290,google_electra-large-generator
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-11.303653717041016,-301.5436735153198,-9.283935546875,1.023364543914795,0.8587890863418579,51295290,google_electra-large-generator
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-11.331870079040527,-214.80004119873047,-10.192904472351074,2.977269411087036,1.3744186162948608,51295290,google_electra-large-generator
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-14.65574836730957,-235.23408842086792,-13.680659294128418,1.5482380390167236,0.9442731738090515,51295290,google_electra-large-generator
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-13.602581024169922,-240.55173587799072,-14.567493438720703,1.474004864692688,0.9191292524337769,51295290,google_electra-large-generator
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-13.86795711517334,-265.64160776138306,-13.655193328857422,1.8518257141113281,0.9934238791465759,51295290,google_electra-large-generator
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-15.087542533874512,-277.79621171951294,-14.516139030456543,0.4547758996486664,0.552053689956665,51295290,google_electra-large-generator
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-13.173588752746582,-250.97905349731445,-15.038476943969727,1.980899453163147,0.6519184708595276,51295290,google_electra-large-generator
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-13.14805793762207,-203.39636516571045,-12.902616500854492,0.7812698483467102,0.41408035159111023,51295290,google_electra-large-generator
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-12.219626426696777,-213.1101269721985,-11.915426254272461,1.1303718090057373,0.5534310340881348,51295290,google_electra-large-generator
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-12.873438835144043,-227.38594770431519,-12.242115020751953,0.8047348260879517,0.6706231236457825,51295290,google_electra-large-generator
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-14.574275970458984,-266.06676197052,-11.924983978271484,0.707322895526886,0.33095553517341614,51295290,google_electra-large-generator
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-15.823243141174316,-303.9003005027771,-12.51774787902832,0.5025243759155273,0.270867258310318,51295290,google_electra-large-generator
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-14.15990161895752,-221.81187915802002,-12.591581344604492,-1.912624716758728,1.28020179271698,51295290,google_electra-large-generator
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-14.121825218200684,-212.17551803588867,-13.538599014282227,-2.225383758544922,1.3758320808410645,51295290,google_electra-large-generator
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-15.469810485839844,-262.78826570510864,-13.576848983764648,-1.6235630512237549,1.9129021167755127,51295290,google_electra-large-generator
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-14.628805160522461,-286.6570796966553,-13.486250877380371,-2.0254054069519043,2.074553966522217,51295290,google_electra-large-generator
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-12.638266563415527,-212.6369504928589,-12.909578323364258,1.5181187391281128,2.505161762237549,51295290,google_electra-large-generator
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-15.426027297973633,-234.03029489517212,-14.16983699798584,1.312745451927185,2.259003162384033,51295290,google_electra-large-generator
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-15.269820213317871,-217.36606645584106,-15.01513385772705,1.868668794631958,3.007593870162964,51295290,google_electra-large-generator
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-16.9402437210083,-277.0124521255493,-15.60654354095459,-0.600296676158905,2.864607095718384,51295290,google_electra-large-generator
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-13.978238105773926,-301.5436735153198,-13.21796989440918,-0.8787217140197754,1.8687644004821777,51295290,google_electra-large-generator
Blocks use a tove.,All toys use a tove.,All birds use a tove.,block,toy,use a,Blocks,toys,4,5,-15.112807273864746,-214.80004119873047,-15.085259437561035,1.8660848140716553,3.7579879760742188,51295290,google_electra-large-generator
Marbles can be daxed.,All toys can be daxed.,All birds can be daxed.,marble,toy,can be,Marbles,toys,1,1,-13.31898307800293,-235.23408842086792,-9.820950508117676,2.3331081867218018,1.1744017601013184,51295290,google_electra-large-generator
