premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Dolls have toves.,All toys have toves.,All birds have toves.,doll,toy,have,Dolls,toys,3,5,-17.89914321899414,-90.41721963882446,-22.86479377746582,9.09753131866455,2.551701545715332,223150256,albert-xxlarge-v1
Dolls use a wug.,All toys use a wug.,All birds use a wug.,doll,toy,use a,Dolls,toys,4,1,-15.444169998168945,-86.8094310760498,-17.77134132385254,6.113133907318115,3.7174503803253174,223150256,albert-xxlarge-v1
Dolls use a fep.,All toys use a fep.,All birds use a fep.,doll,toy,use a,Dolls,toys,4,2,-15.729788780212402,-88.61288642883301,-18.920148849487305,9.939420700073242,4.024814605712891,223150256,albert-xxlarge-v1
Dolls use a blicket.,All toys use a blicket.,All birds use a blicket.,doll,toy,use a,Dolls,toys,4,3,-15.578207969665527,-96.09475612640381,-19.87422275543213,5.376020908355713,3.634458303451538,223150256,albert-xxlarge-v1
Dolls use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,doll,toy,use a,Dolls,toys,4,4,-17.778376579284668,-110.84207153320312,-19.987977981567383,3.4111671447753906,3.4479174613952637,223150256,albert-xxlarge-v1
Dolls use a tove.,All toys use a tove.,All birds use a tove.,doll,toy,use a,Dolls,toys,4,5,-17.06646728515625,-79.4579381942749,-19.352240562438965,6.9967851638793945,5.7836432456970215,223150256,albert-xxlarge-v1
Tops can be daxed.,All toys can be daxed.,All birds can be daxed.,top,toy,can be,Tops,toys,1,1,-20.84364604949951,-94.54064416885376,-22.913235664367676,0.8857792019844055,1.4780672788619995,223150256,albert-xxlarge-v1
Tops can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,top,toy,can be,Tops,toys,1,2,-24.740527153015137,-106.81747579574585,-24.734783172607422,-3.5774712562561035,1.8991024494171143,223150256,albert-xxlarge-v1
Tops can be blicked.,All toys can be blicked.,All birds can be blicked.,top,toy,can be,Tops,toys,1,3,-16.724246501922607,-119.01898241043091,-15.80022144317627,2.9407496452331543,3.1445059776306152,223150256,albert-xxlarge-v1
Tops can be gyred.,All toys can be gyred.,All birds can be gyred.,top,toy,can be,Tops,toys,1,4,-20.070242881774902,-106.13913917541504,-22.372127532958984,0.7986868023872375,1.6109589338302612,223150256,albert-xxlarge-v1
Tops can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,top,toy,can be,Tops,toys,1,5,-18.70035743713379,-117.41626644134521,-20.03215217590332,-0.26273250579833984,1.0869739055633545,223150256,albert-xxlarge-v1
Tops are beamish.,All toys are beamish.,All birds are beamish.,top,toy,are,Tops,toys,2,1,-15.53490924835205,-80.22226476669312,-13.745400428771973,3.656771421432495,2.1422252655029297,223150256,albert-xxlarge-v1
Tops are slithy.,All toys are slithy.,All birds are slithy.,top,toy,are,Tops,toys,2,2,-21.417685508728027,-75.6036729812622,-21.630821228027344,-1.1605182886123657,2.1366517543792725,223150256,albert-xxlarge-v1
Tops are mimsy.,All toys are mimsy.,All birds are mimsy.,top,toy,are,Tops,toys,2,3,-19.18320655822754,-88.43209934234619,-21.968521118164062,-3.01713490486145,2.7593014240264893,223150256,albert-xxlarge-v1
Tops are vorpal.,All toys are vorpal.,All birds are vorpal.,top,toy,are,Tops,toys,2,4,-15.843962669372559,-78.36478805541992,-16.17856454849243,4.120185375213623,3.362234115600586,223150256,albert-xxlarge-v1
Tops are frabjous.,All toys are frabjous.,All birds are frabjous.,top,toy,are,Tops,toys,2,5,-19.427101135253906,-89.58824348449707,-18.208236694335938,0.09510459750890732,2.6043148040771484,223150256,albert-xxlarge-v1
Tops have wugs.,All toys have wugs.,All birds have wugs.,top,toy,have,Tops,toys,3,1,-17.36122417449951,-89.68046569824219,-16.80652093887329,0.18166951835155487,1.1927282810211182,223150256,albert-xxlarge-v1
Tops have feps.,All toys have feps.,All birds have feps.,top,toy,have,Tops,toys,3,2,-15.960469245910645,-76.72327089309692,-15.159973621368408,1.1638286113739014,2.2601375579833984,223150256,albert-xxlarge-v1
Tops have blickets.,All toys have blickets.,All birds have blickets.,top,toy,have,Tops,toys,3,3,-16.035555839538574,-85.03313541412354,-16.938340663909912,-0.2601451873779297,2.398676872253418,223150256,albert-xxlarge-v1
Tops have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,top,toy,have,Tops,toys,3,4,-21.400573253631592,-127.14048147201538,-20.725687503814697,3.635728359222412,2.606739044189453,223150256,albert-xxlarge-v1
Tops have toves.,All toys have toves.,All birds have toves.,top,toy,have,Tops,toys,3,5,-26.248756408691406,-90.41721963882446,-23.18912124633789,0.6220361590385437,2.6474087238311768,223150256,albert-xxlarge-v1
Tops use a wug.,All toys use a wug.,All birds use a wug.,top,toy,use a,Tops,toys,4,1,-18.19205665588379,-86.8094310760498,-16.409833908081055,7.22656774520874,4.855154991149902,223150256,albert-xxlarge-v1
Tops use a fep.,All toys use a fep.,All birds use a fep.,top,toy,use a,Tops,toys,4,2,-18.564809799194336,-88.61288642883301,-17.42594003677368,8.143901824951172,2.8105239868164062,223150256,albert-xxlarge-v1
Tops use a blicket.,All toys use a blicket.,All birds use a blicket.,top,toy,use a,Tops,toys,4,3,-18.128623962402344,-96.09475612640381,-18.317148685455322,4.472337245941162,2.1855289936065674,223150256,albert-xxlarge-v1
Tops use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,top,toy,use a,Tops,toys,4,4,-18.313854217529297,-110.84207153320312,-17.62560224533081,5.56865119934082,3.1312649250030518,223150256,albert-xxlarge-v1
Tops use a tove.,All toys use a tove.,All birds use a tove.,top,toy,use a,Tops,toys,4,5,-20.89679527282715,-79.4579381942749,-18.75143575668335,8.24405288696289,4.335329055786133,223150256,albert-xxlarge-v1
Jacks-in-the box can be daxed.,All toys can be daxed.,All birds can be daxed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,1,-15.84992504119873,-94.54064416885376,-15.882893085479736,1.255708932876587,1.8742047548294067,223150256,albert-xxlarge-v1
Jacks-in-the box can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,2,-18.042908668518066,-106.81747579574585,-17.174951553344727,-3.2177200317382812,0.7802921533584595,223150256,albert-xxlarge-v1
Jacks-in-the box can be blicked.,All toys can be blicked.,All birds can be blicked.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,3,-17.641014099121094,-119.01898241043091,-17.417274951934814,-2.698779582977295,1.9993321895599365,223150256,albert-xxlarge-v1
Jacks-in-the box can be gyred.,All toys can be gyred.,All birds can be gyred.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,4,-17.085817337036133,-106.13913917541504,-17.99295997619629,-1.1198298931121826,1.554938554763794,223150256,albert-xxlarge-v1
Jacks-in-the box can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,5,-16.833528518676758,-117.41626644134521,-17.767815589904785,-2.403653621673584,1.8841904401779175,223150256,albert-xxlarge-v1
Jacks-in-the box are beamish.,All toys are beamish.,All birds are beamish.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,1,-16.3682861328125,-80.22226476669312,-14.387791633605957,-1.6235603094100952,1.1444494724273682,223150256,albert-xxlarge-v1
Jacks-in-the box are slithy.,All toys are slithy.,All birds are slithy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,2,-17.984959602355957,-75.6036729812622,-16.984665870666504,-3.587570905685425,0.9197731614112854,223150256,albert-xxlarge-v1
Jacks-in-the box are mimsy.,All toys are mimsy.,All birds are mimsy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,3,-19.81396484375,-88.43209934234619,-17.687694549560547,-5.01256799697876,2.5047357082366943,223150256,albert-xxlarge-v1
Jacks-in-the box are vorpal.,All toys are vorpal.,All birds are vorpal.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,4,-17.19778537750244,-78.36478805541992,-16.770145416259766,-0.6024719476699829,0.5540962219238281,223150256,albert-xxlarge-v1
Jacks-in-the box are frabjous.,All toys are frabjous.,All birds are frabjous.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,5,-20.071715354919434,-89.58824348449707,-18.237923622131348,-3.650599956512451,1.1601126194000244,223150256,albert-xxlarge-v1
Jacks-in-the box have wugs.,All toys have wugs.,All birds have wugs.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,1,-15.399447441101074,-89.68046569824219,-17.546398162841797,1.1243635416030884,1.2363592386245728,223150256,albert-xxlarge-v1
Jacks-in-the box have feps.,All toys have feps.,All birds have feps.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,2,-15.236438751220703,-76.72327089309692,-15.720871925354004,-0.5520227551460266,2.1031711101531982,223150256,albert-xxlarge-v1
Jacks-in-the box have blickets.,All toys have blickets.,All birds have blickets.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,3,-16.75984477996826,-85.03313541412354,-18.43097972869873,-3.3088161945343018,1.3779873847961426,223150256,albert-xxlarge-v1
Jacks-in-the box have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,4,-18.326085090637207,-127.14048147201538,-18.217713832855225,2.66500186920166,2.1548266410827637,223150256,albert-xxlarge-v1
Jacks-in-the box have toves.,All toys have toves.,All birds have toves.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,5,-17.73720645904541,-90.41721963882446,-20.049532890319824,7.170612335205078,3.7163944244384766,223150256,albert-xxlarge-v1
Jacks-in-the box use a wug.,All toys use a wug.,All birds use a wug.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,1,-18.42637062072754,-86.8094310760498,-15.705194473266602,4.225517272949219,1.4527840614318848,223150256,albert-xxlarge-v1
Jacks-in-the box use a fep.,All toys use a fep.,All birds use a fep.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,2,-17.729555130004883,-88.61288642883301,-17.807860851287842,5.77369499206543,1.6481637954711914,223150256,albert-xxlarge-v1
Jacks-in-the box use a blicket.,All toys use a blicket.,All birds use a blicket.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,3,-17.899667739868164,-96.09475612640381,-17.460816383361816,3.163674831390381,1.6654201745986938,223150256,albert-xxlarge-v1
Jacks-in-the box use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,4,-20.775994300842285,-110.84207153320312,-18.922584533691406,0.5166600942611694,0.8065471053123474,223150256,albert-xxlarge-v1
Jacks-in-the box use a tove.,All toys use a tove.,All birds use a tove.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,5,-19.313499450683594,-79.4579381942749,-17.6887845993042,5.701859474182129,6.235657215118408,223150256,albert-xxlarge-v1
Toy soldiers can be daxed.,All toys can be daxed.,All birds can be daxed.,toy soldier,toy,can be,Toy soldiers,toys,1,1,-12.692452907562256,-94.54064416885376,-21.09635305404663,2.2033886909484863,4.088389873504639,223150256,albert-xxlarge-v1
Toy soldiers can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,toy soldier,toy,can be,Toy soldiers,toys,1,2,-12.87780475616455,-106.81747579574585,-20.447765350341797,-0.3798975944519043,1.4892338514328003,223150256,albert-xxlarge-v1
Toy soldiers can be blicked.,All toys can be blicked.,All birds can be blicked.,toy soldier,toy,can be,Toy soldiers,toys,1,3,-12.050440788269043,-119.01898241043091,-19.87339973449707,-0.3444608747959137,1.4582535028457642,223150256,albert-xxlarge-v1
Toy soldiers can be gyred.,All toys can be gyred.,All birds can be gyred.,toy soldier,toy,can be,Toy soldiers,toys,1,4,-13.756813049316406,-106.13913917541504,-21.08149242401123,-0.6292738914489746,2.264279842376709,223150256,albert-xxlarge-v1
Toy soldiers can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,toy soldier,toy,can be,Toy soldiers,toys,1,5,-11.60363483428955,-117.41626644134521,-21.926725387573242,-0.699962317943573,2.0844004154205322,223150256,albert-xxlarge-v1
Toy soldiers are beamish.,All toys are beamish.,All birds are beamish.,toy soldier,toy,are,Toy soldiers,toys,2,1,-11.833662986755371,-80.22226476669312,-21.589892387390137,-0.3146269917488098,2.6004390716552734,223150256,albert-xxlarge-v1
Toy soldiers are slithy.,All toys are slithy.,All birds are slithy.,toy soldier,toy,are,Toy soldiers,toys,2,2,-14.647976875305176,-75.6036729812622,-21.601350784301758,-2.6547908782958984,2.627746105194092,223150256,albert-xxlarge-v1
Toy soldiers are mimsy.,All toys are mimsy.,All birds are mimsy.,toy soldier,toy,are,Toy soldiers,toys,2,3,-14.728854179382324,-88.43209934234619,-21.374195098876953,-2.2836754322052,1.7355517148971558,223150256,albert-xxlarge-v1
Toy soldiers are vorpal.,All toys are vorpal.,All birds are vorpal.,toy soldier,toy,are,Toy soldiers,toys,2,4,-11.350184917449951,-78.36478805541992,-20.619763374328613,1.7909576892852783,1.5564379692077637,223150256,albert-xxlarge-v1
Toy soldiers are frabjous.,All toys are frabjous.,All birds are frabjous.,toy soldier,toy,are,Toy soldiers,toys,2,5,-13.209623336791992,-89.58824348449707,-22.348809242248535,1.9329326152801514,2.2311878204345703,223150256,albert-xxlarge-v1
Toy soldiers have wugs.,All toys have wugs.,All birds have wugs.,toy soldier,toy,have,Toy soldiers,toys,3,1,-13.378850936889648,-89.68046569824219,-22.11899757385254,1.8943214416503906,1.7288126945495605,223150256,albert-xxlarge-v1
Toy soldiers have feps.,All toys have feps.,All birds have feps.,toy soldier,toy,have,Toy soldiers,toys,3,2,-11.90045976638794,-76.72327089309692,-21.832731246948242,1.30234956741333,0.962727963924408,223150256,albert-xxlarge-v1
Toy soldiers have blickets.,All toys have blickets.,All birds have blickets.,toy soldier,toy,have,Toy soldiers,toys,3,3,-10.744620323181152,-85.03313541412354,-22.107903480529785,1.6407439708709717,1.8845572471618652,223150256,albert-xxlarge-v1
Toy soldiers have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,toy soldier,toy,have,Toy soldiers,toys,3,4,-16.508885860443115,-127.14048147201538,-24.44511318206787,5.829306125640869,2.7809362411499023,223150256,albert-xxlarge-v1
Toy soldiers have toves.,All toys have toves.,All birds have toves.,toy soldier,toy,have,Toy soldiers,toys,3,5,-17.218459129333496,-90.41721963882446,-26.738849639892578,5.685192108154297,2.95017147064209,223150256,albert-xxlarge-v1
Toy soldiers use a wug.,All toys use a wug.,All birds use a wug.,toy soldier,toy,use a,Toy soldiers,toys,4,1,-15.783783912658691,-86.8094310760498,-20.537833213806152,6.861632347106934,2.7355856895446777,223150256,albert-xxlarge-v1
Toy soldiers use a fep.,All toys use a fep.,All birds use a fep.,toy soldier,toy,use a,Toy soldiers,toys,4,2,-15.683152198791504,-88.61288642883301,-21.647785186767578,5.868948936462402,2.5249428749084473,223150256,albert-xxlarge-v1
Toy soldiers use a blicket.,All toys use a blicket.,All birds use a blicket.,toy soldier,toy,use a,Toy soldiers,toys,4,3,-15.172765731811523,-96.09475612640381,-22.08584976196289,4.9624738693237305,2.4011707305908203,223150256,albert-xxlarge-v1
Toy soldiers use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,toy soldier,toy,use a,Toy soldiers,toys,4,4,-17.766140937805176,-110.84207153320312,-22.29251194000244,2.172351598739624,2.9244844913482666,223150256,albert-xxlarge-v1
Toy soldiers use a tove.,All toys use a tove.,All birds use a tove.,toy soldier,toy,use a,Toy soldiers,toys,4,5,-16.33052349090576,-79.4579381942749,-21.294483184814453,7.6263604164123535,3.9784207344055176,223150256,albert-xxlarge-v1
Yo-yos can be daxed.,All toys can be daxed.,All birds can be daxed.,yo-yo,toy,can be,Yo-yos,toys,1,1,-19.591955184936523,-94.54064416885376,-19.32960319519043,-4.128426551818848,2.0756185054779053,223150256,albert-xxlarge-v1
Yo-yos can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,yo-yo,toy,can be,Yo-yos,toys,1,2,-22.169499397277832,-106.81747579574585,-20.33218240737915,-5.217830181121826,2.6914353370666504,223150256,albert-xxlarge-v1
Yo-yos can be blicked.,All toys can be blicked.,All birds can be blicked.,yo-yo,toy,can be,Yo-yos,toys,1,3,-19.723140716552734,-119.01898241043091,-18.414865493774414,-3.656785488128662,2.2040491104125977,223150256,albert-xxlarge-v1
Yo-yos can be gyred.,All toys can be gyred.,All birds can be gyred.,yo-yo,toy,can be,Yo-yos,toys,1,4,-20.497809410095215,-106.13913917541504,-21.163394451141357,-3.1127095222473145,1.7534607648849487,223150256,albert-xxlarge-v1
Yo-yos can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,yo-yo,toy,can be,Yo-yos,toys,1,5,-16.9531831741333,-117.41626644134521,-20.7446608543396,-0.8473054766654968,2.308251142501831,223150256,albert-xxlarge-v1
Yo-yos are beamish.,All toys are beamish.,All birds are beamish.,yo-yo,toy,are,Yo-yos,toys,2,1,-18.129626274108887,-80.22226476669312,-18.35331439971924,-2.0983400344848633,1.5186936855316162,223150256,albert-xxlarge-v1
Yo-yos are slithy.,All toys are slithy.,All birds are slithy.,yo-yo,toy,are,Yo-yos,toys,2,2,-18.983487129211426,-75.6036729812622,-18.850635528564453,-2.8222224712371826,2.0923805236816406,223150256,albert-xxlarge-v1
Yo-yos are mimsy.,All toys are mimsy.,All birds are mimsy.,yo-yo,toy,are,Yo-yos,toys,2,3,-19.37872886657715,-88.43209934234619,-20.00835418701172,-5.761120796203613,1.4534119367599487,223150256,albert-xxlarge-v1
Yo-yos are vorpal.,All toys are vorpal.,All birds are vorpal.,yo-yo,toy,are,Yo-yos,toys,2,4,-18.636539459228516,-78.36478805541992,-15.792646408081055,-0.02474517747759819,1.1930115222930908,223150256,albert-xxlarge-v1
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-20.55268383026123,-89.58824348449707,-20.11188793182373,-5.9090776443481445,1.4810700416564941,223150256,albert-xxlarge-v1
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-17.540904998779297,-89.68046569824219,-19.04103660583496,-1.5210368633270264,1.6701643466949463,223150256,albert-xxlarge-v1
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-16.53643035888672,-76.72327089309692,-15.859454154968262,-1.1907691955566406,1.6169975996017456,223150256,albert-xxlarge-v1
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-16.027010917663574,-85.03313541412354,-18.03985023498535,-2.826392650604248,2.810652256011963,223150256,albert-xxlarge-v1
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-18.305038452148438,-127.14048147201538,-19.574713706970215,2.621838092803955,2.6068646907806396,223150256,albert-xxlarge-v1
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-22.559273719787598,-90.41721963882446,-22.13811683654785,1.6181647777557373,3.1061816215515137,223150256,albert-xxlarge-v1
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-19.525903701782227,-86.8094310760498,-16.64934730529785,4.321732521057129,2.8987441062927246,223150256,albert-xxlarge-v1
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-19.714860916137695,-88.61288642883301,-18.91591739654541,2.6539764404296875,2.071080446243286,223150256,albert-xxlarge-v1
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-19.620512008666992,-96.09475612640381,-19.648120880126953,4.507185935974121,5.18589973449707,223150256,albert-xxlarge-v1
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-20.540742874145508,-110.84207153320312,-18.622718811035156,1.1886564493179321,3.622539520263672,223150256,albert-xxlarge-v1
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-20.52020835876465,-79.4579381942749,-19.687851905822754,4.156691551208496,3.6306850910186768,223150256,albert-xxlarge-v1
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-21.522628784179688,-94.54064416885376,-22.291154861450195,2.7973084449768066,3.2295024394989014,223150256,albert-xxlarge-v1
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-18.68986988067627,-106.81747579574585,-20.560206413269043,2.7677812576293945,2.1153554916381836,223150256,albert-xxlarge-v1
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-17.86747932434082,-119.01898241043091,-18.28075122833252,3.5584816932678223,2.4696946144104004,223150256,albert-xxlarge-v1
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-20.492581367492676,-106.13913917541504,-20.965499877929688,-0.08789177238941193,1.3100038766860962,223150256,albert-xxlarge-v1
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-15.509206771850586,-117.41626644134521,-20.224292755126953,4.640511512756348,3.211730480194092,223150256,albert-xxlarge-v1
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-17.1982364654541,-80.22226476669312,-18.838526725769043,1.369791030883789,1.4347951412200928,223150256,albert-xxlarge-v1
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-17.9285831451416,-75.6036729812622,-20.213916778564453,-1.4853168725967407,1.051094889640808,223150256,albert-xxlarge-v1
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-15.153918266296387,-88.43209934234619,-18.008699417114258,0.14741095900535583,2.4489586353302,223150256,albert-xxlarge-v1
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-18.322155952453613,-78.36478805541992,-19.818161010742188,0.9342008829116821,1.925541877746582,223150256,albert-xxlarge-v1
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-17.596412658691406,-89.58824348449707,-18.994515419006348,1.1803028583526611,3.7068607807159424,223150256,albert-xxlarge-v1
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-17.54823589324951,-89.68046569824219,-18.955754280090332,0.06925525516271591,1.9187343120574951,223150256,albert-xxlarge-v1
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-17.436567306518555,-76.72327089309692,-19.25205659866333,0.45538130402565,1.6836299896240234,223150256,albert-xxlarge-v1
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-14.778457641601562,-85.03313541412354,-18.149977684020996,2.132157325744629,2.529991626739502,223150256,albert-xxlarge-v1
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-22.297374725341797,-127.14048147201538,-22.933835983276367,6.234837055206299,1.3077055215835571,223150256,albert-xxlarge-v1
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-23.83432960510254,-90.41721963882446,-24.535932064056396,4.12423849105835,3.451183795928955,223150256,albert-xxlarge-v1
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-20.3125581741333,-86.8094310760498,-19.192002296447754,8.16236686706543,3.716127395629883,223150256,albert-xxlarge-v1
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-21.56766414642334,-88.61288642883301,-21.572734832763672,7.075644016265869,2.278852701187134,223150256,albert-xxlarge-v1
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-18.972436904907227,-96.09475612640381,-19.75978660583496,6.82724666595459,3.7078731060028076,223150256,albert-xxlarge-v1
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-19.344621658325195,-110.84207153320312,-20.007526397705078,5.56863260269165,2.415760040283203,223150256,albert-xxlarge-v1
