premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Dolls have wugs.,All toys have wugs.,All birds have wugs.,doll,toy,have,Dolls,toys,3,1,-7.135894775390625,-31.923852920532227,-11.551141738891602,3.4897818565368652,0.5223715305328369,13546682,google_electra-small-generator
Dolls have feps.,All toys have feps.,All birds have feps.,doll,toy,have,Dolls,toys,3,2,-6.238903999328613,-32.37154197692871,-10.68869400024414,3.157039165496826,0.8575908541679382,13546682,google_electra-small-generator
Dolls have blickets.,All toys have blickets.,All birds have blickets.,doll,toy,have,Dolls,toys,3,3,-6.390626907348633,-30.954277992248535,-11.384210586547852,2.1173806190490723,0.58418208360672,13546682,google_electra-small-generator
Dolls have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,doll,toy,have,Dolls,toys,3,4,-7.816412925720215,-37.67505168914795,-11.190537452697754,2.118393898010254,0.8200708031654358,13546682,google_electra-small-generator
Dolls have toves.,All toys have toves.,All birds have toves.,doll,toy,have,Dolls,toys,3,5,-6.060521125793457,-39.88098192214966,-11.074494361877441,3.099559783935547,1.689896583557129,13546682,google_electra-small-generator
Dolls use a wug.,All toys use a wug.,All birds use a wug.,doll,toy,use a,Dolls,toys,4,1,-6.3091583251953125,-29.00630283355713,-11.133045196533203,4.797476768493652,2.567314624786377,13546682,google_electra-small-generator
Dolls use a fep.,All toys use a fep.,All birds use a fep.,doll,toy,use a,Dolls,toys,4,2,-5.781556129455566,-33.18862438201904,-10.745500564575195,6.1174821853637695,2.4982287883758545,13546682,google_electra-small-generator
Dolls use a blicket.,All toys use a blicket.,All birds use a blicket.,doll,toy,use a,Dolls,toys,4,3,-6.079266548156738,-29.5464506149292,-11.090993881225586,5.541667938232422,2.4522266387939453,13546682,google_electra-small-generator
Dolls use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,doll,toy,use a,Dolls,toys,4,4,-7.101851463317871,-33.61640167236328,-10.66584587097168,5.168466091156006,3.400851249694824,13546682,google_electra-small-generator
Dolls use a tove.,All toys use a tove.,All birds use a tove.,doll,toy,use a,Dolls,toys,4,5,-6.349505424499512,-29.25642204284668,-10.95783805847168,3.664250612258911,2.296747922897339,13546682,google_electra-small-generator
Tops can be daxed.,All toys can be daxed.,All birds can be daxed.,top,toy,can be,Tops,toys,1,1,-19.57253074645996,-36.5513916015625,-15.838715553283691,-0.9936033487319946,1.339287281036377,13546682,google_electra-small-generator
Tops can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,top,toy,can be,Tops,toys,1,2,-16.923131942749023,-24.7849760055542,-15.27694034576416,-0.7871225476264954,1.0789927244186401,13546682,google_electra-small-generator
Tops can be blicked.,All toys can be blicked.,All birds can be blicked.,top,toy,can be,Tops,toys,1,3,-16.7986421585083,-26.625548362731934,-13.017413139343262,0.5121642351150513,1.731593132019043,13546682,google_electra-small-generator
Tops can be gyred.,All toys can be gyred.,All birds can be gyred.,top,toy,can be,Tops,toys,1,4,-16.591965675354004,-23.574527740478516,-15.642711639404297,-0.06737890094518661,2.8039281368255615,13546682,google_electra-small-generator
Tops can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,top,toy,can be,Tops,toys,1,5,-16.278236389160156,-39.579410552978516,-15.81853199005127,-0.5984172821044922,1.832149624824524,13546682,google_electra-small-generator
Tops are beamish.,All toys are beamish.,All birds are beamish.,top,toy,are,Tops,toys,2,1,-19.002201080322266,-35.47895050048828,-16.638339042663574,-3.822924852371216,2.9541094303131104,13546682,google_electra-small-generator
Tops are slithy.,All toys are slithy.,All birds are slithy.,top,toy,are,Tops,toys,2,2,-15.344100952148438,-24.887788772583008,-14.086164474487305,-1.8576072454452515,1.3313941955566406,13546682,google_electra-small-generator
Tops are mimsy.,All toys are mimsy.,All birds are mimsy.,top,toy,are,Tops,toys,2,3,-17.6127872467041,-29.228538513183594,-15.126627922058105,-1.0799858570098877,1.6597872972488403,13546682,google_electra-small-generator
Tops are vorpal.,All toys are vorpal.,All birds are vorpal.,top,toy,are,Tops,toys,2,4,-17.719770431518555,-33.52447271347046,-14.636053085327148,-1.6414638757705688,2.132169485092163,13546682,google_electra-small-generator
Tops are frabjous.,All toys are frabjous.,All birds are frabjous.,top,toy,are,Tops,toys,2,5,-18.739689826965332,-46.4616641998291,-14.442251205444336,-1.8306506872177124,1.6167949438095093,13546682,google_electra-small-generator
Tops have wugs.,All toys have wugs.,All birds have wugs.,top,toy,have,Tops,toys,3,1,-17.329392433166504,-31.923852920532227,-15.256568908691406,-2.0813541412353516,1.2060508728027344,13546682,google_electra-small-generator
Tops have feps.,All toys have feps.,All birds have feps.,top,toy,have,Tops,toys,3,2,-17.560876846313477,-32.37154197692871,-14.463162422180176,-4.079546928405762,2.4460389614105225,13546682,google_electra-small-generator
Tops have blickets.,All toys have blickets.,All birds have blickets.,top,toy,have,Tops,toys,3,3,-16.572649002075195,-30.954277992248535,-13.322822570800781,-1.6892261505126953,1.2362918853759766,13546682,google_electra-small-generator
Tops have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,top,toy,have,Tops,toys,3,4,-17.32960081100464,-37.67505168914795,-14.977921485900879,-0.4759623408317566,2.346240997314453,13546682,google_electra-small-generator
Tops have toves.,All toys have toves.,All birds have toves.,top,toy,have,Tops,toys,3,5,-16.004935264587402,-39.88098192214966,-14.912737846374512,-3.843022108078003,3.802171468734741,13546682,google_electra-small-generator
Tops use a wug.,All toys use a wug.,All birds use a wug.,top,toy,use a,Tops,toys,4,1,-16.402172088623047,-29.00630283355713,-15.673540115356445,1.0813915729522705,2.8775858879089355,13546682,google_electra-small-generator
Tops use a fep.,All toys use a fep.,All birds use a fep.,top,toy,use a,Tops,toys,4,2,-15.94936466217041,-33.18862438201904,-14.415911674499512,0.9072230458259583,3.239804267883301,13546682,google_electra-small-generator
Tops use a blicket.,All toys use a blicket.,All birds use a blicket.,top,toy,use a,Tops,toys,4,3,-16.071670532226562,-29.5464506149292,-14.770126342773438,-0.4263659417629242,1.8324823379516602,13546682,google_electra-small-generator
Tops use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,top,toy,use a,Tops,toys,4,4,-16.202025413513184,-33.61640167236328,-14.357284545898438,0.7585873603820801,3.712808609008789,13546682,google_electra-small-generator
Tops use a tove.,All toys use a tove.,All birds use a tove.,top,toy,use a,Tops,toys,4,5,-16.220937728881836,-29.25642204284668,-15.109957695007324,-0.5298529863357544,2.853701114654541,13546682,google_electra-small-generator
Jacks-in-the box can be daxed.,All toys can be daxed.,All birds can be daxed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,1,-13.24718427658081,-36.5513916015625,-14.248661994934082,1.9795993566513062,1.7151689529418945,13546682,google_electra-small-generator
Jacks-in-the box can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,2,-8.349555969238281,-24.7849760055542,-12.486428260803223,2.08113956451416,1.155147671699524,13546682,google_electra-small-generator
Jacks-in-the box can be blicked.,All toys can be blicked.,All birds can be blicked.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,3,-9.20733642578125,-26.625548362731934,-11.5911226272583,1.3770365715026855,1.1383436918258667,13546682,google_electra-small-generator
Jacks-in-the box can be gyred.,All toys can be gyred.,All birds can be gyred.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,4,-8.711322784423828,-23.574527740478516,-12.574365615844727,1.3208324909210205,1.025063395500183,13546682,google_electra-small-generator
Jacks-in-the box can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,5,-9.104869842529297,-39.579410552978516,-14.163351058959961,1.2928935289382935,0.7192880511283875,13546682,google_electra-small-generator
Jacks-in-the box are beamish.,All toys are beamish.,All birds are beamish.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,1,-13.195028305053711,-35.47895050048828,-15.397056102752686,-2.5850625038146973,0.7513623237609863,13546682,google_electra-small-generator
Jacks-in-the box are slithy.,All toys are slithy.,All birds are slithy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,2,-8.398297309875488,-24.887788772583008,-13.33456802368164,-0.5578530430793762,0.5735924243927002,13546682,google_electra-small-generator
Jacks-in-the box are mimsy.,All toys are mimsy.,All birds are mimsy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,3,-8.095608234405518,-29.228538513183594,-11.267932891845703,0.9363800287246704,0.6254085302352905,13546682,google_electra-small-generator
Jacks-in-the box are vorpal.,All toys are vorpal.,All birds are vorpal.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,4,-8.095915794372559,-33.52447271347046,-10.687445640563965,0.09542246162891388,0.41765686869621277,13546682,google_electra-small-generator
Jacks-in-the box are frabjous.,All toys are frabjous.,All birds are frabjous.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,5,-9.336881637573242,-46.4616641998291,-10.71921157836914,0.7302009463310242,0.3907562792301178,13546682,google_electra-small-generator
Jacks-in-the box have wugs.,All toys have wugs.,All birds have wugs.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,1,-9.846659183502197,-31.923852920532227,-12.070882797241211,0.806667685508728,1.0087310075759888,13546682,google_electra-small-generator
Jacks-in-the box have feps.,All toys have feps.,All birds have feps.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,2,-8.953650951385498,-32.37154197692871,-11.318521499633789,0.25517043471336365,0.7130342125892639,13546682,google_electra-small-generator
Jacks-in-the box have blickets.,All toys have blickets.,All birds have blickets.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,3,-10.517262935638428,-30.954277992248535,-12.185657501220703,-0.7984062433242798,0.5317561030387878,13546682,google_electra-small-generator
Jacks-in-the box have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,4,-9.439116477966309,-37.67505073547363,-11.931866645812988,0.6133273243904114,1.5521355867385864,13546682,google_electra-small-generator
Jacks-in-the box have toves.,All toys have toves.,All birds have toves.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,5,-8.426968574523926,-39.88098192214966,-11.502809524536133,5.81576681137085,3.5239009857177734,13546682,google_electra-small-generator
Jacks-in-the box use a wug.,All toys use a wug.,All birds use a wug.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,1,-8.633111953735352,-29.00630283355713,-11.866570472717285,3.0382180213928223,2.12040376663208,13546682,google_electra-small-generator
Jacks-in-the box use a fep.,All toys use a fep.,All birds use a fep.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,2,-8.490473747253418,-33.18862247467041,-12.241833686828613,2.3117308616638184,1.1552547216415405,13546682,google_electra-small-generator
Jacks-in-the box use a blicket.,All toys use a blicket.,All birds use a blicket.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,3,-8.745567321777344,-29.5464506149292,-12.026981353759766,2.0652098655700684,1.2167998552322388,13546682,google_electra-small-generator
Jacks-in-the box use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,4,-9.064494132995605,-33.61640167236328,-11.881267070770264,2.1615447998046875,1.6685519218444824,13546682,google_electra-small-generator
Jacks-in-the box use a tove.,All toys use a tove.,All birds use a tove.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,5,-8.591038703918457,-29.256420135498047,-12.042716026306152,1.9391815662384033,1.346936583518982,13546682,google_electra-small-generator
Toy soldiers can be daxed.,All toys can be daxed.,All birds can be daxed.,toy soldier,toy,can be,Toy soldiers,toys,1,1,-8.752320289611816,-36.5513916015625,-14.518083095550537,2.615682601928711,1.8226792812347412,13546682,google_electra-small-generator
Toy soldiers can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,toy soldier,toy,can be,Toy soldiers,toys,1,2,-8.480734825134277,-24.7849760055542,-13.072073936462402,1.2946031093597412,1.4395395517349243,13546682,google_electra-small-generator
Toy soldiers can be blicked.,All toys can be blicked.,All birds can be blicked.,toy soldier,toy,can be,Toy soldiers,toys,1,3,-8.478591918945312,-26.625548362731934,-12.503711223602295,0.4321984350681305,2.4231255054473877,13546682,google_electra-small-generator
Toy soldiers can be gyred.,All toys can be gyred.,All birds can be gyred.,toy soldier,toy,can be,Toy soldiers,toys,1,4,-7.787894248962402,-23.574527740478516,-12.393684387207031,1.5422306060791016,2.0099480152130127,13546682,google_electra-small-generator
Toy soldiers can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,toy soldier,toy,can be,Toy soldiers,toys,1,5,-7.649502754211426,-39.579410552978516,-13.23210334777832,-0.015143108554184437,2.513862371444702,13546682,google_electra-small-generator
Toy soldiers are beamish.,All toys are beamish.,All birds are beamish.,toy soldier,toy,are,Toy soldiers,toys,2,1,-9.868171691894531,-35.47895050048828,-14.669456481933594,-2.2456297874450684,1.4701378345489502,13546682,google_electra-small-generator
Toy soldiers are slithy.,All toys are slithy.,All birds are slithy.,toy soldier,toy,are,Toy soldiers,toys,2,2,-7.634819984436035,-24.887788772583008,-13.248663902282715,-1.559511661529541,1.8018229007720947,13546682,google_electra-small-generator
Toy soldiers are mimsy.,All toys are mimsy.,All birds are mimsy.,toy soldier,toy,are,Toy soldiers,toys,2,3,-7.354410171508789,-29.228538513183594,-11.841554641723633,0.9956749677658081,1.556809902191162,13546682,google_electra-small-generator
Toy soldiers are vorpal.,All toys are vorpal.,All birds are vorpal.,toy soldier,toy,are,Toy soldiers,toys,2,4,-7.662764549255371,-33.52447271347046,-11.937578201293945,-0.0683324784040451,1.9359341859817505,13546682,google_electra-small-generator
Toy soldiers are frabjous.,All toys are frabjous.,All birds are frabjous.,toy soldier,toy,are,Toy soldiers,toys,2,5,-8.369415283203125,-46.4616641998291,-12.384424209594727,-0.7474201917648315,0.6806299686431885,13546682,google_electra-small-generator
Toy soldiers have wugs.,All toys have wugs.,All birds have wugs.,toy soldier,toy,have,Toy soldiers,toys,3,1,-8.315248489379883,-31.923852920532227,-12.901369094848633,2.1142971515655518,2.9137682914733887,13546682,google_electra-small-generator
Toy soldiers have feps.,All toys have feps.,All birds have feps.,toy soldier,toy,have,Toy soldiers,toys,3,2,-7.572972297668457,-32.37154197692871,-12.12456226348877,0.3834139406681061,1.322275996208191,13546682,google_electra-small-generator
Toy soldiers have blickets.,All toys have blickets.,All birds have blickets.,toy soldier,toy,have,Toy soldiers,toys,3,3,-7.905067443847656,-30.954277992248535,-12.894841194152832,0.5706495046615601,2.145040512084961,13546682,google_electra-small-generator
Toy soldiers have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,toy soldier,toy,have,Toy soldiers,toys,3,4,-8.62983226776123,-37.67505073547363,-12.804633140563965,1.249071717262268,2.9261481761932373,13546682,google_electra-small-generator
Toy soldiers have toves.,All toys have toves.,All birds have toves.,toy soldier,toy,have,Toy soldiers,toys,3,5,-7.115243911743164,-39.88098192214966,-12.191108703613281,0.8085341453552246,1.7365105152130127,13546682,google_electra-small-generator
Toy soldiers use a wug.,All toys use a wug.,All birds use a wug.,toy soldier,toy,use a,Toy soldiers,toys,4,1,-7.712265968322754,-29.00630283355713,-11.349669456481934,3.5046639442443848,2.757075071334839,13546682,google_electra-small-generator
Toy soldiers use a fep.,All toys use a fep.,All birds use a fep.,toy soldier,toy,use a,Toy soldiers,toys,4,2,-7.147082328796387,-33.18862247467041,-11.403068542480469,3.6166329383850098,3.0722548961639404,13546682,google_electra-small-generator
Toy soldiers use a blicket.,All toys use a blicket.,All birds use a blicket.,toy soldier,toy,use a,Toy soldiers,toys,4,3,-7.465936660766602,-29.5464506149292,-11.63758373260498,4.100893020629883,3.1441264152526855,13546682,google_electra-small-generator
Toy soldiers use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,toy soldier,toy,use a,Toy soldiers,toys,4,4,-8.395914077758789,-33.61640167236328,-11.907135963439941,4.834625244140625,2.610691547393799,13546682,google_electra-small-generator
Toy soldiers use a tove.,All toys use a tove.,All birds use a tove.,toy soldier,toy,use a,Toy soldiers,toys,4,5,-8.232072830200195,-29.256420135498047,-11.26865005493164,2.824645519256592,3.1330432891845703,13546682,google_electra-small-generator
Yo-yos can be daxed.,All toys can be daxed.,All birds can be daxed.,yo-yo,toy,can be,Yo-yos,toys,1,1,-16.188438415527344,-36.5513916015625,-16.390031814575195,-0.3260921537876129,1.2832307815551758,13546682,google_electra-small-generator
Yo-yos can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,yo-yo,toy,can be,Yo-yos,toys,1,2,-13.75672721862793,-24.7849760055542,-16.405088424682617,0.8435472249984741,1.5526058673858643,13546682,google_electra-small-generator
Yo-yos can be blicked.,All toys can be blicked.,All birds can be blicked.,yo-yo,toy,can be,Yo-yos,toys,1,3,-14.466119766235352,-26.625548362731934,-15.941351890563965,0.20898732542991638,1.2323684692382812,13546682,google_electra-small-generator
Yo-yos can be gyred.,All toys can be gyred.,All birds can be gyred.,yo-yo,toy,can be,Yo-yos,toys,1,4,-12.254209518432617,-23.574527740478516,-14.229452133178711,0.722078800201416,0.8710060715675354,13546682,google_electra-small-generator
Yo-yos can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,yo-yo,toy,can be,Yo-yos,toys,1,5,-14.08199405670166,-39.579410552978516,-17.456976890563965,-0.7584001421928406,1.0339069366455078,13546682,google_electra-small-generator
Yo-yos are beamish.,All toys are beamish.,All birds are beamish.,yo-yo,toy,are,Yo-yos,toys,2,1,-16.533771514892578,-35.47895050048828,-17.63275146484375,-4.368727207183838,0.22180792689323425,13546682,google_electra-small-generator
Yo-yos are slithy.,All toys are slithy.,All birds are slithy.,yo-yo,toy,are,Yo-yos,toys,2,2,-13.685821533203125,-24.887788772583008,-16.293572425842285,-2.4713428020477295,0.8989726305007935,13546682,google_electra-small-generator
Yo-yos are mimsy.,All toys are mimsy.,All birds are mimsy.,yo-yo,toy,are,Yo-yos,toys,2,3,-13.726266860961914,-29.228538513183594,-15.200465202331543,-0.4287150502204895,1.013358473777771,13546682,google_electra-small-generator
Yo-yos are vorpal.,All toys are vorpal.,All birds are vorpal.,yo-yo,toy,are,Yo-yos,toys,2,4,-14.176724433898926,-33.52447271347046,-15.003104209899902,-1.3067619800567627,0.9812047481536865,13546682,google_electra-small-generator
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-15.088286399841309,-46.4616641998291,-16.251774787902832,-0.949129581451416,0.5979356169700623,13546682,google_electra-small-generator
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-15.583833694458008,-31.923852920532227,-16.528252601623535,-1.2013118267059326,0.500914990901947,13546682,google_electra-small-generator
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-15.102860450744629,-32.37154197692871,-15.972601890563965,-1.8974807262420654,1.2516340017318726,13546682,google_electra-small-generator
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-14.60913372039795,-30.954277992248535,-15.641845703125,-2.5121960639953613,1.1861097812652588,13546682,google_electra-small-generator
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-14.96662425994873,-37.67505073547363,-15.027459144592285,-2.012255907058716,0.9336922764778137,13546682,google_electra-small-generator
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-13.90308952331543,-39.88098192214966,-15.694293022155762,1.6758607625961304,3.1518733501434326,13546682,google_electra-small-generator
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-14.105764389038086,-29.00630283355713,-14.989604949951172,0.7823997735977173,1.989637017250061,13546682,google_electra-small-generator
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-13.590352058410645,-33.18862247467041,-15.400778770446777,0.42795124650001526,1.2943065166473389,13546682,google_electra-small-generator
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-12.99174976348877,-29.5464506149292,-14.504722595214844,0.699434757232666,1.2087887525558472,13546682,google_electra-small-generator
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-13.307854652404785,-33.61640167236328,-13.869051933288574,-0.5108256340026855,1.3229975700378418,13546682,google_electra-small-generator
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-12.991293907165527,-29.256420135498047,-14.634459495544434,0.8746967315673828,1.500718116760254,13546682,google_electra-small-generator
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-19.267126083374023,-36.5513916015625,-19.36617088317871,-0.8580614328384399,0.6772187352180481,13546682,google_electra-small-generator
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-15.672170639038086,-24.7849760055542,-16.999874114990234,0.825424313545227,1.0861059427261353,13546682,google_electra-small-generator
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-14.865589618682861,-26.625548362731934,-15.938405513763428,0.25646457076072693,0.6361278295516968,13546682,google_electra-small-generator
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-14.373926162719727,-23.574527740478516,-16.44532585144043,0.9540607333183289,0.7048090696334839,13546682,google_electra-small-generator
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-16.033381462097168,-39.579410552978516,-19.255785942077637,-0.3379344940185547,0.7184982299804688,13546682,google_electra-small-generator
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-19.1953706741333,-35.47895050048828,-19.078974723815918,-3.6644580364227295,1.2897446155548096,13546682,google_electra-small-generator
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-14.807927131652832,-24.887788772583008,-17.333723068237305,-0.5781224966049194,0.8989375829696655,13546682,google_electra-small-generator
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-14.221891403198242,-29.228538513183594,-14.823224067687988,0.07432927936315536,1.0209547281265259,13546682,google_electra-small-generator
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-14.218225479125977,-33.52447271347046,-14.916693687438965,0.04272737354040146,0.9123398661613464,13546682,google_electra-small-generator
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-15.225608825683594,-46.4616641998291,-14.850510597229004,0.16561660170555115,0.748444139957428,13546682,google_electra-small-generator
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-15.792930126190186,-31.923852920532227,-15.724671363830566,-0.5872438549995422,0.40284058451652527,13546682,google_electra-small-generator
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-14.678537368774414,-32.37154197692871,-15.659435272216797,-2.137718915939331,1.3208186626434326,13546682,google_electra-small-generator
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-15.016902923583984,-30.954277992248535,-15.01236629486084,-1.8407032489776611,0.7478592991828918,13546682,google_electra-small-generator
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-15.512938976287842,-37.67505168914795,-16.021676063537598,-0.34428995847702026,1.7382831573486328,13546682,google_electra-small-generator
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-13.606409072875977,-39.88098192214966,-16.22914409637451,1.3464299440383911,2.0787439346313477,13546682,google_electra-small-generator
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-15.54714298248291,-29.00630283355713,-16.816913604736328,2.3190441131591797,2.1695406436920166,13546682,google_electra-small-generator
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-15.053448677062988,-33.18862438201904,-16.888490676879883,2.184621810913086,2.609867572784424,13546682,google_electra-small-generator
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-15.16199016571045,-29.5464506149292,-16.575111389160156,0.10663719475269318,2.02260422706604,13546682,google_electra-small-generator
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-15.5044584274292,-33.61640167236328,-16.41197967529297,0.647405743598938,1.8805129528045654,13546682,google_electra-small-generator
Blocks use a tove.,All toys use a tove.,All birds use a tove.,block,toy,use a,Blocks,toys,4,5,-15.562627792358398,-29.25642204284668,-17.339816093444824,1.1752002239227295,1.4949625730514526,13546682,google_electra-small-generator
Marbles can be daxed.,All toys can be daxed.,All birds can be daxed.,marble,toy,can be,Marbles,toys,1,1,-18.523884773254395,-36.5513916015625,-16.307268142700195,-0.15275612473487854,1.3484623432159424,13546682,google_electra-small-generator
