premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Tops can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,top,toy,can be,Tops,toys,1,5,-15.446834564208984,-113.09384155273438,-15.555899620056152,-1.6129134893417358,1.3509690761566162,11812272,albert-base-v1
Tops are beamish.,All toys are beamish.,All birds are beamish.,top,toy,are,Tops,toys,2,1,-17.02623701095581,-72.77926921844482,-16.10380268096924,-3.168839693069458,0.387803316116333,11812272,albert-base-v1
Tops are slithy.,All toys are slithy.,All birds are slithy.,top,toy,are,Tops,toys,2,2,-18.155333042144775,-79.00749826431274,-15.270105361938477,-3.5495002269744873,0.6591386198997498,11812272,albert-base-v1
Tops are mimsy.,All toys are mimsy.,All birds are mimsy.,top,toy,are,Tops,toys,2,3,-14.794781684875488,-87.38846015930176,-14.232686996459961,-1.1888614892959595,0.5652204751968384,11812272,albert-base-v1
Tops are vorpal.,All toys are vorpal.,All birds are vorpal.,top,toy,are,Tops,toys,2,4,-17.512452602386475,-92.08772706985474,-13.29509687423706,-2.7883546352386475,0.8197163939476013,11812272,albert-base-v1
Tops are frabjous.,All toys are frabjous.,All birds are frabjous.,top,toy,are,Tops,toys,2,5,-16.850257873535156,-97.33837604522705,-14.007821083068848,-1.4518375396728516,0.7612651586532593,11812272,albert-base-v1
Tops have wugs.,All toys have wugs.,All birds have wugs.,top,toy,have,Tops,toys,3,1,-15.960381031036377,-85.297682762146,-13.228262901306152,-0.11493587493896484,0.6455053687095642,11812272,albert-base-v1
Tops have feps.,All toys have feps.,All birds have feps.,top,toy,have,Tops,toys,3,2,-15.122992038726807,-78.028883934021,-12.8887357711792,-0.9729632139205933,0.9488956928253174,11812272,albert-base-v1
Tops have blickets.,All toys have blickets.,All birds have blickets.,top,toy,have,Tops,toys,3,3,-15.070048332214355,-101.86761283874512,-13.598751068115234,0.17391672730445862,1.3507827520370483,11812272,albert-base-v1
Tops have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,top,toy,have,Tops,toys,3,4,-15.991419315338135,-112.95287704467773,-13.50398302078247,1.2951452732086182,1.9927306175231934,11812272,albert-base-v1
Tops have toves.,All toys have toves.,All birds have toves.,top,toy,have,Tops,toys,3,5,-15.496152400970459,-81.15483570098877,-12.89272403717041,0.3097267150878906,1.1920002698898315,11812272,albert-base-v1
Tops use a wug.,All toys use a wug.,All birds use a wug.,top,toy,use a,Tops,toys,4,1,-15.479876041412354,-96.55090570449829,-13.149416446685791,0.7726280093193054,2.141082525253296,11812272,albert-base-v1
Tops use a fep.,All toys use a fep.,All birds use a fep.,top,toy,use a,Tops,toys,4,2,-15.673328399658203,-96.80686569213867,-13.346357345581055,1.6686923503875732,2.5421926975250244,11812272,albert-base-v1
Tops use a blicket.,All toys use a blicket.,All birds use a blicket.,top,toy,use a,Tops,toys,4,3,-15.069427490234375,-109.01360988616943,-13.826937675476074,-0.06751108169555664,1.5556572675704956,11812272,albert-base-v1
Tops use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,top,toy,use a,Tops,toys,4,4,-15.321253776550293,-113.8695182800293,-13.008577346801758,1.7276694774627686,2.2489914894104004,11812272,albert-base-v1
Tops use a tove.,All toys use a tove.,All birds use a tove.,top,toy,use a,Tops,toys,4,5,-16.368969917297363,-85.63467311859131,-15.027098655700684,1.319078803062439,2.4022133350372314,11812272,albert-base-v1
Jacks-in-the box can be daxed.,All toys can be daxed.,All birds can be daxed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,1,-14.10313892364502,-101.68580293655396,-13.542243957519531,4.576580047607422,6.341131210327148,11812272,albert-base-v1
Jacks-in-the box can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,2,-13.619853973388672,-106.36493110656738,-13.781519889831543,0.3680785298347473,0.8005467057228088,11812272,albert-base-v1
Jacks-in-the box can be blicked.,All toys can be blicked.,All birds can be blicked.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,3,-13.981804370880127,-107.59184837341309,-14.11740493774414,-0.13633069396018982,0.9401461482048035,11812272,albert-base-v1
Jacks-in-the box can be gyred.,All toys can be gyred.,All birds can be gyred.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,4,-13.778798580169678,-98.5951509475708,-12.867477416992188,0.14313001930713654,1.268211007118225,11812272,albert-base-v1
Jacks-in-the box can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,5,-14.035918235778809,-113.09384155273438,-13.910585880279541,-0.6566616296768188,0.9400359988212585,11812272,albert-base-v1
Jacks-in-the box are beamish.,All toys are beamish.,All birds are beamish.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,1,-12.968294143676758,-72.77926921844482,-12.888798713684082,-1.3032755851745605,0.835154116153717,11812272,albert-base-v1
Jacks-in-the box are slithy.,All toys are slithy.,All birds are slithy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,2,-13.561255931854248,-79.00749826431274,-12.439937591552734,-1.8045631647109985,0.6020790338516235,11812272,albert-base-v1
Jacks-in-the box are mimsy.,All toys are mimsy.,All birds are mimsy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,3,-13.055153369903564,-87.38846015930176,-13.036394119262695,-0.16827765107154846,0.7021520733833313,11812272,albert-base-v1
Jacks-in-the box are vorpal.,All toys are vorpal.,All birds are vorpal.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,4,-13.215312004089355,-92.08772706985474,-12.627375602722168,-0.8849612474441528,0.598315954208374,11812272,albert-base-v1
Jacks-in-the box are frabjous.,All toys are frabjous.,All birds are frabjous.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,5,-13.045058727264404,-97.33837604522705,-13.25845718383789,-1.4995485544204712,0.7242228984832764,11812272,albert-base-v1
Jacks-in-the box have wugs.,All toys have wugs.,All birds have wugs.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,1,-13.384679317474365,-85.297682762146,-12.296068668365479,4.07220458984375,1.0736910104751587,11812272,albert-base-v1
Jacks-in-the box have feps.,All toys have feps.,All birds have feps.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,2,-13.330522537231445,-78.028883934021,-11.751879215240479,1.3602721691131592,1.0292131900787354,11812272,albert-base-v1
Jacks-in-the box have blickets.,All toys have blickets.,All birds have blickets.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,3,-13.653485298156738,-101.86761283874512,-12.73310661315918,1.3827849626541138,0.8449631929397583,11812272,albert-base-v1
Jacks-in-the box have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,4,-14.021591663360596,-112.95287704467773,-11.465039730072021,4.709444999694824,2.6679577827453613,11812272,albert-base-v1
Jacks-in-the box have toves.,All toys have toves.,All birds have toves.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,5,-13.057408332824707,-81.15483570098877,-12.530381679534912,4.84698486328125,1.3272123336791992,11812272,albert-base-v1
Jacks-in-the box use a wug.,All toys use a wug.,All birds use a wug.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,1,-11.862916946411133,-96.55090570449829,-12.863550186157227,3.3425827026367188,2.7354583740234375,11812272,albert-base-v1
Jacks-in-the box use a fep.,All toys use a fep.,All birds use a fep.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,2,-13.025674819946289,-96.80686569213867,-13.154321193695068,1.952846884727478,2.381227493286133,11812272,albert-base-v1
Jacks-in-the box use a blicket.,All toys use a blicket.,All birds use a blicket.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,3,-12.807487964630127,-109.01360988616943,-13.518710136413574,0.7529464960098267,2.0177299976348877,11812272,albert-base-v1
Jacks-in-the box use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,4,-14.027820587158203,-113.8695182800293,-12.404723167419434,4.89046573638916,5.942322731018066,11812272,albert-base-v1
Jacks-in-the box use a tove.,All toys use a tove.,All birds use a tove.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,5,-14.82586145401001,-85.63467311859131,-13.997329235076904,2.237461805343628,2.3388257026672363,11812272,albert-base-v1
Toy soldiers can be daxed.,All toys can be daxed.,All birds can be daxed.,toy soldier,toy,can be,Toy soldiers,toys,1,1,-21.033623695373535,-101.68580293655396,-14.860246658325195,0.5068477392196655,3.4260199069976807,11812272,albert-base-v1
Toy soldiers can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,toy soldier,toy,can be,Toy soldiers,toys,1,2,-19.079038619995117,-106.36493110656738,-14.10563039779663,-0.5325366854667664,1.5460174083709717,11812272,albert-base-v1
Toy soldiers can be blicked.,All toys can be blicked.,All birds can be blicked.,toy soldier,toy,can be,Toy soldiers,toys,1,3,-18.725202560424805,-107.59184837341309,-14.472437858581543,-2.0035653114318848,1.3220717906951904,11812272,albert-base-v1
Toy soldiers can be gyred.,All toys can be gyred.,All birds can be gyred.,toy soldier,toy,can be,Toy soldiers,toys,1,4,-19.34830951690674,-98.5951509475708,-14.167955875396729,-1.044312596321106,1.6642922163009644,11812272,albert-base-v1
Toy soldiers can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,toy soldier,toy,can be,Toy soldiers,toys,1,5,-18.516228675842285,-113.09384155273438,-14.41962194442749,-1.7394464015960693,0.7076665163040161,11812272,albert-base-v1
Toy soldiers are beamish.,All toys are beamish.,All birds are beamish.,toy soldier,toy,are,Toy soldiers,toys,2,1,-19.024540901184082,-72.77926921844482,-14.245896339416504,-1.7462263107299805,0.9161303639411926,11812272,albert-base-v1
Toy soldiers are slithy.,All toys are slithy.,All birds are slithy.,toy soldier,toy,are,Toy soldiers,toys,2,2,-17.925211906433105,-79.00749826431274,-13.523794174194336,-2.084040880203247,1.3289871215820312,11812272,albert-base-v1
Toy soldiers are mimsy.,All toys are mimsy.,All birds are mimsy.,toy soldier,toy,are,Toy soldiers,toys,2,3,-19.076498985290527,-87.38846015930176,-14.39186143875122,-2.2948412895202637,1.219812273979187,11812272,albert-base-v1
Toy soldiers are vorpal.,All toys are vorpal.,All birds are vorpal.,toy soldier,toy,are,Toy soldiers,toys,2,4,-20.48092269897461,-92.08772706985474,-14.909260749816895,-2.0149800777435303,1.2455239295959473,11812272,albert-base-v1
Toy soldiers are frabjous.,All toys are frabjous.,All birds are frabjous.,toy soldier,toy,are,Toy soldiers,toys,2,5,-20.83666706085205,-97.33837604522705,-15.34577465057373,-2.090696334838867,0.7733809947967529,11812272,albert-base-v1
Toy soldiers have wugs.,All toys have wugs.,All birds have wugs.,toy soldier,toy,have,Toy soldiers,toys,3,1,-18.62229013442993,-85.297682762146,-13.949034690856934,2.143296480178833,2.213535785675049,11812272,albert-base-v1
Toy soldiers have feps.,All toys have feps.,All birds have feps.,toy soldier,toy,have,Toy soldiers,toys,3,2,-18.492756843566895,-78.028883934021,-13.68527364730835,0.7179582715034485,1.1559568643569946,11812272,albert-base-v1
Toy soldiers have blickets.,All toys have blickets.,All birds have blickets.,toy soldier,toy,have,Toy soldiers,toys,3,3,-18.801916122436523,-101.86761283874512,-13.7418794631958,-1.100701093673706,2.3597097396850586,11812272,albert-base-v1
Toy soldiers have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,toy soldier,toy,have,Toy soldiers,toys,3,4,-19.66620922088623,-112.95287704467773,-13.901205062866211,2.191267967224121,2.9575743675231934,11812272,albert-base-v1
Toy soldiers have toves.,All toys have toves.,All birds have toves.,toy soldier,toy,have,Toy soldiers,toys,3,5,-18.739957332611084,-81.15483570098877,-13.786424160003662,2.015493154525757,2.5142629146575928,11812272,albert-base-v1
Toy soldiers use a wug.,All toys use a wug.,All birds use a wug.,toy soldier,toy,use a,Toy soldiers,toys,4,1,-19.34049081802368,-96.55090570449829,-14.14626693725586,-0.7319856882095337,1.9125171899795532,11812272,albert-base-v1
Toy soldiers use a fep.,All toys use a fep.,All birds use a fep.,toy soldier,toy,use a,Toy soldiers,toys,4,2,-19.639665126800537,-96.80686569213867,-14.379390239715576,-1.2086114883422852,1.9127137660980225,11812272,albert-base-v1
Toy soldiers use a blicket.,All toys use a blicket.,All birds use a blicket.,toy soldier,toy,use a,Toy soldiers,toys,4,3,-18.64413595199585,-109.01360988616943,-13.809625625610352,-3.909961223602295,1.2482248544692993,11812272,albert-base-v1
Toy soldiers use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,toy soldier,toy,use a,Toy soldiers,toys,4,4,-20.76936149597168,-113.8695182800293,-14.86839485168457,1.816526174545288,6.290517807006836,11812272,albert-base-v1
Toy soldiers use a tove.,All toys use a tove.,All birds use a tove.,toy soldier,toy,use a,Toy soldiers,toys,4,5,-19.96412181854248,-85.63467311859131,-15.44868278503418,2.6280577182769775,3.84720778465271,11812272,albert-base-v1
Yo-yos can be daxed.,All toys can be daxed.,All birds can be daxed.,yo-yo,toy,can be,Yo-yos,toys,1,1,-18.589298725128174,-101.68580293655396,-13.98373794555664,-1.3790019750595093,0.9590303897857666,11812272,albert-base-v1
Yo-yos can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,yo-yo,toy,can be,Yo-yos,toys,1,2,-16.735543251037598,-106.36493110656738,-13.588948249816895,-0.10071315616369247,1.7011401653289795,11812272,albert-base-v1
Yo-yos can be blicked.,All toys can be blicked.,All birds can be blicked.,yo-yo,toy,can be,Yo-yos,toys,1,3,-16.300992965698242,-107.59184837341309,-12.857028007507324,-0.31896457076072693,1.002336025238037,11812272,albert-base-v1
Yo-yos can be gyred.,All toys can be gyred.,All birds can be gyred.,yo-yo,toy,can be,Yo-yos,toys,1,4,-17.38834285736084,-98.5951509475708,-12.577008724212646,-0.6409932971000671,1.674985408782959,11812272,albert-base-v1
Yo-yos can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,yo-yo,toy,can be,Yo-yos,toys,1,5,-15.859467506408691,-113.09384155273438,-13.953702926635742,-0.4819466471672058,1.2632896900177002,11812272,albert-base-v1
Yo-yos are beamish.,All toys are beamish.,All birds are beamish.,yo-yo,toy,are,Yo-yos,toys,2,1,-16.152438163757324,-72.77926921844482,-12.945078372955322,-2.3229804039001465,0.5899785757064819,11812272,albert-base-v1
Yo-yos are slithy.,All toys are slithy.,All birds are slithy.,yo-yo,toy,are,Yo-yos,toys,2,2,-16.05927085876465,-79.00749826431274,-11.283384323120117,-2.39890718460083,0.9641456007957458,11812272,albert-base-v1
Yo-yos are mimsy.,All toys are mimsy.,All birds are mimsy.,yo-yo,toy,are,Yo-yos,toys,2,3,-17.24563694000244,-87.38846015930176,-13.21228837966919,-3.651782989501953,0.4647118151187897,11812272,albert-base-v1
Yo-yos are vorpal.,All toys are vorpal.,All birds are vorpal.,yo-yo,toy,are,Yo-yos,toys,2,4,-18.00681209564209,-92.08772706985474,-12.702160358428955,-3.4643750190734863,0.432951420545578,11812272,albert-base-v1
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-17.605037689208984,-97.33837604522705,-12.421871185302734,-3.589043140411377,1.0577234029769897,11812272,albert-base-v1
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-16.97827672958374,-85.297682762146,-12.371394157409668,1.2991241216659546,1.3424454927444458,11812272,albert-base-v1
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-16.235561847686768,-78.028883934021,-11.726789951324463,0.12804222106933594,1.1915900707244873,11812272,albert-base-v1
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-17.558597564697266,-101.86761283874512,-12.213998317718506,0.5441551208496094,1.5547478199005127,11812272,albert-base-v1
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-17.378116130828857,-112.95287704467773,-12.090219497680664,3.2139618396759033,2.2845141887664795,11812272,albert-base-v1
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-16.99710750579834,-81.15483570098877,-13.086961269378662,1.0076147317886353,1.7257027626037598,11812272,albert-base-v1
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-16.23860788345337,-96.55090570449829,-12.000738143920898,-0.41592445969581604,1.936868667602539,11812272,albert-base-v1
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-16.848473072052002,-96.80686569213867,-12.430973052978516,-0.013188076205551624,2.1762213706970215,11812272,albert-base-v1
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-16.31775188446045,-109.01360988616943,-12.192257404327393,-1.0525051355361938,1.83368718624115,11812272,albert-base-v1
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-17.068965911865234,-113.8695182800293,-12.115824699401855,-0.31579893827438354,2.9020087718963623,11812272,albert-base-v1
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-17.566717624664307,-85.63467311859131,-13.877005100250244,0.5564067959785461,2.2056589126586914,11812272,albert-base-v1
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-16.601216793060303,-101.68580293655396,-15.75436544418335,1.2097387313842773,1.749200701713562,11812272,albert-base-v1
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-16.337915420532227,-106.36493110656738,-16.219892978668213,0.11132488399744034,0.801713228225708,11812272,albert-base-v1
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-16.75794219970703,-107.59184837341309,-16.879205226898193,-0.15621718764305115,1.1344763040542603,11812272,albert-base-v1
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-17.44062852859497,-98.5951509475708,-16.311230182647705,0.2573341429233551,1.8985114097595215,11812272,albert-base-v1
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-16.13634490966797,-113.09384155273438,-16.68578052520752,-0.2925558090209961,0.5975969433784485,11812272,albert-base-v1
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-18.144031524658203,-72.77926921844482,-17.922993659973145,-0.8514003753662109,0.9075950980186462,11812272,albert-base-v1
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-17.948710918426514,-79.00749826431274,-16.8455171585083,-2.238274574279785,0.9408257007598877,11812272,albert-base-v1
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-15.530892848968506,-87.38846015930176,-16.003461837768555,-0.8673173189163208,0.7164586782455444,11812272,albert-base-v1
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-19.073890686035156,-92.08772706985474,-16.618416786193848,-1.3229554891586304,0.6401770114898682,11812272,albert-base-v1
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-18.090447425842285,-97.33837604522705,-17.439910888671875,-0.7356117367744446,0.4882538914680481,11812272,albert-base-v1
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-16.322689533233643,-85.297682762146,-15.594452857971191,-0.47814035415649414,1.1230279207229614,11812272,albert-base-v1
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-16.595171451568604,-78.028883934021,-15.873763084411621,-2.3919310569763184,1.075742244720459,11812272,albert-base-v1
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-16.894042015075684,-101.86761283874512,-17.01716709136963,-2.3070802688598633,1.1055799722671509,11812272,albert-base-v1
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-18.03826332092285,-112.95287704467773,-17.255563735961914,3.0830321311950684,2.540895700454712,11812272,albert-base-v1
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-16.31537914276123,-81.15483570098877,-15.677480220794678,2.0277538299560547,1.5807827711105347,11812272,albert-base-v1
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-15.983885765075684,-96.55090570449829,-16.485645294189453,2.0790627002716064,2.577155351638794,11812272,albert-base-v1
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-16.63292121887207,-96.80686569213867,-17.50465965270996,1.3030202388763428,2.0237925052642822,11812272,albert-base-v1
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-16.836320877075195,-109.01360988616943,-17.681743621826172,-1.2091542482376099,1.722056269645691,11812272,albert-base-v1
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-16.535025596618652,-113.8695182800293,-17.17319679260254,2.5997135639190674,4.045994281768799,11812272,albert-base-v1
Blocks use a tove.,All toys use a tove.,All birds use a tove.,block,toy,use a,Blocks,toys,4,5,-17.412449836730957,-85.63467311859131,-18.06958293914795,1.1363201141357422,1.8563337326049805,11812272,albert-base-v1
Marbles can be daxed.,All toys can be daxed.,All birds can be daxed.,marble,toy,can be,Marbles,toys,1,1,-18.422704696655273,-101.68580293655396,-12.633142948150635,1.1404495239257812,1.9235244989395142,11812272,albert-base-v1
Marbles can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,marble,toy,can be,Marbles,toys,1,2,-18.95714569091797,-106.36493110656738,-13.995983123779297,0.371412456035614,0.611289381980896,11812272,albert-base-v1
Marbles can be blicked.,All toys can be blicked.,All birds can be blicked.,marble,toy,can be,Marbles,toys,1,3,-18.551663398742676,-107.59184837341309,-13.979679107666016,-1.055027723312378,1.724273920059204,11812272,albert-base-v1
