preamble,stimulus,item,category,feature,score,params,model
A vulture,flies.,vulture,bird,2,-4.86104154586792,110104890,bert-base-uncased
A stork,flies.,stork,bird,2,-7.497857093811035,110104890,bert-base-uncased
A buzzard,flies.,buzzard,bird,2,-3.2657523155212402,110104890,bert-base-uncased
A swan,flies.,swan,bird,2,-12.125618934631348,110104890,bert-base-uncased
A flamingo,flies.,flamingo,bird,2,-11.916629791259766,110104890,bert-base-uncased
A duck,flies.,duck,bird,2,-10.481611251831055,110104890,bert-base-uncased
A peacock,flies.,peacock,bird,2,-10.529760360717773,110104890,bert-base-uncased
An egret,flies.,egret,bird,2,-8.837334632873535,110104890,bert-base-uncased
A chicken,flies.,chicken,bird,2,-13.797761917114258,110104890,bert-base-uncased
A turkey,flies.,turkey,bird,2,-12.08698844909668,110104890,bert-base-uncased
An ostrich,flies.,ostrich,bird,2,-10.808752059936523,110104890,bert-base-uncased
A titmouse,flies.,titmouse,bird,2,-11.282127380371094,110104890,bert-base-uncased
An emu,flies.,emu,bird,2,-12.91065788269043,110104890,bert-base-uncased
A penguin,flies.,penguin,bird,2,-14.37009048461914,110104890,bert-base-uncased
A bat,flies.,bat,bird,2,-9.165960311889648,110104890,bert-base-uncased
A robin,has feathers.,robin,bird,3,-10.083414077758789,110104890,bert-base-uncased
A sparrow,has feathers.,sparrow,bird,3,-8.525594711303711,110104890,bert-base-uncased
A bluejay,has feathers.,bluejay,bird,3,-10.933778285980225,110104890,bert-base-uncased
A bluebird,has feathers.,bluebird,bird,3,-9.748408317565918,110104890,bert-base-uncased
A canary,has feathers.,canary,bird,3,-8.962123394012451,110104890,bert-base-uncased
A blackbird,has feathers.,blackbird,bird,3,-9.550442695617676,110104890,bert-base-uncased
A dove,has feathers.,dove,bird,3,-12.046218395233154,110104890,bert-base-uncased
A lark,has feathers.,lark,bird,3,-12.816316604614258,110104890,bert-base-uncased
A swallow,has feathers.,swallow,bird,3,-18.454426765441895,110104890,bert-base-uncased
A parakeet,has feathers.,parakeet,bird,3,-10.030523300170898,110104890,bert-base-uncased
An oriole,has feathers.,oriole,bird,3,-14.125164031982422,110104890,bert-base-uncased
A mockingbird,has feathers.,mockingbird,bird,3,-10.706697463989258,110104890,bert-base-uncased
A redbird,has feathers.,redbird,bird,3,-9.610185623168945,110104890,bert-base-uncased
A wren,has feathers.,wren,bird,3,-12.420813083648682,110104890,bert-base-uncased
A finch,has feathers.,finch,bird,3,-10.94092607498169,110104890,bert-base-uncased
A starling,has feathers.,starling,bird,3,-14.26126766204834,110104890,bert-base-uncased
A cardinal,has feathers.,cardinal,bird,3,-13.388269424438477,110104890,bert-base-uncased
An eagle,has feathers.,eagle,bird,3,-9.648063659667969,110104890,bert-base-uncased
A hummingbird,has feathers.,hummingbird,bird,3,-11.045066833496094,110104890,bert-base-uncased
A seagull,has feathers.,seagull,bird,3,-9.665989398956299,110104890,bert-base-uncased
A woodpecker,has feathers.,woodpecker,bird,3,-9.461959838867188,110104890,bert-base-uncased
A pigeon,has feathers.,pigeon,bird,3,-8.988846778869629,110104890,bert-base-uncased
A thrush,has feathers.,thrush,bird,3,-14.929317474365234,110104890,bert-base-uncased
A falcon,has feathers.,falcon,bird,3,-8.101615905761719,110104890,bert-base-uncased
A crow,has feathers.,crow,bird,3,-9.638941287994385,110104890,bert-base-uncased
A hawk,has feathers.,hawk,bird,3,-11.171550273895264,110104890,bert-base-uncased
A raven,has feathers.,raven,bird,3,-13.054674625396729,110104890,bert-base-uncased
A goldfinch,has feathers.,goldfinch,bird,3,-10.42483377456665,110104890,bert-base-uncased
A parrot,has feathers.,parrot,bird,3,-8.90824270248413,110104890,bert-base-uncased
A sandpiper,has feathers.,sandpiper,bird,3,-10.556941509246826,110104890,bert-base-uncased
A pheasant,has feathers.,pheasant,bird,3,-10.568137645721436,110104890,bert-base-uncased
A catbird,has feathers.,catbird,bird,3,-9.248305320739746,110104890,bert-base-uncased
A crane,has feathers.,crane,bird,3,-12.86967658996582,110104890,bert-base-uncased
An albatross,has feathers.,albatross,bird,3,-12.142186641693115,110104890,bert-base-uncased
A condor,has feathers.,condor,bird,3,-9.002439975738525,110104890,bert-base-uncased
A toucan,has feathers.,toucan,bird,3,-10.185623168945312,110104890,bert-base-uncased
An owl,has feathers.,owl,bird,3,-9.364279747009277,110104890,bert-base-uncased
A pelican,has feathers.,pelican,bird,3,-9.515137195587158,110104890,bert-base-uncased
A goose,has feathers.,goose,bird,3,-10.236153602600098,110104890,bert-base-uncased
A vulture,has feathers.,vulture,bird,3,-8.452060222625732,110104890,bert-base-uncased
A stork,has feathers.,stork,bird,3,-14.244970798492432,110104890,bert-base-uncased
A buzzard,has feathers.,buzzard,bird,3,-11.056203842163086,110104890,bert-base-uncased
A swan,has feathers.,swan,bird,3,-11.83184289932251,110104890,bert-base-uncased
A flamingo,has feathers.,flamingo,bird,3,-10.233444690704346,110104890,bert-base-uncased
A duck,has feathers.,duck,bird,3,-8.805309772491455,110104890,bert-base-uncased
A peacock,has feathers.,peacock,bird,3,-7.807524681091309,110104890,bert-base-uncased
An egret,has feathers.,egret,bird,3,-10.116734504699707,110104890,bert-base-uncased
A chicken,has feathers.,chicken,bird,3,-11.248460292816162,110104890,bert-base-uncased
A turkey,has feathers.,turkey,bird,3,-14.026071071624756,110104890,bert-base-uncased
An ostrich,has feathers.,ostrich,bird,3,-9.919353008270264,110104890,bert-base-uncased
A titmouse,has feathers.,titmouse,bird,3,-12.631107807159424,110104890,bert-base-uncased
An emu,has feathers.,emu,bird,3,-14.23302412033081,110104890,bert-base-uncased
A penguin,has feathers.,penguin,bird,3,-12.081607818603516,110104890,bert-base-uncased
A bat,has feathers.,bat,bird,3,-10.737893104553223,110104890,bert-base-uncased
A robin,has a beak.,robin,bird,4,-9.644111156463623,110104890,bert-base-uncased
A sparrow,has a beak.,sparrow,bird,4,-8.759325981140137,110104890,bert-base-uncased
A bluejay,has a beak.,bluejay,bird,4,-11.002174854278564,110104890,bert-base-uncased
A bluebird,has a beak.,bluebird,bird,4,-10.34182071685791,110104890,bert-base-uncased
A canary,has a beak.,canary,bird,4,-9.93422269821167,110104890,bert-base-uncased
A blackbird,has a beak.,blackbird,bird,4,-9.940239429473877,110104890,bert-base-uncased
A dove,has a beak.,dove,bird,4,-11.261651039123535,110104890,bert-base-uncased
A lark,has a beak.,lark,bird,4,-11.446563243865967,110104890,bert-base-uncased
A swallow,has a beak.,swallow,bird,4,-14.193464756011963,110104890,bert-base-uncased
A parakeet,has a beak.,parakeet,bird,4,-9.099034786224365,110104890,bert-base-uncased
An oriole,has a beak.,oriole,bird,4,-10.470092296600342,110104890,bert-base-uncased
A mockingbird,has a beak.,mockingbird,bird,4,-8.744414329528809,110104890,bert-base-uncased
A redbird,has a beak.,redbird,bird,4,-9.694724559783936,110104890,bert-base-uncased
A wren,has a beak.,wren,bird,4,-9.398132801055908,110104890,bert-base-uncased
A finch,has a beak.,finch,bird,4,-10.884565830230713,110104890,bert-base-uncased
A starling,has a beak.,starling,bird,4,-11.587634086608887,110104890,bert-base-uncased
A cardinal,has a beak.,cardinal,bird,4,-15.652454853057861,110104890,bert-base-uncased
An eagle,has a beak.,eagle,bird,4,-10.792716026306152,110104890,bert-base-uncased
A hummingbird,has a beak.,hummingbird,bird,4,-9.726640701293945,110104890,bert-base-uncased
A seagull,has a beak.,seagull,bird,4,-9.712399005889893,110104890,bert-base-uncased
A woodpecker,has a beak.,woodpecker,bird,4,-10.771120548248291,110104890,bert-base-uncased
A pigeon,has a beak.,pigeon,bird,4,-9.933635234832764,110104890,bert-base-uncased
A thrush,has a beak.,thrush,bird,4,-10.293059349060059,110104890,bert-base-uncased
A falcon,has a beak.,falcon,bird,4,-9.797019958496094,110104890,bert-base-uncased
A crow,has a beak.,crow,bird,4,-10.586696147918701,110104890,bert-base-uncased
A hawk,has a beak.,hawk,bird,4,-10.982972145080566,110104890,bert-base-uncased
A raven,has a beak.,raven,bird,4,-10.331859588623047,110104890,bert-base-uncased
A goldfinch,has a beak.,goldfinch,bird,4,-10.358911991119385,110104890,bert-base-uncased
A parrot,has a beak.,parrot,bird,4,-7.021876335144043,110104890,bert-base-uncased
A sandpiper,has a beak.,sandpiper,bird,4,-12.48342752456665,110104890,bert-base-uncased
A pheasant,has a beak.,pheasant,bird,4,-10.958312511444092,110104890,bert-base-uncased
A catbird,has a beak.,catbird,bird,4,-9.145585060119629,110104890,bert-base-uncased
A crane,has a beak.,crane,bird,4,-12.49914264678955,110104890,bert-base-uncased
An albatross,has a beak.,albatross,bird,4,-9.630887508392334,110104890,bert-base-uncased
A condor,has a beak.,condor,bird,4,-8.642510414123535,110104890,bert-base-uncased
A toucan,has a beak.,toucan,bird,4,-10.069002151489258,110104890,bert-base-uncased
An owl,has a beak.,owl,bird,4,-10.933903217315674,110104890,bert-base-uncased
A pelican,has a beak.,pelican,bird,4,-9.633826732635498,110104890,bert-base-uncased
A goose,has a beak.,goose,bird,4,-11.182303428649902,110104890,bert-base-uncased
A vulture,has a beak.,vulture,bird,4,-9.98875379562378,110104890,bert-base-uncased
A stork,has a beak.,stork,bird,4,-11.119309902191162,110104890,bert-base-uncased
A buzzard,has a beak.,buzzard,bird,4,-9.367224216461182,110104890,bert-base-uncased
A swan,has a beak.,swan,bird,4,-12.17720079421997,110104890,bert-base-uncased
A flamingo,has a beak.,flamingo,bird,4,-11.490859031677246,110104890,bert-base-uncased
A duck,has a beak.,duck,bird,4,-8.950196266174316,110104890,bert-base-uncased
A peacock,has a beak.,peacock,bird,4,-10.303632736206055,110104890,bert-base-uncased
An egret,has a beak.,egret,bird,4,-9.222239017486572,110104890,bert-base-uncased
A chicken,has a beak.,chicken,bird,4,-12.523448467254639,110104890,bert-base-uncased
A turkey,has a beak.,turkey,bird,4,-13.501166343688965,110104890,bert-base-uncased
An ostrich,has a beak.,ostrich,bird,4,-9.640676975250244,110104890,bert-base-uncased
A titmouse,has a beak.,titmouse,bird,4,-11.826685905456543,110104890,bert-base-uncased
An emu,has a beak.,emu,bird,4,-10.789158821105957,110104890,bert-base-uncased
A penguin,has a beak.,penguin,bird,4,-9.233396053314209,110104890,bert-base-uncased
A bat,has a beak.,bat,bird,4,-11.635843276977539,110104890,bert-base-uncased
A robin,has a bill.,robin,bird,5,-11.000673770904541,110104890,bert-base-uncased
A sparrow,has a bill.,sparrow,bird,5,-8.875322341918945,110104890,bert-base-uncased
A bluejay,has a bill.,bluejay,bird,5,-12.160890102386475,110104890,bert-base-uncased
A bluebird,has a bill.,bluebird,bird,5,-11.599891662597656,110104890,bert-base-uncased
A canary,has a bill.,canary,bird,5,-12.086889743804932,110104890,bert-base-uncased
A blackbird,has a bill.,blackbird,bird,5,-11.548216819763184,110104890,bert-base-uncased
A dove,has a bill.,dove,bird,5,-14.573165893554688,110104890,bert-base-uncased
A lark,has a bill.,lark,bird,5,-13.228074550628662,110104890,bert-base-uncased
A swallow,has a bill.,swallow,bird,5,-18.439483642578125,110104890,bert-base-uncased
A parakeet,has a bill.,parakeet,bird,5,-11.926904678344727,110104890,bert-base-uncased
An oriole,has a bill.,oriole,bird,5,-13.577709197998047,110104890,bert-base-uncased
A mockingbird,has a bill.,mockingbird,bird,5,-12.048579216003418,110104890,bert-base-uncased
A redbird,has a bill.,redbird,bird,5,-10.875489234924316,110104890,bert-base-uncased
A wren,has a bill.,wren,bird,5,-12.682672023773193,110104890,bert-base-uncased
A finch,has a bill.,finch,bird,5,-11.040998935699463,110104890,bert-base-uncased
A starling,has a bill.,starling,bird,5,-13.0217924118042,110104890,bert-base-uncased
A cardinal,has a bill.,cardinal,bird,5,-14.715866088867188,110104890,bert-base-uncased
An eagle,has a bill.,eagle,bird,5,-11.650047779083252,110104890,bert-base-uncased
A hummingbird,has a bill.,hummingbird,bird,5,-12.35935640335083,110104890,bert-base-uncased
A seagull,has a bill.,seagull,bird,5,-10.706838130950928,110104890,bert-base-uncased
A woodpecker,has a bill.,woodpecker,bird,5,-11.634394645690918,110104890,bert-base-uncased
A pigeon,has a bill.,pigeon,bird,5,-11.737817287445068,110104890,bert-base-uncased
A thrush,has a bill.,thrush,bird,5,-13.678169250488281,110104890,bert-base-uncased
A falcon,has a bill.,falcon,bird,5,-11.885996341705322,110104890,bert-base-uncased
A crow,has a bill.,crow,bird,5,-12.96751594543457,110104890,bert-base-uncased
A hawk,has a bill.,hawk,bird,5,-12.615381240844727,110104890,bert-base-uncased
A raven,has a bill.,raven,bird,5,-13.638434886932373,110104890,bert-base-uncased
A goldfinch,has a bill.,goldfinch,bird,5,-12.22817325592041,110104890,bert-base-uncased
A parrot,has a bill.,parrot,bird,5,-9.850526809692383,110104890,bert-base-uncased
A sandpiper,has a bill.,sandpiper,bird,5,-11.840832233428955,110104890,bert-base-uncased
A pheasant,has a bill.,pheasant,bird,5,-14.705097198486328,110104890,bert-base-uncased
A catbird,has a bill.,catbird,bird,5,-11.325537204742432,110104890,bert-base-uncased
A crane,has a bill.,crane,bird,5,-16.31077766418457,110104890,bert-base-uncased
An albatross,has a bill.,albatross,bird,5,-11.981590747833252,110104890,bert-base-uncased
A condor,has a bill.,condor,bird,5,-10.64564561843872,110104890,bert-base-uncased
A toucan,has a bill.,toucan,bird,5,-13.053088665008545,110104890,bert-base-uncased
An owl,has a bill.,owl,bird,5,-11.587042808532715,110104890,bert-base-uncased
A pelican,has a bill.,pelican,bird,5,-12.493315696716309,110104890,bert-base-uncased
A goose,has a bill.,goose,bird,5,-12.463159084320068,110104890,bert-base-uncased
A vulture,has a bill.,vulture,bird,5,-10.616178035736084,110104890,bert-base-uncased
A stork,has a bill.,stork,bird,5,-12.551117420196533,110104890,bert-base-uncased
A buzzard,has a bill.,buzzard,bird,5,-13.199230194091797,110104890,bert-base-uncased
A swan,has a bill.,swan,bird,5,-13.513514995574951,110104890,bert-base-uncased
A flamingo,has a bill.,flamingo,bird,5,-13.88307523727417,110104890,bert-base-uncased
A duck,has a bill.,duck,bird,5,-10.094924926757812,110104890,bert-base-uncased
A peacock,has a bill.,peacock,bird,5,-13.291077136993408,110104890,bert-base-uncased
An egret,has a bill.,egret,bird,5,-12.079716682434082,110104890,bert-base-uncased
A chicken,has a bill.,chicken,bird,5,-13.610639095306396,110104890,bert-base-uncased
A turkey,has a bill.,turkey,bird,5,-13.7083420753479,110104890,bert-base-uncased
An ostrich,has a bill.,ostrich,bird,5,-11.532588005065918,110104890,bert-base-uncased
A titmouse,has a bill.,titmouse,bird,5,-14.69953727722168,110104890,bert-base-uncased
An emu,has a bill.,emu,bird,5,-12.770812511444092,110104890,bert-base-uncased
A penguin,has a bill.,penguin,bird,5,-13.215762615203857,110104890,bert-base-uncased
A bat,has a bill.,bat,bird,5,-13.459307670593262,110104890,bert-base-uncased
A robin,has wings.,robin,bird,6,-6.196711540222168,110104890,bert-base-uncased
A sparrow,has wings.,sparrow,bird,6,-4.782061576843262,110104890,bert-base-uncased
A bluejay,has wings.,bluejay,bird,6,-8.243870258331299,110104890,bert-base-uncased
A bluebird,has wings.,bluebird,bird,6,-7.49143123626709,110104890,bert-base-uncased
A canary,has wings.,canary,bird,6,-4.560482025146484,110104890,bert-base-uncased
A blackbird,has wings.,blackbird,bird,6,-7.117533206939697,110104890,bert-base-uncased
A dove,has wings.,dove,bird,6,-8.284375190734863,110104890,bert-base-uncased
A lark,has wings.,lark,bird,6,-7.867095947265625,110104890,bert-base-uncased
A swallow,has wings.,swallow,bird,6,-12.739236831665039,110104890,bert-base-uncased
A parakeet,has wings.,parakeet,bird,6,-6.573443412780762,110104890,bert-base-uncased
An oriole,has wings.,oriole,bird,6,-9.3884859085083,110104890,bert-base-uncased
A mockingbird,has wings.,mockingbird,bird,6,-8.391753196716309,110104890,bert-base-uncased
A redbird,has wings.,redbird,bird,6,-6.985583782196045,110104890,bert-base-uncased
A wren,has wings.,wren,bird,6,-6.381824016571045,110104890,bert-base-uncased
A finch,has wings.,finch,bird,6,-6.703277111053467,110104890,bert-base-uncased
A starling,has wings.,starling,bird,6,-11.894326210021973,110104890,bert-base-uncased
A cardinal,has wings.,cardinal,bird,6,-6.421150207519531,110104890,bert-base-uncased
An eagle,has wings.,eagle,bird,6,-6.122303485870361,110104890,bert-base-uncased
A hummingbird,has wings.,hummingbird,bird,6,-7.901608943939209,110104890,bert-base-uncased
A seagull,has wings.,seagull,bird,6,-7.090598106384277,110104890,bert-base-uncased
A woodpecker,has wings.,woodpecker,bird,6,-6.57716178894043,110104890,bert-base-uncased
A pigeon,has wings.,pigeon,bird,6,-4.863126754760742,110104890,bert-base-uncased
A thrush,has wings.,thrush,bird,6,-10.14453935623169,110104890,bert-base-uncased
A falcon,has wings.,falcon,bird,6,-6.824502468109131,110104890,bert-base-uncased
A crow,has wings.,crow,bird,6,-5.574172496795654,110104890,bert-base-uncased
A hawk,has wings.,hawk,bird,6,-9.133878231048584,110104890,bert-base-uncased
A raven,has wings.,raven,bird,6,-6.9092254638671875,110104890,bert-base-uncased
A goldfinch,has wings.,goldfinch,bird,6,-6.751197814941406,110104890,bert-base-uncased
A parrot,has wings.,parrot,bird,6,-5.438026428222656,110104890,bert-base-uncased
A sandpiper,has wings.,sandpiper,bird,6,-6.925683975219727,110104890,bert-base-uncased
A pheasant,has wings.,pheasant,bird,6,-8.328917503356934,110104890,bert-base-uncased
A catbird,has wings.,catbird,bird,6,-8.152674198150635,110104890,bert-base-uncased
A crane,has wings.,crane,bird,6,-9.665465354919434,110104890,bert-base-uncased
An albatross,has wings.,albatross,bird,6,-9.404026985168457,110104890,bert-base-uncased
A condor,has wings.,condor,bird,6,-6.8962788581848145,110104890,bert-base-uncased
A toucan,has wings.,toucan,bird,6,-6.301313877105713,110104890,bert-base-uncased
An owl,has wings.,owl,bird,6,-5.968160629272461,110104890,bert-base-uncased
A pelican,has wings.,pelican,bird,6,-6.330595970153809,110104890,bert-base-uncased
A goose,has wings.,goose,bird,6,-6.714458465576172,110104890,bert-base-uncased
A vulture,has wings.,vulture,bird,6,-7.469922065734863,110104890,bert-base-uncased
A stork,has wings.,stork,bird,6,-11.072067737579346,110104890,bert-base-uncased
A buzzard,has wings.,buzzard,bird,6,-5.740884780883789,110104890,bert-base-uncased
A swan,has wings.,swan,bird,6,-8.607100009918213,110104890,bert-base-uncased
A flamingo,has wings.,flamingo,bird,6,-7.432339668273926,110104890,bert-base-uncased
A duck,has wings.,duck,bird,6,-6.439453125,110104890,bert-base-uncased
A peacock,has wings.,peacock,bird,6,-5.900748252868652,110104890,bert-base-uncased
An egret,has wings.,egret,bird,6,-7.127425670623779,110104890,bert-base-uncased
A chicken,has wings.,chicken,bird,6,-7.500638008117676,110104890,bert-base-uncased
A turkey,has wings.,turkey,bird,6,-11.253527641296387,110104890,bert-base-uncased
An ostrich,has wings.,ostrich,bird,6,-7.015181541442871,110104890,bert-base-uncased
A titmouse,has wings.,titmouse,bird,6,-10.123793125152588,110104890,bert-base-uncased
An emu,has wings.,emu,bird,6,-10.595621585845947,110104890,bert-base-uncased
A penguin,has wings.,penguin,bird,6,-8.874531745910645,110104890,bert-base-uncased
A bat,has wings.,bat,bird,6,-6.345053672790527,110104890,bert-base-uncased
A robin,has legs and feet.,robin,bird,7,-12.489174365997314,110104890,bert-base-uncased
A sparrow,has legs and feet.,sparrow,bird,7,-8.682687759399414,110104890,bert-base-uncased
A bluejay,has legs and feet.,bluejay,bird,7,-9.596347332000732,110104890,bert-base-uncased
A bluebird,has legs and feet.,bluebird,bird,7,-11.321916103363037,110104890,bert-base-uncased
A canary,has legs and feet.,canary,bird,7,-10.717904567718506,110104890,bert-base-uncased
A blackbird,has legs and feet.,blackbird,bird,7,-10.644725799560547,110104890,bert-base-uncased
A dove,has legs and feet.,dove,bird,7,-10.662974834442139,110104890,bert-base-uncased
A lark,has legs and feet.,lark,bird,7,-10.736783981323242,110104890,bert-base-uncased
A swallow,has legs and feet.,swallow,bird,7,-15.596147537231445,110104890,bert-base-uncased
A parakeet,has legs and feet.,parakeet,bird,7,-8.698188781738281,110104890,bert-base-uncased
An oriole,has legs and feet.,oriole,bird,7,-10.968889713287354,110104890,bert-base-uncased
