preamble,stimulus,item,category,feature,score,params,model
A pheasant,is alive.,pheasant,bird,1,-13.88172435760498,66985530,distilbert-base-uncased
A catbird,is alive.,catbird,bird,1,-11.325733184814453,66985530,distilbert-base-uncased
A crane,is alive.,crane,bird,1,-14.242627620697021,66985530,distilbert-base-uncased
An albatross,is alive.,albatross,bird,1,-14.111450672149658,66985530,distilbert-base-uncased
A condor,is alive.,condor,bird,1,-11.693194389343262,66985530,distilbert-base-uncased
A toucan,is alive.,toucan,bird,1,-13.479342460632324,66985530,distilbert-base-uncased
An owl,is alive.,owl,bird,1,-12.066958904266357,66985530,distilbert-base-uncased
A pelican,is alive.,pelican,bird,1,-12.868510246276855,66985530,distilbert-base-uncased
A goose,is alive.,goose,bird,1,-12.75774621963501,66985530,distilbert-base-uncased
A vulture,is alive.,vulture,bird,1,-12.317297458648682,66985530,distilbert-base-uncased
A stork,is alive.,stork,bird,1,-11.988131999969482,66985530,distilbert-base-uncased
A buzzard,is alive.,buzzard,bird,1,-11.652836799621582,66985530,distilbert-base-uncased
A swan,is alive.,swan,bird,1,-13.807815074920654,66985530,distilbert-base-uncased
A flamingo,is alive.,flamingo,bird,1,-13.526927471160889,66985530,distilbert-base-uncased
A duck,is alive.,duck,bird,1,-13.113660335540771,66985530,distilbert-base-uncased
A peacock,is alive.,peacock,bird,1,-12.346860408782959,66985530,distilbert-base-uncased
An egret,is alive.,egret,bird,1,-13.074271202087402,66985530,distilbert-base-uncased
A chicken,is alive.,chicken,bird,1,-14.590126991271973,66985530,distilbert-base-uncased
A turkey,is alive.,turkey,bird,1,-11.76328420639038,66985530,distilbert-base-uncased
An ostrich,is alive.,ostrich,bird,1,-11.047013759613037,66985530,distilbert-base-uncased
A titmouse,is alive.,titmouse,bird,1,-15.898518085479736,66985530,distilbert-base-uncased
An emu,is alive.,emu,bird,1,-13.85646677017212,66985530,distilbert-base-uncased
A penguin,is alive.,penguin,bird,1,-12.288719654083252,66985530,distilbert-base-uncased
A bat,is alive.,bat,bird,1,-12.283998489379883,66985530,distilbert-base-uncased
A robin,flies.,robin,bird,2,-12.409564018249512,66985530,distilbert-base-uncased
A sparrow,flies.,sparrow,bird,2,-6.7375168800354,66985530,distilbert-base-uncased
A bluejay,flies.,bluejay,bird,2,-11.700818061828613,66985530,distilbert-base-uncased
A bluebird,flies.,bluebird,bird,2,-7.700862884521484,66985530,distilbert-base-uncased
A canary,flies.,canary,bird,2,-9.779115676879883,66985530,distilbert-base-uncased
A blackbird,flies.,blackbird,bird,2,-6.567605495452881,66985530,distilbert-base-uncased
A dove,flies.,dove,bird,2,-12.502528190612793,66985530,distilbert-base-uncased
A lark,flies.,lark,bird,2,-8.229293823242188,66985530,distilbert-base-uncased
A swallow,flies.,swallow,bird,2,-5.634999752044678,66985530,distilbert-base-uncased
A parakeet,flies.,parakeet,bird,2,-7.2666802406311035,66985530,distilbert-base-uncased
An oriole,flies.,oriole,bird,2,-9.737308502197266,66985530,distilbert-base-uncased
A mockingbird,flies.,mockingbird,bird,2,-5.872860431671143,66985530,distilbert-base-uncased
A redbird,flies.,redbird,bird,2,-7.29505729675293,66985530,distilbert-base-uncased
A wren,flies.,wren,bird,2,-14.68549919128418,66985530,distilbert-base-uncased
A finch,flies.,finch,bird,2,-9.472352027893066,66985530,distilbert-base-uncased
A starling,flies.,starling,bird,2,-10.634957313537598,66985530,distilbert-base-uncased
A cardinal,flies.,cardinal,bird,2,-15.645947456359863,66985530,distilbert-base-uncased
An eagle,flies.,eagle,bird,2,-6.601962566375732,66985530,distilbert-base-uncased
A hummingbird,flies.,hummingbird,bird,2,-6.553215503692627,66985530,distilbert-base-uncased
A seagull,flies.,seagull,bird,2,-6.3732686042785645,66985530,distilbert-base-uncased
A woodpecker,flies.,woodpecker,bird,2,-7.338194370269775,66985530,distilbert-base-uncased
A pigeon,flies.,pigeon,bird,2,-6.342816352844238,66985530,distilbert-base-uncased
A thrush,flies.,thrush,bird,2,-8.20515489578247,66985530,distilbert-base-uncased
A falcon,flies.,falcon,bird,2,-9.763251304626465,66985530,distilbert-base-uncased
A crow,flies.,crow,bird,2,-2.359127998352051,66985530,distilbert-base-uncased
A hawk,flies.,hawk,bird,2,-7.425971031188965,66985530,distilbert-base-uncased
A raven,flies.,raven,bird,2,-6.527186870574951,66985530,distilbert-base-uncased
A goldfinch,flies.,goldfinch,bird,2,-9.703031539916992,66985530,distilbert-base-uncased
A parrot,flies.,parrot,bird,2,-7.473431587219238,66985530,distilbert-base-uncased
A sandpiper,flies.,sandpiper,bird,2,-9.54920482635498,66985530,distilbert-base-uncased
A pheasant,flies.,pheasant,bird,2,-8.281831741333008,66985530,distilbert-base-uncased
A catbird,flies.,catbird,bird,2,-6.606962203979492,66985530,distilbert-base-uncased
A crane,flies.,crane,bird,2,-8.087628364562988,66985530,distilbert-base-uncased
An albatross,flies.,albatross,bird,2,-9.282854080200195,66985530,distilbert-base-uncased
A condor,flies.,condor,bird,2,-10.537715911865234,66985530,distilbert-base-uncased
A toucan,flies.,toucan,bird,2,-12.285926818847656,66985530,distilbert-base-uncased
An owl,flies.,owl,bird,2,-7.4595746994018555,66985530,distilbert-base-uncased
A pelican,flies.,pelican,bird,2,-9.71316146850586,66985530,distilbert-base-uncased
A goose,flies.,goose,bird,2,-6.16338586807251,66985530,distilbert-base-uncased
A vulture,flies.,vulture,bird,2,-6.658079147338867,66985530,distilbert-base-uncased
A stork,flies.,stork,bird,2,-7.007269382476807,66985530,distilbert-base-uncased
A buzzard,flies.,buzzard,bird,2,-4.110057830810547,66985530,distilbert-base-uncased
A swan,flies.,swan,bird,2,-10.242830276489258,66985530,distilbert-base-uncased
A flamingo,flies.,flamingo,bird,2,-13.611861228942871,66985530,distilbert-base-uncased
A duck,flies.,duck,bird,2,-10.201133728027344,66985530,distilbert-base-uncased
A peacock,flies.,peacock,bird,2,-10.162708282470703,66985530,distilbert-base-uncased
An egret,flies.,egret,bird,2,-6.77462911605835,66985530,distilbert-base-uncased
A chicken,flies.,chicken,bird,2,-14.305516242980957,66985530,distilbert-base-uncased
A turkey,flies.,turkey,bird,2,-9.857420921325684,66985530,distilbert-base-uncased
An ostrich,flies.,ostrich,bird,2,-8.298243999481201,66985530,distilbert-base-uncased
A titmouse,flies.,titmouse,bird,2,-13.415027618408203,66985530,distilbert-base-uncased
An emu,flies.,emu,bird,2,-13.133515357971191,66985530,distilbert-base-uncased
A penguin,flies.,penguin,bird,2,-15.575498580932617,66985530,distilbert-base-uncased
A bat,flies.,bat,bird,2,-7.162697792053223,66985530,distilbert-base-uncased
A robin,has feathers.,robin,bird,3,-9.314706325531006,66985530,distilbert-base-uncased
A sparrow,has feathers.,sparrow,bird,3,-9.120063304901123,66985530,distilbert-base-uncased
A bluejay,has feathers.,bluejay,bird,3,-9.563494682312012,66985530,distilbert-base-uncased
A bluebird,has feathers.,bluebird,bird,3,-9.11351203918457,66985530,distilbert-base-uncased
A canary,has feathers.,canary,bird,3,-9.88159465789795,66985530,distilbert-base-uncased
A blackbird,has feathers.,blackbird,bird,3,-9.371319770812988,66985530,distilbert-base-uncased
A dove,has feathers.,dove,bird,3,-9.775122165679932,66985530,distilbert-base-uncased
A lark,has feathers.,lark,bird,3,-10.525968551635742,66985530,distilbert-base-uncased
A swallow,has feathers.,swallow,bird,3,-11.592528343200684,66985530,distilbert-base-uncased
A parakeet,has feathers.,parakeet,bird,3,-9.168504238128662,66985530,distilbert-base-uncased
An oriole,has feathers.,oriole,bird,3,-10.236083507537842,66985530,distilbert-base-uncased
A mockingbird,has feathers.,mockingbird,bird,3,-9.602056980133057,66985530,distilbert-base-uncased
A redbird,has feathers.,redbird,bird,3,-9.104572772979736,66985530,distilbert-base-uncased
A wren,has feathers.,wren,bird,3,-12.534518718719482,66985530,distilbert-base-uncased
A finch,has feathers.,finch,bird,3,-10.070699214935303,66985530,distilbert-base-uncased
A starling,has feathers.,starling,bird,3,-14.732133388519287,66985530,distilbert-base-uncased
A cardinal,has feathers.,cardinal,bird,3,-16.28272247314453,66985530,distilbert-base-uncased
An eagle,has feathers.,eagle,bird,3,-9.103401184082031,66985530,distilbert-base-uncased
A hummingbird,has feathers.,hummingbird,bird,3,-9.622209548950195,66985530,distilbert-base-uncased
A seagull,has feathers.,seagull,bird,3,-9.260054111480713,66985530,distilbert-base-uncased
A woodpecker,has feathers.,woodpecker,bird,3,-9.087080478668213,66985530,distilbert-base-uncased
A pigeon,has feathers.,pigeon,bird,3,-9.61934232711792,66985530,distilbert-base-uncased
A thrush,has feathers.,thrush,bird,3,-9.131011962890625,66985530,distilbert-base-uncased
A falcon,has feathers.,falcon,bird,3,-7.800832748413086,66985530,distilbert-base-uncased
A crow,has feathers.,crow,bird,3,-10.498402118682861,66985530,distilbert-base-uncased
A hawk,has feathers.,hawk,bird,3,-8.950843811035156,66985530,distilbert-base-uncased
A raven,has feathers.,raven,bird,3,-10.24445629119873,66985530,distilbert-base-uncased
A goldfinch,has feathers.,goldfinch,bird,3,-9.206110000610352,66985530,distilbert-base-uncased
A parrot,has feathers.,parrot,bird,3,-8.233889102935791,66985530,distilbert-base-uncased
A sandpiper,has feathers.,sandpiper,bird,3,-11.281168937683105,66985530,distilbert-base-uncased
A pheasant,has feathers.,pheasant,bird,3,-9.835386276245117,66985530,distilbert-base-uncased
A catbird,has feathers.,catbird,bird,3,-8.645554542541504,66985530,distilbert-base-uncased
A crane,has feathers.,crane,bird,3,-12.743027210235596,66985530,distilbert-base-uncased
An albatross,has feathers.,albatross,bird,3,-12.41839599609375,66985530,distilbert-base-uncased
A condor,has feathers.,condor,bird,3,-10.620713710784912,66985530,distilbert-base-uncased
A toucan,has feathers.,toucan,bird,3,-10.456243991851807,66985530,distilbert-base-uncased
An owl,has feathers.,owl,bird,3,-10.50178337097168,66985530,distilbert-base-uncased
A pelican,has feathers.,pelican,bird,3,-8.373175621032715,66985530,distilbert-base-uncased
A goose,has feathers.,goose,bird,3,-10.160162448883057,66985530,distilbert-base-uncased
A vulture,has feathers.,vulture,bird,3,-11.32410478591919,66985530,distilbert-base-uncased
A stork,has feathers.,stork,bird,3,-10.253499507904053,66985530,distilbert-base-uncased
A buzzard,has feathers.,buzzard,bird,3,-9.14815616607666,66985530,distilbert-base-uncased
A swan,has feathers.,swan,bird,3,-10.991778373718262,66985530,distilbert-base-uncased
A flamingo,has feathers.,flamingo,bird,3,-10.025290966033936,66985530,distilbert-base-uncased
A duck,has feathers.,duck,bird,3,-8.18970012664795,66985530,distilbert-base-uncased
A peacock,has feathers.,peacock,bird,3,-8.03215217590332,66985530,distilbert-base-uncased
An egret,has feathers.,egret,bird,3,-8.779787540435791,66985530,distilbert-base-uncased
A chicken,has feathers.,chicken,bird,3,-11.62122106552124,66985530,distilbert-base-uncased
A turkey,has feathers.,turkey,bird,3,-13.734442710876465,66985530,distilbert-base-uncased
An ostrich,has feathers.,ostrich,bird,3,-10.246246814727783,66985530,distilbert-base-uncased
A titmouse,has feathers.,titmouse,bird,3,-11.156206130981445,66985530,distilbert-base-uncased
An emu,has feathers.,emu,bird,3,-13.018673419952393,66985530,distilbert-base-uncased
A penguin,has feathers.,penguin,bird,3,-13.152109622955322,66985530,distilbert-base-uncased
A bat,has feathers.,bat,bird,3,-10.745769023895264,66985530,distilbert-base-uncased
A robin,has a beak.,robin,bird,4,-5.932847499847412,66985530,distilbert-base-uncased
A sparrow,has a beak.,sparrow,bird,4,-5.278582572937012,66985530,distilbert-base-uncased
A bluejay,has a beak.,bluejay,bird,4,-7.375123977661133,66985530,distilbert-base-uncased
A bluebird,has a beak.,bluebird,bird,4,-5.440800666809082,66985530,distilbert-base-uncased
A canary,has a beak.,canary,bird,4,-5.925771713256836,66985530,distilbert-base-uncased
A blackbird,has a beak.,blackbird,bird,4,-5.462911605834961,66985530,distilbert-base-uncased
A dove,has a beak.,dove,bird,4,-5.321144104003906,66985530,distilbert-base-uncased
A lark,has a beak.,lark,bird,4,-6.02956485748291,66985530,distilbert-base-uncased
A swallow,has a beak.,swallow,bird,4,-5.405145645141602,66985530,distilbert-base-uncased
A parakeet,has a beak.,parakeet,bird,4,-6.176582336425781,66985530,distilbert-base-uncased
An oriole,has a beak.,oriole,bird,4,-6.756239891052246,66985530,distilbert-base-uncased
A mockingbird,has a beak.,mockingbird,bird,4,-4.64156436920166,66985530,distilbert-base-uncased
A redbird,has a beak.,redbird,bird,4,-5.945703506469727,66985530,distilbert-base-uncased
A wren,has a beak.,wren,bird,4,-6.620450973510742,66985530,distilbert-base-uncased
A finch,has a beak.,finch,bird,4,-7.119577407836914,66985530,distilbert-base-uncased
A starling,has a beak.,starling,bird,4,-8.98144245147705,66985530,distilbert-base-uncased
A cardinal,has a beak.,cardinal,bird,4,-13.417006492614746,66985530,distilbert-base-uncased
An eagle,has a beak.,eagle,bird,4,-4.95390510559082,66985530,distilbert-base-uncased
A hummingbird,has a beak.,hummingbird,bird,4,-5.042401313781738,66985530,distilbert-base-uncased
A seagull,has a beak.,seagull,bird,4,-4.91971492767334,66985530,distilbert-base-uncased
A woodpecker,has a beak.,woodpecker,bird,4,-4.3827924728393555,66985530,distilbert-base-uncased
A pigeon,has a beak.,pigeon,bird,4,-5.970296859741211,66985530,distilbert-base-uncased
A thrush,has a beak.,thrush,bird,4,-5.353447914123535,66985530,distilbert-base-uncased
A falcon,has a beak.,falcon,bird,4,-5.1082563400268555,66985530,distilbert-base-uncased
A crow,has a beak.,crow,bird,4,-6.31184196472168,66985530,distilbert-base-uncased
A hawk,has a beak.,hawk,bird,4,-5.119921684265137,66985530,distilbert-base-uncased
A raven,has a beak.,raven,bird,4,-5.976761817932129,66985530,distilbert-base-uncased
A goldfinch,has a beak.,goldfinch,bird,4,-6.394048690795898,66985530,distilbert-base-uncased
A parrot,has a beak.,parrot,bird,4,-4.404057502746582,66985530,distilbert-base-uncased
A sandpiper,has a beak.,sandpiper,bird,4,-7.103166103363037,66985530,distilbert-base-uncased
A pheasant,has a beak.,pheasant,bird,4,-5.125153541564941,66985530,distilbert-base-uncased
A catbird,has a beak.,catbird,bird,4,-5.230278015136719,66985530,distilbert-base-uncased
A crane,has a beak.,crane,bird,4,-8.193367958068848,66985530,distilbert-base-uncased
An albatross,has a beak.,albatross,bird,4,-7.734616279602051,66985530,distilbert-base-uncased
A condor,has a beak.,condor,bird,4,-6.289977073669434,66985530,distilbert-base-uncased
A toucan,has a beak.,toucan,bird,4,-6.502377510070801,66985530,distilbert-base-uncased
An owl,has a beak.,owl,bird,4,-4.855597496032715,66985530,distilbert-base-uncased
A pelican,has a beak.,pelican,bird,4,-4.544989585876465,66985530,distilbert-base-uncased
A goose,has a beak.,goose,bird,4,-5.725589752197266,66985530,distilbert-base-uncased
A vulture,has a beak.,vulture,bird,4,-5.113308906555176,66985530,distilbert-base-uncased
A stork,has a beak.,stork,bird,4,-5.548407554626465,66985530,distilbert-base-uncased
A buzzard,has a beak.,buzzard,bird,4,-5.6972551345825195,66985530,distilbert-base-uncased
A swan,has a beak.,swan,bird,4,-7.658764839172363,66985530,distilbert-base-uncased
A flamingo,has a beak.,flamingo,bird,4,-7.179045677185059,66985530,distilbert-base-uncased
A duck,has a beak.,duck,bird,4,-5.492718696594238,66985530,distilbert-base-uncased
A peacock,has a beak.,peacock,bird,4,-5.69620418548584,66985530,distilbert-base-uncased
An egret,has a beak.,egret,bird,4,-5.929129600524902,66985530,distilbert-base-uncased
A chicken,has a beak.,chicken,bird,4,-6.9253668785095215,66985530,distilbert-base-uncased
A turkey,has a beak.,turkey,bird,4,-9.614673614501953,66985530,distilbert-base-uncased
An ostrich,has a beak.,ostrich,bird,4,-5.192776679992676,66985530,distilbert-base-uncased
A titmouse,has a beak.,titmouse,bird,4,-8.035962104797363,66985530,distilbert-base-uncased
An emu,has a beak.,emu,bird,4,-8.646303653717041,66985530,distilbert-base-uncased
A penguin,has a beak.,penguin,bird,4,-7.3227386474609375,66985530,distilbert-base-uncased
A bat,has a beak.,bat,bird,4,-5.666980743408203,66985530,distilbert-base-uncased
A robin,has a bill.,robin,bird,5,-13.861430644989014,66985530,distilbert-base-uncased
A sparrow,has a bill.,sparrow,bird,5,-11.632473945617676,66985530,distilbert-base-uncased
A bluejay,has a bill.,bluejay,bird,5,-13.102628231048584,66985530,distilbert-base-uncased
A bluebird,has a bill.,bluebird,bird,5,-10.937736988067627,66985530,distilbert-base-uncased
A canary,has a bill.,canary,bird,5,-15.96403455734253,66985530,distilbert-base-uncased
A blackbird,has a bill.,blackbird,bird,5,-10.13547658920288,66985530,distilbert-base-uncased
A dove,has a bill.,dove,bird,5,-14.240735054016113,66985530,distilbert-base-uncased
A lark,has a bill.,lark,bird,5,-14.352288246154785,66985530,distilbert-base-uncased
A swallow,has a bill.,swallow,bird,5,-12.798204898834229,66985530,distilbert-base-uncased
A parakeet,has a bill.,parakeet,bird,5,-11.966829299926758,66985530,distilbert-base-uncased
An oriole,has a bill.,oriole,bird,5,-13.9484281539917,66985530,distilbert-base-uncased
A mockingbird,has a bill.,mockingbird,bird,5,-11.83745813369751,66985530,distilbert-base-uncased
A redbird,has a bill.,redbird,bird,5,-10.807410717010498,66985530,distilbert-base-uncased
A wren,has a bill.,wren,bird,5,-12.413975238800049,66985530,distilbert-base-uncased
A finch,has a bill.,finch,bird,5,-12.368738651275635,66985530,distilbert-base-uncased
A starling,has a bill.,starling,bird,5,-16.480862140655518,66985530,distilbert-base-uncased
A cardinal,has a bill.,cardinal,bird,5,-19.628398895263672,66985530,distilbert-base-uncased
An eagle,has a bill.,eagle,bird,5,-13.50434160232544,66985530,distilbert-base-uncased
A hummingbird,has a bill.,hummingbird,bird,5,-11.030643939971924,66985530,distilbert-base-uncased
A seagull,has a bill.,seagull,bird,5,-12.286806583404541,66985530,distilbert-base-uncased
A woodpecker,has a bill.,woodpecker,bird,5,-11.935173511505127,66985530,distilbert-base-uncased
A pigeon,has a bill.,pigeon,bird,5,-13.586026191711426,66985530,distilbert-base-uncased
A thrush,has a bill.,thrush,bird,5,-12.585671424865723,66985530,distilbert-base-uncased
A falcon,has a bill.,falcon,bird,5,-14.153260707855225,66985530,distilbert-base-uncased
A crow,has a bill.,crow,bird,5,-14.65102481842041,66985530,distilbert-base-uncased
A hawk,has a bill.,hawk,bird,5,-14.206376552581787,66985530,distilbert-base-uncased
A raven,has a bill.,raven,bird,5,-14.343037128448486,66985530,distilbert-base-uncased
A goldfinch,has a bill.,goldfinch,bird,5,-13.644207000732422,66985530,distilbert-base-uncased
A parrot,has a bill.,parrot,bird,5,-10.519036769866943,66985530,distilbert-base-uncased
A sandpiper,has a bill.,sandpiper,bird,5,-14.1474027633667,66985530,distilbert-base-uncased
A pheasant,has a bill.,pheasant,bird,5,-13.186182022094727,66985530,distilbert-base-uncased
A catbird,has a bill.,catbird,bird,5,-10.848948955535889,66985530,distilbert-base-uncased
A crane,has a bill.,crane,bird,5,-16.0338134765625,66985530,distilbert-base-uncased
An albatross,has a bill.,albatross,bird,5,-17.169110774993896,66985530,distilbert-base-uncased
A condor,has a bill.,condor,bird,5,-15.597171783447266,66985530,distilbert-base-uncased
A toucan,has a bill.,toucan,bird,5,-14.727553844451904,66985530,distilbert-base-uncased
An owl,has a bill.,owl,bird,5,-11.579041481018066,66985530,distilbert-base-uncased
A pelican,has a bill.,pelican,bird,5,-13.662694454193115,66985530,distilbert-base-uncased
A goose,has a bill.,goose,bird,5,-11.786967277526855,66985530,distilbert-base-uncased
A vulture,has a bill.,vulture,bird,5,-15.272478103637695,66985530,distilbert-base-uncased
A stork,has a bill.,stork,bird,5,-14.345411777496338,66985530,distilbert-base-uncased
A buzzard,has a bill.,buzzard,bird,5,-13.96029806137085,66985530,distilbert-base-uncased
A swan,has a bill.,swan,bird,5,-14.127392768859863,66985530,distilbert-base-uncased
A flamingo,has a bill.,flamingo,bird,5,-14.799240112304688,66985530,distilbert-base-uncased
A duck,has a bill.,duck,bird,5,-11.451201915740967,66985530,distilbert-base-uncased
A peacock,has a bill.,peacock,bird,5,-13.574731826782227,66985530,distilbert-base-uncased
An egret,has a bill.,egret,bird,5,-14.649234294891357,66985530,distilbert-base-uncased
A chicken,has a bill.,chicken,bird,5,-12.840971946716309,66985530,distilbert-base-uncased
A turkey,has a bill.,turkey,bird,5,-17.16207456588745,66985530,distilbert-base-uncased
An ostrich,has a bill.,ostrich,bird,5,-14.672930717468262,66985530,distilbert-base-uncased
A titmouse,has a bill.,titmouse,bird,5,-16.211344718933105,66985530,distilbert-base-uncased
An emu,has a bill.,emu,bird,5,-15.6303391456604,66985530,distilbert-base-uncased
A penguin,has a bill.,penguin,bird,5,-14.577298164367676,66985530,distilbert-base-uncased
A bat,has a bill.,bat,bird,5,-13.200523853302002,66985530,distilbert-base-uncased
A robin,has wings.,robin,bird,6,-4.565328598022461,66985530,distilbert-base-uncased
A sparrow,has wings.,sparrow,bird,6,-4.255768775939941,66985530,distilbert-base-uncased
A bluejay,has wings.,bluejay,bird,6,-7.218413829803467,66985530,distilbert-base-uncased
A bluebird,has wings.,bluebird,bird,6,-4.746021270751953,66985530,distilbert-base-uncased
A canary,has wings.,canary,bird,6,-9.02595853805542,66985530,distilbert-base-uncased
A blackbird,has wings.,blackbird,bird,6,-4.557329177856445,66985530,distilbert-base-uncased
A dove,has wings.,dove,bird,6,-6.4481024742126465,66985530,distilbert-base-uncased
A lark,has wings.,lark,bird,6,-6.921936988830566,66985530,distilbert-base-uncased
A swallow,has wings.,swallow,bird,6,-6.8412394523620605,66985530,distilbert-base-uncased
A parakeet,has wings.,parakeet,bird,6,-4.337802886962891,66985530,distilbert-base-uncased
An oriole,has wings.,oriole,bird,6,-5.8872575759887695,66985530,distilbert-base-uncased
A mockingbird,has wings.,mockingbird,bird,6,-5.015931129455566,66985530,distilbert-base-uncased
A redbird,has wings.,redbird,bird,6,-4.561763763427734,66985530,distilbert-base-uncased
A wren,has wings.,wren,bird,6,-11.199159622192383,66985530,distilbert-base-uncased
A finch,has wings.,finch,bird,6,-5.792088985443115,66985530,distilbert-base-uncased
A starling,has wings.,starling,bird,6,-11.79595136642456,66985530,distilbert-base-uncased
A cardinal,has wings.,cardinal,bird,6,-9.02351188659668,66985530,distilbert-base-uncased
An eagle,has wings.,eagle,bird,6,-4.637164115905762,66985530,distilbert-base-uncased
A hummingbird,has wings.,hummingbird,bird,6,-3.895258903503418,66985530,distilbert-base-uncased
A seagull,has wings.,seagull,bird,6,-4.408211708068848,66985530,distilbert-base-uncased
A woodpecker,has wings.,woodpecker,bird,6,-3.5464324951171875,66985530,distilbert-base-uncased
A pigeon,has wings.,pigeon,bird,6,-5.010765075683594,66985530,distilbert-base-uncased
A thrush,has wings.,thrush,bird,6,-4.358376502990723,66985530,distilbert-base-uncased
A falcon,has wings.,falcon,bird,6,-4.550085067749023,66985530,distilbert-base-uncased
A crow,has wings.,crow,bird,6,-6.742368221282959,66985530,distilbert-base-uncased
A hawk,has wings.,hawk,bird,6,-6.024051666259766,66985530,distilbert-base-uncased
A raven,has wings.,raven,bird,6,-8.554020404815674,66985530,distilbert-base-uncased
A goldfinch,has wings.,goldfinch,bird,6,-6.279432773590088,66985530,distilbert-base-uncased
A parrot,has wings.,parrot,bird,6,-3.808011054992676,66985530,distilbert-base-uncased
A sandpiper,has wings.,sandpiper,bird,6,-6.909511566162109,66985530,distilbert-base-uncased
A pheasant,has wings.,pheasant,bird,6,-6.369285583496094,66985530,distilbert-base-uncased
A catbird,has wings.,catbird,bird,6,-4.066802978515625,66985530,distilbert-base-uncased
A crane,has wings.,crane,bird,6,-8.567813396453857,66985530,distilbert-base-uncased
An albatross,has wings.,albatross,bird,6,-7.319354057312012,66985530,distilbert-base-uncased
A condor,has wings.,condor,bird,6,-5.945058345794678,66985530,distilbert-base-uncased
A toucan,has wings.,toucan,bird,6,-7.330427646636963,66985530,distilbert-base-uncased
An owl,has wings.,owl,bird,6,-5.472735404968262,66985530,distilbert-base-uncased
A pelican,has wings.,pelican,bird,6,-4.371908187866211,66985530,distilbert-base-uncased
A goose,has wings.,goose,bird,6,-6.668992519378662,66985530,distilbert-base-uncased
A vulture,has wings.,vulture,bird,6,-6.836527347564697,66985530,distilbert-base-uncased
A stork,has wings.,stork,bird,6,-5.66404914855957,66985530,distilbert-base-uncased
A buzzard,has wings.,buzzard,bird,6,-4.64105224609375,66985530,distilbert-base-uncased
A swan,has wings.,swan,bird,6,-7.705447196960449,66985530,distilbert-base-uncased
A flamingo,has wings.,flamingo,bird,6,-7.043830871582031,66985530,distilbert-base-uncased
A duck,has wings.,duck,bird,6,-5.07266902923584,66985530,distilbert-base-uncased
A peacock,has wings.,peacock,bird,6,-4.4843854904174805,66985530,distilbert-base-uncased
An egret,has wings.,egret,bird,6,-4.294903755187988,66985530,distilbert-base-uncased
A chicken,has wings.,chicken,bird,6,-8.33811902999878,66985530,distilbert-base-uncased
A turkey,has wings.,turkey,bird,6,-10.162602424621582,66985530,distilbert-base-uncased
An ostrich,has wings.,ostrich,bird,6,-5.145297050476074,66985530,distilbert-base-uncased
