preamble,stimulus,item,category,feature,score,params,model
A wren,flies.,wren,bird,2,-8.44016981124878,11812272,albert-base-v1
A finch,flies.,finch,bird,2,-9.11692762374878,11812272,albert-base-v1
A starling,flies.,starling,bird,2,-10.805282592773438,11812272,albert-base-v1
A cardinal,flies.,cardinal,bird,2,-17.305057525634766,11812272,albert-base-v1
An eagle,flies.,eagle,bird,2,-7.54203462600708,11812272,albert-base-v1
A hummingbird,flies.,hummingbird,bird,2,-7.848580837249756,11812272,albert-base-v1
A seagull,flies.,seagull,bird,2,-6.983227729797363,11812272,albert-base-v1
A woodpecker,flies.,woodpecker,bird,2,-8.804089546203613,11812272,albert-base-v1
A pigeon,flies.,pigeon,bird,2,-7.814735412597656,11812272,albert-base-v1
A thrush,flies.,thrush,bird,2,-9.708565711975098,11812272,albert-base-v1
A falcon,flies.,falcon,bird,2,-8.730648040771484,11812272,albert-base-v1
A crow,flies.,crow,bird,2,-7.9628472328186035,11812272,albert-base-v1
A hawk,flies.,hawk,bird,2,-7.859280586242676,11812272,albert-base-v1
A raven,flies.,raven,bird,2,-7.982479095458984,11812272,albert-base-v1
A goldfinch,flies.,goldfinch,bird,2,-12.302867889404297,11812272,albert-base-v1
A parrot,flies.,parrot,bird,2,-9.34635066986084,11812272,albert-base-v1
A sandpiper,flies.,sandpiper,bird,2,-9.305768013000488,11812272,albert-base-v1
A pheasant,flies.,pheasant,bird,2,-11.070086479187012,11812272,albert-base-v1
A catbird,flies.,catbird,bird,2,-7.719850540161133,11812272,albert-base-v1
A crane,flies.,crane,bird,2,-8.214912414550781,11812272,albert-base-v1
An albatross,flies.,albatross,bird,2,-10.419065475463867,11812272,albert-base-v1
A condor,flies.,condor,bird,2,-14.366937637329102,11812272,albert-base-v1
A toucan,flies.,toucan,bird,2,-14.01196002960205,11812272,albert-base-v1
An owl,flies.,owl,bird,2,-7.944457530975342,11812272,albert-base-v1
A pelican,flies.,pelican,bird,2,-7.318443775177002,11812272,albert-base-v1
A goose,flies.,goose,bird,2,-10.01736831665039,11812272,albert-base-v1
A vulture,flies.,vulture,bird,2,-8.212716579437256,11812272,albert-base-v1
A stork,flies.,stork,bird,2,-11.480712890625,11812272,albert-base-v1
A buzzard,flies.,buzzard,bird,2,-9.259467124938965,11812272,albert-base-v1
A swan,flies.,swan,bird,2,-9.260740756988525,11812272,albert-base-v1
A flamingo,flies.,flamingo,bird,2,-9.236038208007812,11812272,albert-base-v1
A duck,flies.,duck,bird,2,-8.835117816925049,11812272,albert-base-v1
A peacock,flies.,peacock,bird,2,-8.765077590942383,11812272,albert-base-v1
An egret,flies.,egret,bird,2,-10.034015655517578,11812272,albert-base-v1
A chicken,flies.,chicken,bird,2,-9.617083549499512,11812272,albert-base-v1
A turkey,flies.,turkey,bird,2,-13.946127891540527,11812272,albert-base-v1
An ostrich,flies.,ostrich,bird,2,-13.638371467590332,11812272,albert-base-v1
A titmouse,flies.,titmouse,bird,2,-11.4290132522583,11812272,albert-base-v1
An emu,flies.,emu,bird,2,-14.213528633117676,11812272,albert-base-v1
A penguin,flies.,penguin,bird,2,-11.296858787536621,11812272,albert-base-v1
A bat,flies.,bat,bird,2,-7.246306896209717,11812272,albert-base-v1
A robin,has feathers.,robin,bird,3,-19.057573318481445,11812272,albert-base-v1
A sparrow,has feathers.,sparrow,bird,3,-15.429722785949707,11812272,albert-base-v1
A bluejay,has feathers.,bluejay,bird,3,-23.598231315612793,11812272,albert-base-v1
A bluebird,has feathers.,bluebird,bird,3,-15.419361114501953,11812272,albert-base-v1
A canary,has feathers.,canary,bird,3,-20.86929225921631,11812272,albert-base-v1
A blackbird,has feathers.,blackbird,bird,3,-14.952836036682129,11812272,albert-base-v1
A dove,has feathers.,dove,bird,3,-18.77696132659912,11812272,albert-base-v1
A lark,has feathers.,lark,bird,3,-20.05708074569702,11812272,albert-base-v1
A swallow,has feathers.,swallow,bird,3,-26.641608238220215,11812272,albert-base-v1
A parakeet,has feathers.,parakeet,bird,3,-17.176963806152344,11812272,albert-base-v1
An oriole,has feathers.,oriole,bird,3,-19.278228282928467,11812272,albert-base-v1
A mockingbird,has feathers.,mockingbird,bird,3,-18.396185874938965,11812272,albert-base-v1
A redbird,has feathers.,redbird,bird,3,-15.575603485107422,11812272,albert-base-v1
A wren,has feathers.,wren,bird,3,-19.431560516357422,11812272,albert-base-v1
A finch,has feathers.,finch,bird,3,-16.136281967163086,11812272,albert-base-v1
A starling,has feathers.,starling,bird,3,-25.513031005859375,11812272,albert-base-v1
A cardinal,has feathers.,cardinal,bird,3,-21.65251874923706,11812272,albert-base-v1
An eagle,has feathers.,eagle,bird,3,-16.189824104309082,11812272,albert-base-v1
A hummingbird,has feathers.,hummingbird,bird,3,-16.731098175048828,11812272,albert-base-v1
A seagull,has feathers.,seagull,bird,3,-17.85490131378174,11812272,albert-base-v1
A woodpecker,has feathers.,woodpecker,bird,3,-10.967798233032227,11812272,albert-base-v1
A pigeon,has feathers.,pigeon,bird,3,-19.099369049072266,11812272,albert-base-v1
A thrush,has feathers.,thrush,bird,3,-24.575196266174316,11812272,albert-base-v1
A falcon,has feathers.,falcon,bird,3,-17.39463520050049,11812272,albert-base-v1
A crow,has feathers.,crow,bird,3,-18.82574462890625,11812272,albert-base-v1
A hawk,has feathers.,hawk,bird,3,-18.48416042327881,11812272,albert-base-v1
A raven,has feathers.,raven,bird,3,-20.434807777404785,11812272,albert-base-v1
A goldfinch,has feathers.,goldfinch,bird,3,-22.058795928955078,11812272,albert-base-v1
A parrot,has feathers.,parrot,bird,3,-10.986952781677246,11812272,albert-base-v1
A sandpiper,has feathers.,sandpiper,bird,3,-17.417380332946777,11812272,albert-base-v1
A pheasant,has feathers.,pheasant,bird,3,-17.896772384643555,11812272,albert-base-v1
A catbird,has feathers.,catbird,bird,3,-15.584541320800781,11812272,albert-base-v1
A crane,has feathers.,crane,bird,3,-20.661901473999023,11812272,albert-base-v1
An albatross,has feathers.,albatross,bird,3,-20.501704216003418,11812272,albert-base-v1
A condor,has feathers.,condor,bird,3,-14.51026725769043,11812272,albert-base-v1
A toucan,has feathers.,toucan,bird,3,-20.292035579681396,11812272,albert-base-v1
An owl,has feathers.,owl,bird,3,-16.886313438415527,11812272,albert-base-v1
A pelican,has feathers.,pelican,bird,3,-17.36142921447754,11812272,albert-base-v1
A goose,has feathers.,goose,bird,3,-19.64416790008545,11812272,albert-base-v1
A vulture,has feathers.,vulture,bird,3,-18.68175983428955,11812272,albert-base-v1
A stork,has feathers.,stork,bird,3,-22.14874792098999,11812272,albert-base-v1
A buzzard,has feathers.,buzzard,bird,3,-24.712724685668945,11812272,albert-base-v1
A swan,has feathers.,swan,bird,3,-20.556986331939697,11812272,albert-base-v1
A flamingo,has feathers.,flamingo,bird,3,-23.28628635406494,11812272,albert-base-v1
A duck,has feathers.,duck,bird,3,-19.502869606018066,11812272,albert-base-v1
A peacock,has feathers.,peacock,bird,3,-14.671422958374023,11812272,albert-base-v1
An egret,has feathers.,egret,bird,3,-15.587468147277832,11812272,albert-base-v1
A chicken,has feathers.,chicken,bird,3,-20.10905933380127,11812272,albert-base-v1
A turkey,has feathers.,turkey,bird,3,-19.719539165496826,11812272,albert-base-v1
An ostrich,has feathers.,ostrich,bird,3,-23.188860416412354,11812272,albert-base-v1
A titmouse,has feathers.,titmouse,bird,3,-21.48625373840332,11812272,albert-base-v1
An emu,has feathers.,emu,bird,3,-26.20954179763794,11812272,albert-base-v1
A penguin,has feathers.,penguin,bird,3,-17.351920127868652,11812272,albert-base-v1
A bat,has feathers.,bat,bird,3,-18.671023845672607,11812272,albert-base-v1
A robin,has a beak.,robin,bird,4,-17.062477588653564,11812272,albert-base-v1
A sparrow,has a beak.,sparrow,bird,4,-15.667256355285645,11812272,albert-base-v1
A bluejay,has a beak.,bluejay,bird,4,-18.859031200408936,11812272,albert-base-v1
A bluebird,has a beak.,bluebird,bird,4,-14.668089866638184,11812272,albert-base-v1
A canary,has a beak.,canary,bird,4,-17.43019437789917,11812272,albert-base-v1
A blackbird,has a beak.,blackbird,bird,4,-14.68000078201294,11812272,albert-base-v1
A dove,has a beak.,dove,bird,4,-17.089085578918457,11812272,albert-base-v1
A lark,has a beak.,lark,bird,4,-17.761290550231934,11812272,albert-base-v1
A swallow,has a beak.,swallow,bird,4,-23.176016330718994,11812272,albert-base-v1
A parakeet,has a beak.,parakeet,bird,4,-16.65520429611206,11812272,albert-base-v1
An oriole,has a beak.,oriole,bird,4,-17.30012798309326,11812272,albert-base-v1
A mockingbird,has a beak.,mockingbird,bird,4,-17.61622190475464,11812272,albert-base-v1
A redbird,has a beak.,redbird,bird,4,-14.490978717803955,11812272,albert-base-v1
A wren,has a beak.,wren,bird,4,-16.962134838104248,11812272,albert-base-v1
A finch,has a beak.,finch,bird,4,-15.71806812286377,11812272,albert-base-v1
A starling,has a beak.,starling,bird,4,-20.423503398895264,11812272,albert-base-v1
A cardinal,has a beak.,cardinal,bird,4,-21.234309196472168,11812272,albert-base-v1
An eagle,has a beak.,eagle,bird,4,-14.975927352905273,11812272,albert-base-v1
A hummingbird,has a beak.,hummingbird,bird,4,-15.530341148376465,11812272,albert-base-v1
A seagull,has a beak.,seagull,bird,4,-17.758821487426758,11812272,albert-base-v1
A woodpecker,has a beak.,woodpecker,bird,4,-13.650311470031738,11812272,albert-base-v1
A pigeon,has a beak.,pigeon,bird,4,-16.720276355743408,11812272,albert-base-v1
A thrush,has a beak.,thrush,bird,4,-16.56310749053955,11812272,albert-base-v1
A falcon,has a beak.,falcon,bird,4,-15.679951190948486,11812272,albert-base-v1
A crow,has a beak.,crow,bird,4,-17.187476634979248,11812272,albert-base-v1
A hawk,has a beak.,hawk,bird,4,-16.43618392944336,11812272,albert-base-v1
A raven,has a beak.,raven,bird,4,-18.684808254241943,11812272,albert-base-v1
A goldfinch,has a beak.,goldfinch,bird,4,-16.095399379730225,11812272,albert-base-v1
A parrot,has a beak.,parrot,bird,4,-14.096344470977783,11812272,albert-base-v1
A sandpiper,has a beak.,sandpiper,bird,4,-15.32084846496582,11812272,albert-base-v1
A pheasant,has a beak.,pheasant,bird,4,-17.261672973632812,11812272,albert-base-v1
A catbird,has a beak.,catbird,bird,4,-14.943923473358154,11812272,albert-base-v1
A crane,has a beak.,crane,bird,4,-18.86922264099121,11812272,albert-base-v1
An albatross,has a beak.,albatross,bird,4,-16.73783254623413,11812272,albert-base-v1
A condor,has a beak.,condor,bird,4,-16.10012722015381,11812272,albert-base-v1
A toucan,has a beak.,toucan,bird,4,-17.455840587615967,11812272,albert-base-v1
An owl,has a beak.,owl,bird,4,-16.211711406707764,11812272,albert-base-v1
A pelican,has a beak.,pelican,bird,4,-14.941044330596924,11812272,albert-base-v1
A goose,has a beak.,goose,bird,4,-18.132079601287842,11812272,albert-base-v1
A vulture,has a beak.,vulture,bird,4,-16.805209159851074,11812272,albert-base-v1
A stork,has a beak.,stork,bird,4,-16.725208282470703,11812272,albert-base-v1
A buzzard,has a beak.,buzzard,bird,4,-21.737987995147705,11812272,albert-base-v1
A swan,has a beak.,swan,bird,4,-17.74736213684082,11812272,albert-base-v1
A flamingo,has a beak.,flamingo,bird,4,-18.99082612991333,11812272,albert-base-v1
A duck,has a beak.,duck,bird,4,-16.740683555603027,11812272,albert-base-v1
A peacock,has a beak.,peacock,bird,4,-14.001251697540283,11812272,albert-base-v1
An egret,has a beak.,egret,bird,4,-15.259448528289795,11812272,albert-base-v1
A chicken,has a beak.,chicken,bird,4,-17.06620502471924,11812272,albert-base-v1
A turkey,has a beak.,turkey,bird,4,-17.827817916870117,11812272,albert-base-v1
An ostrich,has a beak.,ostrich,bird,4,-18.62457513809204,11812272,albert-base-v1
A titmouse,has a beak.,titmouse,bird,4,-18.31028175354004,11812272,albert-base-v1
An emu,has a beak.,emu,bird,4,-19.664158821105957,11812272,albert-base-v1
A penguin,has a beak.,penguin,bird,4,-15.934563159942627,11812272,albert-base-v1
A bat,has a beak.,bat,bird,4,-16.67109966278076,11812272,albert-base-v1
A robin,has a bill.,robin,bird,5,-10.971034049987793,11812272,albert-base-v1
A sparrow,has a bill.,sparrow,bird,5,-12.057655334472656,11812272,albert-base-v1
A bluejay,has a bill.,bluejay,bird,5,-12.600014209747314,11812272,albert-base-v1
A bluebird,has a bill.,bluebird,bird,5,-10.736162185668945,11812272,albert-base-v1
A canary,has a bill.,canary,bird,5,-12.50727128982544,11812272,albert-base-v1
A blackbird,has a bill.,blackbird,bird,5,-10.752350807189941,11812272,albert-base-v1
A dove,has a bill.,dove,bird,5,-13.724668979644775,11812272,albert-base-v1
A lark,has a bill.,lark,bird,5,-12.929105758666992,11812272,albert-base-v1
A swallow,has a bill.,swallow,bird,5,-21.06362247467041,11812272,albert-base-v1
A parakeet,has a bill.,parakeet,bird,5,-11.8375825881958,11812272,albert-base-v1
An oriole,has a bill.,oriole,bird,5,-13.79742956161499,11812272,albert-base-v1
A mockingbird,has a bill.,mockingbird,bird,5,-13.493054866790771,11812272,albert-base-v1
A redbird,has a bill.,redbird,bird,5,-10.729596138000488,11812272,albert-base-v1
A wren,has a bill.,wren,bird,5,-12.000711917877197,11812272,albert-base-v1
A finch,has a bill.,finch,bird,5,-10.552298545837402,11812272,albert-base-v1
A starling,has a bill.,starling,bird,5,-14.969835758209229,11812272,albert-base-v1
A cardinal,has a bill.,cardinal,bird,5,-13.370993614196777,11812272,albert-base-v1
An eagle,has a bill.,eagle,bird,5,-12.321011543273926,11812272,albert-base-v1
A hummingbird,has a bill.,hummingbird,bird,5,-12.24874210357666,11812272,albert-base-v1
A seagull,has a bill.,seagull,bird,5,-13.621543884277344,11812272,albert-base-v1
A woodpecker,has a bill.,woodpecker,bird,5,-11.011771202087402,11812272,albert-base-v1
A pigeon,has a bill.,pigeon,bird,5,-11.981998443603516,11812272,albert-base-v1
A thrush,has a bill.,thrush,bird,5,-13.293408393859863,11812272,albert-base-v1
A falcon,has a bill.,falcon,bird,5,-12.458340644836426,11812272,albert-base-v1
A crow,has a bill.,crow,bird,5,-12.77731990814209,11812272,albert-base-v1
A hawk,has a bill.,hawk,bird,5,-12.322910785675049,11812272,albert-base-v1
A raven,has a bill.,raven,bird,5,-14.642446517944336,11812272,albert-base-v1
A goldfinch,has a bill.,goldfinch,bird,5,-14.381853103637695,11812272,albert-base-v1
A parrot,has a bill.,parrot,bird,5,-11.178520202636719,11812272,albert-base-v1
A sandpiper,has a bill.,sandpiper,bird,5,-13.075958728790283,11812272,albert-base-v1
A pheasant,has a bill.,pheasant,bird,5,-12.57087230682373,11812272,albert-base-v1
A catbird,has a bill.,catbird,bird,5,-11.134432792663574,11812272,albert-base-v1
A crane,has a bill.,crane,bird,5,-14.757274627685547,11812272,albert-base-v1
An albatross,has a bill.,albatross,bird,5,-13.690831184387207,11812272,albert-base-v1
A condor,has a bill.,condor,bird,5,-11.861056804656982,11812272,albert-base-v1
A toucan,has a bill.,toucan,bird,5,-13.769223690032959,11812272,albert-base-v1
An owl,has a bill.,owl,bird,5,-13.541209697723389,11812272,albert-base-v1
A pelican,has a bill.,pelican,bird,5,-11.452031135559082,11812272,albert-base-v1
A goose,has a bill.,goose,bird,5,-13.627582550048828,11812272,albert-base-v1
A vulture,has a bill.,vulture,bird,5,-12.741667747497559,11812272,albert-base-v1
A stork,has a bill.,stork,bird,5,-13.8948974609375,11812272,albert-base-v1
A buzzard,has a bill.,buzzard,bird,5,-16.09433937072754,11812272,albert-base-v1
A swan,has a bill.,swan,bird,5,-12.453347206115723,11812272,albert-base-v1
A flamingo,has a bill.,flamingo,bird,5,-14.14845895767212,11812272,albert-base-v1
A duck,has a bill.,duck,bird,5,-12.112871170043945,11812272,albert-base-v1
A peacock,has a bill.,peacock,bird,5,-11.36824893951416,11812272,albert-base-v1
An egret,has a bill.,egret,bird,5,-13.489621639251709,11812272,albert-base-v1
A chicken,has a bill.,chicken,bird,5,-12.529941082000732,11812272,albert-base-v1
A turkey,has a bill.,turkey,bird,5,-11.978059768676758,11812272,albert-base-v1
An ostrich,has a bill.,ostrich,bird,5,-16.9282283782959,11812272,albert-base-v1
A titmouse,has a bill.,titmouse,bird,5,-14.341989517211914,11812272,albert-base-v1
An emu,has a bill.,emu,bird,5,-14.907438278198242,11812272,albert-base-v1
A penguin,has a bill.,penguin,bird,5,-10.858519554138184,11812272,albert-base-v1
A bat,has a bill.,bat,bird,5,-12.882790565490723,11812272,albert-base-v1
A robin,has wings.,robin,bird,6,-13.29536247253418,11812272,albert-base-v1
A sparrow,has wings.,sparrow,bird,6,-9.886764526367188,11812272,albert-base-v1
A bluejay,has wings.,bluejay,bird,6,-17.41058588027954,11812272,albert-base-v1
A bluebird,has wings.,bluebird,bird,6,-10.93353271484375,11812272,albert-base-v1
A canary,has wings.,canary,bird,6,-14.161858558654785,11812272,albert-base-v1
A blackbird,has wings.,blackbird,bird,6,-10.461034297943115,11812272,albert-base-v1
A dove,has wings.,dove,bird,6,-12.971889972686768,11812272,albert-base-v1
A lark,has wings.,lark,bird,6,-14.452483177185059,11812272,albert-base-v1
A swallow,has wings.,swallow,bird,6,-23.89526081085205,11812272,albert-base-v1
A parakeet,has wings.,parakeet,bird,6,-13.15683364868164,11812272,albert-base-v1
An oriole,has wings.,oriole,bird,6,-16.09945297241211,11812272,albert-base-v1
A mockingbird,has wings.,mockingbird,bird,6,-12.926569938659668,11812272,albert-base-v1
A redbird,has wings.,redbird,bird,6,-11.216662406921387,11812272,albert-base-v1
A wren,has wings.,wren,bird,6,-13.082976341247559,11812272,albert-base-v1
A finch,has wings.,finch,bird,6,-11.00651741027832,11812272,albert-base-v1
A starling,has wings.,starling,bird,6,-21.158170700073242,11812272,albert-base-v1
A cardinal,has wings.,cardinal,bird,6,-15.479642868041992,11812272,albert-base-v1
An eagle,has wings.,eagle,bird,6,-10.086795330047607,11812272,albert-base-v1
A hummingbird,has wings.,hummingbird,bird,6,-11.453095436096191,11812272,albert-base-v1
A seagull,has wings.,seagull,bird,6,-12.130693435668945,11812272,albert-base-v1
A woodpecker,has wings.,woodpecker,bird,6,-7.678040504455566,11812272,albert-base-v1
A pigeon,has wings.,pigeon,bird,6,-13.935872077941895,11812272,albert-base-v1
A thrush,has wings.,thrush,bird,6,-19.34823751449585,11812272,albert-base-v1
A falcon,has wings.,falcon,bird,6,-9.872516632080078,11812272,albert-base-v1
A crow,has wings.,crow,bird,6,-12.397430896759033,11812272,albert-base-v1
A hawk,has wings.,hawk,bird,6,-11.821805953979492,11812272,albert-base-v1
A raven,has wings.,raven,bird,6,-14.434924125671387,11812272,albert-base-v1
A goldfinch,has wings.,goldfinch,bird,6,-18.326781749725342,11812272,albert-base-v1
A parrot,has wings.,parrot,bird,6,-8.126041412353516,11812272,albert-base-v1
A sandpiper,has wings.,sandpiper,bird,6,-13.926512718200684,11812272,albert-base-v1
A pheasant,has wings.,pheasant,bird,6,-15.057501792907715,11812272,albert-base-v1
A catbird,has wings.,catbird,bird,6,-11.578408241271973,11812272,albert-base-v1
A crane,has wings.,crane,bird,6,-14.753050804138184,11812272,albert-base-v1
An albatross,has wings.,albatross,bird,6,-15.352509498596191,11812272,albert-base-v1
A condor,has wings.,condor,bird,6,-9.856141090393066,11812272,albert-base-v1
A toucan,has wings.,toucan,bird,6,-15.505536556243896,11812272,albert-base-v1
An owl,has wings.,owl,bird,6,-10.998217582702637,11812272,albert-base-v1
A pelican,has wings.,pelican,bird,6,-11.43260383605957,11812272,albert-base-v1
A goose,has wings.,goose,bird,6,-17.762436389923096,11812272,albert-base-v1
A vulture,has wings.,vulture,bird,6,-12.310799598693848,11812272,albert-base-v1
A stork,has wings.,stork,bird,6,-15.816241264343262,11812272,albert-base-v1
A buzzard,has wings.,buzzard,bird,6,-20.720844268798828,11812272,albert-base-v1
A swan,has wings.,swan,bird,6,-15.554226875305176,11812272,albert-base-v1
A flamingo,has wings.,flamingo,bird,6,-16.53975820541382,11812272,albert-base-v1
A duck,has wings.,duck,bird,6,-14.563264846801758,11812272,albert-base-v1
A peacock,has wings.,peacock,bird,6,-10.825034141540527,11812272,albert-base-v1
An egret,has wings.,egret,bird,6,-12.440323829650879,11812272,albert-base-v1
A chicken,has wings.,chicken,bird,6,-15.70009708404541,11812272,albert-base-v1
A turkey,has wings.,turkey,bird,6,-13.30212116241455,11812272,albert-base-v1
An ostrich,has wings.,ostrich,bird,6,-16.196125030517578,11812272,albert-base-v1
A titmouse,has wings.,titmouse,bird,6,-19.21603488922119,11812272,albert-base-v1
An emu,has wings.,emu,bird,6,-18.190922737121582,11812272,albert-base-v1
A penguin,has wings.,penguin,bird,6,-13.388036727905273,11812272,albert-base-v1
A bat,has wings.,bat,bird,6,-13.862783432006836,11812272,albert-base-v1
A robin,has legs and feet.,robin,bird,7,-11.733173370361328,11812272,albert-base-v1
A sparrow,has legs and feet.,sparrow,bird,7,-11.789556503295898,11812272,albert-base-v1
A bluejay,has legs and feet.,bluejay,bird,7,-13.997007846832275,11812272,albert-base-v1
A bluebird,has legs and feet.,bluebird,bird,7,-11.202507972717285,11812272,albert-base-v1
A canary,has legs and feet.,canary,bird,7,-13.860801696777344,11812272,albert-base-v1
A blackbird,has legs and feet.,blackbird,bird,7,-11.072200775146484,11812272,albert-base-v1
A dove,has legs and feet.,dove,bird,7,-12.770759582519531,11812272,albert-base-v1
A lark,has legs and feet.,lark,bird,7,-13.714362144470215,11812272,albert-base-v1
A swallow,has legs and feet.,swallow,bird,7,-19.556981086730957,11812272,albert-base-v1
A parakeet,has legs and feet.,parakeet,bird,7,-11.692731857299805,11812272,albert-base-v1
An oriole,has legs and feet.,oriole,bird,7,-17.87257432937622,11812272,albert-base-v1
A mockingbird,has legs and feet.,mockingbird,bird,7,-12.218340873718262,11812272,albert-base-v1
A redbird,has legs and feet.,redbird,bird,7,-10.976316452026367,11812272,albert-base-v1
A wren,has legs and feet.,wren,bird,7,-11.904631614685059,11812272,albert-base-v1
A finch,has legs and feet.,finch,bird,7,-10.765084266662598,11812272,albert-base-v1
A starling,has legs and feet.,starling,bird,7,-17.60049533843994,11812272,albert-base-v1
A cardinal,has legs and feet.,cardinal,bird,7,-13.866907596588135,11812272,albert-base-v1
An eagle,has legs and feet.,eagle,bird,7,-11.16946029663086,11812272,albert-base-v1
A hummingbird,has legs and feet.,hummingbird,bird,7,-11.484488487243652,11812272,albert-base-v1
