preamble,stimulus,item,category,feature,score,params,model
A titmouse,flies.,titmouse,bird,2,-12.600370407104492,774031360,gpt2-large
An emu,flies.,emu,bird,2,-13.384582042694092,774031360,gpt2-large
A penguin,flies.,penguin,bird,2,-14.651726245880127,774031360,gpt2-large
A bat,flies.,bat,bird,2,-10.64824914932251,774031360,gpt2-large
A robin,has feathers.,robin,bird,3,-14.34379768371582,774031360,gpt2-large
A sparrow,has feathers.,sparrow,bird,3,-14.767060279846191,774031360,gpt2-large
A bluejay,has feathers.,bluejay,bird,3,-18.766810417175293,774031360,gpt2-large
A bluebird,has feathers.,bluebird,bird,3,-15.176729202270508,774031360,gpt2-large
A canary,has feathers.,canary,bird,3,-16.027624130249023,774031360,gpt2-large
A blackbird,has feathers.,blackbird,bird,3,-15.554096698760986,774031360,gpt2-large
A dove,has feathers.,dove,bird,3,-15.64363718032837,774031360,gpt2-large
A lark,has feathers.,lark,bird,3,-19.17673921585083,774031360,gpt2-large
A swallow,has feathers.,swallow,bird,3,-16.682074546813965,774031360,gpt2-large
A parakeet,has feathers.,parakeet,bird,3,-14.482828140258789,774031360,gpt2-large
An oriole,has feathers.,oriole,bird,3,-13.332456588745117,774031360,gpt2-large
A mockingbird,has feathers.,mockingbird,bird,3,-15.252009868621826,774031360,gpt2-large
A redbird,has feathers.,redbird,bird,3,-15.270411968231201,774031360,gpt2-large
A wren,has feathers.,wren,bird,3,-14.472819328308105,774031360,gpt2-large
A finch,has feathers.,finch,bird,3,-14.286281108856201,774031360,gpt2-large
A starling,has feathers.,starling,bird,3,-14.225903511047363,774031360,gpt2-large
A cardinal,has feathers.,cardinal,bird,3,-22.69876480102539,774031360,gpt2-large
An eagle,has feathers.,eagle,bird,3,-16.98492193222046,774031360,gpt2-large
A hummingbird,has feathers.,hummingbird,bird,3,-15.760711669921875,774031360,gpt2-large
A seagull,has feathers.,seagull,bird,3,-16.129743576049805,774031360,gpt2-large
A woodpecker,has feathers.,woodpecker,bird,3,-15.845666885375977,774031360,gpt2-large
A pigeon,has feathers.,pigeon,bird,3,-16.90964126586914,774031360,gpt2-large
A thrush,has feathers.,thrush,bird,3,-17.276369094848633,774031360,gpt2-large
A falcon,has feathers.,falcon,bird,3,-15.108597755432129,774031360,gpt2-large
A crow,has feathers.,crow,bird,3,-16.280133724212646,774031360,gpt2-large
A hawk,has feathers.,hawk,bird,3,-16.643370151519775,774031360,gpt2-large
A raven,has feathers.,raven,bird,3,-16.569209575653076,774031360,gpt2-large
A goldfinch,has feathers.,goldfinch,bird,3,-14.774167537689209,774031360,gpt2-large
A parrot,has feathers.,parrot,bird,3,-17.289995193481445,774031360,gpt2-large
A sandpiper,has feathers.,sandpiper,bird,3,-14.819342613220215,774031360,gpt2-large
A pheasant,has feathers.,pheasant,bird,3,-14.699711799621582,774031360,gpt2-large
A catbird,has feathers.,catbird,bird,3,-14.896621704101562,774031360,gpt2-large
A crane,has feathers.,crane,bird,3,-23.8482666015625,774031360,gpt2-large
An albatross,has feathers.,albatross,bird,3,-15.169721603393555,774031360,gpt2-large
A condor,has feathers.,condor,bird,3,-13.41925048828125,774031360,gpt2-large
A toucan,has feathers.,toucan,bird,3,-16.884596824645996,774031360,gpt2-large
An owl,has feathers.,owl,bird,3,-16.581958770751953,774031360,gpt2-large
A pelican,has feathers.,pelican,bird,3,-16.408747673034668,774031360,gpt2-large
A goose,has feathers.,goose,bird,3,-14.725466251373291,774031360,gpt2-large
A vulture,has feathers.,vulture,bird,3,-14.95079231262207,774031360,gpt2-large
A stork,has feathers.,stork,bird,3,-14.65004825592041,774031360,gpt2-large
A buzzard,has feathers.,buzzard,bird,3,-16.15098476409912,774031360,gpt2-large
A swan,has feathers.,swan,bird,3,-15.382456302642822,774031360,gpt2-large
A flamingo,has feathers.,flamingo,bird,3,-16.42539072036743,774031360,gpt2-large
A duck,has feathers.,duck,bird,3,-16.297010898590088,774031360,gpt2-large
A peacock,has feathers.,peacock,bird,3,-14.095697402954102,774031360,gpt2-large
An egret,has feathers.,egret,bird,3,-14.391148567199707,774031360,gpt2-large
A chicken,has feathers.,chicken,bird,3,-15.501816272735596,774031360,gpt2-large
A turkey,has feathers.,turkey,bird,3,-15.374464988708496,774031360,gpt2-large
An ostrich,has feathers.,ostrich,bird,3,-15.788261413574219,774031360,gpt2-large
A titmouse,has feathers.,titmouse,bird,3,-15.788267135620117,774031360,gpt2-large
An emu,has feathers.,emu,bird,3,-15.080547332763672,774031360,gpt2-large
A penguin,has feathers.,penguin,bird,3,-18.10086488723755,774031360,gpt2-large
A bat,has feathers.,bat,bird,3,-18.19253969192505,774031360,gpt2-large
A robin,has a beak.,robin,bird,4,-14.175407409667969,774031360,gpt2-large
A sparrow,has a beak.,sparrow,bird,4,-15.389617443084717,774031360,gpt2-large
A bluejay,has a beak.,bluejay,bird,4,-17.897170543670654,774031360,gpt2-large
A bluebird,has a beak.,bluebird,bird,4,-15.572525024414062,774031360,gpt2-large
A canary,has a beak.,canary,bird,4,-16.761064529418945,774031360,gpt2-large
A blackbird,has a beak.,blackbird,bird,4,-15.55492877960205,774031360,gpt2-large
A dove,has a beak.,dove,bird,4,-14.271916389465332,774031360,gpt2-large
A lark,has a beak.,lark,bird,4,-19.74780559539795,774031360,gpt2-large
A swallow,has a beak.,swallow,bird,4,-14.35035514831543,774031360,gpt2-large
A parakeet,has a beak.,parakeet,bird,4,-13.91014051437378,774031360,gpt2-large
An oriole,has a beak.,oriole,bird,4,-13.098744869232178,774031360,gpt2-large
A mockingbird,has a beak.,mockingbird,bird,4,-14.479747772216797,774031360,gpt2-large
A redbird,has a beak.,redbird,bird,4,-15.42604398727417,774031360,gpt2-large
A wren,has a beak.,wren,bird,4,-13.785594463348389,774031360,gpt2-large
A finch,has a beak.,finch,bird,4,-13.320202350616455,774031360,gpt2-large
A starling,has a beak.,starling,bird,4,-13.753419399261475,774031360,gpt2-large
A cardinal,has a beak.,cardinal,bird,4,-24.29865264892578,774031360,gpt2-large
An eagle,has a beak.,eagle,bird,4,-16.37804937362671,774031360,gpt2-large
A hummingbird,has a beak.,hummingbird,bird,4,-15.055949211120605,774031360,gpt2-large
A seagull,has a beak.,seagull,bird,4,-16.645872116088867,774031360,gpt2-large
A woodpecker,has a beak.,woodpecker,bird,4,-15.419751167297363,774031360,gpt2-large
A pigeon,has a beak.,pigeon,bird,4,-17.379733085632324,774031360,gpt2-large
A thrush,has a beak.,thrush,bird,4,-16.674363136291504,774031360,gpt2-large
A falcon,has a beak.,falcon,bird,4,-15.919095039367676,774031360,gpt2-large
A crow,has a beak.,crow,bird,4,-15.893645286560059,774031360,gpt2-large
A hawk,has a beak.,hawk,bird,4,-16.396349906921387,774031360,gpt2-large
A raven,has a beak.,raven,bird,4,-17.440246105194092,774031360,gpt2-large
A goldfinch,has a beak.,goldfinch,bird,4,-15.23643445968628,774031360,gpt2-large
A parrot,has a beak.,parrot,bird,4,-17.174272060394287,774031360,gpt2-large
A sandpiper,has a beak.,sandpiper,bird,4,-14.931526184082031,774031360,gpt2-large
A pheasant,has a beak.,pheasant,bird,4,-15.503739356994629,774031360,gpt2-large
A catbird,has a beak.,catbird,bird,4,-14.720881462097168,774031360,gpt2-large
A crane,has a beak.,crane,bird,4,-19.76484966278076,774031360,gpt2-large
An albatross,has a beak.,albatross,bird,4,-15.511096477508545,774031360,gpt2-large
A condor,has a beak.,condor,bird,4,-14.515010833740234,774031360,gpt2-large
A toucan,has a beak.,toucan,bird,4,-15.439996242523193,774031360,gpt2-large
An owl,has a beak.,owl,bird,4,-17.16399049758911,774031360,gpt2-large
A pelican,has a beak.,pelican,bird,4,-15.733782768249512,774031360,gpt2-large
A goose,has a beak.,goose,bird,4,-15.396960258483887,774031360,gpt2-large
A vulture,has a beak.,vulture,bird,4,-14.954339027404785,774031360,gpt2-large
A stork,has a beak.,stork,bird,4,-15.960641860961914,774031360,gpt2-large
A buzzard,has a beak.,buzzard,bird,4,-14.799797058105469,774031360,gpt2-large
A swan,has a beak.,swan,bird,4,-15.768937587738037,774031360,gpt2-large
A flamingo,has a beak.,flamingo,bird,4,-17.48013162612915,774031360,gpt2-large
A duck,has a beak.,duck,bird,4,-16.73662281036377,774031360,gpt2-large
A peacock,has a beak.,peacock,bird,4,-14.323071956634521,774031360,gpt2-large
An egret,has a beak.,egret,bird,4,-13.528645992279053,774031360,gpt2-large
A chicken,has a beak.,chicken,bird,4,-15.79362678527832,774031360,gpt2-large
A turkey,has a beak.,turkey,bird,4,-16.742642879486084,774031360,gpt2-large
An ostrich,has a beak.,ostrich,bird,4,-15.68113660812378,774031360,gpt2-large
A titmouse,has a beak.,titmouse,bird,4,-14.783358097076416,774031360,gpt2-large
An emu,has a beak.,emu,bird,4,-14.679093837738037,774031360,gpt2-large
A penguin,has a beak.,penguin,bird,4,-18.30205488204956,774031360,gpt2-large
A bat,has a beak.,bat,bird,4,-17.833742141723633,774031360,gpt2-large
A robin,has a bill.,robin,bird,5,-16.433964252471924,774031360,gpt2-large
A sparrow,has a bill.,sparrow,bird,5,-17.273247241973877,774031360,gpt2-large
A bluejay,has a bill.,bluejay,bird,5,-19.393505573272705,774031360,gpt2-large
A bluebird,has a bill.,bluebird,bird,5,-18.183746337890625,774031360,gpt2-large
A canary,has a bill.,canary,bird,5,-19.87501335144043,774031360,gpt2-large
A blackbird,has a bill.,blackbird,bird,5,-19.44168758392334,774031360,gpt2-large
A dove,has a bill.,dove,bird,5,-15.423247337341309,774031360,gpt2-large
A lark,has a bill.,lark,bird,5,-20.845662593841553,774031360,gpt2-large
A swallow,has a bill.,swallow,bird,5,-16.93815040588379,774031360,gpt2-large
A parakeet,has a bill.,parakeet,bird,5,-16.13602876663208,774031360,gpt2-large
An oriole,has a bill.,oriole,bird,5,-15.238155841827393,774031360,gpt2-large
A mockingbird,has a bill.,mockingbird,bird,5,-17.426358699798584,774031360,gpt2-large
A redbird,has a bill.,redbird,bird,5,-18.03774356842041,774031360,gpt2-large
A wren,has a bill.,wren,bird,5,-17.07411003112793,774031360,gpt2-large
A finch,has a bill.,finch,bird,5,-15.835504055023193,774031360,gpt2-large
A starling,has a bill.,starling,bird,5,-15.885434627532959,774031360,gpt2-large
A cardinal,has a bill.,cardinal,bird,5,-22.79814386367798,774031360,gpt2-large
An eagle,has a bill.,eagle,bird,5,-18.720699787139893,774031360,gpt2-large
A hummingbird,has a bill.,hummingbird,bird,5,-18.641554355621338,774031360,gpt2-large
A seagull,has a bill.,seagull,bird,5,-19.00074815750122,774031360,gpt2-large
A woodpecker,has a bill.,woodpecker,bird,5,-18.451863765716553,774031360,gpt2-large
A pigeon,has a bill.,pigeon,bird,5,-18.77817726135254,774031360,gpt2-large
A thrush,has a bill.,thrush,bird,5,-19.664865016937256,774031360,gpt2-large
A falcon,has a bill.,falcon,bird,5,-18.301328659057617,774031360,gpt2-large
A crow,has a bill.,crow,bird,5,-18.77000617980957,774031360,gpt2-large
A hawk,has a bill.,hawk,bird,5,-18.125629425048828,774031360,gpt2-large
A raven,has a bill.,raven,bird,5,-21.053555011749268,774031360,gpt2-large
A goldfinch,has a bill.,goldfinch,bird,5,-17.195780277252197,774031360,gpt2-large
A parrot,has a bill.,parrot,bird,5,-18.960673332214355,774031360,gpt2-large
A sandpiper,has a bill.,sandpiper,bird,5,-16.54283046722412,774031360,gpt2-large
A pheasant,has a bill.,pheasant,bird,5,-17.165122985839844,774031360,gpt2-large
A catbird,has a bill.,catbird,bird,5,-18.086068630218506,774031360,gpt2-large
A crane,has a bill.,crane,bird,5,-21.819759845733643,774031360,gpt2-large
An albatross,has a bill.,albatross,bird,5,-17.456769943237305,774031360,gpt2-large
A condor,has a bill.,condor,bird,5,-16.678982257843018,774031360,gpt2-large
A toucan,has a bill.,toucan,bird,5,-17.415719985961914,774031360,gpt2-large
An owl,has a bill.,owl,bird,5,-20.320492267608643,774031360,gpt2-large
A pelican,has a bill.,pelican,bird,5,-17.626367568969727,774031360,gpt2-large
A goose,has a bill.,goose,bird,5,-16.84025287628174,774031360,gpt2-large
A vulture,has a bill.,vulture,bird,5,-17.73679828643799,774031360,gpt2-large
A stork,has a bill.,stork,bird,5,-17.606600761413574,774031360,gpt2-large
A buzzard,has a bill.,buzzard,bird,5,-17.985957145690918,774031360,gpt2-large
A swan,has a bill.,swan,bird,5,-18.30341100692749,774031360,gpt2-large
A flamingo,has a bill.,flamingo,bird,5,-18.845434188842773,774031360,gpt2-large
A duck,has a bill.,duck,bird,5,-16.572353839874268,774031360,gpt2-large
A peacock,has a bill.,peacock,bird,5,-16.237125396728516,774031360,gpt2-large
An egret,has a bill.,egret,bird,5,-16.67054319381714,774031360,gpt2-large
A chicken,has a bill.,chicken,bird,5,-17.492652893066406,774031360,gpt2-large
A turkey,has a bill.,turkey,bird,5,-17.908533573150635,774031360,gpt2-large
An ostrich,has a bill.,ostrich,bird,5,-17.291051864624023,774031360,gpt2-large
A titmouse,has a bill.,titmouse,bird,5,-17.10863447189331,774031360,gpt2-large
An emu,has a bill.,emu,bird,5,-17.666048526763916,774031360,gpt2-large
A penguin,has a bill.,penguin,bird,5,-19.271493434906006,774031360,gpt2-large
A bat,has a bill.,bat,bird,5,-20.689533710479736,774031360,gpt2-large
A robin,has wings.,robin,bird,6,-13.896988868713379,774031360,gpt2-large
A sparrow,has wings.,sparrow,bird,6,-14.276427268981934,774031360,gpt2-large
A bluejay,has wings.,bluejay,bird,6,-16.674729347229004,774031360,gpt2-large
A bluebird,has wings.,bluebird,bird,6,-14.075980186462402,774031360,gpt2-large
A canary,has wings.,canary,bird,6,-14.502931594848633,774031360,gpt2-large
A blackbird,has wings.,blackbird,bird,6,-15.334652423858643,774031360,gpt2-large
A dove,has wings.,dove,bird,6,-14.372079372406006,774031360,gpt2-large
A lark,has wings.,lark,bird,6,-16.38029432296753,774031360,gpt2-large
A swallow,has wings.,swallow,bird,6,-13.910088539123535,774031360,gpt2-large
A parakeet,has wings.,parakeet,bird,6,-12.950301170349121,774031360,gpt2-large
An oriole,has wings.,oriole,bird,6,-11.280838966369629,774031360,gpt2-large
A mockingbird,has wings.,mockingbird,bird,6,-14.880407810211182,774031360,gpt2-large
A redbird,has wings.,redbird,bird,6,-14.106564044952393,774031360,gpt2-large
A wren,has wings.,wren,bird,6,-13.451884269714355,774031360,gpt2-large
A finch,has wings.,finch,bird,6,-13.195034503936768,774031360,gpt2-large
A starling,has wings.,starling,bird,6,-12.707295417785645,774031360,gpt2-large
A cardinal,has wings.,cardinal,bird,6,-20.610583305358887,774031360,gpt2-large
An eagle,has wings.,eagle,bird,6,-15.143714427947998,774031360,gpt2-large
A hummingbird,has wings.,hummingbird,bird,6,-15.036588668823242,774031360,gpt2-large
A seagull,has wings.,seagull,bird,6,-14.742382049560547,774031360,gpt2-large
A woodpecker,has wings.,woodpecker,bird,6,-14.692702293395996,774031360,gpt2-large
A pigeon,has wings.,pigeon,bird,6,-14.797791481018066,774031360,gpt2-large
A thrush,has wings.,thrush,bird,6,-14.223333358764648,774031360,gpt2-large
A falcon,has wings.,falcon,bird,6,-14.49988842010498,774031360,gpt2-large
A crow,has wings.,crow,bird,6,-15.267008304595947,774031360,gpt2-large
A hawk,has wings.,hawk,bird,6,-15.413471698760986,774031360,gpt2-large
A raven,has wings.,raven,bird,6,-15.392507076263428,774031360,gpt2-large
A goldfinch,has wings.,goldfinch,bird,6,-13.877915859222412,774031360,gpt2-large
A parrot,has wings.,parrot,bird,6,-15.252935409545898,774031360,gpt2-large
A sandpiper,has wings.,sandpiper,bird,6,-13.637672424316406,774031360,gpt2-large
A pheasant,has wings.,pheasant,bird,6,-13.916660785675049,774031360,gpt2-large
A catbird,has wings.,catbird,bird,6,-13.778238773345947,774031360,gpt2-large
A crane,has wings.,crane,bird,6,-18.052902221679688,774031360,gpt2-large
An albatross,has wings.,albatross,bird,6,-13.66527509689331,774031360,gpt2-large
A condor,has wings.,condor,bird,6,-12.078704357147217,774031360,gpt2-large
A toucan,has wings.,toucan,bird,6,-15.669741153717041,774031360,gpt2-large
An owl,has wings.,owl,bird,6,-14.757784843444824,774031360,gpt2-large
A pelican,has wings.,pelican,bird,6,-15.160000801086426,774031360,gpt2-large
A goose,has wings.,goose,bird,6,-14.993809700012207,774031360,gpt2-large
A vulture,has wings.,vulture,bird,6,-12.785694122314453,774031360,gpt2-large
A stork,has wings.,stork,bird,6,-13.155778884887695,774031360,gpt2-large
A buzzard,has wings.,buzzard,bird,6,-14.693745613098145,774031360,gpt2-large
A swan,has wings.,swan,bird,6,-14.529175281524658,774031360,gpt2-large
A flamingo,has wings.,flamingo,bird,6,-15.60529088973999,774031360,gpt2-large
A duck,has wings.,duck,bird,6,-15.413506984710693,774031360,gpt2-large
A peacock,has wings.,peacock,bird,6,-13.729996681213379,774031360,gpt2-large
An egret,has wings.,egret,bird,6,-13.846941947937012,774031360,gpt2-large
A chicken,has wings.,chicken,bird,6,-13.877698421478271,774031360,gpt2-large
A turkey,has wings.,turkey,bird,6,-15.240139961242676,774031360,gpt2-large
An ostrich,has wings.,ostrich,bird,6,-14.728233337402344,774031360,gpt2-large
A titmouse,has wings.,titmouse,bird,6,-13.581842422485352,774031360,gpt2-large
An emu,has wings.,emu,bird,6,-14.312616348266602,774031360,gpt2-large
A penguin,has wings.,penguin,bird,6,-15.932375431060791,774031360,gpt2-large
A bat,has wings.,bat,bird,6,-15.358808994293213,774031360,gpt2-large
A robin,has legs and feet.,robin,bird,7,-24.340776920318604,774031360,gpt2-large
A sparrow,has legs and feet.,sparrow,bird,7,-23.508758544921875,774031360,gpt2-large
A bluejay,has legs and feet.,bluejay,bird,7,-24.541823863983154,774031360,gpt2-large
A bluebird,has legs and feet.,bluebird,bird,7,-24.176024436950684,774031360,gpt2-large
A canary,has legs and feet.,canary,bird,7,-23.853160858154297,774031360,gpt2-large
A blackbird,has legs and feet.,blackbird,bird,7,-24.11904287338257,774031360,gpt2-large
A dove,has legs and feet.,dove,bird,7,-22.581012725830078,774031360,gpt2-large
A lark,has legs and feet.,lark,bird,7,-27.894681930541992,774031360,gpt2-large
A swallow,has legs and feet.,swallow,bird,7,-23.28369379043579,774031360,gpt2-large
A parakeet,has legs and feet.,parakeet,bird,7,-21.22710132598877,774031360,gpt2-large
An oriole,has legs and feet.,oriole,bird,7,-20.260587215423584,774031360,gpt2-large
A mockingbird,has legs and feet.,mockingbird,bird,7,-23.72884750366211,774031360,gpt2-large
A redbird,has legs and feet.,redbird,bird,7,-23.020473957061768,774031360,gpt2-large
A wren,has legs and feet.,wren,bird,7,-22.8926362991333,774031360,gpt2-large
A finch,has legs and feet.,finch,bird,7,-22.164467334747314,774031360,gpt2-large
A starling,has legs and feet.,starling,bird,7,-22.428471088409424,774031360,gpt2-large
A cardinal,has legs and feet.,cardinal,bird,7,-26.647278308868408,774031360,gpt2-large
An eagle,has legs and feet.,eagle,bird,7,-24.771886825561523,774031360,gpt2-large
A hummingbird,has legs and feet.,hummingbird,bird,7,-23.336517333984375,774031360,gpt2-large
A seagull,has legs and feet.,seagull,bird,7,-23.341402053833008,774031360,gpt2-large
A woodpecker,has legs and feet.,woodpecker,bird,7,-23.158808708190918,774031360,gpt2-large
A pigeon,has legs and feet.,pigeon,bird,7,-22.596863746643066,774031360,gpt2-large
A thrush,has legs and feet.,thrush,bird,7,-23.576265811920166,774031360,gpt2-large
A falcon,has legs and feet.,falcon,bird,7,-24.592615127563477,774031360,gpt2-large
A crow,has legs and feet.,crow,bird,7,-24.7369384765625,774031360,gpt2-large
A hawk,has legs and feet.,hawk,bird,7,-24.20917558670044,774031360,gpt2-large
A raven,has legs and feet.,raven,bird,7,-26.350736618041992,774031360,gpt2-large
