preamble,stimulus,item,category,feature,score,params,model
A mockingbird,has feathers.,mockingbird,bird,3,-11.225687980651855,13546682,google_electra-small-generator
A redbird,has feathers.,redbird,bird,3,-10.25260591506958,13546682,google_electra-small-generator
A wren,has feathers.,wren,bird,3,-24.69318675994873,13546682,google_electra-small-generator
A finch,has feathers.,finch,bird,3,-10.881985664367676,13546682,google_electra-small-generator
A starling,has feathers.,starling,bird,3,-22.418378829956055,13546682,google_electra-small-generator
A cardinal,has feathers.,cardinal,bird,3,-14.104941368103027,13546682,google_electra-small-generator
An eagle,has feathers.,eagle,bird,3,-10.394639015197754,13546682,google_electra-small-generator
A hummingbird,has feathers.,hummingbird,bird,3,-10.865731239318848,13546682,google_electra-small-generator
A seagull,has feathers.,seagull,bird,3,-16.889090538024902,13546682,google_electra-small-generator
A woodpecker,has feathers.,woodpecker,bird,3,-12.295382499694824,13546682,google_electra-small-generator
A pigeon,has feathers.,pigeon,bird,3,-8.805601596832275,13546682,google_electra-small-generator
A thrush,has feathers.,thrush,bird,3,-21.378334999084473,13546682,google_electra-small-generator
A falcon,has feathers.,falcon,bird,3,-9.78642463684082,13546682,google_electra-small-generator
A crow,has feathers.,crow,bird,3,-11.547952651977539,13546682,google_electra-small-generator
A hawk,has feathers.,hawk,bird,3,-11.200900077819824,13546682,google_electra-small-generator
A raven,has feathers.,raven,bird,3,-14.007905006408691,13546682,google_electra-small-generator
A goldfinch,has feathers.,goldfinch,bird,3,-15.156562805175781,13546682,google_electra-small-generator
A parrot,has feathers.,parrot,bird,3,-7.94038200378418,13546682,google_electra-small-generator
A sandpiper,has feathers.,sandpiper,bird,3,-12.934257507324219,13546682,google_electra-small-generator
A pheasant,has feathers.,pheasant,bird,3,-16.51211166381836,13546682,google_electra-small-generator
A catbird,has feathers.,catbird,bird,3,-9.265666961669922,13546682,google_electra-small-generator
A crane,has feathers.,crane,bird,3,-14.220362663269043,13546682,google_electra-small-generator
An albatross,has feathers.,albatross,bird,3,-16.53579616546631,13546682,google_electra-small-generator
A condor,has feathers.,condor,bird,3,-10.580628395080566,13546682,google_electra-small-generator
A toucan,has feathers.,toucan,bird,3,-15.144120216369629,13546682,google_electra-small-generator
An owl,has feathers.,owl,bird,3,-9.154301166534424,13546682,google_electra-small-generator
A pelican,has feathers.,pelican,bird,3,-12.732991218566895,13546682,google_electra-small-generator
A goose,has feathers.,goose,bird,3,-11.627254486083984,13546682,google_electra-small-generator
A vulture,has feathers.,vulture,bird,3,-11.282588958740234,13546682,google_electra-small-generator
A stork,has feathers.,stork,bird,3,-18.144777297973633,13546682,google_electra-small-generator
A buzzard,has feathers.,buzzard,bird,3,-23.60181427001953,13546682,google_electra-small-generator
A swan,has feathers.,swan,bird,3,-9.067055702209473,13546682,google_electra-small-generator
A flamingo,has feathers.,flamingo,bird,3,-17.997899055480957,13546682,google_electra-small-generator
A duck,has feathers.,duck,bird,3,-9.811259269714355,13546682,google_electra-small-generator
A peacock,has feathers.,peacock,bird,3,-7.146120071411133,13546682,google_electra-small-generator
An egret,has feathers.,egret,bird,3,-19.635347366333008,13546682,google_electra-small-generator
A chicken,has feathers.,chicken,bird,3,-9.24327039718628,13546682,google_electra-small-generator
A turkey,has feathers.,turkey,bird,3,-11.787984848022461,13546682,google_electra-small-generator
An ostrich,has feathers.,ostrich,bird,3,-19.93033790588379,13546682,google_electra-small-generator
A titmouse,has feathers.,titmouse,bird,3,-12.396629333496094,13546682,google_electra-small-generator
An emu,has feathers.,emu,bird,3,-18.628586769104004,13546682,google_electra-small-generator
A penguin,has feathers.,penguin,bird,3,-11.180773735046387,13546682,google_electra-small-generator
A bat,has feathers.,bat,bird,3,-11.04150676727295,13546682,google_electra-small-generator
A robin,has a beak.,robin,bird,4,-8.973831176757812,13546682,google_electra-small-generator
A sparrow,has a beak.,sparrow,bird,4,-5.371758460998535,13546682,google_electra-small-generator
A bluejay,has a beak.,bluejay,bird,4,-9.580116748809814,13546682,google_electra-small-generator
A bluebird,has a beak.,bluebird,bird,4,-7.3852643966674805,13546682,google_electra-small-generator
A canary,has a beak.,canary,bird,4,-7.817972183227539,13546682,google_electra-small-generator
A blackbird,has a beak.,blackbird,bird,4,-6.804592132568359,13546682,google_electra-small-generator
A dove,has a beak.,dove,bird,4,-9.17721176147461,13546682,google_electra-small-generator
A lark,has a beak.,lark,bird,4,-9.791260242462158,13546682,google_electra-small-generator
A swallow,has a beak.,swallow,bird,4,-13.286795616149902,13546682,google_electra-small-generator
A parakeet,has a beak.,parakeet,bird,4,-12.132012367248535,13546682,google_electra-small-generator
An oriole,has a beak.,oriole,bird,4,-11.293591499328613,13546682,google_electra-small-generator
A mockingbird,has a beak.,mockingbird,bird,4,-7.194817543029785,13546682,google_electra-small-generator
A redbird,has a beak.,redbird,bird,4,-7.067038536071777,13546682,google_electra-small-generator
A wren,has a beak.,wren,bird,4,-11.977014541625977,13546682,google_electra-small-generator
A finch,has a beak.,finch,bird,4,-6.425819396972656,13546682,google_electra-small-generator
A starling,has a beak.,starling,bird,4,-14.934082984924316,13546682,google_electra-small-generator
A cardinal,has a beak.,cardinal,bird,4,-12.487406730651855,13546682,google_electra-small-generator
An eagle,has a beak.,eagle,bird,4,-7.054413795471191,13546682,google_electra-small-generator
A hummingbird,has a beak.,hummingbird,bird,4,-7.218432426452637,13546682,google_electra-small-generator
A seagull,has a beak.,seagull,bird,4,-9.621663093566895,13546682,google_electra-small-generator
A woodpecker,has a beak.,woodpecker,bird,4,-7.800102233886719,13546682,google_electra-small-generator
A pigeon,has a beak.,pigeon,bird,4,-6.64775276184082,13546682,google_electra-small-generator
A thrush,has a beak.,thrush,bird,4,-15.178813934326172,13546682,google_electra-small-generator
A falcon,has a beak.,falcon,bird,4,-6.165539741516113,13546682,google_electra-small-generator
A crow,has a beak.,crow,bird,4,-6.6973066329956055,13546682,google_electra-small-generator
A hawk,has a beak.,hawk,bird,4,-7.193842887878418,13546682,google_electra-small-generator
A raven,has a beak.,raven,bird,4,-8.58368444442749,13546682,google_electra-small-generator
A goldfinch,has a beak.,goldfinch,bird,4,-10.242090225219727,13546682,google_electra-small-generator
A parrot,has a beak.,parrot,bird,4,-6.344141960144043,13546682,google_electra-small-generator
A sandpiper,has a beak.,sandpiper,bird,4,-9.105066299438477,13546682,google_electra-small-generator
A pheasant,has a beak.,pheasant,bird,4,-10.066431045532227,13546682,google_electra-small-generator
A catbird,has a beak.,catbird,bird,4,-6.2114667892456055,13546682,google_electra-small-generator
A crane,has a beak.,crane,bird,4,-9.002706527709961,13546682,google_electra-small-generator
An albatross,has a beak.,albatross,bird,4,-11.122254371643066,13546682,google_electra-small-generator
A condor,has a beak.,condor,bird,4,-7.111340522766113,13546682,google_electra-small-generator
A toucan,has a beak.,toucan,bird,4,-11.598048210144043,13546682,google_electra-small-generator
An owl,has a beak.,owl,bird,4,-6.080418586730957,13546682,google_electra-small-generator
A pelican,has a beak.,pelican,bird,4,-7.794031143188477,13546682,google_electra-small-generator
A goose,has a beak.,goose,bird,4,-7.556178092956543,13546682,google_electra-small-generator
A vulture,has a beak.,vulture,bird,4,-6.142734527587891,13546682,google_electra-small-generator
A stork,has a beak.,stork,bird,4,-9.742821216583252,13546682,google_electra-small-generator
A buzzard,has a beak.,buzzard,bird,4,-17.644049644470215,13546682,google_electra-small-generator
A swan,has a beak.,swan,bird,4,-8.495891571044922,13546682,google_electra-small-generator
A flamingo,has a beak.,flamingo,bird,4,-13.235706329345703,13546682,google_electra-small-generator
A duck,has a beak.,duck,bird,4,-7.607248306274414,13546682,google_electra-small-generator
A peacock,has a beak.,peacock,bird,4,-6.647001266479492,13546682,google_electra-small-generator
An egret,has a beak.,egret,bird,4,-14.032679557800293,13546682,google_electra-small-generator
A chicken,has a beak.,chicken,bird,4,-7.305135726928711,13546682,google_electra-small-generator
A turkey,has a beak.,turkey,bird,4,-9.885302543640137,13546682,google_electra-small-generator
An ostrich,has a beak.,ostrich,bird,4,-11.750819206237793,13546682,google_electra-small-generator
A titmouse,has a beak.,titmouse,bird,4,-9.20123291015625,13546682,google_electra-small-generator
An emu,has a beak.,emu,bird,4,-13.599654197692871,13546682,google_electra-small-generator
A penguin,has a beak.,penguin,bird,4,-9.521549224853516,13546682,google_electra-small-generator
A bat,has a beak.,bat,bird,4,-11.732775688171387,13546682,google_electra-small-generator
A robin,has a bill.,robin,bird,5,-8.893871307373047,13546682,google_electra-small-generator
A sparrow,has a bill.,sparrow,bird,5,-9.815028190612793,13546682,google_electra-small-generator
A bluejay,has a bill.,bluejay,bird,5,-11.115591049194336,13546682,google_electra-small-generator
A bluebird,has a bill.,bluebird,bird,5,-9.328043460845947,13546682,google_electra-small-generator
A canary,has a bill.,canary,bird,5,-13.121774673461914,13546682,google_electra-small-generator
A blackbird,has a bill.,blackbird,bird,5,-9.657666206359863,13546682,google_electra-small-generator
A dove,has a bill.,dove,bird,5,-13.827940940856934,13546682,google_electra-small-generator
A lark,has a bill.,lark,bird,5,-12.971253395080566,13546682,google_electra-small-generator
A swallow,has a bill.,swallow,bird,5,-15.495643615722656,13546682,google_electra-small-generator
A parakeet,has a bill.,parakeet,bird,5,-9.433131694793701,13546682,google_electra-small-generator
An oriole,has a bill.,oriole,bird,5,-10.495543479919434,13546682,google_electra-small-generator
A mockingbird,has a bill.,mockingbird,bird,5,-9.88723373413086,13546682,google_electra-small-generator
A redbird,has a bill.,redbird,bird,5,-9.570467948913574,13546682,google_electra-small-generator
A wren,has a bill.,wren,bird,5,-11.602417945861816,13546682,google_electra-small-generator
A finch,has a bill.,finch,bird,5,-9.840866565704346,13546682,google_electra-small-generator
A starling,has a bill.,starling,bird,5,-14.886682033538818,13546682,google_electra-small-generator
A cardinal,has a bill.,cardinal,bird,5,-8.5577392578125,13546682,google_electra-small-generator
An eagle,has a bill.,eagle,bird,5,-13.01569938659668,13546682,google_electra-small-generator
A hummingbird,has a bill.,hummingbird,bird,5,-9.477046966552734,13546682,google_electra-small-generator
A seagull,has a bill.,seagull,bird,5,-13.017008781433105,13546682,google_electra-small-generator
A woodpecker,has a bill.,woodpecker,bird,5,-9.188344955444336,13546682,google_electra-small-generator
A pigeon,has a bill.,pigeon,bird,5,-10.227033615112305,13546682,google_electra-small-generator
A thrush,has a bill.,thrush,bird,5,-13.341255187988281,13546682,google_electra-small-generator
A falcon,has a bill.,falcon,bird,5,-9.98365592956543,13546682,google_electra-small-generator
A crow,has a bill.,crow,bird,5,-9.673247337341309,13546682,google_electra-small-generator
A hawk,has a bill.,hawk,bird,5,-9.04554557800293,13546682,google_electra-small-generator
A raven,has a bill.,raven,bird,5,-10.919894218444824,13546682,google_electra-small-generator
A goldfinch,has a bill.,goldfinch,bird,5,-12.130346298217773,13546682,google_electra-small-generator
A parrot,has a bill.,parrot,bird,5,-9.218317031860352,13546682,google_electra-small-generator
A sandpiper,has a bill.,sandpiper,bird,5,-10.716242790222168,13546682,google_electra-small-generator
A pheasant,has a bill.,pheasant,bird,5,-10.844477653503418,13546682,google_electra-small-generator
A catbird,has a bill.,catbird,bird,5,-9.291099071502686,13546682,google_electra-small-generator
A crane,has a bill.,crane,bird,5,-11.650588989257812,13546682,google_electra-small-generator
An albatross,has a bill.,albatross,bird,5,-9.752089500427246,13546682,google_electra-small-generator
A condor,has a bill.,condor,bird,5,-11.640993118286133,13546682,google_electra-small-generator
A toucan,has a bill.,toucan,bird,5,-10.54459285736084,13546682,google_electra-small-generator
An owl,has a bill.,owl,bird,5,-8.868170261383057,13546682,google_electra-small-generator
A pelican,has a bill.,pelican,bird,5,-11.558494567871094,13546682,google_electra-small-generator
A goose,has a bill.,goose,bird,5,-13.385778427124023,13546682,google_electra-small-generator
A vulture,has a bill.,vulture,bird,5,-11.402233123779297,13546682,google_electra-small-generator
A stork,has a bill.,stork,bird,5,-10.896803855895996,13546682,google_electra-small-generator
A buzzard,has a bill.,buzzard,bird,5,-13.654716491699219,13546682,google_electra-small-generator
A swan,has a bill.,swan,bird,5,-11.754016876220703,13546682,google_electra-small-generator
A flamingo,has a bill.,flamingo,bird,5,-12.473194599151611,13546682,google_electra-small-generator
A duck,has a bill.,duck,bird,5,-12.13893985748291,13546682,google_electra-small-generator
A peacock,has a bill.,peacock,bird,5,-10.75736141204834,13546682,google_electra-small-generator
An egret,has a bill.,egret,bird,5,-12.108747005462646,13546682,google_electra-small-generator
A chicken,has a bill.,chicken,bird,5,-10.34910774230957,13546682,google_electra-small-generator
A turkey,has a bill.,turkey,bird,5,-9.764499187469482,13546682,google_electra-small-generator
An ostrich,has a bill.,ostrich,bird,5,-12.148557662963867,13546682,google_electra-small-generator
A titmouse,has a bill.,titmouse,bird,5,-11.367712020874023,13546682,google_electra-small-generator
An emu,has a bill.,emu,bird,5,-10.685541152954102,13546682,google_electra-small-generator
A penguin,has a bill.,penguin,bird,5,-8.135510444641113,13546682,google_electra-small-generator
A bat,has a bill.,bat,bird,5,-13.190144538879395,13546682,google_electra-small-generator
A robin,has wings.,robin,bird,6,-7.121982574462891,13546682,google_electra-small-generator
A sparrow,has wings.,sparrow,bird,6,-6.552952766418457,13546682,google_electra-small-generator
A bluejay,has wings.,bluejay,bird,6,-12.481628894805908,13546682,google_electra-small-generator
A bluebird,has wings.,bluebird,bird,6,-6.189999580383301,13546682,google_electra-small-generator
A canary,has wings.,canary,bird,6,-7.994940757751465,13546682,google_electra-small-generator
A blackbird,has wings.,blackbird,bird,6,-6.200571060180664,13546682,google_electra-small-generator
A dove,has wings.,dove,bird,6,-9.146974563598633,13546682,google_electra-small-generator
A lark,has wings.,lark,bird,6,-9.214911460876465,13546682,google_electra-small-generator
A swallow,has wings.,swallow,bird,6,-15.94148063659668,13546682,google_electra-small-generator
A parakeet,has wings.,parakeet,bird,6,-10.950571537017822,13546682,google_electra-small-generator
An oriole,has wings.,oriole,bird,6,-10.420598983764648,13546682,google_electra-small-generator
A mockingbird,has wings.,mockingbird,bird,6,-7.161626815795898,13546682,google_electra-small-generator
A redbird,has wings.,redbird,bird,6,-6.480315208435059,13546682,google_electra-small-generator
A wren,has wings.,wren,bird,6,-20.48247241973877,13546682,google_electra-small-generator
A finch,has wings.,finch,bird,6,-6.796055793762207,13546682,google_electra-small-generator
A starling,has wings.,starling,bird,6,-15.25023365020752,13546682,google_electra-small-generator
A cardinal,has wings.,cardinal,bird,6,-8.522151470184326,13546682,google_electra-small-generator
An eagle,has wings.,eagle,bird,6,-6.841188430786133,13546682,google_electra-small-generator
A hummingbird,has wings.,hummingbird,bird,6,-7.008234024047852,13546682,google_electra-small-generator
A seagull,has wings.,seagull,bird,6,-11.492231369018555,13546682,google_electra-small-generator
A woodpecker,has wings.,woodpecker,bird,6,-9.384861946105957,13546682,google_electra-small-generator
A pigeon,has wings.,pigeon,bird,6,-6.847699165344238,13546682,google_electra-small-generator
A thrush,has wings.,thrush,bird,6,-17.06929349899292,13546682,google_electra-small-generator
A falcon,has wings.,falcon,bird,6,-6.064767837524414,13546682,google_electra-small-generator
A crow,has wings.,crow,bird,6,-7.136513710021973,13546682,google_electra-small-generator
A hawk,has wings.,hawk,bird,6,-6.030698776245117,13546682,google_electra-small-generator
A raven,has wings.,raven,bird,6,-9.278470039367676,13546682,google_electra-small-generator
A goldfinch,has wings.,goldfinch,bird,6,-12.370352268218994,13546682,google_electra-small-generator
A parrot,has wings.,parrot,bird,6,-5.988132476806641,13546682,google_electra-small-generator
A sandpiper,has wings.,sandpiper,bird,6,-9.04560136795044,13546682,google_electra-small-generator
A pheasant,has wings.,pheasant,bird,6,-11.329362869262695,13546682,google_electra-small-generator
A catbird,has wings.,catbird,bird,6,-5.186788558959961,13546682,google_electra-small-generator
A crane,has wings.,crane,bird,6,-9.617597579956055,13546682,google_electra-small-generator
An albatross,has wings.,albatross,bird,6,-10.523758888244629,13546682,google_electra-small-generator
A condor,has wings.,condor,bird,6,-5.31033992767334,13546682,google_electra-small-generator
A toucan,has wings.,toucan,bird,6,-10.45839548110962,13546682,google_electra-small-generator
An owl,has wings.,owl,bird,6,-5.520129203796387,13546682,google_electra-small-generator
A pelican,has wings.,pelican,bird,6,-9.681706428527832,13546682,google_electra-small-generator
A goose,has wings.,goose,bird,6,-11.438741683959961,13546682,google_electra-small-generator
A vulture,has wings.,vulture,bird,6,-6.406861305236816,13546682,google_electra-small-generator
A stork,has wings.,stork,bird,6,-12.266205310821533,13546682,google_electra-small-generator
A buzzard,has wings.,buzzard,bird,6,-16.040746688842773,13546682,google_electra-small-generator
A swan,has wings.,swan,bird,6,-7.796709060668945,13546682,google_electra-small-generator
A flamingo,has wings.,flamingo,bird,6,-11.987174034118652,13546682,google_electra-small-generator
A duck,has wings.,duck,bird,6,-7.748079299926758,13546682,google_electra-small-generator
A peacock,has wings.,peacock,bird,6,-6.068236351013184,13546682,google_electra-small-generator
An egret,has wings.,egret,bird,6,-14.547503471374512,13546682,google_electra-small-generator
A chicken,has wings.,chicken,bird,6,-7.169563293457031,13546682,google_electra-small-generator
A turkey,has wings.,turkey,bird,6,-9.518251895904541,13546682,google_electra-small-generator
An ostrich,has wings.,ostrich,bird,6,-12.342395782470703,13546682,google_electra-small-generator
A titmouse,has wings.,titmouse,bird,6,-9.594826698303223,13546682,google_electra-small-generator
An emu,has wings.,emu,bird,6,-12.218108177185059,13546682,google_electra-small-generator
A penguin,has wings.,penguin,bird,6,-8.230957508087158,13546682,google_electra-small-generator
A bat,has wings.,bat,bird,6,-7.6304168701171875,13546682,google_electra-small-generator
A robin,has legs and feet.,robin,bird,7,-9.417579650878906,13546682,google_electra-small-generator
A sparrow,has legs and feet.,sparrow,bird,7,-9.05627155303955,13546682,google_electra-small-generator
A bluejay,has legs and feet.,bluejay,bird,7,-13.350364208221436,13546682,google_electra-small-generator
A bluebird,has legs and feet.,bluebird,bird,7,-9.503665924072266,13546682,google_electra-small-generator
