preamble,stimulus,item,category,feature,score,params,model
A raven,is alive.,raven,bird,1,-11.77310848236084,1557612800,gpt2-xl
A goldfinch,is alive.,goldfinch,bird,1,-12.814919471740723,1557612800,gpt2-xl
A parrot,is alive.,parrot,bird,1,-11.889622688293457,1557612800,gpt2-xl
A sandpiper,is alive.,sandpiper,bird,1,-13.07505989074707,1557612800,gpt2-xl
A pheasant,is alive.,pheasant,bird,1,-11.083193302154541,1557612800,gpt2-xl
A catbird,is alive.,catbird,bird,1,-12.406866550445557,1557612800,gpt2-xl
A crane,is alive.,crane,bird,1,-16.05033302307129,1557612800,gpt2-xl
An albatross,is alive.,albatross,bird,1,-11.6012601852417,1557612800,gpt2-xl
A condor,is alive.,condor,bird,1,-11.064462184906006,1557612800,gpt2-xl
A toucan,is alive.,toucan,bird,1,-11.061975002288818,1557612800,gpt2-xl
An owl,is alive.,owl,bird,1,-11.998814582824707,1557612800,gpt2-xl
A pelican,is alive.,pelican,bird,1,-12.143702983856201,1557612800,gpt2-xl
A goose,is alive.,goose,bird,1,-10.639695167541504,1557612800,gpt2-xl
A vulture,is alive.,vulture,bird,1,-12.201045989990234,1557612800,gpt2-xl
A stork,is alive.,stork,bird,1,-11.600599765777588,1557612800,gpt2-xl
A buzzard,is alive.,buzzard,bird,1,-12.303492546081543,1557612800,gpt2-xl
A swan,is alive.,swan,bird,1,-10.23268175125122,1557612800,gpt2-xl
A flamingo,is alive.,flamingo,bird,1,-10.489661693572998,1557612800,gpt2-xl
A duck,is alive.,duck,bird,1,-10.60457992553711,1557612800,gpt2-xl
A peacock,is alive.,peacock,bird,1,-12.065449714660645,1557612800,gpt2-xl
An egret,is alive.,egret,bird,1,-13.057055950164795,1557612800,gpt2-xl
A chicken,is alive.,chicken,bird,1,-10.80251932144165,1557612800,gpt2-xl
A turkey,is alive.,turkey,bird,1,-10.586434841156006,1557612800,gpt2-xl
An ostrich,is alive.,ostrich,bird,1,-11.6562180519104,1557612800,gpt2-xl
A titmouse,is alive.,titmouse,bird,1,-13.637895584106445,1557612800,gpt2-xl
An emu,is alive.,emu,bird,1,-10.76778507232666,1557612800,gpt2-xl
A penguin,is alive.,penguin,bird,1,-12.882861614227295,1557612800,gpt2-xl
A bat,is alive.,bat,bird,1,-11.35571002960205,1557612800,gpt2-xl
A robin,flies.,robin,bird,2,-11.464882373809814,1557612800,gpt2-xl
A sparrow,flies.,sparrow,bird,2,-10.074597358703613,1557612800,gpt2-xl
A bluejay,flies.,bluejay,bird,2,-11.85678243637085,1557612800,gpt2-xl
A bluebird,flies.,bluebird,bird,2,-10.335950374603271,1557612800,gpt2-xl
A canary,flies.,canary,bird,2,-15.717766761779785,1557612800,gpt2-xl
A blackbird,flies.,blackbird,bird,2,-10.374239444732666,1557612800,gpt2-xl
A dove,flies.,dove,bird,2,-11.027742862701416,1557612800,gpt2-xl
A lark,flies.,lark,bird,2,-14.632975101470947,1557612800,gpt2-xl
A swallow,flies.,swallow,bird,2,-10.720593929290771,1557612800,gpt2-xl
A parakeet,flies.,parakeet,bird,2,-13.098778247833252,1557612800,gpt2-xl
An oriole,flies.,oriole,bird,2,-10.887657165527344,1557612800,gpt2-xl
A mockingbird,flies.,mockingbird,bird,2,-12.311062335968018,1557612800,gpt2-xl
A redbird,flies.,redbird,bird,2,-12.833446025848389,1557612800,gpt2-xl
A wren,flies.,wren,bird,2,-11.260221004486084,1557612800,gpt2-xl
A finch,flies.,finch,bird,2,-11.403067111968994,1557612800,gpt2-xl
A starling,flies.,starling,bird,2,-11.213598728179932,1557612800,gpt2-xl
A cardinal,flies.,cardinal,bird,2,-16.867994785308838,1557612800,gpt2-xl
An eagle,flies.,eagle,bird,2,-12.890623092651367,1557612800,gpt2-xl
A hummingbird,flies.,hummingbird,bird,2,-10.58057165145874,1557612800,gpt2-xl
A seagull,flies.,seagull,bird,2,-12.57274055480957,1557612800,gpt2-xl
A woodpecker,flies.,woodpecker,bird,2,-10.434184074401855,1557612800,gpt2-xl
A pigeon,flies.,pigeon,bird,2,-11.628662109375,1557612800,gpt2-xl
A thrush,flies.,thrush,bird,2,-13.329800128936768,1557612800,gpt2-xl
A falcon,flies.,falcon,bird,2,-12.398358345031738,1557612800,gpt2-xl
A crow,flies.,crow,bird,2,-9.518869400024414,1557612800,gpt2-xl
A hawk,flies.,hawk,bird,2,-11.093605995178223,1557612800,gpt2-xl
A raven,flies.,raven,bird,2,-10.463975429534912,1557612800,gpt2-xl
A goldfinch,flies.,goldfinch,bird,2,-11.04878044128418,1557612800,gpt2-xl
A parrot,flies.,parrot,bird,2,-14.462564468383789,1557612800,gpt2-xl
A sandpiper,flies.,sandpiper,bird,2,-9.86703634262085,1557612800,gpt2-xl
A pheasant,flies.,pheasant,bird,2,-11.639130592346191,1557612800,gpt2-xl
A catbird,flies.,catbird,bird,2,-13.839816570281982,1557612800,gpt2-xl
A crane,flies.,crane,bird,2,-14.588517189025879,1557612800,gpt2-xl
An albatross,flies.,albatross,bird,2,-11.115706443786621,1557612800,gpt2-xl
A condor,flies.,condor,bird,2,-11.63752794265747,1557612800,gpt2-xl
A toucan,flies.,toucan,bird,2,-15.218746185302734,1557612800,gpt2-xl
An owl,flies.,owl,bird,2,-11.468038558959961,1557612800,gpt2-xl
A pelican,flies.,pelican,bird,2,-10.930904388427734,1557612800,gpt2-xl
A goose,flies.,goose,bird,2,-13.263418197631836,1557612800,gpt2-xl
A vulture,flies.,vulture,bird,2,-11.576068878173828,1557612800,gpt2-xl
A stork,flies.,stork,bird,2,-12.943059921264648,1557612800,gpt2-xl
A buzzard,flies.,buzzard,bird,2,-10.289626121520996,1557612800,gpt2-xl
A swan,flies.,swan,bird,2,-13.559248924255371,1557612800,gpt2-xl
A flamingo,flies.,flamingo,bird,2,-12.661588191986084,1557612800,gpt2-xl
A duck,flies.,duck,bird,2,-12.299834251403809,1557612800,gpt2-xl
A peacock,flies.,peacock,bird,2,-12.276916027069092,1557612800,gpt2-xl
An egret,flies.,egret,bird,2,-9.9528489112854,1557612800,gpt2-xl
A chicken,flies.,chicken,bird,2,-15.505966186523438,1557612800,gpt2-xl
A turkey,flies.,turkey,bird,2,-13.96666669845581,1557612800,gpt2-xl
An ostrich,flies.,ostrich,bird,2,-13.327163219451904,1557612800,gpt2-xl
A titmouse,flies.,titmouse,bird,2,-14.087684154510498,1557612800,gpt2-xl
An emu,flies.,emu,bird,2,-14.902498245239258,1557612800,gpt2-xl
A penguin,flies.,penguin,bird,2,-13.048793315887451,1557612800,gpt2-xl
A bat,flies.,bat,bird,2,-12.623472690582275,1557612800,gpt2-xl
A robin,has feathers.,robin,bird,3,-18.624113082885742,1557612800,gpt2-xl
A sparrow,has feathers.,sparrow,bird,3,-17.57488441467285,1557612800,gpt2-xl
A bluejay,has feathers.,bluejay,bird,3,-19.05719566345215,1557612800,gpt2-xl
A bluebird,has feathers.,bluebird,bird,3,-16.864874362945557,1557612800,gpt2-xl
A canary,has feathers.,canary,bird,3,-18.005037307739258,1557612800,gpt2-xl
A blackbird,has feathers.,blackbird,bird,3,-17.59110116958618,1557612800,gpt2-xl
A dove,has feathers.,dove,bird,3,-18.8414363861084,1557612800,gpt2-xl
A lark,has feathers.,lark,bird,3,-21.349783420562744,1557612800,gpt2-xl
A swallow,has feathers.,swallow,bird,3,-18.07306671142578,1557612800,gpt2-xl
A parakeet,has feathers.,parakeet,bird,3,-19.909231662750244,1557612800,gpt2-xl
An oriole,has feathers.,oriole,bird,3,-17.3582501411438,1557612800,gpt2-xl
A mockingbird,has feathers.,mockingbird,bird,3,-18.14189100265503,1557612800,gpt2-xl
A redbird,has feathers.,redbird,bird,3,-16.986709594726562,1557612800,gpt2-xl
A wren,has feathers.,wren,bird,3,-17.904730796813965,1557612800,gpt2-xl
A finch,has feathers.,finch,bird,3,-16.924527645111084,1557612800,gpt2-xl
A starling,has feathers.,starling,bird,3,-16.498444080352783,1557612800,gpt2-xl
A cardinal,has feathers.,cardinal,bird,3,-23.52507734298706,1557612800,gpt2-xl
An eagle,has feathers.,eagle,bird,3,-19.608003616333008,1557612800,gpt2-xl
A hummingbird,has feathers.,hummingbird,bird,3,-19.723507404327393,1557612800,gpt2-xl
A seagull,has feathers.,seagull,bird,3,-18.957011699676514,1557612800,gpt2-xl
A woodpecker,has feathers.,woodpecker,bird,3,-18.557283878326416,1557612800,gpt2-xl
A pigeon,has feathers.,pigeon,bird,3,-19.06254816055298,1557612800,gpt2-xl
A thrush,has feathers.,thrush,bird,3,-18.151222229003906,1557612800,gpt2-xl
A falcon,has feathers.,falcon,bird,3,-18.419119834899902,1557612800,gpt2-xl
A crow,has feathers.,crow,bird,3,-19.759970664978027,1557612800,gpt2-xl
A hawk,has feathers.,hawk,bird,3,-18.04118061065674,1557612800,gpt2-xl
A raven,has feathers.,raven,bird,3,-18.154184818267822,1557612800,gpt2-xl
A goldfinch,has feathers.,goldfinch,bird,3,-17.959420680999756,1557612800,gpt2-xl
A parrot,has feathers.,parrot,bird,3,-21.51675033569336,1557612800,gpt2-xl
A sandpiper,has feathers.,sandpiper,bird,3,-18.730608463287354,1557612800,gpt2-xl
A pheasant,has feathers.,pheasant,bird,3,-14.867534637451172,1557612800,gpt2-xl
A catbird,has feathers.,catbird,bird,3,-17.7290301322937,1557612800,gpt2-xl
A crane,has feathers.,crane,bird,3,-26.791122436523438,1557612800,gpt2-xl
An albatross,has feathers.,albatross,bird,3,-17.93662405014038,1557612800,gpt2-xl
A condor,has feathers.,condor,bird,3,-18.245334148406982,1557612800,gpt2-xl
A toucan,has feathers.,toucan,bird,3,-18.872567653656006,1557612800,gpt2-xl
An owl,has feathers.,owl,bird,3,-18.97703790664673,1557612800,gpt2-xl
A pelican,has feathers.,pelican,bird,3,-20.220553874969482,1557612800,gpt2-xl
A goose,has feathers.,goose,bird,3,-17.261170387268066,1557612800,gpt2-xl
A vulture,has feathers.,vulture,bird,3,-17.50986957550049,1557612800,gpt2-xl
A stork,has feathers.,stork,bird,3,-20.180280685424805,1557612800,gpt2-xl
A buzzard,has feathers.,buzzard,bird,3,-17.618935108184814,1557612800,gpt2-xl
A swan,has feathers.,swan,bird,3,-18.269474506378174,1557612800,gpt2-xl
A flamingo,has feathers.,flamingo,bird,3,-18.57601308822632,1557612800,gpt2-xl
A duck,has feathers.,duck,bird,3,-17.97240924835205,1557612800,gpt2-xl
A peacock,has feathers.,peacock,bird,3,-15.40481424331665,1557612800,gpt2-xl
An egret,has feathers.,egret,bird,3,-17.24000835418701,1557612800,gpt2-xl
A chicken,has feathers.,chicken,bird,3,-15.717379570007324,1557612800,gpt2-xl
A turkey,has feathers.,turkey,bird,3,-17.243532180786133,1557612800,gpt2-xl
An ostrich,has feathers.,ostrich,bird,3,-18.69608783721924,1557612800,gpt2-xl
A titmouse,has feathers.,titmouse,bird,3,-15.873983383178711,1557612800,gpt2-xl
An emu,has feathers.,emu,bird,3,-18.944751739501953,1557612800,gpt2-xl
A penguin,has feathers.,penguin,bird,3,-19.44296360015869,1557612800,gpt2-xl
A bat,has feathers.,bat,bird,3,-18.698878288269043,1557612800,gpt2-xl
A robin,has a beak.,robin,bird,4,-16.65816020965576,1557612800,gpt2-xl
A sparrow,has a beak.,sparrow,bird,4,-16.024551391601562,1557612800,gpt2-xl
A bluejay,has a beak.,bluejay,bird,4,-16.922504901885986,1557612800,gpt2-xl
A bluebird,has a beak.,bluebird,bird,4,-15.468522548675537,1557612800,gpt2-xl
A canary,has a beak.,canary,bird,4,-18.838132858276367,1557612800,gpt2-xl
A blackbird,has a beak.,blackbird,bird,4,-16.427451610565186,1557612800,gpt2-xl
A dove,has a beak.,dove,bird,4,-16.7269606590271,1557612800,gpt2-xl
A lark,has a beak.,lark,bird,4,-18.536399841308594,1557612800,gpt2-xl
A swallow,has a beak.,swallow,bird,4,-15.357306003570557,1557612800,gpt2-xl
A parakeet,has a beak.,parakeet,bird,4,-18.95312261581421,1557612800,gpt2-xl
An oriole,has a beak.,oriole,bird,4,-16.25176477432251,1557612800,gpt2-xl
A mockingbird,has a beak.,mockingbird,bird,4,-16.813444137573242,1557612800,gpt2-xl
A redbird,has a beak.,redbird,bird,4,-16.188307285308838,1557612800,gpt2-xl
A wren,has a beak.,wren,bird,4,-16.079562664031982,1557612800,gpt2-xl
A finch,has a beak.,finch,bird,4,-15.243020057678223,1557612800,gpt2-xl
A starling,has a beak.,starling,bird,4,-15.078860759735107,1557612800,gpt2-xl
A cardinal,has a beak.,cardinal,bird,4,-21.997189044952393,1557612800,gpt2-xl
An eagle,has a beak.,eagle,bird,4,-17.455451488494873,1557612800,gpt2-xl
A hummingbird,has a beak.,hummingbird,bird,4,-17.281824588775635,1557612800,gpt2-xl
A seagull,has a beak.,seagull,bird,4,-18.2297945022583,1557612800,gpt2-xl
A woodpecker,has a beak.,woodpecker,bird,4,-17.103978157043457,1557612800,gpt2-xl
A pigeon,has a beak.,pigeon,bird,4,-17.733914375305176,1557612800,gpt2-xl
A thrush,has a beak.,thrush,bird,4,-17.372241973876953,1557612800,gpt2-xl
A falcon,has a beak.,falcon,bird,4,-17.497626304626465,1557612800,gpt2-xl
A crow,has a beak.,crow,bird,4,-17.732582092285156,1557612800,gpt2-xl
A hawk,has a beak.,hawk,bird,4,-16.37020778656006,1557612800,gpt2-xl
A raven,has a beak.,raven,bird,4,-16.63741159439087,1557612800,gpt2-xl
A goldfinch,has a beak.,goldfinch,bird,4,-17.929782390594482,1557612800,gpt2-xl
A parrot,has a beak.,parrot,bird,4,-19.53062105178833,1557612800,gpt2-xl
A sandpiper,has a beak.,sandpiper,bird,4,-18.13121271133423,1557612800,gpt2-xl
A pheasant,has a beak.,pheasant,bird,4,-14.599853515625,1557612800,gpt2-xl
A catbird,has a beak.,catbird,bird,4,-16.79301691055298,1557612800,gpt2-xl
A crane,has a beak.,crane,bird,4,-24.58458137512207,1557612800,gpt2-xl
An albatross,has a beak.,albatross,bird,4,-16.972346305847168,1557612800,gpt2-xl
A condor,has a beak.,condor,bird,4,-18.41239070892334,1557612800,gpt2-xl
A toucan,has a beak.,toucan,bird,4,-17.482775688171387,1557612800,gpt2-xl
An owl,has a beak.,owl,bird,4,-16.981647968292236,1557612800,gpt2-xl
A pelican,has a beak.,pelican,bird,4,-19.002124786376953,1557612800,gpt2-xl
A goose,has a beak.,goose,bird,4,-16.045899868011475,1557612800,gpt2-xl
A vulture,has a beak.,vulture,bird,4,-16.031739711761475,1557612800,gpt2-xl
A stork,has a beak.,stork,bird,4,-18.699479579925537,1557612800,gpt2-xl
A buzzard,has a beak.,buzzard,bird,4,-16.081924438476562,1557612800,gpt2-xl
A swan,has a beak.,swan,bird,4,-15.829964637756348,1557612800,gpt2-xl
A flamingo,has a beak.,flamingo,bird,4,-16.970778942108154,1557612800,gpt2-xl
A duck,has a beak.,duck,bird,4,-15.82212495803833,1557612800,gpt2-xl
A peacock,has a beak.,peacock,bird,4,-14.872197151184082,1557612800,gpt2-xl
An egret,has a beak.,egret,bird,4,-15.9043869972229,1557612800,gpt2-xl
A chicken,has a beak.,chicken,bird,4,-15.408858299255371,1557612800,gpt2-xl
A turkey,has a beak.,turkey,bird,4,-15.908228397369385,1557612800,gpt2-xl
An ostrich,has a beak.,ostrich,bird,4,-17.527670860290527,1557612800,gpt2-xl
A titmouse,has a beak.,titmouse,bird,4,-15.746931552886963,1557612800,gpt2-xl
An emu,has a beak.,emu,bird,4,-15.843528270721436,1557612800,gpt2-xl
A penguin,has a beak.,penguin,bird,4,-18.155665397644043,1557612800,gpt2-xl
A bat,has a beak.,bat,bird,4,-18.249048709869385,1557612800,gpt2-xl
A robin,has a bill.,robin,bird,5,-19.791382789611816,1557612800,gpt2-xl
A sparrow,has a bill.,sparrow,bird,5,-18.513688564300537,1557612800,gpt2-xl
A bluejay,has a bill.,bluejay,bird,5,-19.014975547790527,1557612800,gpt2-xl
A bluebird,has a bill.,bluebird,bird,5,-18.94998836517334,1557612800,gpt2-xl
A canary,has a bill.,canary,bird,5,-21.024362087249756,1557612800,gpt2-xl
A blackbird,has a bill.,blackbird,bird,5,-20.18034315109253,1557612800,gpt2-xl
A dove,has a bill.,dove,bird,5,-19.165013790130615,1557612800,gpt2-xl
A lark,has a bill.,lark,bird,5,-21.546860218048096,1557612800,gpt2-xl
A swallow,has a bill.,swallow,bird,5,-18.31455945968628,1557612800,gpt2-xl
A parakeet,has a bill.,parakeet,bird,5,-21.788559913635254,1557612800,gpt2-xl
An oriole,has a bill.,oriole,bird,5,-18.229309558868408,1557612800,gpt2-xl
A mockingbird,has a bill.,mockingbird,bird,5,-20.112266540527344,1557612800,gpt2-xl
A redbird,has a bill.,redbird,bird,5,-19.105072021484375,1557612800,gpt2-xl
A wren,has a bill.,wren,bird,5,-19.659799098968506,1557612800,gpt2-xl
A finch,has a bill.,finch,bird,5,-18.151758670806885,1557612800,gpt2-xl
A starling,has a bill.,starling,bird,5,-16.4668869972229,1557612800,gpt2-xl
A cardinal,has a bill.,cardinal,bird,5,-23.252004623413086,1557612800,gpt2-xl
An eagle,has a bill.,eagle,bird,5,-21.555782794952393,1557612800,gpt2-xl
A hummingbird,has a bill.,hummingbird,bird,5,-21.734424591064453,1557612800,gpt2-xl
A seagull,has a bill.,seagull,bird,5,-20.57972288131714,1557612800,gpt2-xl
A woodpecker,has a bill.,woodpecker,bird,5,-19.23649263381958,1557612800,gpt2-xl
A pigeon,has a bill.,pigeon,bird,5,-20.031153678894043,1557612800,gpt2-xl
A thrush,has a bill.,thrush,bird,5,-19.19320011138916,1557612800,gpt2-xl
A falcon,has a bill.,falcon,bird,5,-19.276997566223145,1557612800,gpt2-xl
A crow,has a bill.,crow,bird,5,-20.530749320983887,1557612800,gpt2-xl
A hawk,has a bill.,hawk,bird,5,-20.10408639907837,1557612800,gpt2-xl
A raven,has a bill.,raven,bird,5,-19.545635223388672,1557612800,gpt2-xl
A goldfinch,has a bill.,goldfinch,bird,5,-18.962891578674316,1557612800,gpt2-xl
A parrot,has a bill.,parrot,bird,5,-21.400087356567383,1557612800,gpt2-xl
A sandpiper,has a bill.,sandpiper,bird,5,-18.641897678375244,1557612800,gpt2-xl
A pheasant,has a bill.,pheasant,bird,5,-17.24744176864624,1557612800,gpt2-xl
A catbird,has a bill.,catbird,bird,5,-20.05057382583618,1557612800,gpt2-xl
A crane,has a bill.,crane,bird,5,-27.180575847625732,1557612800,gpt2-xl
An albatross,has a bill.,albatross,bird,5,-18.992966175079346,1557612800,gpt2-xl
A condor,has a bill.,condor,bird,5,-20.074783325195312,1557612800,gpt2-xl
A toucan,has a bill.,toucan,bird,5,-18.584288120269775,1557612800,gpt2-xl
An owl,has a bill.,owl,bird,5,-21.458482265472412,1557612800,gpt2-xl
A pelican,has a bill.,pelican,bird,5,-21.51558542251587,1557612800,gpt2-xl
A goose,has a bill.,goose,bird,5,-19.199798107147217,1557612800,gpt2-xl
A vulture,has a bill.,vulture,bird,5,-20.664530277252197,1557612800,gpt2-xl
A stork,has a bill.,stork,bird,5,-21.83998441696167,1557612800,gpt2-xl
A buzzard,has a bill.,buzzard,bird,5,-19.55079936981201,1557612800,gpt2-xl
A swan,has a bill.,swan,bird,5,-18.79008913040161,1557612800,gpt2-xl
A flamingo,has a bill.,flamingo,bird,5,-20.106465339660645,1557612800,gpt2-xl
A duck,has a bill.,duck,bird,5,-18.66471576690674,1557612800,gpt2-xl
A peacock,has a bill.,peacock,bird,5,-15.881479263305664,1557612800,gpt2-xl
An egret,has a bill.,egret,bird,5,-17.848509311676025,1557612800,gpt2-xl
A chicken,has a bill.,chicken,bird,5,-18.817853450775146,1557612800,gpt2-xl
A turkey,has a bill.,turkey,bird,5,-18.970662117004395,1557612800,gpt2-xl
An ostrich,has a bill.,ostrich,bird,5,-18.468868732452393,1557612800,gpt2-xl
A titmouse,has a bill.,titmouse,bird,5,-17.301655292510986,1557612800,gpt2-xl
An emu,has a bill.,emu,bird,5,-20.121265411376953,1557612800,gpt2-xl
A penguin,has a bill.,penguin,bird,5,-19.82013750076294,1557612800,gpt2-xl
A bat,has a bill.,bat,bird,5,-21.55090856552124,1557612800,gpt2-xl
A robin,has wings.,robin,bird,6,-16.00485610961914,1557612800,gpt2-xl
A sparrow,has wings.,sparrow,bird,6,-15.982200622558594,1557612800,gpt2-xl
A bluejay,has wings.,bluejay,bird,6,-16.22545051574707,1557612800,gpt2-xl
A bluebird,has wings.,bluebird,bird,6,-14.340769290924072,1557612800,gpt2-xl
A canary,has wings.,canary,bird,6,-18.106932640075684,1557612800,gpt2-xl
A blackbird,has wings.,blackbird,bird,6,-15.469188213348389,1557612800,gpt2-xl
A dove,has wings.,dove,bird,6,-15.83137845993042,1557612800,gpt2-xl
A lark,has wings.,lark,bird,6,-19.00582456588745,1557612800,gpt2-xl
A swallow,has wings.,swallow,bird,6,-15.307780265808105,1557612800,gpt2-xl
A parakeet,has wings.,parakeet,bird,6,-16.84580898284912,1557612800,gpt2-xl
An oriole,has wings.,oriole,bird,6,-15.28016710281372,1557612800,gpt2-xl
A mockingbird,has wings.,mockingbird,bird,6,-16.459925651550293,1557612800,gpt2-xl
A redbird,has wings.,redbird,bird,6,-15.440783500671387,1557612800,gpt2-xl
A wren,has wings.,wren,bird,6,-15.927244186401367,1557612800,gpt2-xl
A finch,has wings.,finch,bird,6,-16.01085901260376,1557612800,gpt2-xl
A starling,has wings.,starling,bird,6,-13.916977405548096,1557612800,gpt2-xl
A cardinal,has wings.,cardinal,bird,6,-20.931137561798096,1557612800,gpt2-xl
An eagle,has wings.,eagle,bird,6,-17.20817279815674,1557612800,gpt2-xl
A hummingbird,has wings.,hummingbird,bird,6,-16.991232872009277,1557612800,gpt2-xl
A seagull,has wings.,seagull,bird,6,-16.251184463500977,1557612800,gpt2-xl
A woodpecker,has wings.,woodpecker,bird,6,-16.86537790298462,1557612800,gpt2-xl
A pigeon,has wings.,pigeon,bird,6,-16.26228380203247,1557612800,gpt2-xl
A thrush,has wings.,thrush,bird,6,-16.73746967315674,1557612800,gpt2-xl
A falcon,has wings.,falcon,bird,6,-16.09324836730957,1557612800,gpt2-xl
A crow,has wings.,crow,bird,6,-16.713075637817383,1557612800,gpt2-xl
A hawk,has wings.,hawk,bird,6,-15.860515594482422,1557612800,gpt2-xl
A raven,has wings.,raven,bird,6,-15.606122493743896,1557612800,gpt2-xl
A goldfinch,has wings.,goldfinch,bird,6,-15.885804176330566,1557612800,gpt2-xl
A parrot,has wings.,parrot,bird,6,-18.797319412231445,1557612800,gpt2-xl
A sandpiper,has wings.,sandpiper,bird,6,-16.650733470916748,1557612800,gpt2-xl
A pheasant,has wings.,pheasant,bird,6,-13.110148906707764,1557612800,gpt2-xl
A catbird,has wings.,catbird,bird,6,-15.023608684539795,1557612800,gpt2-xl
A crane,has wings.,crane,bird,6,-22.024319648742676,1557612800,gpt2-xl
An albatross,has wings.,albatross,bird,6,-16.860390663146973,1557612800,gpt2-xl
A condor,has wings.,condor,bird,6,-16.557849884033203,1557612800,gpt2-xl
A toucan,has wings.,toucan,bird,6,-16.74830150604248,1557612800,gpt2-xl
An owl,has wings.,owl,bird,6,-16.88840389251709,1557612800,gpt2-xl
A pelican,has wings.,pelican,bird,6,-16.943774700164795,1557612800,gpt2-xl
A goose,has wings.,goose,bird,6,-16.18249273300171,1557612800,gpt2-xl
A vulture,has wings.,vulture,bird,6,-15.135164737701416,1557612800,gpt2-xl
A stork,has wings.,stork,bird,6,-17.742016792297363,1557612800,gpt2-xl
A buzzard,has wings.,buzzard,bird,6,-15.39918041229248,1557612800,gpt2-xl
A swan,has wings.,swan,bird,6,-16.267181873321533,1557612800,gpt2-xl
A flamingo,has wings.,flamingo,bird,6,-16.108218669891357,1557612800,gpt2-xl
A duck,has wings.,duck,bird,6,-16.072650909423828,1557612800,gpt2-xl
A peacock,has wings.,peacock,bird,6,-14.089858531951904,1557612800,gpt2-xl
An egret,has wings.,egret,bird,6,-15.264618873596191,1557612800,gpt2-xl
A chicken,has wings.,chicken,bird,6,-13.347452640533447,1557612800,gpt2-xl
A turkey,has wings.,turkey,bird,6,-15.509310722351074,1557612800,gpt2-xl
An ostrich,has wings.,ostrich,bird,6,-16.19029712677002,1557612800,gpt2-xl
A titmouse,has wings.,titmouse,bird,6,-14.070206642150879,1557612800,gpt2-xl
An emu,has wings.,emu,bird,6,-16.750983238220215,1557612800,gpt2-xl
A penguin,has wings.,penguin,bird,6,-17.175491333007812,1557612800,gpt2-xl
A bat,has wings.,bat,bird,6,-15.791333198547363,1557612800,gpt2-xl
A robin,has legs and feet.,robin,bird,7,-25.826536178588867,1557612800,gpt2-xl
A sparrow,has legs and feet.,sparrow,bird,7,-23.968169689178467,1557612800,gpt2-xl
A bluejay,has legs and feet.,bluejay,bird,7,-25.2897629737854,1557612800,gpt2-xl
A bluebird,has legs and feet.,bluebird,bird,7,-23.887102603912354,1557612800,gpt2-xl
A canary,has legs and feet.,canary,bird,7,-31.717071533203125,1557612800,gpt2-xl
A blackbird,has legs and feet.,blackbird,bird,7,-23.33741569519043,1557612800,gpt2-xl
A dove,has legs and feet.,dove,bird,7,-23.60634756088257,1557612800,gpt2-xl
A lark,has legs and feet.,lark,bird,7,-29.629456520080566,1557612800,gpt2-xl
A swallow,has legs and feet.,swallow,bird,7,-23.4701828956604,1557612800,gpt2-xl
A parakeet,has legs and feet.,parakeet,bird,7,-25.84999418258667,1557612800,gpt2-xl
An oriole,has legs and feet.,oriole,bird,7,-24.26855754852295,1557612800,gpt2-xl
