preamble,stimulus,item,category,feature,score,params,model
A thrush,has feathers.,thrush,bird,3,-18.404891967773438,124440576,gpt2
A falcon,has feathers.,falcon,bird,3,-15.126075744628906,124440576,gpt2
A crow,has feathers.,crow,bird,3,-13.794403076171875,124440576,gpt2
A hawk,has feathers.,hawk,bird,3,-14.657768249511719,124440576,gpt2
A raven,has feathers.,raven,bird,3,-12.876274108886719,124440576,gpt2
A goldfinch,has feathers.,goldfinch,bird,3,-19.10370635986328,124440576,gpt2
A parrot,has feathers.,parrot,bird,3,-14.925254821777344,124440576,gpt2
A sandpiper,has feathers.,sandpiper,bird,3,-16.64653778076172,124440576,gpt2
A pheasant,has feathers.,pheasant,bird,3,-15.606170654296875,124440576,gpt2
A catbird,has feathers.,catbird,bird,3,-14.491409301757812,124440576,gpt2
A crane,has feathers.,crane,bird,3,-22.264419555664062,124440576,gpt2
An albatross,has feathers.,albatross,bird,3,-16.13561248779297,124440576,gpt2
A condor,has feathers.,condor,bird,3,-18.42613983154297,124440576,gpt2
A toucan,has feathers.,toucan,bird,3,-16.51270294189453,124440576,gpt2
An owl,has feathers.,owl,bird,3,-14.816276550292969,124440576,gpt2
A pelican,has feathers.,pelican,bird,3,-18.837051391601562,124440576,gpt2
A goose,has feathers.,goose,bird,3,-12.793846130371094,124440576,gpt2
A vulture,has feathers.,vulture,bird,3,-15.540267944335938,124440576,gpt2
A stork,has feathers.,stork,bird,3,-15.953506469726562,124440576,gpt2
A buzzard,has feathers.,buzzard,bird,3,-17.522315979003906,124440576,gpt2
A swan,has feathers.,swan,bird,3,-15.209556579589844,124440576,gpt2
A flamingo,has feathers.,flamingo,bird,3,-16.28369903564453,124440576,gpt2
A duck,has feathers.,duck,bird,3,-13.37811279296875,124440576,gpt2
A peacock,has feathers.,peacock,bird,3,-15.027549743652344,124440576,gpt2
An egret,has feathers.,egret,bird,3,-14.948020935058594,124440576,gpt2
A chicken,has feathers.,chicken,bird,3,-14.738487243652344,124440576,gpt2
A turkey,has feathers.,turkey,bird,3,-15.468719482421875,124440576,gpt2
An ostrich,has feathers.,ostrich,bird,3,-14.914512634277344,124440576,gpt2
A titmouse,has feathers.,titmouse,bird,3,-15.869674682617188,124440576,gpt2
An emu,has feathers.,emu,bird,3,-18.365570068359375,124440576,gpt2
A penguin,has feathers.,penguin,bird,3,-16.65967559814453,124440576,gpt2
A bat,has feathers.,bat,bird,3,-14.366836547851562,124440576,gpt2
A robin,has a beak.,robin,bird,4,-20.080726623535156,124440576,gpt2
A sparrow,has a beak.,sparrow,bird,4,-16.085250854492188,124440576,gpt2
A bluejay,has a beak.,bluejay,bird,4,-19.427169799804688,124440576,gpt2
A bluebird,has a beak.,bluebird,bird,4,-16.942047119140625,124440576,gpt2
A canary,has a beak.,canary,bird,4,-20.011180877685547,124440576,gpt2
A blackbird,has a beak.,blackbird,bird,4,-16.701602935791016,124440576,gpt2
A dove,has a beak.,dove,bird,4,-17.194374084472656,124440576,gpt2
A lark,has a beak.,lark,bird,4,-19.94129180908203,124440576,gpt2
A swallow,has a beak.,swallow,bird,4,-18.913806915283203,124440576,gpt2
A parakeet,has a beak.,parakeet,bird,4,-18.183090209960938,124440576,gpt2
An oriole,has a beak.,oriole,bird,4,-20.018997192382812,124440576,gpt2
A mockingbird,has a beak.,mockingbird,bird,4,-17.39324951171875,124440576,gpt2
A redbird,has a beak.,redbird,bird,4,-17.712074279785156,124440576,gpt2
A wren,has a beak.,wren,bird,4,-18.82538604736328,124440576,gpt2
A finch,has a beak.,finch,bird,4,-19.982532501220703,124440576,gpt2
A starling,has a beak.,starling,bird,4,-18.819053649902344,124440576,gpt2
A cardinal,has a beak.,cardinal,bird,4,-23.89519500732422,124440576,gpt2
An eagle,has a beak.,eagle,bird,4,-17.162139892578125,124440576,gpt2
A hummingbird,has a beak.,hummingbird,bird,4,-17.014259338378906,124440576,gpt2
A seagull,has a beak.,seagull,bird,4,-18.278785705566406,124440576,gpt2
A woodpecker,has a beak.,woodpecker,bird,4,-18.10034942626953,124440576,gpt2
A pigeon,has a beak.,pigeon,bird,4,-17.30083465576172,124440576,gpt2
A thrush,has a beak.,thrush,bird,4,-21.228111267089844,124440576,gpt2
A falcon,has a beak.,falcon,bird,4,-17.848987579345703,124440576,gpt2
A crow,has a beak.,crow,bird,4,-17.297203063964844,124440576,gpt2
A hawk,has a beak.,hawk,bird,4,-16.968502044677734,124440576,gpt2
A raven,has a beak.,raven,bird,4,-16.460124969482422,124440576,gpt2
A goldfinch,has a beak.,goldfinch,bird,4,-21.042373657226562,124440576,gpt2
A parrot,has a beak.,parrot,bird,4,-16.697120666503906,124440576,gpt2
A sandpiper,has a beak.,sandpiper,bird,4,-18.445693969726562,124440576,gpt2
A pheasant,has a beak.,pheasant,bird,4,-18.01272201538086,124440576,gpt2
A catbird,has a beak.,catbird,bird,4,-17.427600860595703,124440576,gpt2
A crane,has a beak.,crane,bird,4,-23.02050018310547,124440576,gpt2
An albatross,has a beak.,albatross,bird,4,-18.148651123046875,124440576,gpt2
A condor,has a beak.,condor,bird,4,-20.833969116210938,124440576,gpt2
A toucan,has a beak.,toucan,bird,4,-18.84526824951172,124440576,gpt2
An owl,has a beak.,owl,bird,4,-17.3731689453125,124440576,gpt2
A pelican,has a beak.,pelican,bird,4,-19.948863983154297,124440576,gpt2
A goose,has a beak.,goose,bird,4,-17.376358032226562,124440576,gpt2
A vulture,has a beak.,vulture,bird,4,-18.116153717041016,124440576,gpt2
A stork,has a beak.,stork,bird,4,-17.36998748779297,124440576,gpt2
A buzzard,has a beak.,buzzard,bird,4,-20.568359375,124440576,gpt2
A swan,has a beak.,swan,bird,4,-17.983612060546875,124440576,gpt2
A flamingo,has a beak.,flamingo,bird,4,-19.524280548095703,124440576,gpt2
A duck,has a beak.,duck,bird,4,-16.719627380371094,124440576,gpt2
A peacock,has a beak.,peacock,bird,4,-17.14169692993164,124440576,gpt2
An egret,has a beak.,egret,bird,4,-17.516448974609375,124440576,gpt2
A chicken,has a beak.,chicken,bird,4,-18.066932678222656,124440576,gpt2
A turkey,has a beak.,turkey,bird,4,-18.33847427368164,124440576,gpt2
An ostrich,has a beak.,ostrich,bird,4,-17.477157592773438,124440576,gpt2
A titmouse,has a beak.,titmouse,bird,4,-18.745887756347656,124440576,gpt2
An emu,has a beak.,emu,bird,4,-20.72699737548828,124440576,gpt2
A penguin,has a beak.,penguin,bird,4,-18.604206085205078,124440576,gpt2
A bat,has a beak.,bat,bird,4,-16.84453582763672,124440576,gpt2
A robin,has a bill.,robin,bird,5,-19.893043518066406,124440576,gpt2
A sparrow,has a bill.,sparrow,bird,5,-18.306617736816406,124440576,gpt2
A bluejay,has a bill.,bluejay,bird,5,-18.15184783935547,124440576,gpt2
A bluebird,has a bill.,bluebird,bird,5,-18.39775848388672,124440576,gpt2
A canary,has a bill.,canary,bird,5,-20.226299285888672,124440576,gpt2
A blackbird,has a bill.,blackbird,bird,5,-18.57342529296875,124440576,gpt2
A dove,has a bill.,dove,bird,5,-19.62896728515625,124440576,gpt2
A lark,has a bill.,lark,bird,5,-20.60186767578125,124440576,gpt2
A swallow,has a bill.,swallow,bird,5,-19.90367889404297,124440576,gpt2
A parakeet,has a bill.,parakeet,bird,5,-20.477890014648438,124440576,gpt2
An oriole,has a bill.,oriole,bird,5,-21.183448791503906,124440576,gpt2
A mockingbird,has a bill.,mockingbird,bird,5,-20.209556579589844,124440576,gpt2
A redbird,has a bill.,redbird,bird,5,-18.936073303222656,124440576,gpt2
A wren,has a bill.,wren,bird,5,-19.821048736572266,124440576,gpt2
A finch,has a bill.,finch,bird,5,-18.81270980834961,124440576,gpt2
A starling,has a bill.,starling,bird,5,-19.430587768554688,124440576,gpt2
A cardinal,has a bill.,cardinal,bird,5,-20.7578125,124440576,gpt2
An eagle,has a bill.,eagle,bird,5,-19.206153869628906,124440576,gpt2
A hummingbird,has a bill.,hummingbird,bird,5,-18.036888122558594,124440576,gpt2
A seagull,has a bill.,seagull,bird,5,-20.634117126464844,124440576,gpt2
A woodpecker,has a bill.,woodpecker,bird,5,-19.70001220703125,124440576,gpt2
A pigeon,has a bill.,pigeon,bird,5,-19.202125549316406,124440576,gpt2
A thrush,has a bill.,thrush,bird,5,-21.656211853027344,124440576,gpt2
A falcon,has a bill.,falcon,bird,5,-20.39167022705078,124440576,gpt2
A crow,has a bill.,crow,bird,5,-18.44482421875,124440576,gpt2
A hawk,has a bill.,hawk,bird,5,-19.097625732421875,124440576,gpt2
A raven,has a bill.,raven,bird,5,-18.001876831054688,124440576,gpt2
A goldfinch,has a bill.,goldfinch,bird,5,-22.044570922851562,124440576,gpt2
A parrot,has a bill.,parrot,bird,5,-19.50592803955078,124440576,gpt2
A sandpiper,has a bill.,sandpiper,bird,5,-20.71489715576172,124440576,gpt2
A pheasant,has a bill.,pheasant,bird,5,-20.5162353515625,124440576,gpt2
A catbird,has a bill.,catbird,bird,5,-18.38567352294922,124440576,gpt2
A crane,has a bill.,crane,bird,5,-24.30437469482422,124440576,gpt2
An albatross,has a bill.,albatross,bird,5,-20.376693725585938,124440576,gpt2
A condor,has a bill.,condor,bird,5,-21.717483520507812,124440576,gpt2
A toucan,has a bill.,toucan,bird,5,-21.23352813720703,124440576,gpt2
An owl,has a bill.,owl,bird,5,-18.824203491210938,124440576,gpt2
A pelican,has a bill.,pelican,bird,5,-22.064186096191406,124440576,gpt2
A goose,has a bill.,goose,bird,5,-18.45800018310547,124440576,gpt2
A vulture,has a bill.,vulture,bird,5,-20.34107208251953,124440576,gpt2
A stork,has a bill.,stork,bird,5,-18.179458618164062,124440576,gpt2
A buzzard,has a bill.,buzzard,bird,5,-20.81824493408203,124440576,gpt2
A swan,has a bill.,swan,bird,5,-19.18026351928711,124440576,gpt2
A flamingo,has a bill.,flamingo,bird,5,-21.4720458984375,124440576,gpt2
A duck,has a bill.,duck,bird,5,-18.295249938964844,124440576,gpt2
A peacock,has a bill.,peacock,bird,5,-20.387847900390625,124440576,gpt2
An egret,has a bill.,egret,bird,5,-19.92920684814453,124440576,gpt2
A chicken,has a bill.,chicken,bird,5,-18.959564208984375,124440576,gpt2
A turkey,has a bill.,turkey,bird,5,-19.67475128173828,124440576,gpt2
An ostrich,has a bill.,ostrich,bird,5,-20.504417419433594,124440576,gpt2
A titmouse,has a bill.,titmouse,bird,5,-18.1005859375,124440576,gpt2
An emu,has a bill.,emu,bird,5,-20.567214965820312,124440576,gpt2
A penguin,has a bill.,penguin,bird,5,-21.36536407470703,124440576,gpt2
A bat,has a bill.,bat,bird,5,-18.31268310546875,124440576,gpt2
A robin,has wings.,robin,bird,6,-17.732872009277344,124440576,gpt2
A sparrow,has wings.,sparrow,bird,6,-12.552009582519531,124440576,gpt2
A bluejay,has wings.,bluejay,bird,6,-15.372230529785156,124440576,gpt2
A bluebird,has wings.,bluebird,bird,6,-12.659278869628906,124440576,gpt2
A canary,has wings.,canary,bird,6,-15.768241882324219,124440576,gpt2
A blackbird,has wings.,blackbird,bird,6,-12.406822204589844,124440576,gpt2
A dove,has wings.,dove,bird,6,-13.501724243164062,124440576,gpt2
A lark,has wings.,lark,bird,6,-17.721771240234375,124440576,gpt2
A swallow,has wings.,swallow,bird,6,-15.080108642578125,124440576,gpt2
A parakeet,has wings.,parakeet,bird,6,-15.025390625,124440576,gpt2
An oriole,has wings.,oriole,bird,6,-16.732345581054688,124440576,gpt2
A mockingbird,has wings.,mockingbird,bird,6,-14.925186157226562,124440576,gpt2
A redbird,has wings.,redbird,bird,6,-13.388473510742188,124440576,gpt2
A wren,has wings.,wren,bird,6,-14.778491973876953,124440576,gpt2
A finch,has wings.,finch,bird,6,-16.24993896484375,124440576,gpt2
A starling,has wings.,starling,bird,6,-13.345306396484375,124440576,gpt2
A cardinal,has wings.,cardinal,bird,6,-19.745460510253906,124440576,gpt2
An eagle,has wings.,eagle,bird,6,-13.46160888671875,124440576,gpt2
A hummingbird,has wings.,hummingbird,bird,6,-12.877876281738281,124440576,gpt2
A seagull,has wings.,seagull,bird,6,-16.03937530517578,124440576,gpt2
A woodpecker,has wings.,woodpecker,bird,6,-15.901557922363281,124440576,gpt2
A pigeon,has wings.,pigeon,bird,6,-13.245880126953125,124440576,gpt2
A thrush,has wings.,thrush,bird,6,-16.929710388183594,124440576,gpt2
A falcon,has wings.,falcon,bird,6,-14.401473999023438,124440576,gpt2
A crow,has wings.,crow,bird,6,-13.055557250976562,124440576,gpt2
A hawk,has wings.,hawk,bird,6,-13.603736877441406,124440576,gpt2
A raven,has wings.,raven,bird,6,-12.220382690429688,124440576,gpt2
A goldfinch,has wings.,goldfinch,bird,6,-18.00237274169922,124440576,gpt2
A parrot,has wings.,parrot,bird,6,-13.651626586914062,124440576,gpt2
A sandpiper,has wings.,sandpiper,bird,6,-15.573341369628906,124440576,gpt2
A pheasant,has wings.,pheasant,bird,6,-15.307235717773438,124440576,gpt2
A catbird,has wings.,catbird,bird,6,-13.552276611328125,124440576,gpt2
A crane,has wings.,crane,bird,6,-19.220046997070312,124440576,gpt2
An albatross,has wings.,albatross,bird,6,-15.308357238769531,124440576,gpt2
A condor,has wings.,condor,bird,6,-16.01049041748047,124440576,gpt2
A toucan,has wings.,toucan,bird,6,-15.210464477539062,124440576,gpt2
An owl,has wings.,owl,bird,6,-14.127799987792969,124440576,gpt2
A pelican,has wings.,pelican,bird,6,-18.195388793945312,124440576,gpt2
A goose,has wings.,goose,bird,6,-12.894676208496094,124440576,gpt2
A vulture,has wings.,vulture,bird,6,-14.353858947753906,124440576,gpt2
A stork,has wings.,stork,bird,6,-14.751518249511719,124440576,gpt2
A buzzard,has wings.,buzzard,bird,6,-15.952461242675781,124440576,gpt2
A swan,has wings.,swan,bird,6,-14.340362548828125,124440576,gpt2
A flamingo,has wings.,flamingo,bird,6,-15.388427734375,124440576,gpt2
A duck,has wings.,duck,bird,6,-13.289756774902344,124440576,gpt2
A peacock,has wings.,peacock,bird,6,-14.636360168457031,124440576,gpt2
An egret,has wings.,egret,bird,6,-14.27642822265625,124440576,gpt2
A chicken,has wings.,chicken,bird,6,-13.573196411132812,124440576,gpt2
A turkey,has wings.,turkey,bird,6,-15.045188903808594,124440576,gpt2
An ostrich,has wings.,ostrich,bird,6,-14.590751647949219,124440576,gpt2
A titmouse,has wings.,titmouse,bird,6,-14.750816345214844,124440576,gpt2
An emu,has wings.,emu,bird,6,-18.110733032226562,124440576,gpt2
A penguin,has wings.,penguin,bird,6,-16.166099548339844,124440576,gpt2
A bat,has wings.,bat,bird,6,-13.17230224609375,124440576,gpt2
A robin,has legs and feet.,robin,bird,7,-21.221656799316406,124440576,gpt2
A sparrow,has legs and feet.,sparrow,bird,7,-19.47071075439453,124440576,gpt2
A bluejay,has legs and feet.,bluejay,bird,7,-20.60296630859375,124440576,gpt2
A bluebird,has legs and feet.,bluebird,bird,7,-19.454490661621094,124440576,gpt2
A canary,has legs and feet.,canary,bird,7,-21.880294799804688,124440576,gpt2
A blackbird,has legs and feet.,blackbird,bird,7,-20.109786987304688,124440576,gpt2
A dove,has legs and feet.,dove,bird,7,-18.615005493164062,124440576,gpt2
A lark,has legs and feet.,lark,bird,7,-23.18096160888672,124440576,gpt2
A swallow,has legs and feet.,swallow,bird,7,-22.457355499267578,124440576,gpt2
A parakeet,has legs and feet.,parakeet,bird,7,-20.255760192871094,124440576,gpt2
An oriole,has legs and feet.,oriole,bird,7,-22.100067138671875,124440576,gpt2
A mockingbird,has legs and feet.,mockingbird,bird,7,-20.755386352539062,124440576,gpt2
A redbird,has legs and feet.,redbird,bird,7,-20.30207061767578,124440576,gpt2
A wren,has legs and feet.,wren,bird,7,-21.221603393554688,124440576,gpt2
A finch,has legs and feet.,finch,bird,7,-21.670269012451172,124440576,gpt2
A starling,has legs and feet.,starling,bird,7,-19.894149780273438,124440576,gpt2
A cardinal,has legs and feet.,cardinal,bird,7,-24.592445373535156,124440576,gpt2
An eagle,has legs and feet.,eagle,bird,7,-19.992660522460938,124440576,gpt2
A hummingbird,has legs and feet.,hummingbird,bird,7,-19.915176391601562,124440576,gpt2
A seagull,has legs and feet.,seagull,bird,7,-20.23943328857422,124440576,gpt2
A woodpecker,has legs and feet.,woodpecker,bird,7,-19.592422485351562,124440576,gpt2
A pigeon,has legs and feet.,pigeon,bird,7,-19.993431091308594,124440576,gpt2
A thrush,has legs and feet.,thrush,bird,7,-22.288177490234375,124440576,gpt2
A falcon,has legs and feet.,falcon,bird,7,-21.243408203125,124440576,gpt2
A crow,has legs and feet.,crow,bird,7,-19.2960205078125,124440576,gpt2
A hawk,has legs and feet.,hawk,bird,7,-20.70458221435547,124440576,gpt2
A raven,has legs and feet.,raven,bird,7,-19.50878143310547,124440576,gpt2
A goldfinch,has legs and feet.,goldfinch,bird,7,-21.74249267578125,124440576,gpt2
A parrot,has legs and feet.,parrot,bird,7,-20.11872100830078,124440576,gpt2
A sandpiper,has legs and feet.,sandpiper,bird,7,-21.146087646484375,124440576,gpt2
A pheasant,has legs and feet.,pheasant,bird,7,-19.86565399169922,124440576,gpt2
A catbird,has legs and feet.,catbird,bird,7,-20.038955688476562,124440576,gpt2
A crane,has legs and feet.,crane,bird,7,-22.856826782226562,124440576,gpt2
An albatross,has legs and feet.,albatross,bird,7,-19.2342529296875,124440576,gpt2
A condor,has legs and feet.,condor,bird,7,-21.381546020507812,124440576,gpt2
A toucan,has legs and feet.,toucan,bird,7,-19.622528076171875,124440576,gpt2
An owl,has legs and feet.,owl,bird,7,-20.480247497558594,124440576,gpt2
A pelican,has legs and feet.,pelican,bird,7,-22.43695831298828,124440576,gpt2
A goose,has legs and feet.,goose,bird,7,-19.718154907226562,124440576,gpt2
A vulture,has legs and feet.,vulture,bird,7,-20.820167541503906,124440576,gpt2
A stork,has legs and feet.,stork,bird,7,-18.64995574951172,124440576,gpt2
A buzzard,has legs and feet.,buzzard,bird,7,-22.13697052001953,124440576,gpt2
A swan,has legs and feet.,swan,bird,7,-21.007858276367188,124440576,gpt2
A flamingo,has legs and feet.,flamingo,bird,7,-20.79021453857422,124440576,gpt2
A duck,has legs and feet.,duck,bird,7,-18.103042602539062,124440576,gpt2
